,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
30233,"{'x': 985.6959, 'y': 603.0813}",True,"{'avg': {'x': 980.8188, 'y': 605.1357}, 'pcenter': {'x': 0.4753, 'y': 0.3902}, 'psize': 21.4358, 'raw': {'x': 981.6627, 'y': 626.9662}}","{'x': 980.1766, 'y': 624.5049}","{'avg': {'x': 986.4078, 'y': 604.3207}, 'pcenter': {'x': 0.6134, 'y': 0.3879}, 'psize': 22.362, 'raw': {'x': 978.6906, 'y': 622.0436}}",7,438835139,1554143254.467,978.6906,622.0436,981.6627,626.9662,980.17665,624.5048999999999,17,86,1,/variabl,0,3
30234,"{'x': 985.5648, 'y': 603.1321}",True,"{'avg': {'x': 980.7223, 'y': 607.109}, 'pcenter': {'x': 0.4752, 'y': 0.3902}, 'psize': 21.4376, 'raw': {'x': 980.8419, 'y': 628.1029}}","{'x': 976.7882, 'y': 617.7491}","{'avg': {'x': 985.3741, 'y': 604.7256}, 'pcenter': {'x': 0.6133, 'y': 0.3878}, 'psize': 22.2753, 'raw': {'x': 972.7345, 'y': 607.3954}}",7,438835184,1554143254.512,972.7345,607.3954,980.8419,628.1029,976.7882,617.74915,17,86,1,/variabl,0,3
30235,"{'x': 985.2698, 'y': 603.3856}",True,"{'avg': {'x': 980.4766, 'y': 606.9863}, 'pcenter': {'x': 0.4753, 'y': 0.39}, 'psize': 21.1157, 'raw': {'x': 983.4681, 'y': 597.3844}}","{'x': 982.8924, 'y': 610.5952}","{'avg': {'x': 984.7214, 'y': 606.3677}, 'pcenter': {'x': 0.6134, 'y': 0.3879}, 'psize': 22.4084, 'raw': {'x': 982.3167, 'y': 623.8061}}",7,438835218,1554143254.546,982.3167,623.8061,983.4681,597.3844,982.8924,610.5952500000001,17,86,1,/variabl,0,3
30236,"{'x': 984.9961, 'y': 603.6148}",True,"{'avg': {'x': 980.9072, 'y': 606.6095}, 'pcenter': {'x': 0.4754, 'y': 0.3899}, 'psize': 21.0528, 'raw': {'x': 992.7609, 'y': 598.7003}}","{'x': 983.8893, 'y': 597.2407}","{'avg': {'x': 983.634, 'y': 606.4949}, 'pcenter': {'x': 0.6134, 'y': 0.3877}, 'psize': 22.1153, 'raw': {'x': 975.0176, 'y': 595.7812}}",7,438835252,1554143254.58,975.0176,595.7812,992.7609,598.7003,983.88925,597.2407499999999,17,86,1,/variabl,0,3
30237,"{'x': 984.7858, 'y': 603.8475}",True,"{'avg': {'x': 981.1863, 'y': 607.9799}, 'pcenter': {'x': 0.4754, 'y': 0.3902}, 'psize': 21.1535, 'raw': {'x': 984.1499, 'y': 619.4225}}","{'x': 981.9482, 'y': 622.6499}","{'avg': {'x': 983.3857, 'y': 607.9905}, 'pcenter': {'x': 0.6135, 'y': 0.388}, 'psize': 22.1756, 'raw': {'x': 979.7466, 'y': 625.8772}}",7,438835296,1554143254.624,979.7466,625.8772,984.1499,619.4225,981.9482499999999,622.64985,17,86,1,/variabl,0,3
30238,"{'x': 984.5999, 'y': 604.2355}",True,"{'avg': {'x': 982.0689, 'y': 609.0226}, 'pcenter': {'x': 0.4754, 'y': 0.3902}, 'psize': 21.6384, 'raw': {'x': 998.4448, 'y': 622.0681}}","{'x': 987.3534, 'y': 624.5265}","{'avg': {'x': 982.735, 'y': 609.6904}, 'pcenter': {'x': 0.6134, 'y': 0.388}, 'psize': 22.0133, 'raw': {'x': 976.262, 'y': 626.9849}}",7,438835330,1554143254.658,976.262,626.9849,998.4448,622.0681,987.3534,624.5264999999999,17,86,1,/variabl,0,3
30239,"{'x': 984.3796, 'y': 604.6736}",True,"{'avg': {'x': 981.7471, 'y': 609.7855}, 'pcenter': {'x': 0.4753, 'y': 0.3902}, 'psize': 21.3266, 'raw': {'x': 978.4354, 'y': 618.6457}}","{'x': 986.9641, 'y': 621.8923}","{'avg': {'x': 983.1722, 'y': 611.2904}, 'pcenter': {'x': 0.6135, 'y': 0.388}, 'psize': 22.2608, 'raw': {'x': 995.4927, 'y': 625.139}}",7,438835363,1554143254.691,995.4927,625.139,978.4354,618.6457,986.96405,621.8923500000001,17,86,1,/variabl,0,3
30240,"{'x': 984.1771, 'y': 605.2224}",True,"{'avg': {'x': 981.4114, 'y': 611.2516}, 'pcenter': {'x': 0.4753, 'y': 0.3903}, 'psize': 21.3468, 'raw': {'x': 979.8588, 'y': 626.2491}}","{'x': 985.1104, 'y': 627.0525}","{'avg': {'x': 983.4169, 'y': 612.9935}, 'pcenter': {'x': 0.6135, 'y': 0.388}, 'psize': 22.2542, 'raw': {'x': 990.3618, 'y': 627.8559}}",7,438835407,1554143254.735,990.3618,627.8559,979.8588,626.2491,985.1103,627.0525,17,86,1,/variabl,0,3
30241,"{'x': 983.9746, 'y': 605.8285}",True,"{'avg': {'x': 981.474, 'y': 611.9376}, 'pcenter': {'x': 0.4753, 'y': 0.3902}, 'psize': 21.1044, 'raw': {'x': 981.5629, 'y': 618.3544}}","{'x': 981.856, 'y': 614.7834}","{'avg': {'x': 983.108, 'y': 613.6406}, 'pcenter': {'x': 0.6135, 'y': 0.3879}, 'psize': 21.8831, 'raw': {'x': 982.149, 'y': 611.2126}}",7,438835441,1554143254.769,982.149,611.2126,981.5629,618.3544,981.85595,614.7835,17,86,1,/variabl,0,3
30242,"{'x': 983.7308, 'y': 606.3808}",True,"{'avg': {'x': 981.1358, 'y': 611.3609}, 'pcenter': {'x': 0.4754, 'y': 0.39}, 'psize': 20.1299, 'raw': {'x': 978.949, 'y': 599.3585}}","{'x': 979.6689, 'y': 598.8969}","{'avg': {'x': 982.6381, 'y': 613.2351}, 'pcenter': {'x': 0.6134, 'y': 0.3878}, 'psize': 21.011, 'raw': {'x': 980.3889, 'y': 598.4351}}",7,438835474,1554143254.802,980.3889,598.4351,978.949,599.3585,979.66895,598.8968,17,86,1,/variabl,0,3
