,Subject,Run,Trial,fix,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Unnamed: 0,Trial Type,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe,Novs,CuedCategory,Rating Differences
0,0.0,0.0,0.0,0.0,7.0,294091891.51724136,1537892383.3448277,1234.4675068965519,411.3692862068966,10584.37492413793,386.71412068965515,172.5504827577788,11.638716350574711,0,Presentation,00864940307fa_sunajawzbrlrwafowen.jpg,00797960620fa_sunagufzbeteqdjxais.jpg,00864940307fa.jpg,sunajawzbrlrwafowen.jpg,00797960620fa.jpg,sunagufzbeteqdjxais.jpg,,,>,Face,1.1016910076141355,,,,1.0,,,3.0,,1537892381.3807302,1537892384.782495,o,,Face,
1,0.0,0.0,1.0,0.0,7.0,294097630.5423729,1537892389.0847456,1143.6485898305084,437.47042203389844,160026.03256610176,-205.09211864406782,2353.0143879699094,3.3888502577683615,1,Presentation,00978960627fa_sunbddbivbptlrlauhy.jpg,00116931230fa_sunaakqepfoeqomfgxf.jpg,00978960627fa.jpg,sunbddbivbptlrlauhy.jpg,00116931230fa.jpg,sunaakqepfoeqomfgxf.jpg,,,>,Face,1.017168045043945,,,,1.0,,,1.0,,1537892387.248724,1537892390.517142,x,,Face,
2,0.0,0.0,2.0,0.0,7.0,294103039.2580645,1537892394.483871,1332.0844419354844,361.05818709677413,220496.56504516132,695.0472016129032,3238.611630695407,15.401536918682796,2,Presentation,00789960620fa_sunagpancjmxqfazssf.jpg,00479940519fa_sunabxsbfwjccqxxzxq.jpg,00789960620fa.jpg,sunagpancjmxqfazssf.jpg,00479940519fa.jpg,sunabxsbfwjccqxxzxq.jpg,,,>,Face,0.9852840900421144,,,,1.0,,,1.0,,1537892392.900344,1537892396.269242,x,,Face,
3,0.0,0.0,3.0,0.0,7.0,294108564.0555556,1537892400.0,1226.610588888889,465.1875833333332,174218.26915000004,544.0969944444444,2561.426711031629,14.71873342592592,3,Presentation,00138931230fa_sunaapfaivxqoynnwwp.jpg,00140931230fb_sunaapllqyqlykszopd.jpg,00138931230fa.jpg,sunaapfaivxqoynnwwp.jpg,00140931230fb.jpg,sunaapllqyqlykszopd.jpg,,,>,Face,1.3678970336914062,,,,1.0,,,3.0,,1537892398.587515,1537892401.8713028,o,,Face,
4,0.0,0.0,4.0,0.0,7.0,294114370.2916667,1537892405.875,1112.5797416666667,556.9026625,233757.36191875002,944.76308125,3429.0094021711225,21.899292096354163,4,Presentation,00635941031fa_sunaddsaeicthrfbkhe.jpg,00096931230fa_sunaaiqiqcggrskoqgy.jpg,00635941031fa.jpg,sunaddsaeicthrfbkhe.jpg,00096931230fa.jpg,sunaaiqiqcggrskoqgy.jpg,,,>,Face,1.0013089179992676,,,,1.0,,,1.0,,1537892404.60448,1537892407.905163,x,,Face,
5,0.0,0.0,5.0,0.0,7.0,294120191.8235294,1537892411.6176472,1156.8377323529412,555.4881882352942,215111.23288235292,1074.7256999999997,3157.429351259622,23.77395253676471,5,Presentation,00815941205fa_sunahiphsekjihkafsl.jpg,00648941031fa_sunadfndyrtqqiasoig.jpg,00815941205fa.jpg,sunahiphsekjihkafsl.jpg,00648941031fa.jpg,sunadfndyrtqqiasoig.jpg,,,>,Face,0.7667489051818848,,,,1.0,,,3.0,,1537892410.239142,1537892413.542402,x,,Face,
6,0.0,0.0,6.0,0.0,7.0,294125615.375,1537892417.125,1338.0172625,468.2035875000001,224791.05400625,-77.37820625,3301.396108855286,5.699536809895834,6,Presentation,00115931230fa_sunaakmxzhuceuiryah.jpg,00073931230fa_sunaafbmtoniaasysgu.jpg,00115931230fa.jpg,sunaakmxzhuceuiryah.jpg,00073931230fa.jpg,sunaafbmtoniaasysgu.jpg,,,>,Face,1.1172258853912354,,,,1.0,,,3.0,,1537892415.675703,1537892419.043459,o,,Face,
7,0.0,0.0,7.0,0.0,7.0,294131228.0588235,1537892422.7058823,1212.8250705882353,536.4765411764706,197123.38810588236,376.3357764705883,2895.6312372931984,13.31184629901961,7,Presentation,00144931230fb_sunaathajvxrgptwhoj.jpg,00822940307fa_sunahqrxievfeusiqlt.jpg,00144931230fb.jpg,sunaathajvxrgptwhoj.jpg,00822940307fa.jpg,sunahqrxievfeusiqlt.jpg,,,>,Face,1.4173588752746582,,,,1.0,,,3.0,,1537892421.526258,1537892424.795016,o,,Face,
8,0.0,0.0,8.0,0.0,7.0,294137344.7,1537892428.75,1230.524575,553.15799,196721.64700500006,1196.995965,2890.024380000977,25.52307851041667,8,Presentation,00308940422fb_sunabwfvcqqidycwypa.jpg,00208940128fa_sunaazzyhbvqjpmazjq.jpg,00308940422fb.jpg,sunabwfvcqqidycwypa.jpg,00208940128fa.jpg,sunaazzyhbvqjpmazjq.jpg,,,>,Face,1.2344439029693604,,,,1.0,,,3.0,,1537892427.546418,1537892430.845757,o,,Face,
9,0.0,0.0,9.0,0.0,7.0,294144009.7,1537892435.5,1242.7243,420.99444000000005,62851.046330000005,393.399,935.7440145688477,11.876571000000002,9,Presentation,00564941031fa_sunacsaovnjezqwbykf.jpg,00989960627fa_sunbondbduabvijnmch.jpg,00564941031fa.jpg,sunacsaovnjezqwbykf.jpg,00989960627fa.jpg,sunbondbduabvijnmch.jpg,,,>,Face,0.9669370651245116,,,,1.0,,,1.0,,1537892433.43156,1537892436.681567,x,,Face,
10720,0.0,0.0,,,,,,,,,,3157.429351259622,,10,Memory,,,,,,,sunadfndyrtqqiasoig.jpg,Place,>,Face,,2.204,1.0,None,,,,,,1537892445.951288,1537892448.569583,,1.6,Face,-0.6000000000000001
10721,0.0,0.0,,,,,,,,,,,,11,Memory,,,,,,,00967960627fa.jpg,Face,>,Face,,1.3359999999999999,3.0,Novel,,,,,,1537892449.9864788,1537892452.369307,,1.8,Face,1.2
10722,0.0,0.0,,,,,,,,,,,,12,Memory,,,,,,,00662941121fa.jpg,Face,>,Face,,1.287,3.0,Novel,,,,,,1537892453.8545551,1537892456.287825,,1.8,Face,1.2
10723,0.0,0.0,,,,,,,,,,,,13,Memory,,,,,,,00214940128fa.jpg,Face,>,Face,,0.986,1.0,Novel,,,,,,1537892457.721848,1537892460.005213,,1.8,Face,-0.8
10724,0.0,0.0,,,,,,,,,,3429.0094021711225,,14,Memory,,,,,,,sunaaiqiqcggrskoqgy.jpg,Place,>,Face,,0.7859999999999999,1.0,None,,,,,,1537892461.405775,1537892463.7241561,,1.6,Face,-0.6000000000000001
10725,0.0,0.0,,,,,,,,,,,,15,Memory,,,,,,,sunaatjesvdupctftmn.jpg,Place,>,Face,,0.951,1.0,Novel,,,,,,1537892465.14117,1537892467.4409,,1.6,Face,-0.6000000000000001
10726,0.0,0.0,,,,,,,,,,,,16,Memory,,,,,,,sunawotxrevnqvamsfp.jpg,Place,>,Face,,0.9540000000000001,1.0,Novel,,,,,,1537892468.860115,1537892471.276386,,1.6,Face,-0.6000000000000001
10727,0.0,0.0,,,,,,,,,,,,17,Memory,,,,,,,00760960620fa.jpg,Face,>,Face,,1.19,1.0,Novel,,,,,,1537892472.6264858,1537892475.129061,,1.8,Face,-0.8
10728,0.0,0.0,,,,,,,,,,,,18,Memory,,,,,,,sunabbafjowbzcvbucc.jpg,Place,>,Face,,0.684,1.0,Novel,,,,,,1537892476.511675,1537892479.1299949,,1.6,Face,-0.6000000000000001
10729,0.0,0.0,,,,,,,,,,2561.426711031629,,19,Memory,,,,,,,00140931230fb.jpg,Face,>,Face,,0.753,1.0,Category,,,,,,1537892480.613327,1537892483.163355,,1.8,Face,-0.8
10730,0.0,0.0,,,,,,,,,,,,20,Memory,,,,,,,00961960627fa.jpg,Face,>,Face,,1.136,1.0,Novel,,,,,,1537892484.5483491,1537892486.96435,,1.8,Face,-0.8
10731,0.0,0.0,,,,,,,,,,,,21,Memory,,,,,,,sunagvjurcwdbixvnyi.jpg,Place,>,Face,,1.119,2.0,Novel,,,,,,1537892488.365906,1537892490.7999,,1.6,Face,0.3999999999999999
10732,0.0,0.0,,,,,,,,,,2890.024380000977,,22,Memory,,,,,,,sunaazzyhbvqjpmazjq.jpg,Place,>,Face,,0.787,1.0,None,,,,,,1537892492.249505,1537892494.634624,,1.6,Face,-0.6000000000000001
10733,0.0,0.0,,,,,,,,,,,,23,Memory,,,,,,,sunacjkmnpawfzbyvae.jpg,Place,>,Face,,0.7190000000000001,1.0,Novel,,,,,,1537892496.035203,1537892498.418107,,1.6,Face,-0.6000000000000001
10734,0.0,0.0,,,,,,,,,,,,24,Memory,,,,,,,sunadkazmlajmohnwfl.jpg,Place,>,Face,,0.703,1.0,Novel,,,,,,1537892499.769261,1537892502.252346,,1.6,Face,-0.6000000000000001
10735,0.0,0.0,,,,,,,,,,,,25,Memory,,,,,,,00785941205fa.jpg,Face,>,Face,,1.703,1.0,Novel,,,,,,1537892503.638058,1537892506.138274,,1.8,Face,-0.8
10736,0.0,0.0,,,,,,,,,,3301.396108855286,,26,Memory,,,,,,,sunaakmxzhuceuiryah.jpg,Place,>,Face,,0.6509999999999999,1.0,Side,,,,,,1537892507.5216382,1537892510.005963,,1.6,Face,-0.6000000000000001
10737,0.0,0.0,,,,,,,,,,935.7440145688477,,27,Memory,,,,,,,00564941031fa.jpg,Face,>,Face,,1.17,2.0,Full,,,,,,1537892511.3729858,1537892513.706563,,1.8,Face,0.19999999999999996
10738,0.0,0.0,,,,,,,,,,3157.429351259622,,28,Memory,,,,,,,00648941031fa.jpg,Face,>,Face,,1.087,3.0,Category,,,,,,1537892515.10733,1537892517.42486,,1.8,Face,1.2
10739,0.0,0.0,,,,,,,,,,,,29,Memory,,,,,,,sunaglqunwuycxydmyu.jpg,Place,>,Face,,0.669,1.0,Novel,,,,,,1537892518.792893,1537892521.059408,,1.6,Face,-0.6000000000000001
10740,0.0,0.0,,,,,,,,,,2353.0143879699094,,30,Memory,,,,,,,00978960627fa.jpg,Face,>,Face,,0.737,1.0,Full,,,,,,1537892522.460126,1537892524.91025,,1.8,Face,-0.8
10741,0.0,0.0,,,,,,,,,,,,31,Memory,,,,,,,sunaahedjlmtqekgyvj.jpg,Place,>,Face,,0.653,1.0,Novel,,,,,,1537892526.2948651,1537892528.628947,,1.6,Face,-0.6000000000000001
10742,0.0,0.0,,,,,,,,,,2890.024380000977,,32,Memory,,,,,,,00308940422fb.jpg,Face,>,Face,,1.087,2.0,Full,,,,,,1537892529.978616,1537892532.56283,,1.8,Face,0.19999999999999996
10743,0.0,0.0,,,,,,,,,,3157.429351259622,,33,Memory,,,,,,,sunahiphsekjihkafsl.jpg,Place,>,Face,,0.787,1.0,Side,,,,,,1537892533.964235,1537892536.314218,,1.6,Face,-0.6000000000000001
10744,0.0,0.0,,,,,,,,,,2890.024380000977,,34,Memory,,,,,,,sunabwfvcqqidycwypa.jpg,Place,>,Face,,0.6679999999999999,1.0,Side,,,,,,1537892537.747979,1537892540.165843,,1.6,Face,-0.6000000000000001
10745,0.0,0.0,,,,,,,,,,,,35,Memory,,,,,,,00145931230fb.jpg,Face,>,Face,,0.0,,Novel,,,,,,1537892541.516387,1537892543.983593,,1.8,Face,
10746,0.0,0.0,,,,,,,,,,,,36,Memory,,,,,,,00559940519fa.jpg,Face,>,Face,,1.5,1.0,Novel,,,,,,1537892545.4009619,1537892547.834775,,1.8,Face,-0.8
10747,0.0,0.0,,,,,,,,,,,,37,Memory,,,,,,,sunbaejotfklekvpxcz.jpg,Place,>,Face,,0.8009999999999999,1.0,Novel,,,,,,1537892549.286041,1537892551.70243,,1.6,Face,-0.6000000000000001
10748,0.0,0.0,,,,,,,,,,,,38,Memory,,,,,,,00090931230fa.jpg,Face,>,Face,,2.037,2.0,Novel,,,,,,1537892553.087483,1537892555.58723,,1.8,Face,0.19999999999999996
10749,0.0,0.0,,,,,,,,,,,,39,Memory,,,,,,,00800941205fb.jpg,Face,>,Face,,0.853,1.0,Novel,,,,,,1537892557.020432,1537892559.4555461,,1.8,Face,-0.8
10750,0.0,0.0,,,,,,,,,,2561.426711031629,,40,Memory,,,,,,,sunaapllqyqlykszopd.jpg,Place,>,Face,,0.635,1.0,None,,,,,,1537892560.8716052,1537892563.173538,,1.6,Face,-0.6000000000000001
10751,0.0,0.0,,,,,,,,,,2353.0143879699094,,41,Memory,,,,,,,sunbddbivbptlrlauhy.jpg,Place,>,Face,,0.619,1.0,Side,,,,,,1537892564.623827,1537892567.023488,,1.6,Face,-0.6000000000000001
10752,0.0,0.0,,,,,,,,,,3301.396108855286,,42,Memory,,,,,,,00115931230fa.jpg,Face,>,Face,,0.501,1.0,Full,,,,,,1537892568.40834,1537892570.776192,,1.8,Face,-0.8
10753,0.0,0.0,,,,,,,,,,3429.0094021711225,,43,Memory,,,,,,,00096931230fa.jpg,Face,>,Face,,0.9540000000000001,1.0,Category,,,,,,1537892572.159039,1537892574.510531,,1.8,Face,-0.8
10754,0.0,0.0,,,,,,,,,,2895.6312372931984,,44,Memory,,,,,,,sunahqrxievfeusiqlt.jpg,Place,>,Face,,0.503,1.0,None,,,,,,1537892575.977151,1537892578.445483,,1.6,Face,-0.6000000000000001
10755,0.0,0.0,,,,,,,,,,2895.6312372931984,,45,Memory,,,,,,,00822940307fa.jpg,Face,>,Face,,0.7340000000000001,1.0,Category,,,,,,1537892579.7789712,1537892582.245017,,1.8,Face,-0.8
10756,0.0,0.0,,,,,,,,,,3157.429351259622,,46,Memory,,,,,,,00815941205fa.jpg,Face,>,Face,,1.0859999999999999,2.0,Full,,,,,,1537892583.6127741,1537892586.030875,,1.8,Face,0.19999999999999996
10757,0.0,0.0,,,,,,,,,,,,47,Memory,,,,,,,sunaffstbkappprzxnv.jpg,Place,>,Face,,0.5870000000000001,1.0,Novel,,,,,,1537892587.447386,1537892589.831919,,1.6,Face,-0.6000000000000001
10758,0.0,0.0,,,,,,,,,,935.7440145688477,,48,Memory,,,,,,,sunacsaovnjezqwbykf.jpg,Place,>,Face,,0.57,1.0,Side,,,,,,1537892591.215576,1537892593.549714,,1.6,Face,-0.6000000000000001
10759,0.0,0.0,,,,,,,,,,2890.024380000977,,49,Memory,,,,,,,00208940128fa.jpg,Face,>,Face,,1.071,1.0,Category,,,,,,1537892595.050272,1537892597.383676,,1.8,Face,-0.8
10,0.0,1.0,0.0,0.027777777777777776,7.0,294570038.6666667,1537892861.5,1078.7060138888887,158.74569722222222,814.3710444444445,386.993325,27.63818556844075,7.958694074074074,50,Presentation,00123931230fb_sunaalcrrdbjgdztbiz.jpg,00887960530_sunalcrtwiycqobgelp.jpg,00123931230fb.jpg,sunaalcrrdbjgdztbiz.jpg,00887960530.jpg,sunalcrtwiycqobgelp.jpg,,,<,Face,0.9022090435028076,,,,1.0,,,1.0,,1537892859.636286,1537892863.0536098,x,,Face,
11,0.0,1.0,1.0,0.02857142857142857,7.0,294575358.0,1537892866.8,1457.6832799999997,71.01416571428567,913.7923371428569,264.4914771428571,34.622617652622765,4.892790625,51,Presentation,00129931230fb_sunaamsdyakblkfoydx.jpg,00966960627fa_sunaygrtwrwfezqjizr.jpg,00129931230fb.jpg,sunaamsdyakblkfoydx.jpg,00966960627fa.jpg,sunaygrtwrwfezqjizr.jpg,,,<,Face,0.7685799598693848,,,,1.0,,,1.0,,1537892865.3557642,1537892868.7406461,x,,Face,
12,0.0,1.0,2.0,0.0,7.0,294581290.9130435,1537892872.6956522,1247.0787434782608,-85.38258260869564,816.326904347826,344.8510173913043,30.124916440429683,3.783914673913044,52,Presentation,00799941205fa_sunagutjvdvnhxejerz.jpg,00098931230fa_sunaajpqmulidejvjsr.jpg,00799941205fa.jpg,sunagutjvdvnhxejerz.jpg,00098931230fa.jpg,sunaajpqmulidejvjsr.jpg,,,<,Face,0.9345221519470216,,,,1.0,,,3.0,,1537892870.907098,1537892874.141398,o,,Face,
13,0.0,1.0,3.0,0.0,7.0,294586420.6363636,1537892877.939394,1322.5788939393938,-73.45039090909088,1226.8381878787882,802.4444151515149,37.22049352849786,10.63116285353535,53,Presentation,00910960530fa_sunaofikylqtxphvdem.jpg,00960960627fa_sunawksfbacycuhbrsc.jpg,00910960530fa.jpg,sunaofikylqtxphvdem.jpg,00960960627fa.jpg,sunawksfbacycuhbrsc.jpg,,,<,Face,1.1511540412902832,,,,1.0,,,3.0,,1537892876.375121,1537892879.7265189,o,,Face,
14,0.0,1.0,4.0,0.0,7.0,294592615.61538464,1537892884.0961537,1259.8816730769227,178.77766730769233,793.5129961538464,386.1526711538463,29.97876006347656,8.238567435897437,54,Presentation,00184940128fa_sunaavtbadenwnzeutj.jpg,00773960620fa_sunafvsxtzaizojicxx.jpg,00184940128fa.jpg,sunaavtbadenwnzeutj.jpg,00773960620fa.jpg,sunafvsxtzaizojicxx.jpg,,,<,Face,0.8674371242523193,,,,1.0,,,3.0,,1537892882.227517,1537892885.511536,o,,Face,
15,0.0,1.0,5.0,0.014084507042253521,7.0,294597903.2112676,1537892889.3802817,1207.7639943661973,288.28894788732396,720.654425352113,424.7729943661971,28.15415563944212,10.39881999119718,55,Presentation,00749941201fa_sunaeuvjbmdpknaqqaj.jpg,00999960627fa_sunbvbrvgbpanfrawft.jpg,00749941201fa.jpg,sunaeuvjbmdpknaqqaj.jpg,00999960627fa.jpg,sunbvbrvgbpanfrawft.jpg,,,<,Face,0.9838550090789796,,,,1.0,,,1.0,,1537892887.712642,1537892891.047032,x,,Face,
16,0.0,1.0,6.0,0.0,7.0,294603655.1219512,1537892895.195122,1125.847226829268,303.6142902439025,1104.4523780487807,774.3769682926827,32.56150302043636,15.72070585365854,56,Presentation,00288940422fa_sunabppokiyglaxpcha.jpg,00562941031fa_sunacjnahdmqfnjfwqx.jpg,00288940422fa.jpg,sunabppokiyglaxpcha.jpg,00562941031fa.jpg,sunacjnahdmqfnjfwqx.jpg,,,<,Face,0.8173730373382568,,,,1.0,,,3.0,,1537892893.398191,1537892896.780976,o,,Face,
17,0.0,1.0,7.0,0.0,7.0,294609319.92727274,1537892900.8181818,1402.4580345454544,62.551770909090884,1647.4908618181814,901.6619363636363,44.52806250062144,14.061449897727272,57,Presentation,00086931230fa_sunaafynehyrzpsoaml.jpg,00895960530fa_sunamczizlzavhzhpay.jpg,00086931230fa.jpg,sunaafynehyrzpsoaml.jpg,00895960530fa.jpg,sunamczizlzavhzhpay.jpg,,,<,Face,0.8858709335327148,,,,0.0,,,3.0,,1537892899.016224,1537892902.366817,o,,Face,
18,0.0,1.0,8.0,0.0,7.0,294615214.6179775,1537892906.6741574,1074.4836438202244,479.3060528089886,1658.1955651685398,913.8631404494388,39.896048998419936,20.317050735018725,58,Presentation,00839940307fa_sunaipyohrqlwngaqif.jpg,00880960530fa_sunakmnfgklupjijsgf.jpg,00839940307fa.jpg,sunaipyohrqlwngaqif.jpg,00880960530fa.jpg,sunakmnfgklupjijsgf.jpg,,,<,Face,0.8696479797363281,,,,1.0,,,3.0,,1537892904.684635,1537892908.035031,o,,Face,
19,0.0,1.0,9.0,0.0125,7.0,294620542.325,1537892912.0,1032.8798674999998,509.56886875,1665.8163087500002,933.6086037499999,39.39990999505613,21.046338140625004,59,Presentation,00112931230fa_sunaakjaacuzulqckgl.jpg,00780960530fa_sunagetqixeypsysbpn.jpg,00112931230fa.jpg,sunaakjaacuzulqckgl.jpg,00780960530fa.jpg,sunagetqixeypsysbpn.jpg,,,<,Face,0.75187087059021,,,,1.0,,,3.0,,1537892910.269921,1537892913.555066,o,,Face,
10760,0.0,1.0,,,,,,,,,,39.39990999505613,,60,Memory,,,,,,,sunaakjaacuzulqckgl.jpg,Place,<,Face,,0.0,,Side,,,,,,1537892918.722613,1537892921.289922,,1.6,Face,
10761,0.0,1.0,,,,,,,,,,,,61,Memory,,,,,,,sunabyvpwkgsjtijdwj.jpg,Place,<,Face,,0.871,1.0,Novel,,,,,,1537892922.756989,1537892925.2424,,1.6,Face,-0.6000000000000001
10762,0.0,1.0,,,,,,,,,,39.896048998419936,,62,Memory,,,,,,,00880960530fa.jpg,Face,<,Face,,1.0859999999999999,1.0,Category,,,,,,1537892926.658803,1537892929.075905,,1.8,Face,-0.8
10763,0.0,1.0,,,,,,,,,,,,63,Memory,,,,,,,sunaapxkpvrhpjplsok.jpg,Place,<,Face,,0.67,1.0,Novel,,,,,,1537892930.475706,1537892932.876521,,1.6,Face,-0.6000000000000001
10764,0.0,1.0,,,,,,,,,,39.39990999505613,,64,Memory,,,,,,,sunagetqixeypsysbpn.jpg,Place,<,Face,,0.735,1.0,None,,,,,,1537892934.327585,1537892936.728677,,1.6,Face,-0.6000000000000001
10765,0.0,1.0,,,,,,,,,,,,65,Memory,,,,,,,sunadsgmtznewzyasnk.jpg,Place,<,Face,,0.887,1.0,Novel,,,,,,1537892938.129832,1537892940.529632,,1.6,Face,-0.6000000000000001
10766,0.0,1.0,,,,,,,,,,29.97876006347656,,66,Memory,,,,,,,00773960620fa.jpg,Face,<,Face,,0.77,1.0,Category,,,,,,1537892941.929741,1537892944.314224,,1.8,Face,-0.8
10767,0.0,1.0,,,,,,,,,,,,67,Memory,,,,,,,00955960627fb.jpg,Face,<,Face,,0.772,1.0,Novel,,,,,,1537892945.730975,1537892948.198978,,1.8,Face,-0.8
10768,0.0,1.0,,,,,,,,,,39.39990999505613,,68,Memory,,,,,,,00112931230fa.jpg,Face,<,Face,,0.8,2.0,Full,,,,,,1537892949.5993118,1537892952.050388,,1.8,Face,0.19999999999999996
10769,0.0,1.0,,,,,,,,,,,,69,Memory,,,,,,,00124931230fa.jpg,Face,<,Face,,0.92,3.0,Novel,,,,,,1537892953.451418,1537892955.85079,,1.8,Face,1.2
10770,0.0,1.0,,,,,,,,,,27.63818556844075,,70,Memory,,,,,,,00887960530.jpg,Face,<,Face,,0.836,2.0,Category,,,,,,1537892957.234623,1537892959.6357949,,1.8,Face,0.19999999999999996
10771,0.0,1.0,,,,,,,,,,39.896048998419936,,71,Memory,,,,,,,00839940307fa.jpg,Face,<,Face,,0.836,1.0,Full,,,,,,1537892961.102449,1537892963.437837,,1.8,Face,-0.8
10772,0.0,1.0,,,,,,,,,,,,72,Memory,,,,,,,sunablfqiwfqomjarht.jpg,Place,<,Face,,0.836,2.0,Novel,,,,,,1537892964.8219461,1537892967.30515,,1.6,Face,0.3999999999999999
10773,0.0,1.0,,,,,,,,,,44.52806250062144,,73,Memory,,,,,,,00086931230fa.jpg,Face,<,Face,,0.517,1.0,Full,,,,,,1537892968.7724462,1537892971.121938,,1.8,Face,-0.8
10774,0.0,1.0,,,,,,,,,,,,74,Memory,,,,,,,sunauburywlkjszngcq.jpg,Place,<,Face,,0.8190000000000001,1.0,Novel,,,,,,1537892972.522795,1537892974.941433,,1.6,Face,-0.6000000000000001
10775,0.0,1.0,,,,,,,,,,,,75,Memory,,,,,,,00142931230fb.jpg,Face,<,Face,,1.237,1.0,Novel,,,,,,1537892976.374957,1537892978.892983,,1.8,Face,-0.8
10776,0.0,1.0,,,,,,,,,,,,76,Memory,,,,,,,sunaalhlvzmjmitybdn.jpg,Place,<,Face,,0.752,1.0,Novel,,,,,,1537892980.275914,1537892982.726379,,1.6,Face,-0.6000000000000001
10777,0.0,1.0,,,,,,,,,,,,77,Memory,,,,,,,sunajwqkfsykceonyig.jpg,Place,<,Face,,0.8029999999999999,2.0,Novel,,,,,,1537892984.077937,1537892986.4607642,,1.6,Face,0.3999999999999999
10778,0.0,1.0,,,,,,,,,,,,78,Memory,,,,,,,00061931230fb.jpg,Face,<,Face,,0.555,1.0,Novel,,,,,,1537892987.9112859,1537892990.279793,,1.8,Face,-0.8
10779,0.0,1.0,,,,,,,,,,34.622617652622765,,79,Memory,,,,,,,sunaamsdyakblkfoydx.jpg,Place,<,Face,,0.5529999999999999,1.0,Side,,,,,,1537892991.679655,1537892994.146873,,1.6,Face,-0.6000000000000001
10780,0.0,1.0,,,,,,,,,,,,80,Memory,,,,,,,sunbfyvfqiimvdaxlqn.jpg,Place,<,Face,,0.503,1.0,Novel,,,,,,1537892995.5653892,1537892998.081878,,1.6,Face,-0.6000000000000001
10781,0.0,1.0,,,,,,,,,,27.63818556844075,,81,Memory,,,,,,,sunaalcrrdbjgdztbiz.jpg,Place,<,Face,,0.552,1.0,Side,,,,,,1537892999.516294,1537893001.832843,,1.6,Face,-0.6000000000000001
10782,0.0,1.0,,,,,,,,,,,,82,Memory,,,,,,,00876960620fa.jpg,Face,<,Face,,1.004,2.0,Novel,,,,,,1537893003.350574,1537893005.885069,,1.8,Face,0.19999999999999996
10783,0.0,1.0,,,,,,,,,,27.63818556844075,,83,Memory,,,,,,,sunalcrtwiycqobgelp.jpg,Place,<,Face,,0.787,1.0,None,,,,,,1537893007.3018222,1537893009.7020519,,1.6,Face,-0.6000000000000001
10784,0.0,1.0,,,,,,,,,,27.63818556844075,,84,Memory,,,,,,,00123931230fb.jpg,Face,<,Face,,1.7209999999999999,1.0,Full,,,,,,1537893011.135155,1537893013.670749,,1.8,Face,-0.8
10785,0.0,1.0,,,,,,,,,,,,85,Memory,,,,,,,00483940519fa.jpg,Face,<,Face,,0.5539999999999999,2.0,Novel,,,,,,1537893015.070818,1537893017.537209,,1.8,Face,0.19999999999999996
10786,0.0,1.0,,,,,,,,,,,,86,Memory,,,,,,,sunaaekxzjzrfgtkwjf.jpg,Place,<,Face,,0.45299999999999996,2.0,Novel,,,,,,1537893018.889304,1537893021.421806,,1.6,Face,0.3999999999999999
10787,0.0,1.0,,,,,,,,,,,,87,Memory,,,,,,,00267940128fb.jpg,Face,<,Face,,0.503,1.0,Novel,,,,,,1537893022.822151,1537893025.2904608,,1.8,Face,-0.8
10788,0.0,1.0,,,,,,,,,,39.39990999505613,,88,Memory,,,,,,,00780960530fa.jpg,Face,<,Face,,0.72,3.0,Category,,,,,,1537893026.7084699,1537893029.1096,,1.8,Face,1.2
10789,0.0,1.0,,,,,,,,,,,,89,Memory,,,,,,,00848940307fa.jpg,Face,<,Face,,0.0,,Novel,,,,,,1537893030.508984,1537893032.859058,,1.8,Face,
10790,0.0,1.0,,,,,,,,,,29.97876006347656,,90,Memory,,,,,,,sunafvsxtzaizojicxx.jpg,Place,<,Face,,1.022,1.0,None,,,,,,1537893034.310833,1537893036.694431,,1.6,Face,-0.6000000000000001
10791,0.0,1.0,,,,,,,,,,34.622617652622765,,91,Memory,,,,,,,00129931230fb.jpg,Face,<,Face,,0.82,2.0,Full,,,,,,1537893038.111498,1537893040.578733,,1.8,Face,0.19999999999999996
10792,0.0,1.0,,,,,,,,,,39.896048998419936,,92,Memory,,,,,,,sunakmnfgklupjijsgf.jpg,Place,<,Face,,0.52,1.0,None,,,,,,1537893041.963216,1537893044.446862,,1.6,Face,-0.6000000000000001
10793,0.0,1.0,,,,,,,,,,,,93,Memory,,,,,,,00700941121fa.jpg,Face,<,Face,,0.585,2.0,Novel,,,,,,1537893045.846468,1537893048.181773,,1.8,Face,0.19999999999999996
10794,0.0,1.0,,,,,,,,,,34.622617652622765,,94,Memory,,,,,,,00966960627fa.jpg,Face,<,Face,,0.45399999999999996,2.0,Category,,,,,,1537893049.598965,1537893051.982184,,1.8,Face,0.19999999999999996
10795,0.0,1.0,,,,,,,,,,34.622617652622765,,95,Memory,,,,,,,sunaygrtwrwfezqjizr.jpg,Place,<,Face,,0.52,1.0,None,,,,,,1537893053.400171,1537893055.833453,,1.6,Face,-0.6000000000000001
