,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
58032,"{'x': 970.0722, 'y': 576.1532}",True,"{'avg': {'x': 951.2419, 'y': 587.2466}, 'pcenter': {'x': 0.4653, 'y': 0.5481}, 'psize': 26.5053, 'raw': {'x': 940.0421, 'y': 617.2556}}","{'x': 959.3861, 'y': 599.7132}","{'avg': {'x': 983.4167, 'y': 584.9709}, 'pcenter': {'x': 0.5983, 'y': 0.5756}, 'psize': 26.1149, 'raw': {'x': 978.7302, 'y': 582.1708}}",7,687151542,1539359185.334,3,978.7302,582.1708,940.0421,617.2556,959.38615,599.7131999999999,19,28,1,/sustain,0.0,1539359185.309924
58033,"{'x': 969.4998, 'y': 576.9977}",True,"{'avg': {'x': 951.9301, 'y': 588.2502}, 'pcenter': {'x': 0.4656, 'y': 0.548}, 'psize': 26.2166, 'raw': {'x': 960.6203, 'y': 597.7382}}","{'x': 970.3527, 'y': 592.0536}","{'avg': {'x': 982.9321, 'y': 585.2894}, 'pcenter': {'x': 0.5985, 'y': 0.5757}, 'psize': 26.3677, 'raw': {'x': 980.0851, 'y': 586.3689}}",7,687151576,1539359185.368,3,980.0851,586.3689,960.6203,597.7382,970.3527,592.0535500000001,19,28,1,/sustain,0.0,1539359185.309924
58034,"{'x': 969.4154, 'y': 577.9599}",True,"{'avg': {'x': 953.8189, 'y': 588.9919}, 'pcenter': {'x': 0.4657, 'y': 0.5479}, 'psize': 26.2822, 'raw': {'x': 978.1871, 'y': 596.9531}}","{'x': 980.399, 'y': 585.4266}","{'avg': {'x': 982.9456, 'y': 585.1045}, 'pcenter': {'x': 0.5986, 'y': 0.5757}, 'psize': 26.3686, 'raw': {'x': 982.6108, 'y': 573.9001}}",7,687151611,1539359185.403,3,982.6108,573.9001,978.1871,596.9531,980.39895,585.4266,19,28,1,/sustain,0.0,1539359185.309924
58035,"{'x': 969.139, 'y': 578.8442}",True,"{'avg': {'x': 955.0098, 'y': 589.3661}, 'pcenter': {'x': 0.4657, 'y': 0.5479}, 'psize': 26.5724, 'raw': {'x': 970.3425, 'y': 597.0519}}","{'x': 969.1654, 'y': 593.5781}","{'avg': {'x': 982.2463, 'y': 585.4073}, 'pcenter': {'x': 0.5986, 'y': 0.5758}, 'psize': 26.32, 'raw': {'x': 967.9883, 'y': 590.1042}}",7,687151656,1539359185.448,3,967.9883,590.1042,970.3425,597.0519,969.1654,593.5780500000001,19,28,1,/sustain,0.0,1539359185.309924
58036,"{'x': 968.8207, 'y': 579.6766}",True,"{'avg': {'x': 954.7065, 'y': 589.4116}, 'pcenter': {'x': 0.4657, 'y': 0.5478}, 'psize': 26.41, 'raw': {'x': 948.8671, 'y': 592.4004}}","{'x': 958.5614, 'y': 591.2115}","{'avg': {'x': 981.6045, 'y': 585.7322}, 'pcenter': {'x': 0.5987, 'y': 0.5758}, 'psize': 26.3552, 'raw': {'x': 968.2558, 'y': 590.0226}}",7,687151690,1539359185.482,3,968.2558,590.0226,948.8671,592.4004,958.56145,591.2115,19,28,1,/sustain,0.0,1539359185.309924
58037,"{'x': 968.8427, 'y': 580.9297}",True,"{'avg': {'x': 954.7499, 'y': 591.355}, 'pcenter': {'x': 0.4658, 'y': 0.5479}, 'psize': 26.5904, 'raw': {'x': 953.7662, 'y': 612.7402}}","{'x': 960.6587, 'y': 602.9243}","{'avg': {'x': 980.4261, 'y': 586.7}, 'pcenter': {'x': 0.5987, 'y': 0.5758}, 'psize': 26.5643, 'raw': {'x': 967.5511, 'y': 593.1084}}",7,687151723,1539359185.515,3,967.5511,593.1084,953.7662,612.7402,960.6586500000001,602.9242999999999,19,28,1,/sustain,0.0,1539359185.309924
58038,"{'x': 968.739, 'y': 582.0542}",True,"{'avg': {'x': 954.5309, 'y': 593.3117}, 'pcenter': {'x': 0.4657, 'y': 0.5479}, 'psize': 26.6382, 'raw': {'x': 950.983, 'y': 610.0302}}","{'x': 960.8762, 'y': 591.5858}","{'avg': {'x': 979.4513, 'y': 585.6381}, 'pcenter': {'x': 0.5987, 'y': 0.5757}, 'psize': 26.5641, 'raw': {'x': 970.7693, 'y': 573.1415}}",7,687151757,1539359185.549,3,970.7693,573.1415,950.983,610.0302,960.87615,591.5858499999999,19,28,1,/sustain,0.0,1539359185.309924
58039,"{'x': 968.6721, 'y': 583.0386}",True,"{'avg': {'x': 955.5136, 'y': 594.1628}, 'pcenter': {'x': 0.4657, 'y': 0.548}, 'psize': 26.4916, 'raw': {'x': 966.7504, 'y': 599.2581}}","{'x': 973.8833, 'y': 584.546}","{'avg': {'x': 979.4713, 'y': 584.3115}, 'pcenter': {'x': 0.5986, 'y': 0.5758}, 'psize': 26.554, 'raw': {'x': 981.0162, 'y': 569.8339}}",7,687151801,1539359185.593,3,981.0162,569.8339,966.7504,599.2581,973.8833,584.546,19,28,1,/sustain,0.0,1539359185.309924
58040,"{'x': 968.5797, 'y': 583.8672}",True,"{'avg': {'x': 956.7779, 'y': 594.1853}, 'pcenter': {'x': 0.4657, 'y': 0.548}, 'psize': 26.4104, 'raw': {'x': 969.8514, 'y': 592.1237}}","{'x': 976.2042, 'y': 596.5914}","{'avg': {'x': 979.6785, 'y': 585.0189}, 'pcenter': {'x': 0.5985, 'y': 0.5759}, 'psize': 26.592, 'raw': {'x': 982.5571, 'y': 601.0592}}",7,687151834,1539359185.626,3,982.5571,601.0592,969.8514,592.1237,976.20425,596.59145,19,28,1,/sustain,0.0,1539359185.309924
58041,"{'x': 968.5264, 'y': 584.6035}",True,"{'avg': {'x': 957.0705, 'y': 593.7758}, 'pcenter': {'x': 0.4656, 'y': 0.5481}, 'psize': 26.4916, 'raw': {'x': 959.692, 'y': 581.9127}}","{'x': 974.3131, 'y': 588.0077}","{'avg': {'x': 980.1132, 'y': 585.724}, 'pcenter': {'x': 0.5984, 'y': 0.5759}, 'psize': 26.5049, 'raw': {'x': 988.9341, 'y': 594.1028}}",7,687151877,1539359185.669,3,988.9341,594.1028,959.692,581.9127,974.31305,588.00775,19,28,1,/sustain,0.0,1539359185.309924
