Button,Time
"[['3', 269.31550788879395]]",1539177137.541023
"[['1', 79.0016930103302]]",1539177465.296682
"[['2', 81.83662509918213]]",1539177468.131782
"[['1', 163.77897906303406]]",1539177550.073965
"[['1', 229.00015115737915]]",1539178009.018611
"[['2', 429.1325879096985]]",1539178895.187334
"[['1', 75.65644598007202]]",1539179465.119469
