5.3300 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1680, 1050]. Using actual size
6.4344 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Hello World', units='deg', win=Window(...), wrapWidth=40)
6.4441 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
6.5728 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
6.5755 	EXP 	window1: blendMode = 'avg'
6.5882 	EXP 	cue_img1: pos = array([ 0.,  2.])
6.5882 	EXP 	cue_img2: pos = array([ 0.,  2.])
6.5882 	EXP 	unnamed TextStim: autoDraw = True
6.5887 	EXP 	window1: blendMode = 'avg'
6.6210 	EXP 	unnamed TextStim: autoDraw = False
6.6215 	EXP 	New trial (rep=0, index=0): {}
6.6492 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
6.6497 	EXP 	window1: blendMode = 'avg'
6.6542 	EXP 	unnamed TextStim: autoDraw = True
6.6640 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
6.6642 	EXP 	window1: blendMode = 'avg'
6.6886 	EXP 	unnamed ImageStim: autoDraw = True
6.7050 	EXP 	unnamed TextStim: autoDraw = False
6.7050 	EXP 	unnamed ImageStim: autoDraw = False
6.7058 	EXP 	New trial (rep=0, index=1): {}
6.7293 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
6.7297 	EXP 	window1: blendMode = 'avg'
6.7387 	EXP 	unnamed TextStim: autoDraw = True
6.7433 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
6.7436 	EXP 	window1: blendMode = 'avg'
6.7553 	EXP 	unnamed ImageStim: autoDraw = True
6.7720 	EXP 	unnamed TextStim: autoDraw = False
6.7720 	EXP 	unnamed ImageStim: autoDraw = False
6.7727 	EXP 	New trial (rep=0, index=2): {}
6.7929 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
6.7934 	EXP 	window1: blendMode = 'avg'
6.8055 	EXP 	unnamed TextStim: autoDraw = True
6.8111 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
6.8114 	EXP 	window1: blendMode = 'avg'
6.8221 	EXP 	unnamed ImageStim: autoDraw = True
6.8388 	EXP 	unnamed TextStim: autoDraw = False
6.8388 	EXP 	unnamed ImageStim: autoDraw = False
6.8396 	EXP 	New trial (rep=0, index=3): {}
6.8790 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
6.8794 	EXP 	window1: blendMode = 'avg'
6.8875 	EXP 	unnamed TextStim: autoDraw = True
6.8880 	EXP 	window1: blendMode = 'avg'
6.9214 	EXP 	unnamed TextStim: autoDraw = False
6.9219 	EXP 	New trial (rep=0, index=4): {}
6.9333 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
6.9338 	EXP 	window1: blendMode = 'avg'
6.9386 	EXP 	unnamed TextStim: autoDraw = True
6.9502 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
6.9546 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
6.9554 	EXP 	window1: blendMode = 'avg'
6.9576 	EXP 	window1: blendMode = 'avg'
6.9633 	EXP 	unnamed ImageStim: pos = array([ 8.,  0.])
6.9633 	EXP 	unnamed ImageStim: pos = array([-8.,  0.])
6.9633 	EXP 	unnamed ImageStim: autoDraw = True
6.9633 	EXP 	unnamed ImageStim: autoDraw = True
6.9633 	EXP 	fixation: autoDraw = True
6.9720 	EXP 	unnamed TextStim: autoDraw = False
6.9720 	EXP 	unnamed ImageStim: autoDraw = False
6.9720 	EXP 	unnamed ImageStim: autoDraw = False
6.9720 	EXP 	fixation: autoDraw = False
6.9730 	EXP 	New trial (rep=0, index=5): {}
6.9919 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
6.9924 	EXP 	window1: blendMode = 'avg'
6.9970 	EXP 	unnamed TextStim: autoDraw = True
6.9974 	EXP 	window1: blendMode = 'avg'
7.0221 	EXP 	unnamed TextStim: autoDraw = False
7.0225 	EXP 	New trial (rep=0, index=6): {}
7.0339 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
7.0344 	EXP 	window1: blendMode = 'avg'
7.0554 	EXP 	unnamed TextStim: autoDraw = True
7.0603 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.0643 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.0651 	EXP 	window1: blendMode = 'avg'
7.0664 	EXP 	window1: blendMode = 'avg'
7.0708 	EXP 	unnamed ImageStim: pos = array([ 8.,  0.])
7.0708 	EXP 	unnamed ImageStim: pos = array([-8.,  0.])
7.0708 	EXP 	unnamed ImageStim: autoDraw = True
7.0708 	EXP 	unnamed ImageStim: autoDraw = True
7.0708 	EXP 	fixation: autoDraw = True
7.0876 	EXP 	unnamed TextStim: autoDraw = False
7.0876 	EXP 	unnamed ImageStim: autoDraw = False
7.0876 	EXP 	unnamed ImageStim: autoDraw = False
7.0876 	EXP 	fixation: autoDraw = False
7.0884 	EXP 	New trial (rep=0, index=7): {}
7.1486 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
7.1491 	EXP 	window1: blendMode = 'avg'
7.1549 	EXP 	unnamed TextStim: autoDraw = True
7.1575 	EXP 	Created cue_img1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='../../stim/Cue/scene_icon.png', interpolate=False, mask=None, maskParams=None, name='cue_img1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2.,  2.]), texRes=128, units='deg', win=Window(...))
7.1599 	EXP 	Created cue_img2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='../../stim/Cue/face_icon.png', interpolate=False, mask=None, maskParams=None, name='cue_img2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2.,  2.]), texRes=128, units='deg', win=Window(...))
7.1608 	EXP 	window1: blendMode = 'avg'
7.1712 	EXP 	cue_img2: pos = array([-2.5,  0. ])
7.1712 	EXP 	cue_img1: pos = array([ 2.5,  0. ])
7.1712 	EXP 	cue_img1: autoDraw = True
7.1712 	EXP 	cue_img2: autoDraw = True
7.1885 	EXP 	unnamed TextStim: autoDraw = False
7.1885 	EXP 	cue_img1: autoDraw = False
7.1885 	EXP 	cue_img2: autoDraw = False
7.1892 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
7.1899 	EXP 	New trial (rep=0, index=0): {}
7.1961 	EXP 	Created Probe1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.2006 	EXP 	Created Probe2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.2215 	EXP 	cue_right: pos = array([ 0.,  0.])
7.2215 	EXP 	cue_right: autoDraw = True
7.2215 	EXP 	cue_img1: autoDraw = True
7.2215 	EXP 	cue_right: autoDraw = False
7.2215 	EXP 	cue_img1: autoDraw = False
7.2215 	EXP 	fixation: autoDraw = True
7.2215 	EXP 	fixation: autoDraw = True
7.2215 	EXP 	Probe1: pos = array([ 8.,  0.])
7.2215 	EXP 	Probe2: pos = array([-8.,  0.])
7.2215 	EXP 	Probe1: autoDraw = True
7.2215 	EXP 	Probe2: autoDraw = True
7.2215 	EXP 	Probe1: autoDraw = False
7.2215 	EXP 	Probe2: autoDraw = False
7.2215 	EXP 	fixation: autoDraw = False
7.2220 	EXP 	New trial (rep=0, index=1): {}
7.2276 	EXP 	Created Probe1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.2325 	EXP 	Created Probe2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.2378 	EXP 	cue_right: pos = array([ 0.,  0.])
7.2378 	EXP 	fixation: autoDraw = True
7.2378 	EXP 	Probe1: pos = array([ 8.,  0.])
7.2378 	EXP 	Probe2: pos = array([-8.,  0.])
7.2378 	EXP 	Probe1: autoDraw = True
7.2378 	EXP 	Probe2: autoDraw = True
7.2378 	EXP 	Probe1: autoDraw = False
7.2378 	EXP 	Probe2: autoDraw = False
7.2378 	EXP 	fixation: autoDraw = False
7.2383 	EXP 	New trial (rep=0, index=2): {}
7.2441 	EXP 	Created Probe1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.2488 	EXP 	Created Probe2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.2539 	EXP 	cue_right: pos = array([ 0.,  0.])
7.2539 	EXP 	fixation: autoDraw = True
7.2539 	EXP 	Probe1: pos = array([ 8.,  0.])
7.2539 	EXP 	Probe2: pos = array([-8.,  0.])
7.2539 	EXP 	Probe1: autoDraw = True
7.2539 	EXP 	Probe2: autoDraw = True
7.2539 	EXP 	Probe1: autoDraw = False
7.2539 	EXP 	Probe2: autoDraw = False
7.2539 	EXP 	fixation: autoDraw = False
7.2542 	EXP 	New trial (rep=0, index=3): {}
7.2593 	EXP 	Created Probe1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.2636 	EXP 	Created Probe2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.2709 	EXP 	cue_right: pos = array([ 0.,  0.])
7.2709 	EXP 	fixation: autoDraw = True
7.2709 	EXP 	Probe1: pos = array([ 8.,  0.])
7.2709 	EXP 	Probe2: pos = array([-8.,  0.])
7.2709 	EXP 	Probe1: autoDraw = True
7.2709 	EXP 	Probe2: autoDraw = True
7.2709 	EXP 	Probe1: autoDraw = False
7.2709 	EXP 	Probe2: autoDraw = False
7.2709 	EXP 	fixation: autoDraw = False
7.2716 	EXP 	New trial (rep=0, index=8): {}
7.3081 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
7.3086 	EXP 	window1: blendMode = 'avg'
7.3215 	EXP 	fixation: autoDraw = False
7.3215 	EXP 	unnamed TextStim: autoDraw = True
7.3219 	EXP 	window1: blendMode = 'avg'
7.3540 	EXP 	unnamed TextStim: autoDraw = False
7.3545 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
7.3553 	EXP 	New trial (rep=0, index=0): {}
7.3560 	EXP 	window1: blendMode = 'avg'
7.3718 	EXP 	cue_left: pos = array([ 0.,  0.])
7.3718 	EXP 	cue_left: autoDraw = True
7.3718 	EXP 	cue_img2: autoDraw = True
7.3718 	EXP 	cue_left: autoDraw = False
7.3718 	EXP 	cue_img2: autoDraw = False
7.3718 	EXP 	fixation: autoDraw = True
7.3795 	EXP 	Created Probe1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.3849 	EXP 	Created Probe2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.3976 	EXP 	fixation: autoDraw = True
7.3976 	EXP 	Probe1: pos = array([ 8.,  0.])
7.3976 	EXP 	Probe2: pos = array([-8.,  0.])
7.3976 	EXP 	Probe1: autoDraw = True
7.3976 	EXP 	Probe2: autoDraw = True
7.3976 	EXP 	Probe1: autoDraw = False
7.3976 	EXP 	Probe2: autoDraw = False
7.3976 	EXP 	fixation: autoDraw = False
7.4012 	EXP 	Created fixation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='lightGrey', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=2, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 211.,  211.,  211.]), text=u'o', units='deg', win=Window(...), wrapWidth=15.0)
7.4021 	EXP 	window1: blendMode = 'avg'
7.4027 	EXP 	window1: blendMode = 'avg'
7.4216 	EXP 	fixation: pos = array([-8.,  0.])
7.4216 	EXP 	fixation: autoDraw = True
7.4216 	EXP 	fixation: autoDraw = True
7.4221 	EXP 	New trial (rep=0, index=1): {}
7.4305 	EXP 	Created Probe1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.4356 	EXP 	Created Probe2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.4366 	EXP 	window1: blendMode = 'avg'
7.4554 	EXP 	cue_left: pos = array([ 0.,  0.])
7.4554 	EXP 	fixation: autoDraw = True
7.4554 	EXP 	Probe1: pos = array([ 8.,  0.])
7.4554 	EXP 	Probe2: pos = array([-8.,  0.])
7.4554 	EXP 	Probe1: autoDraw = True
7.4554 	EXP 	Probe2: autoDraw = True
7.4554 	EXP 	Probe1: autoDraw = False
7.4554 	EXP 	Probe2: autoDraw = False
7.4554 	EXP 	fixation: autoDraw = False
7.4595 	EXP 	Created fixation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='lightGrey', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=2, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 211.,  211.,  211.]), text=u'o', units='deg', win=Window(...), wrapWidth=15.0)
7.4604 	EXP 	window1: blendMode = 'avg'
7.4610 	EXP 	window1: blendMode = 'avg'
7.4622 	EXP 	window1: blendMode = 'avg'
7.4718 	EXP 	fixation: pos = array([-8.,  0.])
7.4718 	EXP 	fixation: autoDraw = True
7.4718 	EXP 	fixation: autoDraw = True
7.4722 	EXP 	New trial (rep=0, index=2): {}
7.4803 	EXP 	Created Probe1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.4857 	EXP 	Created Probe2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='Probe2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.4867 	EXP 	window1: blendMode = 'avg'
7.4871 	EXP 	window1: blendMode = 'avg'
7.4970 	EXP 	cue_left: pos = array([ 0.,  0.])
7.4970 	EXP 	fixation: autoDraw = True
7.4970 	EXP 	Probe1: pos = array([ 8.,  0.])
7.4970 	EXP 	Probe2: pos = array([-8.,  0.])
7.4970 	EXP 	Probe1: autoDraw = True
7.4970 	EXP 	Probe2: autoDraw = True
7.4970 	EXP 	Probe1: autoDraw = False
7.4970 	EXP 	Probe2: autoDraw = False
7.4970 	EXP 	fixation: autoDraw = False
7.5008 	EXP 	Created fixation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='lightGrey', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=2, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 211.,  211.,  211.]), text=u'o', units='deg', win=Window(...), wrapWidth=15.0)
7.5017 	EXP 	window1: blendMode = 'avg'
