,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
45456,"{'x': 1038.6355, 'y': 689.1879}",True,"{'avg': {'x': 1008.3419, 'y': 742.3376}, 'pcenter': {'x': 0.3572, 'y': 0.4682}, 'psize': 36.7278, 'raw': {'x': 1015.3241, 'y': 743.4857}}","{'x': 1043.432, 'y': 681.0676}","{'avg': {'x': 1075.349, 'y': 632.7112}, 'pcenter': {'x': 0.5129, 'y': 0.4574}, 'psize': 37.018, 'raw': {'x': 1071.5399, 'y': 618.6495}}",7,74388223,1574179902.207,1071.5399,618.6495,1015.3241,743.4857,1043.432,681.0676,20,93,2,/variabl,0.0,0
45457,"{'x': 1038.0629, 'y': 690.7881}",True,"{'avg': {'x': 1008.9069, 'y': 741.1805}, 'pcenter': {'x': 0.3572, 'y': 0.468}, 'psize': 36.4097, 'raw': {'x': 1015.9675, 'y': 731.0679}}","{'x': 1049.7023, 'y': 678.6057}","{'avg': {'x': 1076.1317, 'y': 631.9979}, 'pcenter': {'x': 0.513, 'y': 0.4574}, 'psize': 37.0431, 'raw': {'x': 1083.4371, 'y': 626.1434}}",7,74388257,1574179902.241,1083.4371,626.1434,1015.9675,731.0679,1049.7023,678.60565,20,93,2,/variabl,0.0,0
45458,"{'x': 1038.3556, 'y': 690.8279}",True,"{'avg': {'x': 1008.4423, 'y': 740.6722}, 'pcenter': {'x': 0.3572, 'y': 0.4681}, 'psize': 36.4546, 'raw': {'x': 999.6443, 'y': 737.7073}}","{'x': 1039.2485, 'y': 683.3513}","{'avg': {'x': 1076.5457, 'y': 631.4258}, 'pcenter': {'x': 0.513, 'y': 0.4574}, 'psize': 36.9375, 'raw': {'x': 1078.8528, 'y': 628.9952}}",7,74388290,1574179902.274,1078.8528,628.9952,999.6443,737.7073,1039.24855,683.3512499999999,20,93,2,/variabl,0.0,0
45459,"{'x': 1039.1234, 'y': 689.9688}",True,"{'avg': {'x': 1007.5123, 'y': 739.8915}, 'pcenter': {'x': 0.3571, 'y': 0.4681}, 'psize': 36.3435, 'raw': {'x': 994.1922, 'y': 733.9704}}","{'x': 1034.7249, 'y': 680.8847}","{'avg': {'x': 1076.6049, 'y': 630.8683}, 'pcenter': {'x': 0.513, 'y': 0.4574}, 'psize': 37.0443, 'raw': {'x': 1075.2574, 'y': 627.799}}",7,74388334,1574179902.318,1075.2574,627.799,994.1922,733.9704,1034.7248,680.8847000000001,20,93,2,/variabl,0.0,0
45460,"{'x': 1039.2413, 'y': 689.9982}",True,"{'avg': {'x': 1006.842, 'y': 738.8823}, 'pcenter': {'x': 0.3571, 'y': 0.468}, 'psize': 36.4021, 'raw': {'x': 997.5723, 'y': 730.5952}}","{'x': 1032.7291, 'y': 683.8917}","{'avg': {'x': 1076.1864, 'y': 631.0524}, 'pcenter': {'x': 0.5129, 'y': 0.4575}, 'psize': 36.8001, 'raw': {'x': 1067.8859, 'y': 637.1882}}",7,74388367,1574179902.351,1067.8859,637.1882,997.5723,730.5952,1032.7291,683.8917,20,93,2,/variabl,0.0,0
45461,"{'x': 1039.2355, 'y': 690.0895}",True,"{'avg': {'x': 1007.0067, 'y': 738.5272}, 'pcenter': {'x': 0.3572, 'y': 0.4681}, 'psize': 36.3914, 'raw': {'x': 1013.6786, 'y': 733.8629}}","{'x': 1042.028, 'y': 677.0787}","{'avg': {'x': 1075.7902, 'y': 630.3721}, 'pcenter': {'x': 0.5129, 'y': 0.4574}, 'psize': 36.926, 'raw': {'x': 1070.3773, 'y': 620.2946}}",7,74388400,1574179902.384,1070.3773,620.2946,1013.6786,733.8629,1042.0279500000001,677.0787499999999,20,93,2,/variabl,0.0,0
45462,"{'x': 1039.3035, 'y': 689.9814}",True,"{'avg': {'x': 1007.3862, 'y': 737.5697}, 'pcenter': {'x': 0.3572, 'y': 0.4681}, 'psize': 36.5784, 'raw': {'x': 1013.6954, 'y': 734.999}}","{'x': 1041.8175, 'y': 681.0474}","{'avg': {'x': 1075.6027, 'y': 629.6745}, 'pcenter': {'x': 0.5129, 'y': 0.4574}, 'psize': 36.5906, 'raw': {'x': 1069.9397, 'y': 627.0958}}",7,74388444,1574179902.428,1069.9397,627.0958,1013.6954,734.999,1041.81755,681.0474,20,93,2,/variabl,0.0,0
45463,"{'x': 1041.6042, 'y': 686.1902}",True,"{'avg': {'x': 1006.2473, 'y': 736.5718}, 'pcenter': {'x': 0.3569, 'y': 0.468}, 'psize': 36.1594, 'raw': {'x': 988.3719, 'y': 725.5784}}","{'x': 1023.6435, 'y': 676.4378}","{'avg': {'x': 1074.7731, 'y': 629.4548}, 'pcenter': {'x': 0.5126, 'y': 0.4573}, 'psize': 36.6246, 'raw': {'x': 1058.915, 'y': 627.2972}}",7,74388478,1574179902.462,1058.915,627.2972,988.3719,725.5784,1023.64345,676.4377999999999,20,93,2,/variabl,0.0,0
45464,"{'x': 1041.3422, 'y': 686.3007}",True,"{'avg': {'x': 1005.8341, 'y': 736.3989}, 'pcenter': {'x': 0.357, 'y': 0.4681}, 'psize': 35.9667, 'raw': {'x': 1001.4864, 'y': 736.6908}}","{'x': 1032.1945, 'y': 684.0874}","{'avg': {'x': 1074.14, 'y': 629.1912}, 'pcenter': {'x': 0.5126, 'y': 0.4573}, 'psize': 36.3411, 'raw': {'x': 1062.9025, 'y': 631.4841}}",7,74388512,1574179902.496,1062.9025,631.4841,1001.4864,736.6908,1032.19445,684.08745,20,93,2,/variabl,0.0,0
45465,"{'x': 1040.9646, 'y': 686.4387}",True,"{'avg': {'x': 1004.9847, 'y': 735.868}, 'pcenter': {'x': 0.357, 'y': 0.468}, 'psize': 35.651, 'raw': {'x': 993.2396, 'y': 731.0489}}","{'x': 1024.6614, 'y': 677.3721}","{'avg': {'x': 1072.8987, 'y': 628.4131}, 'pcenter': {'x': 0.5126, 'y': 0.4572}, 'psize': 36.1677, 'raw': {'x': 1056.0833, 'y': 623.6953}}",7,74388556,1574179902.54,1056.0833,623.6953,993.2396,731.0489,1024.66145,677.3721,20,93,2,/variabl,0.0,0
