,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
52288,"{'x': 1009.5846, 'y': 530.8898}",True,"{'avg': {'x': 1008.8681, 'y': 549.6896}, 'pcenter': {'x': 0.4868, 'y': 0.4954}, 'psize': 22.8334, 'raw': {'x': 1011.5932, 'y': 586.5673}}","{'x': 1002.548, 'y': 549.2043}","{'avg': {'x': 1011.3403, 'y': 554.0046}, 'pcenter': {'x': 0.6351, 'y': 0.4741}, 'psize': 23.6189, 'raw': {'x': 993.5027, 'y': 511.8413}}",7,441837274,1554146256.602,3,993.5027,511.8413,1011.5932,586.5673,1002.54795,549.2043,18,77,1,/variabl,0.0,1554146256.600828
52289,"{'x': 1009.6969, 'y': 533.7968}",True,"{'avg': {'x': 1009.1653, 'y': 554.1771}, 'pcenter': {'x': 0.4874, 'y': 0.4955}, 'psize': 23.0262, 'raw': {'x': 1011.4132, 'y': 599.8467}}","{'x': 1004.1238, 'y': 569.6667}","{'avg': {'x': 1010.7039, 'y': 553.7737}, 'pcenter': {'x': 0.6356, 'y': 0.4748}, 'psize': 23.8659, 'raw': {'x': 996.8344, 'y': 539.4868}}",7,441837308,1554146256.636,3,996.8344,539.4868,1011.4132,599.8467,1004.1238,569.6667500000001,18,77,1,/variabl,0.0,1554146256.600828
52290,"{'x': 1009.7103, 'y': 536.5251}",True,"{'avg': {'x': 1009.2186, 'y': 555.9306}, 'pcenter': {'x': 0.4876, 'y': 0.4952}, 'psize': 23.2159, 'raw': {'x': 1008.8999, 'y': 572.6212}}","{'x': 1008.2593, 'y': 545.1224}","{'avg': {'x': 1009.9431, 'y': 551.9835}, 'pcenter': {'x': 0.636, 'y': 0.4748}, 'psize': 23.7869, 'raw': {'x': 1007.6187, 'y': 517.6238}}",7,441837343,1554146256.671,3,1007.6187,517.6238,1008.8999,572.6212,1008.2592999999999,545.1225,18,77,1,/variabl,0.0,1554146256.600828
52291,"{'x': 1009.6348, 'y': 539.1797}",True,"{'avg': {'x': 1008.6487, 'y': 559.5024}, 'pcenter': {'x': 0.4879, 'y': 0.4949}, 'psize': 23.2368, 'raw': {'x': 1001.0684, 'y': 598.2115}}","{'x': 993.8409, 'y': 584.5839}","{'avg': {'x': 1008.2123, 'y': 553.4389}, 'pcenter': {'x': 0.6363, 'y': 0.4752}, 'psize': 24.3656, 'raw': {'x': 986.6134, 'y': 570.9562}}",7,441837388,1554146256.716,3,986.6134,570.9562,1001.0684,598.2115,993.8408999999999,584.58385,18,77,1,/variabl,0.0,1554146256.600828
52292,"{'x': 1009.4554, 'y': 541.647}",True,"{'avg': {'x': 1008.0743, 'y': 561.7061}, 'pcenter': {'x': 0.4885, 'y': 0.4941}, 'psize': 23.023, 'raw': {'x': 1000.424, 'y': 584.32}}","{'x': 1015.0327, 'y': 551.1001}","{'avg': {'x': 1008.8222, 'y': 551.291}, 'pcenter': {'x': 0.6372, 'y': 0.4753}, 'psize': 24.1146, 'raw': {'x': 1029.6414, 'y': 517.8801}}",7,441837421,1554146256.749,3,1029.6414,517.8801,1000.424,584.32,1015.0327,551.10005,18,77,1,/variabl,0.0,1554146256.600828
52293,"{'x': 1009.3983, 'y': 543.9861}",True,"{'avg': {'x': 1007.9758, 'y': 562.3593}, 'pcenter': {'x': 0.4893, 'y': 0.4933}, 'psize': 23.333, 'raw': {'x': 1006.462, 'y': 565.5239}}","{'x': 1001.2634, 'y': 560.1013}","{'avg': {'x': 1007.7287, 'y': 551.5873}, 'pcenter': {'x': 0.6379, 'y': 0.4757}, 'psize': 24.3387, 'raw': {'x': 996.0649, 'y': 554.6786}}",7,441837456,1554146256.784,3,996.0649,554.6786,1006.462,565.5239,1001.2634499999999,560.1012499999999,18,77,1,/variabl,0.0,1554146256.600828
52294,"{'x': 1009.2853, 'y': 546.0984}",True,"{'avg': {'x': 1007.7762, 'y': 562.8461}, 'pcenter': {'x': 0.49, 'y': 0.4928}, 'psize': 23.3526, 'raw': {'x': 1004.9669, 'y': 564.1901}}","{'x': 1005.276, 'y': 554.3064}","{'avg': {'x': 1007.2413, 'y': 551.3688}, 'pcenter': {'x': 0.6386, 'y': 0.4761}, 'psize': 24.5574, 'raw': {'x': 1005.5851, 'y': 544.4227}}",7,441837500,1554146256.828,3,1005.5851,544.4227,1004.9669,564.1901,1005.2760000000001,554.3063999999999,18,77,1,/variabl,0.0,1554146256.600828
52295,"{'x': 1008.6031, 'y': 548.2512}",True,"{'avg': {'x': 822.6823, 'y': 567.3162}, 'pcenter': {'x': 0.4884, 'y': 0.4933}, 'psize': 23.3006, 'raw': {'x': 822.6823, 'y': 567.3162}}","{'x': 854.5183, 'y': 571.0636}","{'avg': {'x': 999.3649, 'y': 552.7968}, 'pcenter': {'x': 0.6374, 'y': 0.4771}, 'psize': 24.9417, 'raw': {'x': 886.3544, 'y': 574.811}}",7,441837534,1554146256.862,3,886.3544,574.811,822.6823,567.3162,854.51835,571.0636,18,77,1,/variabl,0.0,1554146256.600828
52296,"{'x': 798.7354, 'y': 584.0608}",False,"{'avg': {'x': 798.7354, 'y': 584.0608}, 'pcenter': {'x': 0.4878, 'y': 0.4939}, 'psize': 22.7319, 'raw': {'x': 798.7354, 'y': 584.0608}}","{'x': 799.941, 'y': 575.8884}","{'avg': {'x': 801.1467, 'y': 567.7161}, 'pcenter': {'x': 0.6365, 'y': 0.4776}, 'psize': 24.4258, 'raw': {'x': 801.1467, 'y': 567.7161}}",7,441837567,1554146256.895,3,801.1467,567.7161,798.7354,584.0608,799.94105,575.8884499999999,18,77,1,/variabl,0.0,1554146256.600828
52297,"{'x': 803.864, 'y': 565.1486}",False,"{'avg': {'x': 806.9669, 'y': 579.7354}, 'pcenter': {'x': 0.488, 'y': 0.4937}, 'psize': 21.9294, 'raw': {'x': 815.1776, 'y': 575.421}}","{'x': 808.6276, 'y': 566.0858}","{'avg': {'x': 802.0775, 'y': 556.7505}, 'pcenter': {'x': 0.6367, 'y': 0.4774}, 'psize': 23.9721, 'raw': {'x': 802.0775, 'y': 556.7505}}",7,441837611,1554146256.939,3,802.0775,556.7505,815.1776,575.421,808.6275499999999,566.08575,18,77,1,/variabl,0.0,1554146256.600828
52298,"{'x': 803.0402, 'y': 568.5748}",False,"{'avg': {'x': 807.5444, 'y': 582.2502}, 'pcenter': {'x': 0.4884, 'y': 0.4934}, 'psize': 21.2184, 'raw': {'x': 808.6501, 'y': 587.2696}}","{'x': 798.0435, 'y': 572.8611}","{'avg': {'x': 794.7478, 'y': 557.6026}, 'pcenter': {'x': 0.6371, 'y': 0.4772}, 'psize': 23.0055, 'raw': {'x': 787.4368, 'y': 558.4525}}",7,441837644,1554146256.972,3,787.4368,558.4525,808.6501,587.2696,798.0434499999999,572.86105,18,77,1,/variabl,0.0,1554146256.600828
52299,"{'x': 804.8721, 'y': 567.2941}",False,"{'avg': {'x': 812.3392, 'y': 575.3669}, 'pcenter': {'x': 0.4888, 'y': 0.4928}, 'psize': 20.358, 'raw': {'x': 826.5047, 'y': 554.9442}}","{'x': 825.6763, 'y': 551.5223}","{'avg': {'x': 804.8115, 'y': 554.4232}, 'pcenter': {'x': 0.6376, 'y': 0.477}, 'psize': 22.2553, 'raw': {'x': 824.848, 'y': 548.1005}}",7,441837680,1554146257.008,3,824.848,548.1005,826.5047,554.9442,825.67635,551.52235,18,77,1,/variabl,0.0,1554146256.600828
52300,"{'x': 806.2627, 'y': 566.6157}",False,"{'avg': {'x': 815.6461, 'y': 573.8979}, 'pcenter': {'x': 0.4888, 'y': 0.4927}, 'psize': 19.6374, 'raw': {'x': 828.4321, 'y': 568.3226}}","{'x': 818.5118, 'y': 565.6609}","{'avg': {'x': 805.794, 'y': 556.5753}, 'pcenter': {'x': 0.6377, 'y': 0.4769}, 'psize': 21.7734, 'raw': {'x': 808.5916, 'y': 562.9992}}",7,441837713,1554146257.041,3,808.5916,562.9992,828.4321,568.3226,818.51185,565.6609,18,77,1,/variabl,0.0,1554146256.600828
52301,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",8,441837757,1554146257.085,3,0.0,0.0,0.0,0.0,0.0,0.0,18,77,1,/variabl,0.0,1554146256.600828
52302,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,441837791,1554146257.119,3,0.0,0.0,0.0,0.0,0.0,0.0,18,77,1,/variabl,0.0,1554146256.600828
52303,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,441837824,1554146257.152,3,0.0,0.0,0.0,0.0,0.0,0.0,18,77,1,/variabl,0.0,1554146256.600828
52304,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,441837868,1554146257.196,3,0.0,0.0,0.0,0.0,0.0,0.0,18,77,1,/variabl,0.0,1554146256.600828
52305,"{'x': 839.5555, 'y': 578.3084}",False,"{'avg': {'x': 839.5555, 'y': 578.3084}, 'pcenter': {'x': 0.4909, 'y': 0.4925}, 'psize': 18.0809, 'raw': {'x': 955.4739, 'y': 600.0127}}","{'x': 1071.1915, 'y': 467.1165}","{'avg': {'x': 1186.9092, 'y': 334.2203}, 'pcenter': {'x': 0.6411, 'y': 0.4752}, 'psize': 24.5042, 'raw': {'x': 1186.9092, 'y': 334.2203}}",7,441837902,1554146257.23,3,1186.9092,334.2203,955.4739,600.0127,1071.19155,467.1165,18,77,1,/variabl,0.0,1554146256.600828
52306,"{'x': 931.2368, 'y': 559.0633}",False,"{'avg': {'x': 856.3791, 'y': 579.9588}, 'pcenter': {'x': 0.491, 'y': 0.4927}, 'psize': 18.4037, 'raw': {'x': 951.4584, 'y': 589.4182}}","{'x': 956.0996, 'y': 570.1229}","{'avg': {'x': 960.7407, 'y': 550.8276}, 'pcenter': {'x': 0.6401, 'y': 0.4773}, 'psize': 20.6302, 'raw': {'x': 960.7407, 'y': 550.8276}}",7,441837936,1554146257.264,3,960.7407,550.8276,951.4584,589.4182,956.0995499999999,570.1229,18,77,1,/variabl,0.0,1554146256.600828
52307,"{'x': 929.694, 'y': 562.8851}",False,"{'avg': {'x': 869.0264, 'y': 582.666}, 'pcenter': {'x': 0.491, 'y': 0.4928}, 'psize': 18.1936, 'raw': {'x': 949.5306, 'y': 600.451}}","{'x': 960.8743, 'y': 581.1497}","{'avg': {'x': 966.4867, 'y': 556.3451}, 'pcenter': {'x': 0.6401, 'y': 0.4774}, 'psize': 20.4758, 'raw': {'x': 972.218, 'y': 561.8484}}",7,441837980,1554146257.308,3,972.218,561.8484,949.5306,600.451,960.8743,581.1496999999999,18,77,1,/variabl,0.0,1554146256.600828
