,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
490,"{'x': 1004.4694, 'y': 580.5382}",False,"{'avg': {'x': 972.6578, 'y': 609.2986}, 'pcenter': {'x': 0.4907, 'y': 0.3882}, 'psize': 28.9558, 'raw': {'x': 990.7548, 'y': 511.9709}}","{'x': 1017.7055, 'y': 537.1573}","{'avg': {'x': 1038.3496, 'y': 554.4402}, 'pcenter': {'x': 0.6343, 'y': 0.4128}, 'psize': 27.4957, 'raw': {'x': 1044.6562, 'y': 562.3438}}",7,528994278,1539201028.07,1044.6562,562.3438,990.7548,511.9709,1017.7055,537.15735,16,7,1,/sustain,0.0,3
491,"{'x': 1004.4291, 'y': 575.6539}",False,"{'avg': {'x': 976.8137, 'y': 567.8646}, 'pcenter': {'x': 0.4908, 'y': 0.3881}, 'psize': 28.5924, 'raw': {'x': 989.1001, 'y': 447.2777}}","{'x': 1019.3198, 'y': 495.5314}","{'avg': {'x': 1041.2072, 'y': 551.7712}, 'pcenter': {'x': 0.6344, 'y': 0.4128}, 'psize': 27.1812, 'raw': {'x': 1049.5394, 'y': 543.7852}}",7,528994313,1539201028.105,1049.5394,543.7852,989.1001,447.2777,1019.3197499999999,495.53145,16,7,1,/sustain,0.0,3
492,"{'x': 1012.7515, 'y': 566.8204}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1062.1832, 'y': 454.8957}","{'avg': {'x': 1045.5114, 'y': 532.0978}, 'pcenter': {'x': 0.6345, 'y': 0.413}, 'psize': 28.0223, 'raw': {'x': 1062.1832, 'y': 454.8957}}",7,528994357,1539201028.149,1062.1832,454.8957,0.0,0.0,531.0916,227.44785,16,7,1,/sustain,0.0,3
493,"{'x': 1018.7552, 'y': 559.0587}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4865, 'y': 0.3649}, 'psize': 11.9147, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1057.5431, 'y': 472.1085}","{'avg': {'x': 1047.6361, 'y': 521.699}, 'pcenter': {'x': 0.6345, 'y': 0.4133}, 'psize': 28.1731, 'raw': {'x': 1057.5431, 'y': 472.1085}}",7,528994390,1539201028.182,1057.5431,472.1085,0.0,0.0,528.77155,236.05425,16,7,1,/sustain,0.0,3
494,"{'x': 1023.3195, 'y': 552.5059}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4866, 'y': 0.3637}, 'psize': 12.1767, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1055.8599, 'y': 482.1155}","{'avg': {'x': 1048.9333, 'y': 515.6044}, 'pcenter': {'x': 0.6345, 'y': 0.4135}, 'psize': 27.6127, 'raw': {'x': 1055.8599, 'y': 482.1155}}",7,528994425,1539201028.217,1055.8599,482.1155,0.0,0.0,527.92995,241.05775,16,7,1,/sustain,0.0,3
495,"{'x': 1026.8691, 'y': 546.6418}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4865, 'y': 0.3635}, 'psize': 11.6179, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1051.2423, 'y': 468.5914}","{'avg': {'x': 1049.3228, 'y': 509.17}, 'pcenter': {'x': 0.6343, 'y': 0.4138}, 'psize': 27.7487, 'raw': {'x': 1051.2423, 'y': 468.5914}}",7,528994468,1539201028.26,1051.2423,468.5914,0.0,0.0,525.62115,234.2957,16,7,1,/sustain,0.0,3
496,"{'x': 1029.7372, 'y': 541.3477}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4865, 'y': 0.3647}, 'psize': 11.3448, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1051.5748, 'y': 467.2062}","{'avg': {'x': 1049.6688, 'y': 503.8833}, 'pcenter': {'x': 0.6342, 'y': 0.4141}, 'psize': 27.9397, 'raw': {'x': 1051.5748, 'y': 467.2062}}",7,528994501,1539201028.293,1051.5748,467.2062,0.0,0.0,525.7874,233.6031,16,7,1,/sustain,0.0,3
497,"{'x': 1032.026, 'y': 536.775}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4865, 'y': 0.3642}, 'psize': 12.8491, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1043.39, 'y': 488.008}","{'avg': {'x': 1049.0713, 'y': 501.7791}, 'pcenter': {'x': 0.634, 'y': 0.4142}, 'psize': 28.4333, 'raw': {'x': 1043.39, 'y': 488.008}}",7,528994536,1539201028.328,1043.39,488.008,0.0,0.0,521.695,244.004,16,7,1,/sustain,0.0,3
498,"{'x': 1033.8536, 'y': 533.492}",True,"{'avg': {'x': 1007.4541, 'y': 491.1848}, 'pcenter': {'x': 0.4907, 'y': 0.39}, 'psize': 25.9474, 'raw': {'x': 1007.4541, 'y': 491.1848}}","{'x': 1023.1882, 'y': 527.078}","{'avg': {'x': 1048.1196, 'y': 507.4484}, 'pcenter': {'x': 0.6341, 'y': 0.4146}, 'psize': 26.7064, 'raw': {'x': 1038.9222, 'y': 562.9713}}",7,528994580,1539201028.372,1038.9222,562.9713,1007.4541,491.1848,1023.18815,527.0780500000001,16,7,1,/sustain,0.0,3
499,"{'x': 1033.5787, 'y': 531.7973}",True,"{'avg': {'x': 1015.4108, 'y': 523.771}, 'pcenter': {'x': 0.4908, 'y': 0.3905}, 'psize': 26.8452, 'raw': {'x': 1015.4108, 'y': 523.771}}","{'x': 1032.9541, 'y': 546.0535}","{'avg': {'x': 1048.3641, 'y': 512.8535}, 'pcenter': {'x': 0.6342, 'y': 0.4152}, 'psize': 27.189, 'raw': {'x': 1050.4973, 'y': 568.3359}}",7,528994614,1539201028.406,1050.4973,568.3359,1015.4108,523.771,1032.95405,546.05345,16,7,1,/sustain,0.0,3
500,"{'x': 1033.765, 'y': 529.8803}",True,"{'avg': {'x': 1018.0943, 'y': 510.3359}, 'pcenter': {'x': 0.4909, 'y': 0.3906}, 'psize': 26.8558, 'raw': {'x': 1020.7709, 'y': 496.9351}}","{'x': 1029.5891, 'y': 534.7693}","{'avg': {'x': 1047.5261, 'y': 517.9839}, 'pcenter': {'x': 0.6342, 'y': 0.4156}, 'psize': 27.5007, 'raw': {'x': 1038.4073, 'y': 572.6035}}",7,528994649,1539201028.441,1038.4073,572.6035,1020.7709,496.9351,1029.5891000000001,534.7693,16,7,1,/sustain,0.0,3
501,"{'x': 1034.1277, 'y': 528.7635}",True,"{'avg': {'x': 1014.7852, 'y': 524.8571}, 'pcenter': {'x': 0.4908, 'y': 0.3909}, 'psize': 28.0921, 'raw': {'x': 1008.1953, 'y': 553.7829}}","{'x': 1025.6804, 'y': 542.6207}","{'avg': {'x': 1047.1675, 'y': 519.1855}, 'pcenter': {'x': 0.6341, 'y': 0.4156}, 'psize': 27.5294, 'raw': {'x': 1043.1656, 'y': 531.4584}}",7,528994683,1539201028.475,1043.1656,531.4584,1008.1953,553.7829,1025.68045,542.6206500000001,16,7,1,/sustain,0.0,3
502,"{'x': 1033.8661, 'y': 527.6611}",True,"{'avg': {'x': 1014.1976, 'y': 518.325}, 'pcenter': {'x': 0.4908, 'y': 0.3904}, 'psize': 28.2029, 'raw': {'x': 1012.4925, 'y': 498.8075}}","{'x': 1024.9293, 'y': 520.502}","{'avg': {'x': 1046.3879, 'y': 521.1141}, 'pcenter': {'x': 0.6341, 'y': 0.4154}, 'psize': 27.4222, 'raw': {'x': 1037.3661, 'y': 542.1965}}",7,528994728,1539201028.52,1037.3661,542.1965,1012.4925,498.8075,1024.9293,520.502,16,7,1,/sustain,0.0,3
503,"{'x': 1033.7251, 'y': 526.6952}",True,"{'avg': {'x': 1012.9497, 'y': 517.373}, 'pcenter': {'x': 0.4908, 'y': 0.39}, 'psize': 28.5252, 'raw': {'x': 1008.1053, 'y': 513.6831}}","{'x': 1024.0712, 'y': 520.9677}","{'avg': {'x': 1045.8751, 'y': 521.83}, 'pcenter': {'x': 0.6341, 'y': 0.415}, 'psize': 27.7642, 'raw': {'x': 1040.037, 'y': 528.2523}}",7,528994762,1539201028.554,1040.037,528.2523,1008.1053,513.6831,1024.07115,520.9676999999999,16,7,1,/sustain,0.0,3
504,"{'x': 1033.3988, 'y': 526.0046}",True,"{'avg': {'x': 1011.7362, 'y': 520.1233}, 'pcenter': {'x': 0.491, 'y': 0.3897}, 'psize': 28.9085, 'raw': {'x': 1005.949, 'y': 533.5895}}","{'x': 1018.3925, 'y': 541.8087}","{'avg': {'x': 1044.7393, 'y': 524.0565}, 'pcenter': {'x': 0.6343, 'y': 0.415}, 'psize': 28.2453, 'raw': {'x': 1030.8358, 'y': 550.028}}",7,528994796,1539201028.588,1030.8358,550.028,1005.949,533.5895,1018.3924,541.80875,16,7,1,/sustain,0.0,3
505,"{'x': 1033.3096, 'y': 525.5276}",True,"{'avg': {'x': 1009.6609, 'y': 518.7949}, 'pcenter': {'x': 0.4911, 'y': 0.3891}, 'psize': 28.7087, 'raw': {'x': 997.8747, 'y': 511.0128}}","{'x': 1022.5033, 'y': 538.6576}","{'avg': {'x': 1044.8202, 'y': 527.256}, 'pcenter': {'x': 0.6346, 'y': 0.4147}, 'psize': 28.3927, 'raw': {'x': 1047.1318, 'y': 566.3024}}",7,528994829,1539201028.621,1047.1318,566.3024,997.8747,511.0128,1022.50325,538.6576,16,7,1,/sustain,0.0,3
506,"{'x': 1032.865, 'y': 525.1807}",True,"{'avg': {'x': 1009.6786, 'y': 519.8672}, 'pcenter': {'x': 0.4912, 'y': 0.3889}, 'psize': 29.4718, 'raw': {'x': 1010.1952, 'y': 527.0323}}","{'x': 1024.7134, 'y': 549.8799}","{'avg': {'x': 1044.3662, 'y': 530.679}, 'pcenter': {'x': 0.6346, 'y': 0.4145}, 'psize': 28.362, 'raw': {'x': 1039.2316, 'y': 572.7276}}",7,528994873,1539201028.665,1039.2316,572.7276,1010.1952,527.0323,1024.7134,549.87995,16,7,1,/sustain,0.0,3
507,"{'x': 1032.7428, 'y': 525.2759}",True,"{'avg': {'x': 1008.426, 'y': 523.6693}, 'pcenter': {'x': 0.4912, 'y': 0.3889}, 'psize': 28.5559, 'raw': {'x': 999.4022, 'y': 552.0953}}","{'x': 1022.7784, 'y': 572.8874}","{'avg': {'x': 1044.3983, 'y': 535.2719}, 'pcenter': {'x': 0.6347, 'y': 0.4145}, 'psize': 28.7607, 'raw': {'x': 1046.1548, 'y': 593.6795}}",7,528994906,1539201028.698,1046.1548,593.6795,999.4022,552.0953,1022.7785,572.8874,16,7,1,/sustain,0.0,3
508,"{'x': 1032.3527, 'y': 525.4246}",True,"{'avg': {'x': 1007.7491, 'y': 523.7652}, 'pcenter': {'x': 0.4914, 'y': 0.3888}, 'psize': 28.4501, 'raw': {'x': 1002.6843, 'y': 523.8253}}","{'x': 1021.7052, 'y': 547.8231}","{'avg': {'x': 1044.0859, 'y': 538.201}, 'pcenter': {'x': 0.6347, 'y': 0.4145}, 'psize': 28.705, 'raw': {'x': 1040.7261, 'y': 571.821}}",7,528994950,1539201028.742,1040.7261,571.821,1002.6843,523.8253,1021.7052000000001,547.8231499999999,16,7,1,/sustain,0.0,3
509,"{'x': 1031.7917, 'y': 525.6501}",True,"{'avg': {'x': 1006.8019, 'y': 523.1178}, 'pcenter': {'x': 0.4915, 'y': 0.389}, 'psize': 28.7188, 'raw': {'x': 998.8622, 'y': 516.5034}}","{'x': 1014.9681, 'y': 555.8381}","{'avg': {'x': 1043.1853, 'y': 542.4296}, 'pcenter': {'x': 0.6348, 'y': 0.4147}, 'psize': 28.8156, 'raw': {'x': 1031.074, 'y': 595.1728}}",7,528994983,1539201028.775,1031.074,595.1728,998.8622,516.5034,1014.9681,555.8381,16,7,1,/sustain,0.0,3
510,"{'x': 1031.6006, 'y': 525.6393}",True,"{'avg': {'x': 1007.2005, 'y': 525.0343}, 'pcenter': {'x': 0.4915, 'y': 0.3896}, 'psize': 28.8413, 'raw': {'x': 1011.98, 'y': 543.3385}}","{'x': 1034.5032, 'y': 553.3312}","{'avg': {'x': 1044.4282, 'y': 544.4076}, 'pcenter': {'x': 0.6347, 'y': 0.4146}, 'psize': 28.9523, 'raw': {'x': 1057.0265, 'y': 563.3239}}",7,528995017,1539201028.809,1057.0265,563.3239,1011.98,543.3385,1034.50325,553.3312,16,7,1,/sustain,0.0,3
511,"{'x': 1032.9128, 'y': 525.3903}",True,"{'avg': {'x': 1009.0846, 'y': 526.7169}, 'pcenter': {'x': 0.4915, 'y': 0.3901}, 'psize': 29.0475, 'raw': {'x': 1029.6039, 'y': 543.3867}}","{'x': 1036.7026, 'y': 551.0781}","{'avg': {'x': 1044.1283, 'y': 545.9354}, 'pcenter': {'x': 0.6345, 'y': 0.4148}, 'psize': 29.027, 'raw': {'x': 1043.8013, 'y': 558.7695}}",7,528995060,1539201028.852,1043.8013,558.7695,1029.6039,543.3867,1036.7026,551.0781,16,7,1,/sustain,0.0,3
512,"{'x': 1032.7156, 'y': 524.8125}",True,"{'avg': {'x': 1008.9927, 'y': 526.6512}, 'pcenter': {'x': 0.4914, 'y': 0.3906}, 'psize': 29.3456, 'raw': {'x': 1008.0003, 'y': 524.4073}}","{'x': 1034.1698, 'y': 543.5255}","{'avg': {'x': 1045.0594, 'y': 547.4726}, 'pcenter': {'x': 0.6346, 'y': 0.4153}, 'psize': 28.6596, 'raw': {'x': 1060.3394, 'y': 562.6436}}",7,528995093,1539201028.885,1060.3394,562.6436,1008.0003,524.4073,1034.16985,543.52545,16,7,1,/sustain,0.0,3
513,"{'x': 1032.9019, 'y': 525.3712}",True,"{'avg': {'x': 1009.3893, 'y': 528.2872}, 'pcenter': {'x': 0.4915, 'y': 0.3914}, 'psize': 29.464, 'raw': {'x': 1014.1032, 'y': 546.1696}}","{'x': 1026.7955, 'y': 566.1652}","{'avg': {'x': 1044.5963, 'y': 550.7756}, 'pcenter': {'x': 0.6345, 'y': 0.416}, 'psize': 29.4304, 'raw': {'x': 1039.4879, 'y': 586.1608}}",7,528995125,1539201028.917,1039.4879,586.1608,1014.1032,546.1696,1026.79555,566.1651999999999,16,7,1,/sustain,0.0,3
