,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
38049,"{'x': 1020.9755, 'y': 489.4355}",True,"{'avg': {'x': 1037.8722, 'y': 509.9958}, 'pcenter': {'x': 0.4761, 'y': 0.5361}, 'psize': 27.0171, 'raw': {'x': 1034.4199, 'y': 521.589}}","{'x': 1012.2604, 'y': 528.2988}","{'avg': {'x': 987.4291, 'y': 515.4501}, 'pcenter': {'x': 0.6275, 'y': 0.5477}, 'psize': 26.2451, 'raw': {'x': 990.101, 'y': 535.0087}}",7,711846427,1551195040.283,990.101,535.0087,1034.4199,521.589,1012.26045,528.29885,5,80,1,/variabl,0.0,3
38050,"{'x': 1020.1716, 'y': 492.1773}",True,"{'avg': {'x': 1037.119, 'y': 511.1822}, 'pcenter': {'x': 0.4761, 'y': 0.5361}, 'psize': 27.1709, 'raw': {'x': 1034.5186, 'y': 513.2956}}","{'x': 1011.0299, 'y': 517.8027}","{'avg': {'x': 987.1232, 'y': 517.3285}, 'pcenter': {'x': 0.6274, 'y': 0.5475}, 'psize': 26.0652, 'raw': {'x': 987.5412, 'y': 522.3098}}",7,711846460,1551195040.316,987.5412,522.3098,1034.5186,513.2956,1011.0299,517.8027,5,80,1,/variabl,0.0,3
38051,"{'x': 1020.0074, 'y': 494.8854}",True,"{'avg': {'x': 1036.8499, 'y': 511.9307}, 'pcenter': {'x': 0.4761, 'y': 0.5361}, 'psize': 27.2741, 'raw': {'x': 1034.6766, 'y': 519.0972}}","{'x': 1013.0441, 'y': 523.9144}","{'avg': {'x': 987.3323, 'y': 519.0092}, 'pcenter': {'x': 0.6275, 'y': 0.5475}, 'psize': 26.2564, 'raw': {'x': 991.4114, 'y': 528.7317}}",7,711846504,1551195040.36,991.4114,528.7317,1034.6766,519.0972,1013.044,523.91445,5,80,1,/variabl,0.0,3
38052,"{'x': 1020.6688, 'y': 497.0908}",True,"{'avg': {'x': 1037.2271, 'y': 512.2407}, 'pcenter': {'x': 0.4762, 'y': 0.536}, 'psize': 27.323, 'raw': {'x': 1039.7334, 'y': 512.5459}}","{'x': 1021.6415, 'y': 525.4866}","{'avg': {'x': 988.5702, 'y': 520.6778}, 'pcenter': {'x': 0.6276, 'y': 0.5475}, 'psize': 26.4053, 'raw': {'x': 1003.5497, 'y': 538.4273}}",7,711846538,1551195040.394,1003.5497,538.4273,1039.7334,512.5459,1021.64155,525.4866,5,80,1,/variabl,0.0,3
38053,"{'x': 1020.9803, 'y': 499.1213}",True,"{'avg': {'x': 1037.621, 'y': 512.6965}, 'pcenter': {'x': 0.4763, 'y': 0.5359}, 'psize': 27.5396, 'raw': {'x': 1046.0007, 'y': 513.4915}}","{'x': 1021.9625, 'y': 526.0663}","{'avg': {'x': 989.4772, 'y': 522.3197}, 'pcenter': {'x': 0.6277, 'y': 0.5476}, 'psize': 26.4914, 'raw': {'x': 997.9243, 'y': 538.6411}}",7,711846571,1551195040.427,997.9243,538.6411,1046.0007,513.4915,1021.9625000000001,526.0663,5,80,1,/variabl,0.0,3
38054,"{'x': 1020.3431, 'y': 501.2727}",True,"{'avg': {'x': 1037.0691, 'y': 513.7608}, 'pcenter': {'x': 0.4763, 'y': 0.536}, 'psize': 27.5182, 'raw': {'x': 1029.9625, 'y': 520.3812}}","{'x': 1015.459, 'y': 522.4868}","{'avg': {'x': 990.2067, 'y': 522.9744}, 'pcenter': {'x': 0.6277, 'y': 0.5474}, 'psize': 26.6665, 'raw': {'x': 1000.9555, 'y': 524.5925}}",7,711846614,1551195040.47,1000.9555,524.5925,1029.9625,520.3812,1015.4590000000001,522.48685,5,80,1,/variabl,0.0,3
38055,"{'x': 1021.2442, 'y': 503.1247}",True,"{'avg': {'x': 1036.1768, 'y': 513.7554}, 'pcenter': {'x': 0.4763, 'y': 0.536}, 'psize': 27.4559, 'raw': {'x': 1029.6226, 'y': 513.191}}","{'x': 1015.6678, 'y': 527.7268}","{'avg': {'x': 991.0027, 'y': 524.6523}, 'pcenter': {'x': 0.6277, 'y': 0.5476}, 'psize': 26.7775, 'raw': {'x': 1001.7132, 'y': 542.2626}}",7,711846647,1551195040.503,1001.7132,542.2626,1029.6226,513.191,1015.6678999999999,527.7268,5,80,1,/variabl,0.0,3
38056,"{'x': 1021.1652, 'y': 505.5518}",True,"{'avg': {'x': 1043.8115, 'y': 513.7005}, 'pcenter': {'x': 0.4778, 'y': 0.5361}, 'psize': 27.7539, 'raw': {'x': 1157.4773, 'y': 510.6971}}","{'x': 1149.8656, 'y': 513.2527}","{'avg': {'x': 1000.7493, 'y': 524.4279}, 'pcenter': {'x': 0.6293, 'y': 0.5474}, 'psize': 26.7166, 'raw': {'x': 1142.2539, 'y': 515.8085}}",7,711846681,1551195040.537,1142.2539,515.8085,1157.4773,510.6971,1149.8656,513.2528,5,80,1,/variabl,0.0,3
38057,"{'x': 1020.823, 'y': 507.3173}",True,"{'avg': {'x': 1052.9314, 'y': 514.8082}, 'pcenter': {'x': 0.4781, 'y': 0.5363}, 'psize': 27.828, 'raw': {'x': 1189.2375, 'y': 527.4115}}","{'x': 1168.3177, 'y': 523.5214}","{'avg': {'x': 1010.6895, 'y': 524.4564}, 'pcenter': {'x': 0.6294, 'y': 0.5474}, 'psize': 26.7287, 'raw': {'x': 1147.3979, 'y': 519.6312}}",7,711846725,1551195040.581,1147.3979,519.6312,1189.2375,527.4115,1168.3177,523.52135,5,80,1,/variabl,0.0,3
38058,"{'x': 1021.873, 'y': 509.0479}",True,"{'avg': {'x': 1062.3094, 'y': 514.5408}, 'pcenter': {'x': 0.478, 'y': 0.5361}, 'psize': 27.376, 'raw': {'x': 1191.4021, 'y': 508.849}}","{'x': 1171.1313, 'y': 512.3981}","{'avg': {'x': 1020.8201, 'y': 524.449}, 'pcenter': {'x': 0.6293, 'y': 0.5472}, 'psize': 26.3066, 'raw': {'x': 1150.8605, 'y': 515.9472}}",7,711846758,1551195040.614,1150.8605,515.9472,1191.4021,508.849,1171.1313,512.3981,5,80,1,/variabl,0.0,3
38059,"{'x': 1023.6653, 'y': 510.5941}",True,"{'avg': {'x': 1072.1968, 'y': 514.8659}, 'pcenter': {'x': 0.4779, 'y': 0.536}, 'psize': 26.5712, 'raw': {'x': 1197.0, 'y': 519.4442}}","{'x': 1174.333, 'y': 518.592}","{'avg': {'x': 1030.9003, 'y': 524.3367}, 'pcenter': {'x': 0.6292, 'y': 0.5469}, 'psize': 25.8959, 'raw': {'x': 1151.6661, 'y': 517.7397}}",7,711846791,1551195040.647,1151.6661,517.7397,1197.0,519.4442,1174.33305,518.59195,5,80,1,/variabl,0.0,3
38060,"{'x': 1026.2013, 'y': 511.7883}",True,"{'avg': {'x': 1081.979, 'y': 515.2676}, 'pcenter': {'x': 0.4779, 'y': 0.5358}, 'psize': 25.6092, 'raw': {'x': 1197.5875, 'y': 517.6204}}","{'x': 1175.0531, 'y': 511.6885}","{'avg': {'x': 1040.7222, 'y': 523.1307}, 'pcenter': {'x': 0.6291, 'y': 0.5466}, 'psize': 25.0791, 'raw': {'x': 1152.5187, 'y': 505.7567}}",7,711846834,1551195040.69,1152.5187,505.7567,1197.5875,517.6204,1175.0531,511.68855,5,80,1,/variabl,0.0,3
38061,"{'x': 1028.6356, 'y': 513.1855}",True,"{'avg': {'x': 1091.6865, 'y': 515.6634}, 'pcenter': {'x': 0.4779, 'y': 0.5357}, 'psize': 25.0114, 'raw': {'x': 1195.0378, 'y': 522.4845}}","{'x': 1172.97, 'y': 519.0591}","{'avg': {'x': 1050.163, 'y': 522.5404}, 'pcenter': {'x': 0.6291, 'y': 0.5466}, 'psize': 24.408, 'raw': {'x': 1150.9022, 'y': 515.6337}}",7,711846869,1551195040.725,1150.9022,515.6337,1195.0378,522.4845,1172.97,519.0591,5,80,1,/variabl,0.0,3
38062,"{'x': 1038.3219, 'y': 514.0953}",True,"{'avg': {'x': 1304.035, 'y': 519.4154}, 'pcenter': {'x': 0.4791, 'y': 0.5356}, 'psize': 24.0237, 'raw': {'x': 1304.035, 'y': 519.4154}}","{'x': 1276.1206, 'y': 500.9388}","{'avg': {'x': 1248.2061, 'y': 482.4622}, 'pcenter': {'x': 0.6302, 'y': 0.5461}, 'psize': 23.3465, 'raw': {'x': 1248.2061, 'y': 482.4622}}",7,711846902,1551195040.758,1248.2061,482.4622,1304.035,519.4154,1276.12055,500.9388,5,80,1,/variabl,0.0,3
38063,"{'x': 1284.9661, 'y': 480.9675}",False,"{'avg': {'x': 1318.5262, 'y': 469.2935}, 'pcenter': {'x': 0.4788, 'y': 0.535}, 'psize': 23.2059, 'raw': {'x': 1318.5262, 'y': 469.2935}}","{'x': 1284.9661, 'y': 480.9675}","{'avg': {'x': 1251.406, 'y': 492.6415}, 'pcenter': {'x': 0.63, 'y': 0.5457}, 'psize': 23.0757, 'raw': {'x': 1251.406, 'y': 492.6415}}",7,711846947,1551195040.803,1251.406,492.6415,1318.5262,469.2935,1284.9661,480.9675,5,80,1,/variabl,0.0,3
