,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
25385,"{'x': 1020.9755, 'y': 489.4355}",True,"{'avg': {'x': 1037.8722, 'y': 509.9958}, 'pcenter': {'x': 0.4761, 'y': 0.5361}, 'psize': 27.0171, 'raw': {'x': 1034.4199, 'y': 521.589}}","{'x': 1012.2604, 'y': 528.2988}","{'avg': {'x': 987.4291, 'y': 515.4501}, 'pcenter': {'x': 0.6275, 'y': 0.5477}, 'psize': 26.2451, 'raw': {'x': 990.101, 'y': 535.0087}}",7,711846427,1551195040.283,990.101,535.0087,1034.4199,521.589,1012.26045,528.29885,5,80,1,/variabl,0,3
25386,"{'x': 1020.1716, 'y': 492.1773}",True,"{'avg': {'x': 1037.119, 'y': 511.1822}, 'pcenter': {'x': 0.4761, 'y': 0.5361}, 'psize': 27.1709, 'raw': {'x': 1034.5186, 'y': 513.2956}}","{'x': 1011.0299, 'y': 517.8027}","{'avg': {'x': 987.1232, 'y': 517.3285}, 'pcenter': {'x': 0.6274, 'y': 0.5475}, 'psize': 26.0652, 'raw': {'x': 987.5412, 'y': 522.3098}}",7,711846460,1551195040.316,987.5412,522.3098,1034.5186,513.2956,1011.0299,517.8027,5,80,1,/variabl,0,3
25387,"{'x': 1020.0074, 'y': 494.8854}",True,"{'avg': {'x': 1036.8499, 'y': 511.9307}, 'pcenter': {'x': 0.4761, 'y': 0.5361}, 'psize': 27.2741, 'raw': {'x': 1034.6766, 'y': 519.0972}}","{'x': 1013.0441, 'y': 523.9144}","{'avg': {'x': 987.3323, 'y': 519.0092}, 'pcenter': {'x': 0.6275, 'y': 0.5475}, 'psize': 26.2564, 'raw': {'x': 991.4114, 'y': 528.7317}}",7,711846504,1551195040.36,991.4114,528.7317,1034.6766,519.0972,1013.044,523.91445,5,80,1,/variabl,0,3
25388,"{'x': 1020.6688, 'y': 497.0908}",True,"{'avg': {'x': 1037.2271, 'y': 512.2407}, 'pcenter': {'x': 0.4762, 'y': 0.536}, 'psize': 27.323, 'raw': {'x': 1039.7334, 'y': 512.5459}}","{'x': 1021.6415, 'y': 525.4866}","{'avg': {'x': 988.5702, 'y': 520.6778}, 'pcenter': {'x': 0.6276, 'y': 0.5475}, 'psize': 26.4053, 'raw': {'x': 1003.5497, 'y': 538.4273}}",7,711846538,1551195040.394,1003.5497,538.4273,1039.7334,512.5459,1021.64155,525.4866,5,80,1,/variabl,0,3
25389,"{'x': 1020.9803, 'y': 499.1213}",True,"{'avg': {'x': 1037.621, 'y': 512.6965}, 'pcenter': {'x': 0.4763, 'y': 0.5359}, 'psize': 27.5396, 'raw': {'x': 1046.0007, 'y': 513.4915}}","{'x': 1021.9625, 'y': 526.0663}","{'avg': {'x': 989.4772, 'y': 522.3197}, 'pcenter': {'x': 0.6277, 'y': 0.5476}, 'psize': 26.4914, 'raw': {'x': 997.9243, 'y': 538.6411}}",7,711846571,1551195040.427,997.9243,538.6411,1046.0007,513.4915,1021.9625000000001,526.0663,5,80,1,/variabl,0,3
25390,"{'x': 1020.3431, 'y': 501.2727}",True,"{'avg': {'x': 1037.0691, 'y': 513.7608}, 'pcenter': {'x': 0.4763, 'y': 0.536}, 'psize': 27.5182, 'raw': {'x': 1029.9625, 'y': 520.3812}}","{'x': 1015.459, 'y': 522.4868}","{'avg': {'x': 990.2067, 'y': 522.9744}, 'pcenter': {'x': 0.6277, 'y': 0.5474}, 'psize': 26.6665, 'raw': {'x': 1000.9555, 'y': 524.5925}}",7,711846614,1551195040.47,1000.9555,524.5925,1029.9625,520.3812,1015.4590000000001,522.48685,5,80,1,/variabl,0,3
25391,"{'x': 1021.2442, 'y': 503.1247}",True,"{'avg': {'x': 1036.1768, 'y': 513.7554}, 'pcenter': {'x': 0.4763, 'y': 0.536}, 'psize': 27.4559, 'raw': {'x': 1029.6226, 'y': 513.191}}","{'x': 1015.6678, 'y': 527.7268}","{'avg': {'x': 991.0027, 'y': 524.6523}, 'pcenter': {'x': 0.6277, 'y': 0.5476}, 'psize': 26.7775, 'raw': {'x': 1001.7132, 'y': 542.2626}}",7,711846647,1551195040.503,1001.7132,542.2626,1029.6226,513.191,1015.6678999999999,527.7268,5,80,1,/variabl,0,3
25392,"{'x': 1021.1652, 'y': 505.5518}",True,"{'avg': {'x': 1043.8115, 'y': 513.7005}, 'pcenter': {'x': 0.4778, 'y': 0.5361}, 'psize': 27.7539, 'raw': {'x': 1157.4773, 'y': 510.6971}}","{'x': 1149.8656, 'y': 513.2527}","{'avg': {'x': 1000.7493, 'y': 524.4279}, 'pcenter': {'x': 0.6293, 'y': 0.5474}, 'psize': 26.7166, 'raw': {'x': 1142.2539, 'y': 515.8085}}",7,711846681,1551195040.537,1142.2539,515.8085,1157.4773,510.6971,1149.8656,513.2528,5,80,1,/variabl,0,3
25393,"{'x': 1020.823, 'y': 507.3173}",True,"{'avg': {'x': 1052.9314, 'y': 514.8082}, 'pcenter': {'x': 0.4781, 'y': 0.5363}, 'psize': 27.828, 'raw': {'x': 1189.2375, 'y': 527.4115}}","{'x': 1168.3177, 'y': 523.5214}","{'avg': {'x': 1010.6895, 'y': 524.4564}, 'pcenter': {'x': 0.6294, 'y': 0.5474}, 'psize': 26.7287, 'raw': {'x': 1147.3979, 'y': 519.6312}}",7,711846725,1551195040.581,1147.3979,519.6312,1189.2375,527.4115,1168.3177,523.52135,5,80,1,/variabl,0,3
25394,"{'x': 1021.873, 'y': 509.0479}",True,"{'avg': {'x': 1062.3094, 'y': 514.5408}, 'pcenter': {'x': 0.478, 'y': 0.5361}, 'psize': 27.376, 'raw': {'x': 1191.4021, 'y': 508.849}}","{'x': 1171.1313, 'y': 512.3981}","{'avg': {'x': 1020.8201, 'y': 524.449}, 'pcenter': {'x': 0.6293, 'y': 0.5472}, 'psize': 26.3066, 'raw': {'x': 1150.8605, 'y': 515.9472}}",7,711846758,1551195040.614,1150.8605,515.9472,1191.4021,508.849,1171.1313,512.3981,5,80,1,/variabl,0,3
