,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Response Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
350,14,Presentation,7,00815941205fa_sunahiphsekjihkafsl.jpg,00163931230fb_sunaavodbcpygkggnfp.jpg,,,,,,,>,Face,20.163726091384888,,,,1.0,,,3,,,,o
351,14,Presentation,7,00803941205fa_sunagvxkjokqimstxpe.jpg,00841940307fa_sunaisiwfgppimtnmxl.jpg,,,,,,,>,Place,27.91578698158264,,,,1.0,,,3,,,,o
352,14,Presentation,7,00719960620fa_sunadzuvtmtmgupotmf.jpg,00785941205fa_sunaglqunwuycxydmyu.jpg,,,,,,,<,Place,35.61188220977783,,,,1.0,,,1,,,,x
353,14,Presentation,7,00868960307fa_sunajjxttslobudoqbv.jpg,00138931230fa_sunaapfaivxqoynnwwp.jpg,,,,,,,<,Face,43.1876060962677,,,,1.0,,,1,,,,x
354,14,Presentation,7,00185940422fb_sunaawqdbpihmlbwyyn.jpg,00877960530fa_sunajxpkuhbizeveguy.jpg,,,,,,,>,Face,50.643908977508545,,,,1.0,,,1,,,,x
355,14,Presentation,7,00092931230fa_sunaaheqzstzxuadglu.jpg,00874940307fa_sunajtrfunvzdfticna.jpg,,,,,,,<,Place,58.25152015686035,,,,1.0,,,1,,,,o
356,14,Presentation,7,00935960627fa_sunaqbmgkgqucajzrkp.jpg,00851940307fa_sunaivflshbyfrfzhqb.jpg,,,,,,,>,Face,65.57941007614136,,,,1.0,,,1,,,,x
357,14,Presentation,7,00774941201fa_sunafvtpfczkzopbgue.jpg,00836940307fa_sunainqelldeebvxtcz.jpg,,,,,,,>,Place,72.90751004219055,,,,1.0,,,3,,,,o
358,14,Presentation,7,00564940928fa_sunacmpqqfbsvlzinzl.jpg,00290940422fa_sunabqowuarvqqcnipn.jpg,,,,,,,<,Face,80.11541414260864,,,,1.0,,,1,,,,x
359,14,Presentation,7,00898960530fa_sunamkmeblgteyggink.jpg,00108960530fa_sunaajtnvzzpsjdzres.jpg,,,,,,,<,Place,87.5635302066803,,,,1.0,,,1,,,,x
