,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
33411,"{'x': 1009.214, 'y': 469.5309}",True,"{'avg': {'x': 972.1648, 'y': 463.2993}, 'pcenter': {'x': 0.4698, 'y': 0.359}, 'psize': 27.706, 'raw': {'x': 964.4803, 'y': 459.6007}}","{'x': 995.4933, 'y': 472.3754}","{'avg': {'x': 1028.8031, 'y': 486.5885}, 'pcenter': {'x': 0.6308, 'y': 0.3533}, 'psize': 27.6623, 'raw': {'x': 1026.5063, 'y': 485.1501}}",7,138084704,1554916245.856,1026.5063,485.1501,964.4803,459.6007,995.4933000000001,472.3754,22,84,1,/variabl,0,3
33412,"{'x': 1008.3278, 'y': 470.1982}",True,"{'avg': {'x': 971.4277, 'y': 463.4554}, 'pcenter': {'x': 0.4699, 'y': 0.359}, 'psize': 27.5864, 'raw': {'x': 968.6573, 'y': 459.7354}}","{'x': 993.9559, 'y': 471.1259}","{'avg': {'x': 1028.1689, 'y': 486.4619}, 'pcenter': {'x': 0.6308, 'y': 0.3532}, 'psize': 27.7067, 'raw': {'x': 1019.2544, 'y': 482.5164}}",7,138084748,1554916245.9,1019.2544,482.5164,968.6573,459.7354,993.95585,471.1259,22,84,1,/variabl,0,3
33413,"{'x': 1005.4323, 'y': 469.9695}",True,"{'avg': {'x': 970.6824, 'y': 465.1154}, 'pcenter': {'x': 0.4699, 'y': 0.3591}, 'psize': 27.9761, 'raw': {'x': 966.4591, 'y': 483.5006}}","{'x': 989.2079, 'y': 493.6559}","{'avg': {'x': 1027.1179, 'y': 487.6407}, 'pcenter': {'x': 0.6309, 'y': 0.3534}, 'psize': 28.1143, 'raw': {'x': 1011.9566, 'y': 503.8112}}",7,138084782,1554916245.934,1011.9566,503.8112,966.4591,483.5006,989.20785,493.6559,22,84,1,/variabl,0,3
33414,"{'x': 1004.1673, 'y': 470.3328}",True,"{'avg': {'x': 969.79, 'y': 465.1783}, 'pcenter': {'x': 0.47, 'y': 0.3589}, 'psize': 27.9562, 'raw': {'x': 967.5114, 'y': 460.5922}}","{'x': 1003.3417, 'y': 469.9951}","{'avg': {'x': 1027.715, 'y': 487.2415}, 'pcenter': {'x': 0.631, 'y': 0.3534}, 'psize': 28.1112, 'raw': {'x': 1039.1719, 'y': 479.3979}}",7,138084815,1554916245.967,1039.1719,479.3979,967.5114,460.5922,1003.3416500000001,469.99505,22,84,1,/variabl,0,3
33415,"{'x': 1003.4033, 'y': 470.8938}",True,"{'avg': {'x': 968.7792, 'y': 465.8565}, 'pcenter': {'x': 0.4699, 'y': 0.3589}, 'psize': 28.1131, 'raw': {'x': 956.8708, 'y': 471.5238}}","{'x': 992.8394, 'y': 482.934}","{'avg': {'x': 1027.5042, 'y': 487.7943}, 'pcenter': {'x': 0.6309, 'y': 0.3534}, 'psize': 28.4405, 'raw': {'x': 1028.8079, 'y': 494.3442}}",7,138084860,1554916246.012,1028.8079,494.3442,956.8708,471.5238,992.83935,482.93399999999997,22,84,1,/variabl,0,3
33416,"{'x': 1002.5905, 'y': 471.5003}",True,"{'avg': {'x': 968.1208, 'y': 466.0482}, 'pcenter': {'x': 0.4699, 'y': 0.3589}, 'psize': 28.0885, 'raw': {'x': 963.7116, 'y': 467.5948}}","{'x': 994.5737, 'y': 474.9816}","{'avg': {'x': 1026.8174, 'y': 487.8579}, 'pcenter': {'x': 0.6309, 'y': 0.3534}, 'psize': 28.2945, 'raw': {'x': 1025.4358, 'y': 482.3684}}",7,138084893,1554916246.045,1025.4358,482.3684,963.7116,467.5948,994.5736999999999,474.9816,22,84,1,/variabl,0,3
33417,"{'x': 1004.2386, 'y': 473.1562}",True,"{'avg': {'x': 966.0067, 'y': 467.6479}, 'pcenter': {'x': 0.4697, 'y': 0.3591}, 'psize': 28.4572, 'raw': {'x': 938.7926, 'y': 491.9787}}","{'x': 976.8583, 'y': 494.6582}","{'avg': {'x': 1025.8666, 'y': 488.2166}, 'pcenter': {'x': 0.6306, 'y': 0.3535}, 'psize': 28.4786, 'raw': {'x': 1014.9239, 'y': 497.3378}}",7,138084926,1554916246.078,1014.9239,497.3378,938.7926,491.9787,976.85825,494.65825,22,84,1,/variabl,0,3
33418,"{'x': 1003.1785, 'y': 474.0676}",True,"{'avg': {'x': 728.2825, 'y': 488.8316}, 'pcenter': {'x': 0.467, 'y': 0.3601}, 'psize': 28.2729, 'raw': {'x': 728.2825, 'y': 488.8316}}","{'x': 764.8423, 'y': 512.385}","{'avg': {'x': 801.4022, 'y': 535.9384}, 'pcenter': {'x': 0.6278, 'y': 0.3541}, 'psize': 28.4246, 'raw': {'x': 801.4022, 'y': 535.9384}}",7,138084970,1554916246.122,801.4022,535.9384,728.2825,488.8316,764.84235,512.385,22,84,1,/variabl,0,3
33419,"{'x': 776.6304, 'y': 520.677}",False,"{'avg': {'x': 745.3734, 'y': 505.2035}, 'pcenter': {'x': 0.467, 'y': 0.3602}, 'psize': 28.208, 'raw': {'x': 745.3734, 'y': 505.2035}}","{'x': 776.6304, 'y': 520.677}","{'avg': {'x': 807.8875, 'y': 536.1505}, 'pcenter': {'x': 0.6278, 'y': 0.3541}, 'psize': 28.5636, 'raw': {'x': 807.8875, 'y': 536.1505}}",7,138085003,1554916246.155,807.8875,536.1505,745.3734,505.2035,776.63045,520.677,22,84,1,/variabl,0,3
33420,"{'x': 773.8958, 'y': 520.3742}",False,"{'avg': {'x': 740.1151, 'y': 496.5372}, 'pcenter': {'x': 0.467, 'y': 0.36}, 'psize': 27.6681, 'raw': {'x': 734.8701, 'y': 487.8929}}","{'x': 771.17, 'y': 520.0736}","{'avg': {'x': 807.6784, 'y': 544.2126}, 'pcenter': {'x': 0.6278, 'y': 0.3542}, 'psize': 28.0619, 'raw': {'x': 807.4699, 'y': 552.2543}}",7,138085036,1554916246.188,807.4699,552.2543,734.8701,487.8929,771.1700000000001,520.0735999999999,22,84,1,/variabl,0,3
