,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
7574,"{'x': 965.6909, 'y': 566.8369}",True,"{'avg': {'x': 952.4802, 'y': 603.0669}, 'pcenter': {'x': 0.5071, 'y': 0.5465}, 'psize': 26.2233, 'raw': {'x': 960.8207, 'y': 588.6507}}","{'x': 970.5402, 'y': 593.045}","{'avg': {'x': 981.856, 'y': 582.9809}, 'pcenter': {'x': 0.6499, 'y': 0.5344}, 'psize': 26.1438, 'raw': {'x': 980.2597, 'y': 597.4394}}",7,33760611,1539779536.227,980.2597,597.4394,960.8207,588.6507,970.5401999999999,593.04505,24,5,1,/sustain,0.0,3
7575,"{'x': 965.7502, 'y': 570.1552}",True,"{'avg': {'x': 952.5787, 'y': 603.0944}, 'pcenter': {'x': 0.507, 'y': 0.5465}, 'psize': 26.4287, 'raw': {'x': 952.8069, 'y': 601.3049}}","{'x': 969.6819, 'y': 597.2191}","{'avg': {'x': 982.4185, 'y': 583.5555}, 'pcenter': {'x': 0.6499, 'y': 0.5344}, 'psize': 26.1595, 'raw': {'x': 986.5569, 'y': 593.1333}}",7,33760656,1539779536.272,986.5569,593.1333,952.8069,601.3049,969.6819,597.2191,24,5,1,/sustain,0.0,3
7576,"{'x': 965.8371, 'y': 573.1042}",True,"{'avg': {'x': 952.7382, 'y': 602.8588}, 'pcenter': {'x': 0.5068, 'y': 0.5464}, 'psize': 26.0818, 'raw': {'x': 951.9556, 'y': 597.2079}}","{'x': 974.0823, 'y': 581.8101}","{'avg': {'x': 983.4573, 'y': 582.4539}, 'pcenter': {'x': 0.6498, 'y': 0.534}, 'psize': 25.7836, 'raw': {'x': 996.209, 'y': 566.4123}}",7,33760689,1539779536.305,996.209,566.4123,951.9556,597.2079,974.0823,581.8100999999999,24,5,1,/sustain,0.0,3
7577,"{'x': 965.4745, 'y': 576.1284}",True,"{'avg': {'x': 952.8414, 'y': 602.5638}, 'pcenter': {'x': 0.5067, 'y': 0.5464}, 'psize': 26.1291, 'raw': {'x': 952.9396, 'y': 598.5256}}","{'x': 961.3568, 'y': 591.1312}","{'avg': {'x': 982.926, 'y': 583.0218}, 'pcenter': {'x': 0.6495, 'y': 0.534}, 'psize': 26.1432, 'raw': {'x': 969.7739, 'y': 583.7368}}",7,33760723,1539779536.339,969.7739,583.7368,952.9396,598.5256,961.35675,591.1312,24,5,1,/sustain,0.0,3
7578,"{'x': 966.0387, 'y': 578.3282}",True,"{'avg': {'x': 953.9851, 'y': 602.7003}, 'pcenter': {'x': 0.5066, 'y': 0.5465}, 'psize': 27.0022, 'raw': {'x': 969.4515, 'y': 611.2437}}","{'x': 977.9846, 'y': 604.5776}","{'avg': {'x': 983.7616, 'y': 584.1395}, 'pcenter': {'x': 0.6495, 'y': 0.534}, 'psize': 26.1874, 'raw': {'x': 986.5176, 'y': 597.9116}}",7,33760767,1539779536.383,986.5176,597.9116,969.4515,611.2437,977.98455,604.57765,24,5,1,/sustain,0.0,3
7579,"{'x': 967.0255, 'y': 580.1514}",True,"{'avg': {'x': 955.1153, 'y': 601.4287}, 'pcenter': {'x': 0.5067, 'y': 0.5462}, 'psize': 27.1411, 'raw': {'x': 976.887, 'y': 581.9783}}","{'x': 984.1436, 'y': 581.1787}","{'avg': {'x': 984.5386, 'y': 584.2641}, 'pcenter': {'x': 0.6495, 'y': 0.5338}, 'psize': 26.3231, 'raw': {'x': 991.4001, 'y': 580.3791}}",7,33760802,1539779536.418,991.4001,580.3791,976.887,581.9783,984.14355,581.1786999999999,24,5,1,/sustain,0.0,3
7580,"{'x': 967.282, 'y': 582.1263}",True,"{'avg': {'x': 955.0826, 'y': 601.5799}, 'pcenter': {'x': 0.5067, 'y': 0.5465}, 'psize': 27.077, 'raw': {'x': 949.9159, 'y': 601.4697}}","{'x': 966.5624, 'y': 599.9121}","{'avg': {'x': 984.7886, 'y': 585.4384}, 'pcenter': {'x': 0.6496, 'y': 0.5341}, 'psize': 26.2843, 'raw': {'x': 983.209, 'y': 598.3545}}",7,33760836,1539779536.452,983.209,598.3545,949.9159,601.4697,966.5624499999999,599.9121,24,5,1,/sustain,0.0,3
7581,"{'x': 967.6014, 'y': 583.9421}",True,"{'avg': {'x': 956.4586, 'y': 601.5276}, 'pcenter': {'x': 0.507, 'y': 0.5464}, 'psize': 26.7348, 'raw': {'x': 977.118, 'y': 604.4067}}","{'x': 980.5233, 'y': 586.5987}","{'avg': {'x': 984.938, 'y': 584.551}, 'pcenter': {'x': 0.6497, 'y': 0.534}, 'psize': 26.3393, 'raw': {'x': 983.9285, 'y': 568.7907}}",7,33760880,1539779536.496,983.9285,568.7907,977.118,604.4067,980.52325,586.5987,24,5,1,/sustain,0.0,3
7582,"{'x': 967.8007, 'y': 585.4739}",True,"{'avg': {'x': 955.5839, 'y': 601.2277}, 'pcenter': {'x': 0.5068, 'y': 0.5465}, 'psize': 27.2761, 'raw': {'x': 940.9625, 'y': 601.7886}}","{'x': 958.6182, 'y': 587.1201}","{'avg': {'x': 984.3032, 'y': 584.0931}, 'pcenter': {'x': 0.6498, 'y': 0.5341}, 'psize': 26.2382, 'raw': {'x': 976.2739, 'y': 572.4517}}",7,33760912,1539779536.528,976.2739,572.4517,940.9625,601.7886,958.6182,587.12015,24,5,1,/sustain,0.0,3
7583,"{'x': 968.3231, 'y': 586.5911}",True,"{'avg': {'x': 955.502, 'y': 602.3735}, 'pcenter': {'x': 0.5068, 'y': 0.5466}, 'psize': 27.014, 'raw': {'x': 950.7238, 'y': 619.2714}}","{'x': 965.3516, 'y': 596.965}","{'avg': {'x': 984.0252, 'y': 583.5616}, 'pcenter': {'x': 0.6497, 'y': 0.5342}, 'psize': 26.2227, 'raw': {'x': 979.9794, 'y': 574.6586}}",7,33760946,1539779536.562,979.9794,574.6586,950.7238,619.2714,965.3516,596.9649999999999,24,5,1,/sustain,0.0,3
7584,"{'x': 967.6919, 'y': 588.3354}",True,"{'avg': {'x': 955.5961, 'y': 602.9843}, 'pcenter': {'x': 0.5067, 'y': 0.5466}, 'psize': 26.9215, 'raw': {'x': 952.531, 'y': 615.0866}}","{'x': 956.568, 'y': 591.1178}","{'avg': {'x': 982.5291, 'y': 582.5435}, 'pcenter': {'x': 0.6495, 'y': 0.534}, 'psize': 26.1128, 'raw': {'x': 960.605, 'y': 567.149}}",7,33760991,1539779536.607,960.605,567.149,952.531,615.0866,956.568,591.1178,24,5,1,/sustain,0.0,3
7585,"{'x': 967.0171, 'y': 590.0126}",True,"{'avg': {'x': 955.3524, 'y': 603.9936}, 'pcenter': {'x': 0.5067, 'y': 0.5466}, 'psize': 26.3398, 'raw': {'x': 950.1296, 'y': 617.1198}}","{'x': 953.1813, 'y': 594.1023}","{'avg': {'x': 980.9202, 'y': 582.1477}, 'pcenter': {'x': 0.6495, 'y': 0.5339}, 'psize': 25.5683, 'raw': {'x': 956.233, 'y': 571.0848}}",7,33761023,1539779536.639,956.233,571.0848,950.1296,617.1198,953.1813,594.1023,24,5,1,/sustain,0.0,3
7586,"{'x': 967.0742, 'y': 590.876}",True,"{'avg': {'x': 955.1878, 'y': 604.6636}, 'pcenter': {'x': 0.5067, 'y': 0.5465}, 'psize': 26.1981, 'raw': {'x': 952.4227, 'y': 620.0289}}","{'x': 965.3206, 'y': 587.3978}","{'avg': {'x': 980.5279, 'y': 580.8433}, 'pcenter': {'x': 0.6496, 'y': 0.5337}, 'psize': 25.1317, 'raw': {'x': 978.2183, 'y': 554.7668}}",7,33761057,1539779536.673,978.2183,554.7668,952.4227,620.0289,965.3205,587.3978500000001,24,5,1,/sustain,0.0,3
7587,"{'x': 966.8259, 'y': 591.8729}",True,"{'avg': {'x': 955.8619, 'y': 603.9233}, 'pcenter': {'x': 0.5067, 'y': 0.5462}, 'psize': 24.5491, 'raw': {'x': 956.1991, 'y': 588.486}}","{'x': 964.9766, 'y': 573.2604}","{'avg': {'x': 979.9217, 'y': 579.2837}, 'pcenter': {'x': 0.6496, 'y': 0.5336}, 'psize': 24.4518, 'raw': {'x': 973.7541, 'y': 558.0348}}",7,33761102,1539779536.718,973.7541,558.0348,956.1991,588.486,964.9766,573.2604,24,5,1,/sustain,0.0,3
7588,"{'x': 966.6478, 'y': 592.5293}",True,"{'avg': {'x': 954.8672, 'y': 603.8423}, 'pcenter': {'x': 0.5067, 'y': 0.5463}, 'psize': 24.4739, 'raw': {'x': 940.4728, 'y': 597.5942}}","{'x': 950.3629, 'y': 580.2291}","{'avg': {'x': 978.3294, 'y': 577.8478}, 'pcenter': {'x': 0.6495, 'y': 0.5337}, 'psize': 24.3793, 'raw': {'x': 960.2531, 'y': 562.8641}}",7,33761136,1539779536.752,960.2531,562.8641,940.4728,597.5942,950.36295,580.22915,24,5,1,/sustain,0.0,3
7589,"{'x': 966.7383, 'y': 592.6174}",True,"{'avg': {'x': 954.0441, 'y': 602.5133}, 'pcenter': {'x': 0.5067, 'y': 0.5462}, 'psize': 24.091, 'raw': {'x': 941.1525, 'y': 583.5766}}","{'x': 958.8082, 'y': 568.3173}","{'avg': {'x': 977.8898, 'y': 575.9582}, 'pcenter': {'x': 0.6497, 'y': 0.5336}, 'psize': 24.246, 'raw': {'x': 976.4639, 'y': 553.058}}",7,33761169,1539779536.785,976.4639,553.058,941.1525,583.5766,958.8081999999999,568.3172999999999,24,5,1,/sustain,0.0,3
7590,"{'x': 966.8555, 'y': 592.5336}",True,"{'avg': {'x': 953.4909, 'y': 601.7896}, 'pcenter': {'x': 0.5067, 'y': 0.5462}, 'psize': 23.9405, 'raw': {'x': 947.3141, 'y': 589.1182}}","{'x': 965.4437, 'y': 582.071}","{'avg': {'x': 978.1603, 'y': 575.5002}, 'pcenter': {'x': 0.6497, 'y': 0.5337}, 'psize': 24.0994, 'raw': {'x': 983.5733, 'y': 575.0237}}",7,33761212,1539779536.828,983.5733,575.0237,947.3141,589.1182,965.4437,582.07095,24,5,1,/sustain,0.0,3
7591,"{'x': 966.6605, 'y': 592.624}",True,"{'avg': {'x': 953.7932, 'y': 601.7915}, 'pcenter': {'x': 0.5067, 'y': 0.5464}, 'psize': 24.0172, 'raw': {'x': 960.6283, 'y': 602.8551}}","{'x': 962.9401, 'y': 582.0045}","{'avg': {'x': 977.0071, 'y': 573.8846}, 'pcenter': {'x': 0.6495, 'y': 0.5336}, 'psize': 24.0266, 'raw': {'x': 965.2518, 'y': 561.1538}}",7,33761246,1539779536.862,965.2518,561.1538,960.6283,602.8551,962.9400499999999,582.00445,24,5,1,/sustain,0.0,3
7592,"{'x': 965.7533, 'y': 593.3549}",True,"{'avg': {'x': 952.9837, 'y': 601.0344}, 'pcenter': {'x': 0.5066, 'y': 0.5463}, 'psize': 24.1059, 'raw': {'x': 945.1532, 'y': 589.7072}}","{'x': 949.9535, 'y': 568.6908}","{'avg': {'x': 975.4208, 'y': 571.4539}, 'pcenter': {'x': 0.6494, 'y': 0.5335}, 'psize': 24.1246, 'raw': {'x': 954.7537, 'y': 547.6744}}",7,33761279,1539779536.895,954.7537,547.6744,945.1532,589.7072,949.95345,568.6908,24,5,1,/sustain,0.0,3
7593,"{'x': 965.5143, 'y': 593.0085}",True,"{'avg': {'x': 952.2151, 'y': 600.2081}, 'pcenter': {'x': 0.5066, 'y': 0.5462}, 'psize': 24.1075, 'raw': {'x': 946.6932, 'y': 589.5409}}","{'x': 957.2053, 'y': 577.7357}","{'avg': {'x': 974.3823, 'y': 570.712}, 'pcenter': {'x': 0.6495, 'y': 0.5335}, 'psize': 24.2657, 'raw': {'x': 967.7175, 'y': 565.9305}}",7,33761323,1539779536.939,967.7175,565.9305,946.6932,589.5409,957.20535,577.7357,24,5,1,/sustain,0.0,3
7594,"{'x': 965.0504, 'y': 592.8058}",True,"{'avg': {'x': 952.123, 'y': 600.0208}, 'pcenter': {'x': 0.5067, 'y': 0.5462}, 'psize': 23.8927, 'raw': {'x': 953.0439, 'y': 604.3795}}","{'x': 960.4767, 'y': 575.0017}","{'avg': {'x': 973.5693, 'y': 568.5833}, 'pcenter': {'x': 0.6495, 'y': 0.5334}, 'psize': 24.0363, 'raw': {'x': 967.9096, 'y': 545.6239}}",7,33761357,1539779536.973,967.9096,545.6239,953.0439,604.3795,960.47675,575.0017,24,5,1,/sustain,0.0,3
7595,"{'x': 964.8702, 'y': 591.9763}",True,"{'avg': {'x': 952.1956, 'y': 598.301}, 'pcenter': {'x': 0.5066, 'y': 0.546}, 'psize': 24.2436, 'raw': {'x': 948.4801, 'y': 573.7747}}","{'x': 953.5131, 'y': 565.9788}","{'avg': {'x': 972.0573, 'y': 566.8052}, 'pcenter': {'x': 0.6495, 'y': 0.5334}, 'psize': 24.1667, 'raw': {'x': 958.5461, 'y': 558.1829}}",7,33761391,1539779537.007,958.5461,558.1829,948.4801,573.7747,953.5131,565.9788000000001,24,5,1,/sustain,0.0,3
7596,"{'x': 964.5367, 'y': 591.2067}",True,"{'avg': {'x': 950.8537, 'y': 598.3629}, 'pcenter': {'x': 0.5066, 'y': 0.5462}, 'psize': 24.1812, 'raw': {'x': 935.1586, 'y': 598.586}}","{'x': 947.39, 'y': 582.9323}","{'avg': {'x': 970.9219, 'y': 565.963}, 'pcenter': {'x': 0.6494, 'y': 0.5335}, 'psize': 24.5074, 'raw': {'x': 959.6213, 'y': 567.2786}}",7,33761426,1539779537.042,959.6213,567.2786,935.1586,598.586,947.38995,582.9322999999999,24,5,1,/sustain,0.0,3
7597,"{'x': 964.0514, 'y': 590.5758}",True,"{'avg': {'x': 950.5592, 'y': 597.3185}, 'pcenter': {'x': 0.5066, 'y': 0.5461}, 'psize': 24.0543, 'raw': {'x': 948.9207, 'y': 584.8668}}","{'x': 951.4859, 'y': 569.0537}","{'avg': {'x': 969.3608, 'y': 564.4107}, 'pcenter': {'x': 0.6494, 'y': 0.5334}, 'psize': 24.4793, 'raw': {'x': 954.0511, 'y': 553.2405}}",7,33761470,1539779537.086,954.0511,553.2405,948.9207,584.8668,951.4859,569.0536500000001,24,5,1,/sustain,0.0,3
7598,"{'x': 963.6512, 'y': 589.8026}",True,"{'avg': {'x': 950.9933, 'y': 597.4609}, 'pcenter': {'x': 0.5067, 'y': 0.5462}, 'psize': 24.4526, 'raw': {'x': 959.9282, 'y': 602.1682}}","{'x': 958.4393, 'y': 582.597}","{'avg': {'x': 967.8626, 'y': 564.0517}, 'pcenter': {'x': 0.6495, 'y': 0.5335}, 'psize': 24.5339, 'raw': {'x': 956.9504, 'y': 563.0259}}",7,33761503,1539779537.119,956.9504,563.0259,959.9282,602.1682,958.4393,582.59705,24,5,1,/sustain,0.0,3
7599,"{'x': 963.5016, 'y': 588.59}",True,"{'avg': {'x': 952.1758, 'y': 597.4628}, 'pcenter': {'x': 0.5068, 'y': 0.5462}, 'psize': 24.6592, 'raw': {'x': 971.8257, 'y': 600.0895}}","{'x': 971.0895, 'y': 581.7992}","{'avg': {'x': 967.774, 'y': 563.4373}, 'pcenter': {'x': 0.6496, 'y': 0.5335}, 'psize': 24.5982, 'raw': {'x': 970.3534, 'y': 563.5089}}",7,33761537,1539779537.153,970.3534,563.5089,971.8257,600.0895,971.0895499999999,581.7992,24,5,1,/sustain,0.0,3
