,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button
0,almost_practice,Presentation,0,00966960627fa_sunaygrtwrwfezqjizr.jpg,00884960530fa_sunakodkcslgqhqlgwl.jpg,00966960627fa.jpg,sunaygrtwrwfezqjizr.jpg,00884960530fa.jpg,sunakodkcslgqhqlgwl.jpg,,,<,Place,0.6501638889312744,,,,1,,,1
1,almost_practice,Presentation,0,00670941121fa_sunadochqcucscehsgk.jpg,00983960627fa_sunbfyvfqiimvdaxlqn.jpg,00670941121fa.jpg,sunadochqcucscehsgk.jpg,00983960627fa.jpg,sunbfyvfqiimvdaxlqn.jpg,,,<,Place,0.6497108936309814,,,,0,,,3
2,almost_practice,Presentation,0,00210940128fb_sunabanoxjtqxamkucc.jpg,01000960627fa_sunbvzmgrdvaakxusbu.jpg,00210940128fb.jpg,sunabanoxjtqxamkucc.jpg,01000960627fa.jpg,sunbvzmgrdvaakxusbu.jpg,,,<,Place,0.5520329475402832,,,,1,,,1
3,almost_practice,Presentation,0,00827940307fa_sunahtfxgsrmkiulnwk.jpg,00815941205fa_sunahiphsekjihkafsl.jpg,00827940307fa.jpg,sunahtfxgsrmkiulnwk.jpg,00815941205fa.jpg,sunahiphsekjihkafsl.jpg,,,<,Place,0.4000887870788574,,,,1,,,1
4,almost_practice,Presentation,0,00990960627fa_sunbpflsdaxnddnwcqi.jpg,00635941031fa_sunaddsaeicthrfbkhe.jpg,00990960627fa.jpg,sunbpflsdaxnddnwcqi.jpg,00635941031fa.jpg,sunaddsaeicthrfbkhe.jpg,,,<,Place,0.7995429039001465,,,,1,,,1
5,almost_practice,Presentation,0,00902960530fa_sunanaacmmosxrfwmvl.jpg,01207940128fa_sundbixjudsgeuuehrn.jpg,00902960530fa.jpg,sunanaacmmosxrfwmvl.jpg,01207940128fa.jpg,sundbixjudsgeuuehrn.jpg,,,<,Place,0.483447790145874,,,,1,,,1
6,almost_practice,Presentation,0,00292940422fb_sunabrjdpmoedcdjbpo.jpg,00126931230fb_sunaamdjwemxpmmtypi.jpg,00292940422fb.jpg,sunabrjdpmoedcdjbpo.jpg,00126931230fb.jpg,sunaamdjwemxpmmtypi.jpg,,,<,Place,0.39958715438842773,,,,1,,,1
7,almost_practice,Presentation,0,00743941201fa_sunaeoghzrjarigmwua.jpg,00891960530fa_sunalkiibhqpxfamlll.jpg,00743941201fa.jpg,sunaeoghzrjarigmwua.jpg,00891960530fa.jpg,sunalkiibhqpxfamlll.jpg,,,<,Place,0.465548038482666,,,,0,,,3
8,almost_practice,Presentation,0,00294940422fb_sunabrlndkruqokhury.jpg,00700941121fa_sunadsgmtznewzyasnk.jpg,00294940422fb.jpg,sunabrlndkruqokhury.jpg,00700941121fa.jpg,sunadsgmtznewzyasnk.jpg,,,<,Place,2.0167479515075684,,,,1,,,1
9,almost_practice,Presentation,0,00977960627fa_sunbbxkanhzjgbwyxqs.jpg,00754941201fa_sunaffgsyyvoqdlkmnk.jpg,00977960627fa.jpg,sunbbxkanhzjgbwyxqs.jpg,00754941201fa.jpg,sunaffgsyyvoqdlkmnk.jpg,,,<,Place,0.7993359565734863,,,,1,,,1
