,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
15908,"{'x': 1013.0193, 'y': 521.2146}",True,"{'avg': {'x': 1033.4967, 'y': 558.5172}, 'pcenter': {'x': 0.3936, 'y': 0.5408}, 'psize': 30.6326, 'raw': {'x': 1025.3909, 'y': 570.0044}}","{'x': 996.6684, 'y': 546.4679}","{'avg': {'x': 977.0329, 'y': 519.4537}, 'pcenter': {'x': 0.5492, 'y': 0.5311}, 'psize': 30.4287, 'raw': {'x': 967.9459, 'y': 522.9313}}",7,6307189,1574111821.173,967.9459,522.9313,1025.3909,570.0044,996.6684,546.46785,17,91,2,/variabl,0.0,1
15909,"{'x': 1012.7862, 'y': 523.9954}",True,"{'avg': {'x': 1033.5437, 'y': 559.6868}, 'pcenter': {'x': 0.3936, 'y': 0.5407}, 'psize': 30.4754, 'raw': {'x': 1033.5428, 'y': 561.3715}}","{'x': 1004.1502, 'y': 533.7174}","{'avg': {'x': 976.6333, 'y': 520.0704}, 'pcenter': {'x': 0.5492, 'y': 0.531}, 'psize': 30.5067, 'raw': {'x': 974.7576, 'y': 506.0634}}",7,6307222,1574111821.206,974.7576,506.0634,1033.5428,561.3715,1004.1502,533.71745,17,91,2,/variabl,0.0,1
15910,"{'x': 1011.9526, 'y': 525.9762}",True,"{'avg': {'x': 1032.7794, 'y': 560.9457}, 'pcenter': {'x': 0.3936, 'y': 0.5407}, 'psize': 30.5577, 'raw': {'x': 1028.7974, 'y': 571.8649}}","{'x': 995.8654, 'y': 550.1967}","{'avg': {'x': 975.7211, 'y': 520.8898}, 'pcenter': {'x': 0.5492, 'y': 0.531}, 'psize': 30.5279, 'raw': {'x': 962.9334, 'y': 528.5283}}",7,6307266,1574111821.25,962.9334,528.5283,1028.7974,571.8649,995.8653999999999,550.1966,17,91,2,/variabl,0.0,1
15911,"{'x': 1011.4641, 'y': 528.0752}",True,"{'avg': {'x': 1032.3063, 'y': 560.9344}, 'pcenter': {'x': 0.3936, 'y': 0.5406}, 'psize': 30.7308, 'raw': {'x': 1032.09, 'y': 559.2175}}","{'x': 997.3782, 'y': 545.8451}","{'avg': {'x': 974.832, 'y': 521.8336}, 'pcenter': {'x': 0.5493, 'y': 0.531}, 'psize': 30.6879, 'raw': {'x': 962.6664, 'y': 532.4727}}",7,6307300,1574111821.284,962.6664,532.4727,1032.09,559.2175,997.3781999999999,545.8451,17,91,2,/variabl,0.0,1
15912,"{'x': 1009.4188, 'y': 529.2668}",True,"{'avg': {'x': 1032.4026, 'y': 563.2387}, 'pcenter': {'x': 0.3937, 'y': 0.5409}, 'psize': 31.0661, 'raw': {'x': 1042.8053, 'y': 600.475}}","{'x': 1013.0531, 'y': 556.7596}","{'avg': {'x': 975.2567, 'y': 521.3225}, 'pcenter': {'x': 0.5494, 'y': 0.5309}, 'psize': 30.5811, 'raw': {'x': 983.3008, 'y': 513.0443}}",7,6307334,1574111821.318,983.3008,513.0443,1042.8053,600.475,1013.05305,556.75965,17,91,2,/variabl,0.0,1
15913,"{'x': 1008.4143, 'y': 530.7176}",True,"{'avg': {'x': 1032.1929, 'y': 563.821}, 'pcenter': {'x': 0.3936, 'y': 0.5407}, 'psize': 30.6485, 'raw': {'x': 1032.3319, 'y': 563.2416}}","{'x': 1002.1434, 'y': 541.5863}","{'avg': {'x': 974.9785, 'y': 521.2676}, 'pcenter': {'x': 0.5493, 'y': 0.531}, 'psize': 30.616, 'raw': {'x': 971.9549, 'y': 519.931}}",7,6307378,1574111821.362,971.9549,519.931,1032.3319,563.2416,1002.1433999999999,541.5862999999999,17,91,2,/variabl,0.0,1
15914,"{'x': 1007.5519, 'y': 532.198}",True,"{'avg': {'x': 1032.2534, 'y': 564.9728}, 'pcenter': {'x': 0.3937, 'y': 0.5407}, 'psize': 30.7548, 'raw': {'x': 1038.1658, 'y': 575.4355}}","{'x': 998.7771, 'y': 554.1374}","{'avg': {'x': 973.8278, 'y': 521.8741}, 'pcenter': {'x': 0.5492, 'y': 0.531}, 'psize': 30.9465, 'raw': {'x': 959.3884, 'y': 532.8392}}",7,6307411,1574111821.395,959.3884,532.8392,1038.1658,575.4355,998.7771,554.13735,17,91,2,/variabl,0.0,1
15915,"{'x': 1006.3215, 'y': 533.3034}",True,"{'avg': {'x': 1031.6025, 'y': 566.0923}, 'pcenter': {'x': 0.3936, 'y': 0.5407}, 'psize': 30.8894, 'raw': {'x': 1024.7458, 'y': 578.2197}}","{'x': 995.8711, 'y': 555.0684}","{'avg': {'x': 973.4398, 'y': 522.1161}, 'pcenter': {'x': 0.5492, 'y': 0.531}, 'psize': 31.0652, 'raw': {'x': 966.9963, 'y': 531.917}}",7,6307444,1574111821.428,966.9963,531.917,1024.7458,578.2197,995.87105,555.06835,17,91,2,/variabl,0.0,1
15916,"{'x': 1004.7587, 'y': 534.042}",True,"{'avg': {'x': 1030.5554, 'y': 567.2567}, 'pcenter': {'x': 0.3936, 'y': 0.5407}, 'psize': 30.7843, 'raw': {'x': 1018.5452, 'y': 576.0571}}","{'x': 994.5474, 'y': 551.2872}","{'avg': {'x': 973.3042, 'y': 522.2166}, 'pcenter': {'x': 0.5492, 'y': 0.531}, 'psize': 30.871, 'raw': {'x': 970.5496, 'y': 526.5173}}",7,6307488,1574111821.472,970.5496,526.5173,1018.5452,576.0571,994.5474,551.2872,17,91,2,/variabl,0.0,1
15917,"{'x': 1004.4424, 'y': 535.6505}",True,"{'avg': {'x': 1029.5183, 'y': 566.7661}, 'pcenter': {'x': 0.3936, 'y': 0.5407}, 'psize': 30.2486, 'raw': {'x': 1019.0233, 'y': 556.1865}}","{'x': 990.1231, 'y': 546.4606}","{'avg': {'x': 972.4765, 'y': 523.4893}, 'pcenter': {'x': 0.5491, 'y': 0.5311}, 'psize': 30.7567, 'raw': {'x': 961.2229, 'y': 536.7347}}",7,6307522,1574111821.506,961.2229,536.7347,1019.0233,556.1865,990.1231,546.4606,17,91,2,/variabl,0.0,1
