,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
48496,"{'x': 1083.1254, 'y': 656.4653}",True,"{'avg': {'x': 1063.5519, 'y': 691.468}, 'pcenter': {'x': 0.4829, 'y': 0.4292}, 'psize': 29.9325, 'raw': {'x': 1071.4285, 'y': 723.7568}}","{'x': 1088.4609, 'y': 709.8536}","{'avg': {'x': 1100.9691, 'y': 669.6586}, 'pcenter': {'x': 0.6204, 'y': 0.4513}, 'psize': 29.8927, 'raw': {'x': 1105.4933, 'y': 695.9505}}",7,532795801,1539204829.593,3,1105.4933,695.9505,1071.4285,723.7568,1088.4609,709.85365,17,13,1,/sustain,0.0,1539204829.569916
48497,"{'x': 1083.6421, 'y': 658.5889}",True,"{'avg': {'x': 1062.4735, 'y': 695.6204}, 'pcenter': {'x': 0.4828, 'y': 0.4292}, 'psize': 30.2721, 'raw': {'x': 1050.8373, 'y': 734.0632}}","{'x': 1076.2087, 'y': 714.2446}","{'avg': {'x': 1101.3948, 'y': 672.3824}, 'pcenter': {'x': 0.6204, 'y': 0.4512}, 'psize': 29.8116, 'raw': {'x': 1101.5803, 'y': 694.4259}}",7,532795846,1539204829.638,3,1101.5803,694.4259,1050.8373,734.0632,1076.2087999999999,714.24455,17,13,1,/sustain,0.0,1539204829.569916
48498,"{'x': 1082.3578, 'y': 661.8718}",True,"{'avg': {'x': 1062.3392, 'y': 698.6868}, 'pcenter': {'x': 0.4828, 'y': 0.4292}, 'psize': 30.2521, 'raw': {'x': 1064.4485, 'y': 718.5291}}","{'x': 1071.7563, 'y': 711.7245}","{'avg': {'x': 1099.7748, 'y': 676.0279}, 'pcenter': {'x': 0.6202, 'y': 0.4513}, 'psize': 30.0397, 'raw': {'x': 1079.0643, 'y': 704.92}}",7,532795880,1539204829.672,3,1079.0643,704.92,1064.4485,718.5291,1071.7564,711.7245499999999,17,13,1,/sustain,0.0,1539204829.569916
48499,"{'x': 1081.0463, 'y': 665.2483}",True,"{'avg': {'x': 1062.4935, 'y': 701.5658}, 'pcenter': {'x': 0.4829, 'y': 0.4291}, 'psize': 30.2923, 'raw': {'x': 1067.712, 'y': 721.2778}}","{'x': 1068.0431, 'y': 706.5121}","{'avg': {'x': 1097.4995, 'y': 678.3725}, 'pcenter': {'x': 0.6203, 'y': 0.4512}, 'psize': 29.6806, 'raw': {'x': 1068.3741, 'y': 691.7465}}",7,532795913,1539204829.705,3,1068.3741,691.7465,1067.712,721.2778,1068.04305,706.51215,17,13,1,/sustain,0.0,1539204829.569916
48500,"{'x': 1080.8807, 'y': 667.8507}",True,"{'avg': {'x': 1061.2931, 'y': 704.1769}, 'pcenter': {'x': 0.4829, 'y': 0.4291}, 'psize': 30.1802, 'raw': {'x': 1049.66, 'y': 722.2794}}","{'x': 1070.4602, 'y': 710.3799}","{'avg': {'x': 1097.0253, 'y': 680.616}, 'pcenter': {'x': 0.6205, 'y': 0.4514}, 'psize': 29.6588, 'raw': {'x': 1091.2603, 'y': 698.4803}}",7,532795957,1539204829.749,3,1091.2603,698.4803,1049.66,722.2794,1070.4601499999999,710.37985,17,13,1,/sustain,0.0,1539204829.569916
48501,"{'x': 1080.5355, 'y': 670.6139}",True,"{'avg': {'x': 1061.1901, 'y': 707.4838}, 'pcenter': {'x': 0.4829, 'y': 0.4292}, 'psize': 29.9225, 'raw': {'x': 1067.4097, 'y': 729.0302}}","{'x': 1088.408, 'y': 710.7673}","{'avg': {'x': 1097.4111, 'y': 682.6423}, 'pcenter': {'x': 0.6205, 'y': 0.4513}, 'psize': 29.7179, 'raw': {'x': 1109.4064, 'y': 692.5046}}",7,532795991,1539204829.783,3,1109.4064,692.5046,1067.4097,729.0302,1088.40805,710.7674,17,13,1,/sustain,0.0,1539204829.569916
48502,"{'x': 1080.4071, 'y': 673.3048}",True,"{'avg': {'x': 1061.1925, 'y': 710.0375}, 'pcenter': {'x': 0.483, 'y': 0.4292}, 'psize': 30.3665, 'raw': {'x': 1065.427, 'y': 723.2309}}","{'x': 1081.6525, 'y': 704.9968}","{'avg': {'x': 1097.6562, 'y': 684.239}, 'pcenter': {'x': 0.6205, 'y': 0.4514}, 'psize': 30.2915, 'raw': {'x': 1097.8779, 'y': 686.7628}}",7,532796025,1539204829.817,3,1097.8779,686.7628,1065.427,723.2309,1081.65245,704.99685,17,13,1,/sustain,0.0,1539204829.569916
48503,"{'x': 1080.3878, 'y': 675.8584}",True,"{'avg': {'x': 1061.3746, 'y': 710.6485}, 'pcenter': {'x': 0.483, 'y': 0.4291}, 'psize': 29.9292, 'raw': {'x': 1067.6821, 'y': 698.856}}","{'x': 1083.2163, 'y': 695.1949}","{'avg': {'x': 1097.912, 'y': 685.8015}, 'pcenter': {'x': 0.6205, 'y': 0.4514}, 'psize': 29.7208, 'raw': {'x': 1098.7506, 'y': 691.5338}}",7,532796070,1539204829.862,3,1098.7506,691.5338,1067.6821,698.856,1083.2163500000001,695.1949,17,13,1,/sustain,0.0,1539204829.569916
48504,"{'x': 1080.4452, 'y': 678.3006}",True,"{'avg': {'x': 1060.6168, 'y': 713.7524}, 'pcenter': {'x': 0.483, 'y': 0.4293}, 'psize': 29.7417, 'raw': {'x': 1047.8992, 'y': 728.1126}}","{'x': 1075.3419, 'y': 703.3303}","{'avg': {'x': 1098.0059, 'y': 686.1787}, 'pcenter': {'x': 0.6205, 'y': 0.4514}, 'psize': 29.2552, 'raw': {'x': 1102.7847, 'y': 678.548}}",7,532796103,1539204829.895,3,1102.7847,678.548,1047.8992,728.1126,1075.34195,703.3303000000001,17,13,1,/sustain,0.0,1539204829.569916
48505,"{'x': 1081.3354, 'y': 680.0015}",True,"{'avg': {'x': 1057.9977, 'y': 715.4478}, 'pcenter': {'x': 0.4829, 'y': 0.4292}, 'psize': 29.1119, 'raw': {'x': 1026.2417, 'y': 723.028}}","{'x': 1053.7737, 'y': 707.9692}","{'avg': {'x': 1096.8737, 'y': 687.2377}, 'pcenter': {'x': 0.6204, 'y': 0.4514}, 'psize': 28.3297, 'raw': {'x': 1081.3055, 'y': 692.9103}}",7,532796136,1539204829.928,3,1081.3055,692.9103,1026.2417,723.028,1053.7736,707.96915,17,13,1,/sustain,0.0,1539204829.569916
48506,"{'x': 1080.7867, 'y': 682.6339}",True,"{'avg': {'x': 1057.8679, 'y': 716.555}, 'pcenter': {'x': 0.4832, 'y': 0.4291}, 'psize': 28.1436, 'raw': {'x': 1062.3049, 'y': 715.3583}}","{'x': 1076.1879, 'y': 697.183}","{'avg': {'x': 1095.972, 'y': 687.7574}, 'pcenter': {'x': 0.6205, 'y': 0.4513}, 'psize': 27.7232, 'raw': {'x': 1090.0708, 'y': 679.0077}}",7,532796171,1539204829.963,3,1090.0708,679.0077,1062.3049,715.3583,1076.18785,697.183,17,13,1,/sustain,0.0,1539204829.569916
48507,"{'x': 1080.5909, 'y': 684.9581}",True,"{'avg': {'x': 1058.4639, 'y': 716.9446}, 'pcenter': {'x': 0.4832, 'y': 0.4291}, 'psize': 27.2769, 'raw': {'x': 1071.4327, 'y': 703.2543}}","{'x': 1090.5111, 'y': 690.9937}","{'avg': {'x': 1096.6334, 'y': 688.4756}, 'pcenter': {'x': 0.6206, 'y': 0.4514}, 'psize': 26.8257, 'raw': {'x': 1109.5895, 'y': 678.733}}",7,532796216,1539204830.008,3,1109.5895,678.733,1071.4327,703.2543,1090.5111000000002,690.9936499999999,17,13,1,/sustain,0.0,1539204829.569916
48508,"{'x': 1079.0585, 'y': 688.2146}",True,"{'avg': {'x': 1057.8668, 'y': 718.6589}, 'pcenter': {'x': 0.4832, 'y': 0.4292}, 'psize': 26.8073, 'raw': {'x': 1053.4384, 'y': 725.2088}}","{'x': 1068.9963, 'y': 689.1681}","{'avg': {'x': 1095.5811, 'y': 687.3041}, 'pcenter': {'x': 0.6204, 'y': 0.4512}, 'psize': 25.9715, 'raw': {'x': 1084.5543, 'y': 653.1273}}",7,532796249,1539204830.041,3,1084.5543,653.1273,1053.4384,725.2088,1068.99635,689.16805,17,13,1,/sustain,0.0,1539204829.569916
48509,"{'x': 1078.7546, 'y': 690.4366}",True,"{'avg': {'x': 1058.1584, 'y': 720.022}, 'pcenter': {'x': 0.4832, 'y': 0.4291}, 'psize': 26.57, 'raw': {'x': 1063.9073, 'y': 719.8748}}","{'x': 1080.3042, 'y': 702.2218}","{'avg': {'x': 1095.7333, 'y': 687.921}, 'pcenter': {'x': 0.6205, 'y': 0.4514}, 'psize': 26.0441, 'raw': {'x': 1096.7012, 'y': 684.5688}}",7,532796283,1539204830.075,3,1096.7012,684.5688,1063.9073,719.8748,1080.3042500000001,702.2218,17,13,1,/sustain,0.0,1539204829.569916
48510,"{'x': 1079.0627, 'y': 692.0772}",True,"{'avg': {'x': 1059.5894, 'y': 719.9714}, 'pcenter': {'x': 0.4833, 'y': 0.4291}, 'psize': 26.0072, 'raw': {'x': 1082.0957, 'y': 714.8396}}","{'x': 1097.3922, 'y': 696.5018}","{'avg': {'x': 1096.5487, 'y': 686.9925}, 'pcenter': {'x': 0.6206, 'y': 0.4514}, 'psize': 25.4733, 'raw': {'x': 1112.6887, 'y': 678.1641}}",7,532796327,1539204830.119,3,1112.6887,678.1641,1082.0957,714.8396,1097.3922,696.50185,17,13,1,/sustain,0.0,1539204829.569916
48511,"{'x': 1079.6643, 'y': 692.9314}",True,"{'avg': {'x': 1061.3779, 'y': 718.5767}, 'pcenter': {'x': 0.4833, 'y': 0.4291}, 'psize': 25.5446, 'raw': {'x': 1085.2921, 'y': 703.932}}","{'x': 1092.8792, 'y': 691.9116}","{'avg': {'x': 1096.4386, 'y': 686.3323}, 'pcenter': {'x': 0.6205, 'y': 0.4514}, 'psize': 25.6024, 'raw': {'x': 1100.4661, 'y': 679.8911}}",7,532796362,1539204830.154,3,1100.4661,679.8911,1085.2921,703.932,1092.8791,691.91155,17,13,1,/sustain,0.0,1539204829.569916
48512,"{'x': 1079.662, 'y': 694.2853}",True,"{'avg': {'x': 1062.5017, 'y': 717.8787}, 'pcenter': {'x': 0.4832, 'y': 0.4291}, 'psize': 25.591, 'raw': {'x': 1078.402, 'y': 712.087}}","{'x': 1081.5876, 'y': 697.5814}","{'avg': {'x': 1095.6182, 'y': 685.6788}, 'pcenter': {'x': 0.6204, 'y': 0.4514}, 'psize': 25.4784, 'raw': {'x': 1084.7734, 'y': 683.0757}}",7,532796395,1539204830.187,3,1084.7734,683.0757,1078.402,712.087,1081.5877,697.5813499999999,17,13,1,/sustain,0.0,1539204829.569916
48513,"{'x': 1080.3145, 'y': 694.5709}",True,"{'avg': {'x': 1062.9783, 'y': 716.125}, 'pcenter': {'x': 0.483, 'y': 0.429}, 'psize': 25.809, 'raw': {'x': 1062.012, 'y': 692.6944}}","{'x': 1071.7234, 'y': 682.5049}","{'avg': {'x': 1094.5873, 'y': 684.2989}, 'pcenter': {'x': 0.6203, 'y': 0.4512}, 'psize': 25.2405, 'raw': {'x': 1081.4348, 'y': 672.3154}}",7,532796429,1539204830.221,3,1081.4348,672.3154,1062.012,692.6944,1071.7233999999999,682.5048999999999,17,13,1,/sustain,0.0,1539204829.569916
48514,"{'x': 1080.061, 'y': 695.1859}",True,"{'avg': {'x': 1054.2163, 'y': 714.4415}, 'pcenter': {'x': 0.4816, 'y': 0.4292}, 'psize': 25.7082, 'raw': {'x': 918.8415, 'y': 694.8071}}","{'x': 930.0615, 'y': 667.7816}","{'avg': {'x': 1084.537, 'y': 681.3256}, 'pcenter': {'x': 0.6187, 'y': 0.451}, 'psize': 24.8858, 'raw': {'x': 941.2815, 'y': 640.756}}",7,532796473,1539204830.265,3,941.2815,640.756,918.8415,694.8071,930.0615,667.7815499999999,17,13,1,/sustain,0.0,1539204829.569916
48515,"{'x': 1079.9115, 'y': 695.0757}",True,"{'avg': {'x': 778.7321, 'y': 706.6135}, 'pcenter': {'x': 0.4801, 'y': 0.4291}, 'psize': 25.8971, 'raw': {'x': 778.7321, 'y': 706.6135}}","{'x': 790.2971, 'y': 686.674}","{'avg': {'x': 801.8622, 'y': 666.7344}, 'pcenter': {'x': 0.6173, 'y': 0.4508}, 'psize': 25.1694, 'raw': {'x': 801.8622, 'y': 666.7344}}",7,532796507,1539204830.299,3,801.8622,666.7344,778.7321,706.6135,790.29715,686.6739500000001,17,13,1,/sustain,0.0,1539204829.569916
48516,"{'x': 766.9863, 'y': 677.9589}",False,"{'avg': {'x': 758.8939, 'y': 708.5422}, 'pcenter': {'x': 0.48, 'y': 0.4289}, 'psize': 25.7952, 'raw': {'x': 758.8939, 'y': 708.5422}}","{'x': 766.9863, 'y': 677.9589}","{'avg': {'x': 775.0786, 'y': 647.3756}, 'pcenter': {'x': 0.6173, 'y': 0.4507}, 'psize': 24.9044, 'raw': {'x': 775.0786, 'y': 647.3756}}",7,532796541,1539204830.333,3,775.0786,647.3756,758.8939,708.5422,766.98625,677.9589,17,13,1,/sustain,0.0,1539204829.569916
48517,"{'x': 779.2166, 'y': 681.8833}",False,"{'avg': {'x': 768.8909, 'y': 706.4451}, 'pcenter': {'x': 0.48, 'y': 0.429}, 'psize': 26.1632, 'raw': {'x': 778.8624, 'y': 704.3534}}","{'x': 791.4156, 'y': 685.7977}","{'avg': {'x': 789.5422, 'y': 657.3215}, 'pcenter': {'x': 0.6174, 'y': 0.4507}, 'psize': 25.4187, 'raw': {'x': 803.9689, 'y': 667.2421}}",7,532796584,1539204830.376,3,803.9689,667.2421,778.8624,704.3534,791.4156499999999,685.79775,17,13,1,/sustain,0.0,1539204829.569916
48518,"{'x': 780.9399, 'y': 678.3749}",False,"{'avg': {'x': 770.9998, 'y': 697.4221}, 'pcenter': {'x': 0.4799, 'y': 0.4289}, 'psize': 26.4323, 'raw': {'x': 775.1398, 'y': 679.5012}}","{'x': 781.0674, 'y': 677.1146}","{'avg': {'x': 788.7141, 'y': 663.1652}, 'pcenter': {'x': 0.6173, 'y': 0.4508}, 'psize': 25.6645, 'raw': {'x': 786.995, 'y': 674.728}}",7,532796618,1539204830.41,3,786.995,674.728,775.1398,679.5012,781.0674,677.1146,17,13,1,/sustain,0.0,1539204829.569916
48519,"{'x': 780.7237, 'y': 678.6743}",False,"{'avg': {'x': 771.3991, 'y': 696.7321}, 'pcenter': {'x': 0.4799, 'y': 0.429}, 'psize': 26.7427, 'raw': {'x': 772.5016, 'y': 694.833}}","{'x': 780.5768, 'y': 678.0883}","{'avg': {'x': 788.7134, 'y': 662.7404}, 'pcenter': {'x': 0.6172, 'y': 0.4507}, 'psize': 25.9906, 'raw': {'x': 788.6519, 'y': 661.3434}}",7,532796661,1539204830.453,3,788.6519,661.3434,772.5016,694.833,780.57675,678.0881999999999,17,13,1,/sustain,0.0,1539204829.569916
48520,"{'x': 781.4548, 'y': 676.8233}",False,"{'avg': {'x': 771.3306, 'y': 689.4865}, 'pcenter': {'x': 0.4798, 'y': 0.429}, 'psize': 26.7146, 'raw': {'x': 770.9703, 'y': 661.2141}}","{'x': 782.405, 'y': 660.7605}","{'avg': {'x': 789.7661, 'y': 662.271}, 'pcenter': {'x': 0.6171, 'y': 0.4507}, 'psize': 25.9415, 'raw': {'x': 793.8398, 'y': 660.3069}}",7,532796695,1539204830.487,3,793.8398,660.3069,770.9703,661.2141,782.40505,660.7605000000001,17,13,1,/sustain,0.0,1539204829.569916
