,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
33099,"{'x': 692.1871, 'y': 593.7182}",False,"{'avg': {'x': 696.2415, 'y': 601.8785}, 'pcenter': {'x': 0.4236, 'y': 0.4201}, 'psize': 23.3562, 'raw': {'x': 704.0124, 'y': 606.7798}}","{'x': 696.5242, 'y': 596.7267}","{'avg': {'x': 688.1326, 'y': 585.5579}, 'pcenter': {'x': 0.5677, 'y': 0.4291}, 'psize': 25.4116, 'raw': {'x': 689.0361, 'y': 586.6735}}",7,983742668,1538582034.636,689.0361,586.6735,704.0124,606.7798,696.5242499999999,596.7266500000001,09,4,1,/sustain,0,3
33100,"{'x': 692.748, 'y': 595.942}",False,"{'avg': {'x': 697.4748, 'y': 604.2792}, 'pcenter': {'x': 0.4236, 'y': 0.4202}, 'psize': 23.2861, 'raw': {'x': 699.8863, 'y': 609.0251}}","{'x': 689.1132, 'y': 597.5759}","{'avg': {'x': 684.8561, 'y': 585.7503}, 'pcenter': {'x': 0.5677, 'y': 0.4291}, 'psize': 25.4029, 'raw': {'x': 678.34, 'y': 586.1268}}",7,983742701,1538582034.669,678.34,586.1268,699.8863,609.0251,689.11315,597.5759499999999,09,4,1,/sustain,0,3
33101,"{'x': 692.9946, 'y': 596.9547}",False,"{'avg': {'x': 696.796, 'y': 605.9869}, 'pcenter': {'x': 0.4235, 'y': 0.4203}, 'psize': 23.3759, 'raw': {'x': 694.7261, 'y': 610.989}}","{'x': 691.822, 'y': 592.5303}","{'avg': {'x': 685.8693, 'y': 582.8067}, 'pcenter': {'x': 0.5677, 'y': 0.429}, 'psize': 25.3349, 'raw': {'x': 688.9178, 'y': 574.0717}}",7,983742735,1538582034.703,688.9178,574.0717,694.7261,610.989,691.82195,592.53035,09,4,1,/sustain,0,3
33102,"{'x': 693.1801, 'y': 597.1885}",False,"{'avg': {'x': 698.3045, 'y': 605.195}, 'pcenter': {'x': 0.4235, 'y': 0.4203}, 'psize': 23.2296, 'raw': {'x': 704.1892, 'y': 601.9771}}","{'x': 697.6086, 'y': 602.6264}","{'avg': {'x': 686.9141, 'y': 586.9469}, 'pcenter': {'x': 0.5677, 'y': 0.4293}, 'psize': 25.6777, 'raw': {'x': 691.028, 'y': 603.2757}}",7,983742769,1538582034.737,691.028,603.2757,704.1892,601.9771,697.6086,602.6264,09,4,1,/sustain,0,3
33103,"{'x': 692.9796, 'y': 596.764}",True,"{'avg': {'x': 697.1892, 'y': 605.2062}, 'pcenter': {'x': 0.4235, 'y': 0.4203}, 'psize': 23.231, 'raw': {'x': 691.6576, 'y': 605.1924}}","{'x': 691.2721, 'y': 592.6027}","{'avg': {'x': 687.5981, 'y': 585.7856}, 'pcenter': {'x': 0.5677, 'y': 0.4291}, 'psize': 25.4532, 'raw': {'x': 690.8867, 'y': 580.0129}}",7,983742814,1538582034.782,690.8867,580.0129,691.6576,605.1924,691.27215,592.60265,09,4,1,/sustain,0,3
33104,"{'x': 693.6343, 'y': 598.4384}",True,"{'avg': {'x': 696.8167, 'y': 606.5699}, 'pcenter': {'x': 0.4235, 'y': 0.4205}, 'psize': 23.5442, 'raw': {'x': 694.6423, 'y': 614.3793}}","{'x': 695.4849, 'y': 615.6817}","{'avg': {'x': 688.8995, 'y': 590.3962}, 'pcenter': {'x': 0.5678, 'y': 0.4295}, 'psize': 25.8397, 'raw': {'x': 696.3274, 'y': 616.9841}}",7,983742847,1538582034.815,696.3274,616.9841,694.6423,614.3793,695.48485,615.6817,09,4,1,/sustain,0,3
33105,"{'x': 693.3153, 'y': 598.1334}",True,"{'avg': {'x': 696.6704, 'y': 609.3622}, 'pcenter': {'x': 0.4236, 'y': 0.4206}, 'psize': 23.6224, 'raw': {'x': 695.7126, 'y': 627.7533}}","{'x': 693.825, 'y': 611.0956}","{'avg': {'x': 689.3243, 'y': 590.9892}, 'pcenter': {'x': 0.5678, 'y': 0.4293}, 'psize': 25.5593, 'raw': {'x': 691.9373, 'y': 594.4379}}",7,983742880,1538582034.848,691.9373,594.4379,695.7126,627.7533,693.82495,611.0956,09,4,1,/sustain,0,3
33106,"{'x': 692.9302, 'y': 597.295}",True,"{'avg': {'x': 697.3091, 'y': 612.3969}, 'pcenter': {'x': 0.4237, 'y': 0.4207}, 'psize': 23.6391, 'raw': {'x': 702.1416, 'y': 634.6233}}","{'x': 699.9691, 'y': 615.1938}","{'avg': {'x': 690.3511, 'y': 591.6162}, 'pcenter': {'x': 0.5678, 'y': 0.4293}, 'psize': 25.6114, 'raw': {'x': 697.7967, 'y': 595.7643}}",7,983742924,1538582034.892,697.7967,595.7643,702.1416,634.6233,699.96915,615.1938,09,4,1,/sustain,0,3
33107,"{'x': 692.9682, 'y': 598.9931}",True,"{'avg': {'x': 694.3224, 'y': 617.0463}, 'pcenter': {'x': 0.4234, 'y': 0.4211}, 'psize': 23.6883, 'raw': {'x': 669.4024, 'y': 654.6971}}","{'x': 670.1675, 'y': 649.9293}","{'avg': {'x': 688.3128, 'y': 597.4297}, 'pcenter': {'x': 0.5675, 'y': 0.4299}, 'psize': 25.7123, 'raw': {'x': 670.9327, 'y': 645.1614}}",7,983742958,1538582034.926,670.9327,645.1614,669.4024,654.6971,670.1675499999999,649.9292499999999,09,4,1,/sustain,0,3
33108,"{'x': 692.824, 'y': 601.1059}",True,"{'avg': {'x': 692.9852, 'y': 622.2756}, 'pcenter': {'x': 0.4234, 'y': 0.4214}, 'psize': 23.0334, 'raw': {'x': 681.361, 'y': 667.9166}}","{'x': 675.1087, 'y': 660.895}","{'avg': {'x': 686.3845, 'y': 603.1967}, 'pcenter': {'x': 0.5674, 'y': 0.4301}, 'psize': 25.3431, 'raw': {'x': 668.8564, 'y': 653.8735}}",7,983742992,1538582034.96,668.8564,653.8735,681.361,667.9166,675.1087,660.8950500000001,09,4,1,/sustain,0,3
