,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
23030,"{'x': 963.5063, 'y': 523.7118}",True,"{'avg': {'x': 988.932, 'y': 533.5308}, 'pcenter': {'x': 0.4002, 'y': 0.6032}, 'psize': 22.6776, 'raw': {'x': 993.6413, 'y': 602.6126}}","{'x': 989.552, 'y': 629.7516}","{'avg': {'x': 978.7199, 'y': 518.0455}, 'pcenter': {'x': 0.5417, 'y': 0.6188}, 'psize': 20.1941, 'raw': {'x': 985.4627, 'y': 656.8906}}",7,862843716,1539534877.508,3,985.4627,656.8906,993.6413,602.6126,989.552,629.7516,20,6,1,/sustain,0.0,1539534877.501819
23031,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",8,862843750,1539534877.542,3,0.0,0.0,0.0,0.0,0.0,0.0,20,6,1,/sustain,0.0,1539534877.501819
23032,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,862843784,1539534877.576,3,0.0,0.0,0.0,0.0,0.0,0.0,20,6,1,/sustain,0.0,1539534877.501819
23033,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,862843829,1539534877.621,3,0.0,0.0,0.0,0.0,0.0,0.0,20,6,1,/sustain,0.0,1539534877.501819
23034,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,862843863,1539534877.655,3,0.0,0.0,0.0,0.0,0.0,0.0,20,6,1,/sustain,0.0,1539534877.501819
23035,"{'x': 964.9998, 'y': 523.4547}",True,"{'avg': {'x': 987.4665, 'y': 540.5137}, 'pcenter': {'x': 0.4004, 'y': 0.6034}, 'psize': 21.8493, 'raw': {'x': 956.4994, 'y': 643.1802}}","{'x': 988.8983, 'y': 600.5323}","{'avg': {'x': 982.2429, 'y': 520.6827}, 'pcenter': {'x': 0.5421, 'y': 0.6187}, 'psize': 22.779, 'raw': {'x': 1021.2972, 'y': 557.8843}}",7,862843897,1539534877.689,3,1021.2972,557.8843,956.4994,643.1802,988.8983000000001,600.53225,20,6,1,/sustain,0.0,1539534877.501819
23036,"{'x': 967.5799, 'y': 523.6757}",True,"{'avg': {'x': 988.7396, 'y': 539.9558}, 'pcenter': {'x': 0.4004, 'y': 0.6029}, 'psize': 23.7005, 'raw': {'x': 979.0414, 'y': 526.3448}}","{'x': 975.96, 'y': 523.9795}","{'avg': {'x': 983.0237, 'y': 520.2957}, 'pcenter': {'x': 0.5418, 'y': 0.6189}, 'psize': 23.0514, 'raw': {'x': 972.8785, 'y': 521.6142}}",7,862843931,1539534877.723,3,972.8785,521.6142,979.0414,526.3448,975.9599499999999,523.9794999999999,20,6,1,/sustain,0.0,1539534877.501819
23037,"{'x': 969.9099, 'y': 524.0447}",True,"{'avg': {'x': 989.1482, 'y': 539.6716}, 'pcenter': {'x': 0.4004, 'y': 0.6034}, 'psize': 23.8794, 'raw': {'x': 975.219, 'y': 534.1154}}","{'x': 967.7146, 'y': 542.142}","{'avg': {'x': 983.2346, 'y': 522.2558}, 'pcenter': {'x': 0.5417, 'y': 0.6195}, 'psize': 23.0122, 'raw': {'x': 960.2103, 'y': 550.1686}}",7,862843974,1539534877.766,3,960.2103,550.1686,975.219,534.1154,967.71465,542.142,20,6,1,/sustain,0.0,1539534877.501819
23038,"{'x': 972.2709, 'y': 524.3176}",True,"{'avg': {'x': 990.5984, 'y': 538.6317}, 'pcenter': {'x': 0.4007, 'y': 0.6037}, 'psize': 23.8842, 'raw': {'x': 991.3745, 'y': 521.5188}}","{'x': 990.8694, 'y': 534.8055}","{'avg': {'x': 985.2211, 'y': 524.2751}, 'pcenter': {'x': 0.5419, 'y': 0.6199}, 'psize': 22.8387, 'raw': {'x': 990.3643, 'y': 548.0922}}",7,862844008,1539534877.8,3,990.3643,548.0922,991.3745,521.5188,990.8694,534.8055,20,6,1,/sustain,0.0,1539534877.501819
23039,"{'x': 974.4266, 'y': 524.8467}",True,"{'avg': {'x': 991.4399, 'y': 539.4851}, 'pcenter': {'x': 0.4008, 'y': 0.604}, 'psize': 24.0152, 'raw': {'x': 984.0019, 'y': 544.563}}","{'x': 977.7397, 'y': 538.1195}","{'avg': {'x': 985.6345, 'y': 525.3384}, 'pcenter': {'x': 0.5419, 'y': 0.6201}, 'psize': 22.878, 'raw': {'x': 971.4777, 'y': 531.676}}",7,862844051,1539534877.843,3,971.4777,531.676,984.0019,544.563,977.7398000000001,538.1195,20,6,1,/sustain,0.0,1539534877.501819
