,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
17933,"{'x': 852.4207, 'y': 608.0418}",False,"{'avg': {'x': 832.7585, 'y': 603.421}, 'pcenter': {'x': 0.4782, 'y': 0.5724}, 'psize': 26.3261, 'raw': {'x': 832.7585, 'y': 606.8409}}","{'x': 876.078, 'y': 618.8276}","{'avg': {'x': 914.1461, 'y': 626.0523}, 'pcenter': {'x': 0.6198, 'y': 0.5774}, 'psize': 27.7501, 'raw': {'x': 919.3974, 'y': 630.8143}}",7,506190311,1539178224.103,919.3974,630.8143,832.7585,606.8409,876.07795,618.8276000000001,12,22,1,/sustain,0.0,3
17934,"{'x': 867.5941, 'y': 611.7112}",False,"{'avg': {'x': 849.33, 'y': 606.3614}, 'pcenter': {'x': 0.4789, 'y': 0.5725}, 'psize': 26.4114, 'raw': {'x': 898.4493, 'y': 615.0356}}","{'x': 937.2289, 'y': 623.1121}","{'avg': {'x': 929.7569, 'y': 627.3568}, 'pcenter': {'x': 0.6205, 'y': 0.5775}, 'psize': 28.0322, 'raw': {'x': 976.0085, 'y': 631.1886}}",7,506190346,1539178224.138,976.0085,631.1886,898.4493,615.0356,937.2289000000001,623.1121,12,22,1,/sustain,0.0,3
17935,"{'x': 869.9813, 'y': 612.7422}",False,"{'avg': {'x': 902.2358, 'y': 619.217}, 'pcenter': {'x': 0.4787, 'y': 0.5725}, 'psize': 26.3773, 'raw': {'x': 902.2358, 'y': 619.217}}","{'x': 946.3781, 'y': 621.9545}","{'avg': {'x': 990.5203, 'y': 624.692}, 'pcenter': {'x': 0.6204, 'y': 0.5775}, 'psize': 28.1531, 'raw': {'x': 990.5203, 'y': 624.692}}",7,506190380,1539178224.172,990.5203,624.692,902.2358,619.217,946.37805,621.9545,12,22,1,/sustain,0.0,3
17936,"{'x': 945.4441, 'y': 636.2731}",False,"{'avg': {'x': 901.5372, 'y': 622.4317}, 'pcenter': {'x': 0.4786, 'y': 0.5726}, 'psize': 26.6397, 'raw': {'x': 901.5372, 'y': 622.4317}}","{'x': 945.4441, 'y': 636.2731}","{'avg': {'x': 989.351, 'y': 650.1145}, 'pcenter': {'x': 0.6203, 'y': 0.5776}, 'psize': 27.9649, 'raw': {'x': 989.351, 'y': 650.1145}}",7,506190414,1539178224.206,989.351,650.1145,901.5372,622.4317,945.4440999999999,636.2731,12,22,1,/sustain,0.0,3
17937,"{'x': 945.8295, 'y': 632.1301}",False,"{'avg': {'x': 903.2748, 'y': 619.2156}, 'pcenter': {'x': 0.4786, 'y': 0.5725}, 'psize': 26.5019, 'raw': {'x': 905.008, 'y': 616.0077}}","{'x': 946.2139, 'y': 627.9976}","{'avg': {'x': 988.3841, 'y': 645.0445}, 'pcenter': {'x': 0.6203, 'y': 0.5775}, 'psize': 27.9149, 'raw': {'x': 987.4197, 'y': 639.9874}}",7,506190459,1539178224.251,987.4197,639.9874,905.008,616.0077,946.2138500000001,627.99755,12,22,1,/sustain,0.0,3
17938,"{'x': 946.7902, 'y': 631.8375}",False,"{'avg': {'x': 904.604, 'y': 616.0511}, 'pcenter': {'x': 0.4787, 'y': 0.5725}, 'psize': 26.5015, 'raw': {'x': 907.2366, 'y': 609.7787}}","{'x': 949.8125, 'y': 629.7775}","{'avg': {'x': 989.7229, 'y': 646.6199}, 'pcenter': {'x': 0.6204, 'y': 0.5776}, 'psize': 28.0829, 'raw': {'x': 992.3884, 'y': 649.7762}}",7,506190492,1539178224.284,992.3884,649.7762,907.2366,609.7787,949.8125,629.77745,12,22,1,/sustain,0.0,3
17939,"{'x': 959.8337, 'y': 635.6605}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4787, 'y': 0.5726}, 'psize': 26.6787, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 973.9571, 'y': 633.2984}","{'avg': {'x': 985.7502, 'y': 643.2594}, 'pcenter': {'x': 0.6204, 'y': 0.5775}, 'psize': 28.1956, 'raw': {'x': 973.9571, 'y': 633.2984}}",7,506190526,1539178224.318,973.9571,633.2984,0.0,0.0,486.97855,316.6492,12,22,1,/sustain,0.0,3
17940,"{'x': 958.4119, 'y': 634.7895}",False,"{'avg': {'x': 906.0459, 'y': 623.0735}, 'pcenter': {'x': 0.4788, 'y': 0.5727}, 'psize': 26.6739, 'raw': {'x': 910.2919, 'y': 643.9557}}","{'x': 948.9786, 'y': 631.2797}","{'avg': {'x': 986.118, 'y': 638.2321}, 'pcenter': {'x': 0.6204, 'y': 0.5775}, 'psize': 27.9276, 'raw': {'x': 987.6653, 'y': 618.6037}}",7,506190570,1539178224.362,987.6653,618.6037,910.2919,643.9557,948.9786,631.2797,12,22,1,/sustain,0.0,3
17941,"{'x': 954.2271, 'y': 633.7455}",True,"{'avg': {'x': 905.4921, 'y': 626.3612}, 'pcenter': {'x': 0.4789, 'y': 0.5727}, 'psize': 26.5944, 'raw': {'x': 903.2476, 'y': 639.1165}}","{'x': 952.244, 'y': 628.7573}","{'avg': {'x': 988.6832, 'y': 634.79}, 'pcenter': {'x': 0.6205, 'y': 0.5776}, 'psize': 27.8186, 'raw': {'x': 1001.2405, 'y': 618.3981}}",7,506190603,1539178224.395,1001.2405,618.3981,903.2476,639.1165,952.24405,628.7573,12,22,1,/sustain,0.0,3
17942,"{'x': 953.6629, 'y': 633.4102}",True,"{'avg': {'x': 905.6616, 'y': 629.0707}, 'pcenter': {'x': 0.4789, 'y': 0.5727}, 'psize': 25.9556, 'raw': {'x': 906.4438, 'y': 641.9404}}","{'x': 949.2573, 'y': 636.3494}","{'avg': {'x': 989.199, 'y': 634.1083}, 'pcenter': {'x': 0.6204, 'y': 0.5777}, 'psize': 27.6398, 'raw': {'x': 992.0709, 'y': 630.7583}}",7,506190637,1539178224.429,992.0709,630.7583,906.4438,641.9404,949.2573500000001,636.34935,12,22,1,/sustain,0.0,3
