,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
72843,"{'x': 1022.2195, 'y': 604.511}",True,"{'avg': {'x': 1018.4335, 'y': 573.857}, 'pcenter': {'x': 0.506, 'y': 0.4762}, 'psize': 26.8161, 'raw': {'x': 1011.4541, 'y': 586.8603}}","{'x': 1021.0782, 'y': 643.5521}","{'avg': {'x': 1032.832, 'y': 699.9908}, 'pcenter': {'x': 0.6541, 'y': 0.4983}, 'psize': 28.992, 'raw': {'x': 1030.7023, 'y': 700.2438}}",7,737685689,1570548232.377,0,1030.7023,700.2438,1011.4541,586.8603,1021.0781999999999,643.55205,18,49,2,/sustain,0.0,1570548232.3483
72844,"{'x': 1021.4663, 'y': 599.6099}",True,"{'avg': {'x': 1017.7554, 'y': 575.4504}, 'pcenter': {'x': 0.506, 'y': 0.4764}, 'psize': 26.8824, 'raw': {'x': 1011.6681, 'y': 589.3298}}","{'x': 1027.7904, 'y': 645.6249}","{'avg': {'x': 1033.9659, 'y': 700.2002}, 'pcenter': {'x': 0.6541, 'y': 0.4983}, 'psize': 28.8316, 'raw': {'x': 1043.9127, 'y': 701.9199}}",7,737685723,1570548232.411,0,1043.9127,701.9199,1011.6681,589.3298,1027.7904,645.6248499999999,18,49,2,/sustain,0.0,1570548232.3483
72845,"{'x': 1022.3246, 'y': 606.9142}",True,"{'avg': {'x': 1017.3419, 'y': 577.5999}, 'pcenter': {'x': 0.5059, 'y': 0.4763}, 'psize': 26.8027, 'raw': {'x': 1013.5177, 'y': 597.7695}}","{'x': 1024.9177, 'y': 643.0684}","{'avg': {'x': 1034.2401, 'y': 699.1276}, 'pcenter': {'x': 0.654, 'y': 0.4982}, 'psize': 29.0056, 'raw': {'x': 1036.3179, 'y': 688.3672}}",7,737685767,1570548232.455,0,1036.3179,688.3672,1013.5177,597.7695,1024.9178,643.06835,18,49,2,/sustain,0.0,1570548232.3483
72846,"{'x': 1022.736, 'y': 610.7584}",True,"{'avg': {'x': 1017.233, 'y': 577.4631}, 'pcenter': {'x': 0.506, 'y': 0.4761}, 'psize': 26.6107, 'raw': {'x': 1016.4329, 'y': 574.5179}}","{'x': 1025.2295, 'y': 635.9071}","{'avg': {'x': 1034.2783, 'y': 698.9597}, 'pcenter': {'x': 0.6541, 'y': 0.4983}, 'psize': 29.0815, 'raw': {'x': 1034.0261, 'y': 697.2963}}",7,737685801,1570548232.489,0,1034.0261,697.2963,1016.4329,574.5179,1025.2295,635.9071,18,49,2,/sustain,0.0,1570548232.3483
72847,"{'x': 1023.3696, 'y': 617.2238}",True,"{'avg': {'x': 1015.7291, 'y': 575.8396}, 'pcenter': {'x': 0.506, 'y': 0.476}, 'psize': 26.5144, 'raw': {'x': 999.2921, 'y': 556.3343}}","{'x': 1007.3423, 'y': 628.9778}","{'avg': {'x': 1032.7781, 'y': 699.165}, 'pcenter': {'x': 0.6541, 'y': 0.4984}, 'psize': 28.9829, 'raw': {'x': 1015.3925, 'y': 701.6214}}",7,737685835,1570548232.523,0,1015.3925,701.6214,999.2921,556.3343,1007.3423,628.97785,18,49,2,/sustain,0.0,1570548232.3483
72848,"{'x': 1023.6557, 'y': 621.3519}",True,"{'avg': {'x': 1014.7, 'y': 576.9543}, 'pcenter': {'x': 0.506, 'y': 0.4763}, 'psize': 26.9099, 'raw': {'x': 1003.4634, 'y': 589.4009}}","{'x': 1015.1835, 'y': 639.4026}","{'avg': {'x': 1032.3209, 'y': 698.394}, 'pcenter': {'x': 0.6542, 'y': 0.4984}, 'psize': 29.0848, 'raw': {'x': 1026.9036, 'y': 689.4042}}",7,737685869,1570548232.557,0,1026.9036,689.4042,1003.4634,589.4009,1015.1835000000001,639.40255,18,49,2,/sustain,0.0,1570548232.3483
72849,"{'x': 1023.6239, 'y': 622.8199}",True,"{'avg': {'x': 1014.5996, 'y': 576.0433}, 'pcenter': {'x': 0.5061, 'y': 0.4761}, 'psize': 26.6352, 'raw': {'x': 1014.6076, 'y': 563.7393}}","{'x': 1025.5066, 'y': 627.6012}","{'avg': {'x': 1032.6139, 'y': 697.8443}, 'pcenter': {'x': 0.6541, 'y': 0.4984}, 'psize': 29.2633, 'raw': {'x': 1036.4055, 'y': 691.463}}",7,737685913,1570548232.601,0,1036.4055,691.463,1014.6076,563.7393,1025.50655,627.60115,18,49,2,/sustain,0.0,1570548232.3483
72850,"{'x': 1023.6298, 'y': 624.2482}",True,"{'avg': {'x': 1014.5269, 'y': 576.4737}, 'pcenter': {'x': 0.506, 'y': 0.4763}, 'psize': 26.783, 'raw': {'x': 1014.7988, 'y': 581.4545}}","{'x': 1025.6475, 'y': 637.2639}","{'avg': {'x': 1032.8903, 'y': 697.4544}, 'pcenter': {'x': 0.6541, 'y': 0.4984}, 'psize': 29.2022, 'raw': {'x': 1036.4961, 'y': 693.0733}}",7,737685947,1570548232.635,0,1036.4961,693.0733,1014.7988,581.4545,1025.64745,637.2639,18,49,2,/sustain,0.0,1570548232.3483
72851,"{'x': 1023.552, 'y': 625.0998}",True,"{'avg': {'x': 1014.0798, 'y': 577.2214}, 'pcenter': {'x': 0.506, 'y': 0.4763}, 'psize': 26.7595, 'raw': {'x': 1009.2661, 'y': 586.5062}}","{'x': 1020.5765, 'y': 634.6564}","{'avg': {'x': 1032.8252, 'y': 696.378}, 'pcenter': {'x': 0.6542, 'y': 0.4983}, 'psize': 28.7981, 'raw': {'x': 1031.8871, 'y': 682.8065}}",7,737685981,1570548232.669,0,1031.8871,682.8065,1009.2661,586.5062,1020.5766,634.65635,18,49,2,/sustain,0.0,1570548232.3483
72852,"{'x': 1023.4489, 'y': 625.8497}",True,"{'avg': {'x': 1013.8643, 'y': 578.0956}, 'pcenter': {'x': 0.506, 'y': 0.4764}, 'psize': 25.9764, 'raw': {'x': 1012.1841, 'y': 589.1456}}","{'x': 1018.3063, 'y': 639.5616}","{'avg': {'x': 1032.2581, 'y': 695.8568}, 'pcenter': {'x': 0.6541, 'y': 0.4985}, 'psize': 28.1489, 'raw': {'x': 1024.4285, 'y': 689.9777}}",7,737686026,1570548232.714,0,1024.4285,689.9777,1012.1841,589.1456,1018.3063,639.56165,18,49,2,/sustain,0.0,1570548232.3483
