,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
7755,"{'x': 995.4088, 'y': 527.4519}",True,"{'avg': {'x': 1000.2307, 'y': 526.9255}, 'pcenter': {'x': 0.3831, 'y': 0.5773}, 'psize': 36.4653, 'raw': {'x': 998.8309, 'y': 536.1104}}","{'x': 990.1658, 'y': 535.7427}","{'avg': {'x': 990.1772, 'y': 534.8365}, 'pcenter': {'x': 0.5337, 'y': 0.5664}, 'psize': 34.2668, 'raw': {'x': 981.5008, 'y': 535.375}}",7,70925276,1574176439.26,981.5008,535.375,998.8309,536.1104,990.1658500000001,535.7427,19,110,2,/variabl,0.0,1
7756,"{'x': 995.4321, 'y': 527.7118}",True,"{'avg': {'x': 1000.1536, 'y': 526.8838}, 'pcenter': {'x': 0.3831, 'y': 0.5772}, 'psize': 35.5306, 'raw': {'x': 995.9705, 'y': 519.9947}}","{'x': 991.0248, 'y': 532.6469}","{'avg': {'x': 990.0074, 'y': 535.3372}, 'pcenter': {'x': 0.5338, 'y': 0.5665}, 'psize': 34.2346, 'raw': {'x': 986.0791, 'y': 545.299}}",7,70925321,1574176439.305,986.0791,545.299,995.9705,519.9947,991.0248,532.64685,19,110,2,/variabl,0.0,1
7757,"{'x': 995.4291, 'y': 528.0078}",True,"{'avg': {'x': 999.465, 'y': 527.1402}, 'pcenter': {'x': 0.3831, 'y': 0.5774}, 'psize': 35.4831, 'raw': {'x': 989.2403, 'y': 531.8409}}","{'x': 993.0046, 'y': 529.5743}","{'avg': {'x': 990.4783, 'y': 534.8704}, 'pcenter': {'x': 0.5338, 'y': 0.5665}, 'psize': 33.9184, 'raw': {'x': 996.769, 'y': 527.3076}}",7,70925354,1574176439.338,996.769,527.3076,989.2403,531.8409,993.0046500000001,529.57425,19,110,2,/variabl,0.0,1
7758,"{'x': 995.3367, 'y': 528.4923}",True,"{'avg': {'x': 999.4879, 'y': 527.6376}, 'pcenter': {'x': 0.3831, 'y': 0.5774}, 'psize': 35.5927, 'raw': {'x': 994.8134, 'y': 533.9449}}","{'x': 993.2334, 'y': 532.1003}","{'avg': {'x': 990.8865, 'y': 534.5173}, 'pcenter': {'x': 0.5338, 'y': 0.5666}, 'psize': 34.1906, 'raw': {'x': 991.6533, 'y': 530.2559}}",7,70925388,1574176439.372,991.6533,530.2559,994.8134,533.9449,993.23335,532.1004,19,110,2,/variabl,0.0,1
7759,"{'x': 995.0135, 'y': 529.1099}",True,"{'avg': {'x': 998.6566, 'y': 528.9474}, 'pcenter': {'x': 0.3832, 'y': 0.5775}, 'psize': 35.6909, 'raw': {'x': 989.1439, 'y': 547.6799}}","{'x': 991.5009, 'y': 542.1821}","{'avg': {'x': 991.2739, 'y': 534.314}, 'pcenter': {'x': 0.5338, 'y': 0.5667}, 'psize': 34.0673, 'raw': {'x': 993.8578, 'y': 536.6843}}",7,70925432,1574176439.416,993.8578,536.6843,989.1439,547.6799,991.50085,542.1821,19,110,2,/variabl,0.0,1
7760,"{'x': 994.9672, 'y': 529.4478}",True,"{'avg': {'x': 998.3036, 'y': 529.5997}, 'pcenter': {'x': 0.3833, 'y': 0.5774}, 'psize': 35.7527, 'raw': {'x': 994.5728, 'y': 534.3355}}","{'x': 991.0669, 'y': 534.8689}","{'avg': {'x': 991.1675, 'y': 534.3364}, 'pcenter': {'x': 0.5339, 'y': 0.5668}, 'psize': 34.1772, 'raw': {'x': 987.5611, 'y': 535.4023}}",7,70925465,1574176439.449,987.5611,535.4023,994.5728,534.3355,991.06695,534.8688999999999,19,110,2,/variabl,0.0,1
7761,"{'x': 994.6622, 'y': 529.7907}",True,"{'avg': {'x': 706.7014, 'y': 532.0049}, 'pcenter': {'x': 0.3796, 'y': 0.578}, 'psize': 35.0572, 'raw': {'x': 706.7014, 'y': 532.0049}}","{'x': 710.1815, 'y': 509.6686}","{'avg': {'x': 713.6616, 'y': 487.3324}, 'pcenter': {'x': 0.5298, 'y': 0.5668}, 'psize': 33.7122, 'raw': {'x': 713.6616, 'y': 487.3324}}",7,70925499,1574176439.483,713.6616,487.3324,706.7014,532.0049,710.1815,509.66865,19,110,2,/variabl,0.0,1
7762,"{'x': 718.1602, 'y': 521.8764}",False,"{'avg': {'x': 715.9653, 'y': 533.2739}, 'pcenter': {'x': 0.3797, 'y': 0.578}, 'psize': 35.3917, 'raw': {'x': 715.9653, 'y': 533.2739}}","{'x': 718.1602, 'y': 521.8764}","{'avg': {'x': 720.3551, 'y': 510.4789}, 'pcenter': {'x': 0.53, 'y': 0.567}, 'psize': 33.8376, 'raw': {'x': 720.3551, 'y': 510.4789}}",7,70925544,1574176439.528,720.3551,510.4789,715.9653,533.2739,718.1602,521.8764,19,110,2,/variabl,0.0,1
7763,"{'x': 719.9464, 'y': 527.926}",False,"{'avg': {'x': 713.2123, 'y': 537.4064}, 'pcenter': {'x': 0.3796, 'y': 0.578}, 'psize': 35.3003, 'raw': {'x': 710.4662, 'y': 541.5284}}","{'x': 721.7279, 'y': 533.9602}","{'avg': {'x': 726.6804, 'y': 518.4456}, 'pcenter': {'x': 0.5301, 'y': 0.567}, 'psize': 33.7084, 'raw': {'x': 732.9896, 'y': 526.392}}",7,70925578,1574176439.562,732.9896,526.392,710.4662,541.5284,721.7279,533.9602,19,110,2,/variabl,0.0,1
7764,"{'x': 722.5601, 'y': 525.3536}",False,"{'avg': {'x': 719.6168, 'y': 535.2472}, 'pcenter': {'x': 0.3797, 'y': 0.5779}, 'psize': 34.9694, 'raw': {'x': 732.3583, 'y': 530.9353}}","{'x': 730.9656, 'y': 522.7988}","{'avg': {'x': 727.6594, 'y': 517.1927}, 'pcenter': {'x': 0.53, 'y': 0.5668}, 'psize': 33.4238, 'raw': {'x': 729.5728, 'y': 514.6624}}",7,70925611,1574176439.595,729.5728,514.6624,732.3583,530.9353,730.96555,522.79885,19,110,2,/variabl,0.0,1
