,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
229,327,Memory,4,,,,,,,00554940519fa.jpg,,,,,1.145,2.0,,,,,,,1553698466.025816,1553698470.060781,
230,327,Memory,4,,,,,,,00609940928fa.jpg,,,,,1.878,2.0,,,,,,,1553698471.376866,1553698475.345834,
231,327,Memory,4,,,,,,,00788941205fa.jpg,,,,,1.778,2.0,,,,,,,1553698476.66225,1553698480.63035,
232,327,Memory,4,,,,,,,sunadfktsqjthoglcsm.jpg,,,,,1.61,3.0,,,,,,,1553698481.964566,1553698485.931738,
233,327,Memory,4,,,,,,,sunacycdoztxoluxjyk.jpg,,,,,1.411,4.0,,,,,,,1553698487.265726,1553698491.233821,
234,327,Memory,4,,,,,,,sunapqkyghktgtosuuk.jpg,,,,,0.877,4.0,,,,,,,1553698492.567018,1553698496.535406,
235,327,Memory,4,,,,,,,00810941205fa.jpg,,,,,2.178,3.0,,,,,,,1553698497.852456,1553698501.820422,
236,327,Memory,4,,,,,,,sunbpvgllfdejxcpjqp.jpg,,,,,1.779,2.0,,,,,,,1553698503.154862,1553698507.121759,
237,327,Memory,4,,,,,,,00773960620fa.jpg,,,,,0.845,2.0,,,,,,,1553698508.43879,1553698512.407763,
238,327,Memory,4,,,,,,,sunakgbnzxmfohgehnu.jpg,,,,,2.211,4.0,,,,,,,1553698513.708248,1553698517.675573,
239,327,Memory,4,,,,,,,00638941031fa.jpg,,,,,3.001,,,,,,,,1553698519.009531,1553698522.977689,
240,327,Memory,4,,,,,,,00264940128fb.jpg,,,,,0.745,1.0,,,,,,,1553698524.362876,1553698528.329167,
241,327,Memory,4,,,,,,,sunagountlxpzkytsmp.jpg,,,,,0.911,1.0,,,,,,,1553698529.663975,1553698533.631255,
242,327,Memory,4,,,,,,,sunaezuszgtxnmsxdbk.jpg,,,,,2.577,3.0,,,,,,,1553698534.948145,1553698538.916407,
243,327,Memory,4,,,,,,,sunahctntqrunhdxhtb.jpg,,,,,2.81,2.0,,,,,,,1553698540.217364,1553698544.185009,
244,327,Memory,4,,,,,,,00996960627fa.jpg,,,,,1.579,4.0,,,,,,,1553698545.518111,1553698549.487061,
245,327,Memory,4,,,,,,,00784941205fb.jpg,,,,,0.911,3.0,,,,,,,1553698550.803339,1553698554.788347,
246,327,Memory,4,,,,,,,sunbxzweleltykebgan.jpg,,,,,2.178,2.0,,,,,,,1553698556.138699,1553698560.10699,
247,327,Memory,4,,,,,,,sunacfdkbsrughwqwtt.jpg,,,,,1.545,1.0,,,,,,,1553698561.423176,1553698565.392109,
248,327,Memory,4,,,,,,,00568940928fa.jpg,,,,,1.944,3.0,,,,,,,1553698566.726097,1553698570.693516,
249,327,Memory,4,,,,,,,00878960530fa.jpg,,,,,1.678,2.0,,,,,,,1553698572.010526,1553698575.978443,
