,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
72125,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,888634609,1551371828.465,3,0.0,0.0,0.0,0.0,0.0,0.0,7,70,1,/variabl,0.0,1551371827.491757
72126,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,888634653,1551371828.509,3,0.0,0.0,0.0,0.0,0.0,0.0,7,70,1,/variabl,0.0,1551371827.491757
72127,"{'x': 999.9261, 'y': 551.1376}",True,"{'avg': {'x': 979.5569, 'y': 534.2766}, 'pcenter': {'x': 0.4993, 'y': 0.4725}, 'psize': 25.9889, 'raw': {'x': 980.3256, 'y': 466.9443}}","{'x': 1001.4445, 'y': 482.722}","{'avg': {'x': 1024.9607, 'y': 543.0945}, 'pcenter': {'x': 0.6323, 'y': 0.4801}, 'psize': 25.0807, 'raw': {'x': 1022.5634, 'y': 498.4997}}",7,888634686,1551371828.542,3,1022.5634,498.4997,980.3256,466.9443,1001.4445000000001,482.722,7,70,1,/variabl,0.0,1551371827.491757
72128,"{'x': 1000.0928, 'y': 550.0864}",True,"{'avg': {'x': 981.3373, 'y': 533.0077}, 'pcenter': {'x': 0.4994, 'y': 0.473}, 'psize': 25.6056, 'raw': {'x': 1002.5131, 'y': 528.3907}}","{'x': 1007.5054, 'y': 527.1524}","{'avg': {'x': 1024.0526, 'y': 541.4114}, 'pcenter': {'x': 0.6322, 'y': 0.4803}, 'psize': 25.0766, 'raw': {'x': 1012.4977, 'y': 525.9141}}",7,888634720,1551371828.576,3,1012.4977,525.9141,1002.5131,528.3907,1007.5054,527.1524,7,70,1,/variabl,0.0,1551371827.491757
72129,"{'x': 999.9642, 'y': 548.8212}",True,"{'avg': {'x': 981.8574, 'y': 530.0225}, 'pcenter': {'x': 0.4993, 'y': 0.4729}, 'psize': 25.669, 'raw': {'x': 984.4742, 'y': 502.7227}}","{'x': 1012.9861, 'y': 519.5226}","{'avg': {'x': 1025.0964, 'y': 540.1276}, 'pcenter': {'x': 0.6324, 'y': 0.4803}, 'psize': 25.0621, 'raw': {'x': 1041.4979, 'y': 536.3226}}",7,888634765,1551371828.621,3,1041.4979,536.3226,984.4742,502.7227,1012.98605,519.52265,7,70,1,/variabl,0.0,1551371827.491757
72130,"{'x': 999.6808, 'y': 547.584}",True,"{'avg': {'x': 982.1599, 'y': 527.504}, 'pcenter': {'x': 0.4993, 'y': 0.4729}, 'psize': 25.4729, 'raw': {'x': 987.0349, 'y': 503.4654}}","{'x': 1010.7572, 'y': 523.5874}","{'avg': {'x': 1025.8512, 'y': 539.6575}, 'pcenter': {'x': 0.6323, 'y': 0.4804}, 'psize': 25.2276, 'raw': {'x': 1034.4796, 'y': 543.7094}}",7,888634800,1551371828.656,3,1034.4796,543.7094,987.0349,503.4654,1010.7572499999999,523.5874,7,70,1,/variabl,0.0,1551371827.491757
72131,"{'x': 999.7465, 'y': 546.3613}",True,"{'avg': {'x': 983.7421, 'y': 526.166}, 'pcenter': {'x': 0.4994, 'y': 0.4729}, 'psize': 25.5691, 'raw': {'x': 997.4123, 'y': 510.2087}}","{'x': 1013.2506, 'y': 525.6564}","{'avg': {'x': 1026.0925, 'y': 539.046}, 'pcenter': {'x': 0.6323, 'y': 0.4804}, 'psize': 25.1348, 'raw': {'x': 1029.089, 'y': 541.1041}}",7,888634833,1551371828.689,3,1029.089,541.1041,997.4123,510.2087,1013.25065,525.6564000000001,7,70,1,/variabl,0.0,1551371827.491757
72132,"{'x': 1000.2863, 'y': 545.0753}",True,"{'avg': {'x': 983.7397, 'y': 524.0654}, 'pcenter': {'x': 0.4993, 'y': 0.4729}, 'psize': 25.7699, 'raw': {'x': 975.366, 'y': 501.569}}","{'x': 996.4426, 'y': 517.5403}","{'avg': {'x': 1025.6207, 'y': 537.8229}, 'pcenter': {'x': 0.6323, 'y': 0.4803}, 'psize': 25.0742, 'raw': {'x': 1017.5192, 'y': 533.5115}}",7,888634878,1551371828.734,3,1017.5192,533.5115,975.366,501.569,996.4426,517.54025,7,70,1,/variabl,0.0,1551371827.491757
72133,"{'x': 1000.8174, 'y': 543.7547}",True,"{'avg': {'x': 985.0628, 'y': 524.2583}, 'pcenter': {'x': 0.4994, 'y': 0.4731}, 'psize': 25.7701, 'raw': {'x': 996.893, 'y': 536.5181}}","{'x': 1008.1926, 'y': 531.9689}","{'avg': {'x': 1025.3649, 'y': 536.2227}, 'pcenter': {'x': 0.6323, 'y': 0.4803}, 'psize': 25.0885, 'raw': {'x': 1019.4923, 'y': 527.4196}}",7,888634912,1551371828.768,3,1019.4923,527.4196,996.893,536.5181,1008.19265,531.96885,7,70,1,/variabl,0.0,1551371827.491757
72134,"{'x': 1000.9808, 'y': 542.3397}",True,"{'avg': {'x': 985.7343, 'y': 523.6573}, 'pcenter': {'x': 0.4995, 'y': 0.473}, 'psize': 26.0368, 'raw': {'x': 994.0295, 'y': 531.2563}}","{'x': 1004.2541, 'y': 540.5585}","{'avg': {'x': 1024.5587, 'y': 536.3175}, 'pcenter': {'x': 0.6323, 'y': 0.4806}, 'psize': 25.6035, 'raw': {'x': 1014.4786, 'y': 549.8607}}",7,888634946,1551371828.802,3,1014.4786,549.8607,994.0295,531.2563,1004.25405,540.5585,7,70,1,/variabl,0.0,1551371827.491757
72135,"{'x': 999.6976, 'y': 540.4794}",True,"{'avg': {'x': 986.4437, 'y': 523.1351}, 'pcenter': {'x': 0.4995, 'y': 0.4729}, 'psize': 25.9537, 'raw': {'x': 998.3105, 'y': 539.4634}}","{'x': 1022.9573, 'y': 527.217}","{'avg': {'x': 1025.974, 'y': 534.5355}, 'pcenter': {'x': 0.6325, 'y': 0.4803}, 'psize': 25.5935, 'raw': {'x': 1047.604, 'y': 514.9705}}",7,888634980,1551371828.836,3,1047.604,514.9705,998.3105,539.4634,1022.95725,527.21695,7,70,1,/variabl,0.0,1551371827.491757
72136,"{'x': 1000.6307, 'y': 539.2533}",True,"{'avg': {'x': 988.2756, 'y': 522.1091}, 'pcenter': {'x': 0.4995, 'y': 0.4729}, 'psize': 25.8938, 'raw': {'x': 1004.125, 'y': 515.4326}}","{'x': 1015.3824, 'y': 528.054}","{'avg': {'x': 1026.1246, 'y': 534.595}, 'pcenter': {'x': 0.6324, 'y': 0.4805}, 'psize': 25.3757, 'raw': {'x': 1026.6399, 'y': 540.6754}}",7,888635023,1551371828.879,3,1026.6399,540.6754,1004.125,515.4326,1015.38245,528.054,7,70,1,/variabl,0.0,1551371827.491757
72137,"{'x': 1001.3724, 'y': 537.8513}",True,"{'avg': {'x': 989.518, 'y': 519.4802}, 'pcenter': {'x': 0.4995, 'y': 0.4729}, 'psize': 25.9559, 'raw': {'x': 999.7002, 'y': 501.1053}}","{'x': 1011.4421, 'y': 504.1571}","{'avg': {'x': 1026.1157, 'y': 532.805}, 'pcenter': {'x': 0.6324, 'y': 0.4804}, 'psize': 25.1528, 'raw': {'x': 1023.184, 'y': 507.209}}",7,888635058,1551371828.914,3,1023.184,507.209,999.7002,501.1053,1011.4421,504.15715,7,70,1,/variabl,0.0,1551371827.491757
72138,"{'x': 1002.4766, 'y': 536.5596}",True,"{'avg': {'x': 989.6829, 'y': 518.4356}, 'pcenter': {'x': 0.4996, 'y': 0.4731}, 'psize': 25.8562, 'raw': {'x': 988.3424, 'y': 516.2985}}","{'x': 1006.7475, 'y': 526.6093}","{'avg': {'x': 1026.3077, 'y': 533.1357}, 'pcenter': {'x': 0.6324, 'y': 0.4807}, 'psize': 25.5224, 'raw': {'x': 1025.1526, 'y': 536.92}}",7,888635092,1551371828.948,3,1025.1526,536.92,988.3424,516.2985,1006.7475,526.60925,7,70,1,/variabl,0.0,1551371827.491757
72139,"{'x': 1001.7889, 'y': 534.623}",True,"{'avg': {'x': 989.1527, 'y': 515.9142}, 'pcenter': {'x': 0.4995, 'y': 0.473}, 'psize': 25.8297, 'raw': {'x': 979.2139, 'y': 494.2604}}","{'x': 988.3908, 'y': 521.2979}","{'avg': {'x': 1024.5787, 'y': 534.1019}, 'pcenter': {'x': 0.6323, 'y': 0.4808}, 'psize': 25.6791, 'raw': {'x': 997.5677, 'y': 548.3353}}",7,888635135,1551371828.991,3,997.5677,548.3353,979.2139,494.2604,988.3907999999999,521.2978499999999,7,70,1,/variabl,0.0,1551371827.491757
72140,"{'x': 1002.4929, 'y': 533.3767}",True,"{'avg': {'x': 990.4548, 'y': 514.3656}, 'pcenter': {'x': 0.4995, 'y': 0.473}, 'psize': 25.7288, 'raw': {'x': 1001.6106, 'y': 499.2148}}","{'x': 1006.6349, 'y': 512.797}","{'avg': {'x': 1023.5785, 'y': 533.7343}, 'pcenter': {'x': 0.6323, 'y': 0.4807}, 'psize': 25.3953, 'raw': {'x': 1011.6593, 'y': 526.3792}}",7,888635169,1551371829.025,3,1011.6593,526.3792,1001.6106,499.2148,1006.63495,512.797,7,70,1,/variabl,0.0,1551371827.491757
72141,"{'x': 1003.048, 'y': 532.1892}",True,"{'avg': {'x': 989.822, 'y': 514.0234}, 'pcenter': {'x': 0.4995, 'y': 0.4732}, 'psize': 25.6602, 'raw': {'x': 977.9727, 'y': 518.2328}}","{'x': 1003.651, 'y': 522.9757}","{'avg': {'x': 1023.9297, 'y': 533.5262}, 'pcenter': {'x': 0.6324, 'y': 0.4809}, 'psize': 25.9152, 'raw': {'x': 1029.3293, 'y': 527.7185}}",7,888635203,1551371829.059,3,1029.3293,527.7185,977.9727,518.2328,1003.6510000000001,522.97565,7,70,1,/variabl,0.0,1551371827.491757
72142,"{'x': 1003.4505, 'y': 531.0709}",True,"{'avg': {'x': 989.6354, 'y': 514.6081}, 'pcenter': {'x': 0.4996, 'y': 0.4732}, 'psize': 25.9778, 'raw': {'x': 986.4268, 'y': 531.6367}}","{'x': 1008.5768, 'y': 530.9994}","{'avg': {'x': 1024.0472, 'y': 532.8311}, 'pcenter': {'x': 0.6325, 'y': 0.4809}, 'psize': 25.7635, 'raw': {'x': 1030.7267, 'y': 530.3621}}",7,888635246,1551371829.102,3,1030.7267,530.3621,986.4268,531.6367,1008.57675,530.9994,7,70,1,/variabl,0.0,1551371827.491757
72143,"{'x': 1004.0553, 'y': 530.246}",True,"{'avg': {'x': 989.498, 'y': 516.9707}, 'pcenter': {'x': 0.4997, 'y': 0.4733}, 'psize': 26.2046, 'raw': {'x': 984.9066, 'y': 554.8702}}","{'x': 999.642, 'y': 546.4533}","{'avg': {'x': 1023.237, 'y': 533.0281}, 'pcenter': {'x': 0.6325, 'y': 0.481}, 'psize': 25.7951, 'raw': {'x': 1014.3773, 'y': 538.0364}}",7,888635279,1551371829.135,3,1014.3773,538.0364,984.9066,554.8702,999.64195,546.4532999999999,7,70,1,/variabl,0.0,1551371827.491757
