,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
37384,"{'x': 981.7921, 'y': 440.784}",True,"{'avg': {'x': 998.1666, 'y': 431.7654}, 'pcenter': {'x': 0.423, 'y': 0.2416}, 'psize': 34.533, 'raw': {'x': 992.8417, 'y': 425.7119}}","{'x': 989.0936, 'y': 435.7714}","{'avg': {'x': 966.489, 'y': 448.1826}, 'pcenter': {'x': 0.5714, 'y': 0.2429}, 'psize': 33.464, 'raw': {'x': 985.3455, 'y': 445.8309}}",7,695631495,1582317338.247,985.3455,445.8309,992.8417,425.7119,989.0935999999999,435.77139999999997,56,90,2,/variabl,0.0,0
37385,"{'x': 982.4951, 'y': 440.2157}",True,"{'avg': {'x': 997.8373, 'y': 431.3694}, 'pcenter': {'x': 0.4231, 'y': 0.2416}, 'psize': 34.8241, 'raw': {'x': 996.8701, 'y': 429.9779}}","{'x': 984.9148, 'y': 436.0869}","{'avg': {'x': 967.1797, 'y': 447.7227}, 'pcenter': {'x': 0.5714, 'y': 0.243}, 'psize': 33.6663, 'raw': {'x': 972.9595, 'y': 442.1958}}",7,695631539,1582317338.291,972.9595,442.1958,996.8701,429.9779,984.9148,436.08685,56,90,2,/variabl,0.0,0
37386,"{'x': 982.7675, 'y': 439.9826}",True,"{'avg': {'x': 998.5808, 'y': 430.4707}, 'pcenter': {'x': 0.4231, 'y': 0.2415}, 'psize': 34.8355, 'raw': {'x': 1012.8995, 'y': 421.0729}}","{'x': 991.4553, 'y': 443.4114}","{'avg': {'x': 967.4844, 'y': 448.6855}, 'pcenter': {'x': 0.5713, 'y': 0.2431}, 'psize': 33.6608, 'raw': {'x': 970.0112, 'y': 465.7498}}",7,695631573,1582317338.325,970.0112,465.7498,1012.8995,421.0729,991.45535,443.41134999999997,56,90,2,/variabl,0.0,0
37387,"{'x': 983.8894, 'y': 439.2862}",True,"{'avg': {'x': 998.7445, 'y': 430.5535}, 'pcenter': {'x': 0.4231, 'y': 0.2416}, 'psize': 34.9285, 'raw': {'x': 1001.9456, 'y': 433.8564}}","{'x': 994.5328, 'y': 447.4511}","{'avg': {'x': 969.0383, 'y': 449.487}, 'pcenter': {'x': 0.5713, 'y': 0.2431}, 'psize': 33.8866, 'raw': {'x': 987.12, 'y': 461.0458}}",7,695631608,1582317338.36,987.12,461.0458,1001.9456,433.8564,994.5328,447.4511,56,90,2,/variabl,0.0,0
37388,"{'x': 983.2207, 'y': 439.792}",True,"{'avg': {'x': 997.9229, 'y': 430.761}, 'pcenter': {'x': 0.4229, 'y': 0.2418}, 'psize': 34.8412, 'raw': {'x': 982.3907, 'y': 435.9619}}","{'x': 983.3511, 'y': 440.2393}","{'avg': {'x': 970.467, 'y': 449.3812}, 'pcenter': {'x': 0.5712, 'y': 0.2431}, 'psize': 33.761, 'raw': {'x': 984.3114, 'y': 444.5167}}",7,695631643,1582317338.395,984.3114,444.5167,982.3907,435.9619,983.35105,440.2393,56,90,2,/variabl,0.0,0
37389,"{'x': 984.1428, 'y': 439.2162}",True,"{'avg': {'x': 997.1174, 'y': 431.0284}, 'pcenter': {'x': 0.4229, 'y': 0.2419}, 'psize': 34.8264, 'raw': {'x': 986.0059, 'y': 432.7812}}","{'x': 988.9854, 'y': 435.2733}","{'avg': {'x': 972.2123, 'y': 448.873}, 'pcenter': {'x': 0.5713, 'y': 0.2431}, 'psize': 33.8906, 'raw': {'x': 991.9649, 'y': 437.7653}}",7,695631688,1582317338.44,991.9649,437.7653,986.0059,432.7812,988.9854,435.27325,56,90,2,/variabl,0.0,0
37390,"{'x': 984.5094, 'y': 439.1053}",True,"{'avg': {'x': 998.0373, 'y': 430.9477}, 'pcenter': {'x': 0.4231, 'y': 0.2418}, 'psize': 34.8787, 'raw': {'x': 1013.3029, 'y': 430.7874}}","{'x': 1003.1445, 'y': 440.197}","{'avg': {'x': 974.135, 'y': 449.0179}, 'pcenter': {'x': 0.5713, 'y': 0.2432}, 'psize': 33.655, 'raw': {'x': 992.9861, 'y': 449.6065}}",7,695631723,1582317338.475,992.9861,449.6065,1013.3029,430.7874,1003.1445,440.19695,56,90,2,/variabl,0.0,0
37391,"{'x': 985.3878, 'y': 439.2332}",True,"{'avg': {'x': 1218.917, 'y': 472.1473}, 'pcenter': {'x': 0.4258, 'y': 0.2421}, 'psize': 34.803, 'raw': {'x': 1218.917, 'y': 472.1473}}","{'x': 1201.8888, 'y': 464.61}","{'avg': {'x': 1184.8606, 'y': 457.0727}, 'pcenter': {'x': 0.5739, 'y': 0.2435}, 'psize': 33.8741, 'raw': {'x': 1184.8606, 'y': 457.0727}}",7,695631756,1582317338.508,1184.8606,457.0727,1218.917,472.1473,1201.8888,464.61,56,90,2,/variabl,0.0,0
37392,"{'x': 1201.7412, 'y': 467.7869}",False,"{'avg': {'x': 1210.4108, 'y': 465.0654}, 'pcenter': {'x': 0.4259, 'y': 0.2421}, 'psize': 34.7596, 'raw': {'x': 1210.4108, 'y': 465.0654}}","{'x': 1201.7412, 'y': 467.7869}","{'avg': {'x': 1193.0717, 'y': 470.5085}, 'pcenter': {'x': 0.5741, 'y': 0.2436}, 'psize': 33.7473, 'raw': {'x': 1193.0717, 'y': 470.5085}}",7,695631791,1582317338.543,1193.0717,470.5085,1210.4108,465.0654,1201.74125,467.78695000000005,56,90,2,/variabl,0.0,0
37393,"{'x': 1204.4634, 'y': 469.188}",False,"{'avg': {'x': 1214.2257, 'y': 472.8456}, 'pcenter': {'x': 0.4259, 'y': 0.2421}, 'psize': 34.3861, 'raw': {'x': 1218.0309, 'y': 480.606}}","{'x': 1207.1787, 'y': 470.5855}","{'avg': {'x': 1194.701, 'y': 465.5304}, 'pcenter': {'x': 0.5741, 'y': 0.2435}, 'psize': 33.2728, 'raw': {'x': 1196.3264, 'y': 460.5651}}",7,695631836,1582317338.588,1196.3264,460.5651,1218.0309,480.606,1207.1786499999998,470.58555,56,90,2,/variabl,0.0,0
