,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
43854,"{'x': 976.6314, 'y': 450.2013}",True,"{'avg': {'x': 1034.0022, 'y': 551.9414}, 'pcenter': {'x': 0.4626, 'y': 0.3889}, 'psize': 37.2455, 'raw': {'x': 1029.7708, 'y': 564.3171}}","{'x': 992.574, 'y': 517.0347}","{'avg': {'x': 929.6279, 'y': 395.3936}, 'pcenter': {'x': 0.618, 'y': 0.3753}, 'psize': 35.5491, 'raw': {'x': 955.3771, 'y': 469.7523}}",7,1065663979,1574097436.139,955.3771,469.7523,1029.7708,564.3171,992.57395,517.0346999999999,15,108,2,/variabl,0.0,0
43855,"{'x': 975.1507, 'y': 450.6141}",True,"{'avg': {'x': 1034.0214, 'y': 555.1154}, 'pcenter': {'x': 0.4626, 'y': 0.3889}, 'psize': 36.8151, 'raw': {'x': 1039.8334, 'y': 585.2121}}","{'x': 1000.9962, 'y': 506.2871}","{'avg': {'x': 933.4514, 'y': 399.8909}, 'pcenter': {'x': 0.6181, 'y': 0.3746}, 'psize': 35.2949, 'raw': {'x': 962.1591, 'y': 427.3621}}",7,1065664012,1574097436.172,962.1591,427.3621,1039.8334,585.2121,1000.9962499999999,506.2871,15,108,2,/variabl,0.0,0
43856,"{'x': 976.1422, 'y': 453.7245}",True,"{'avg': {'x': 1034.0037, 'y': 557.6469}, 'pcenter': {'x': 0.4625, 'y': 0.3888}, 'psize': 36.2774, 'raw': {'x': 1026.8179, 'y': 577.5242}}","{'x': 1002.8138, 'y': 494.3701}","{'avg': {'x': 937.4788, 'y': 402.0993}, 'pcenter': {'x': 0.6182, 'y': 0.3743}, 'psize': 34.9363, 'raw': {'x': 978.8099, 'y': 411.216}}",7,1065664045,1574097436.205,978.8099,411.216,1026.8179,577.5242,1002.8139,494.3701,15,108,2,/variabl,0.0,0
43857,"{'x': 975.7654, 'y': 454.66}",True,"{'avg': {'x': 1031.748, 'y': 560.2026}, 'pcenter': {'x': 0.4624, 'y': 0.3887}, 'psize': 36.1742, 'raw': {'x': 1001.6682, 'y': 578.6761}}","{'x': 991.5625, 'y': 490.4431}","{'avg': {'x': 941.0464, 'y': 403.4409}, 'pcenter': {'x': 0.6183, 'y': 0.3742}, 'psize': 34.2734, 'raw': {'x': 981.4568, 'y': 402.21}}",7,1065664090,1574097436.25,981.4568,402.21,1001.6682,578.6761,991.5625,490.44304999999997,15,108,2,/variabl,0.0,0
43858,"{'x': 975.7343, 'y': 455.8136}",True,"{'avg': {'x': 1033.4144, 'y': 561.4684}, 'pcenter': {'x': 0.4628, 'y': 0.3883}, 'psize': 36.2907, 'raw': {'x': 1061.3846, 'y': 565.8016}}","{'x': 1009.0005, 'y': 486.8226}","{'avg': {'x': 943.4617, 'y': 404.9592}, 'pcenter': {'x': 0.6182, 'y': 0.3742}, 'psize': 34.6346, 'raw': {'x': 956.6165, 'y': 407.8435}}",7,1065664123,1574097436.283,956.6165,407.8435,1061.3846,565.8016,1009.00055,486.82255,15,108,2,/variabl,0.0,0
43859,"{'x': 973.1769, 'y': 453.1252}",True,"{'avg': {'x': 1025.5114, 'y': 561.3452}, 'pcenter': {'x': 0.4614, 'y': 0.3882}, 'psize': 36.2458, 'raw': {'x': 918.7899, 'y': 545.0923}}","{'x': 903.1289, 'y': 500.2292}","{'avg': {'x': 942.2303, 'y': 409.3386}, 'pcenter': {'x': 0.6171, 'y': 0.3746}, 'psize': 35.0721, 'raw': {'x': 887.4679, 'y': 455.3661}}",7,1065664157,1574097436.317,887.4679,455.3661,918.7899,545.0923,903.1288999999999,500.2292,15,108,2,/variabl,0.0,0
43860,"{'x': 974.3696, 'y': 456.3771}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 691.6359, 'y': 523.2365}","{'avg': {'x': 691.6359, 'y': 523.2365}, 'pcenter': {'x': 0.6148, 'y': 0.3749}, 'psize': 34.0473, 'raw': {'x': 691.6359, 'y': 523.2365}}",7,1065664201,1574097436.361,691.6359,523.2365,0.0,0.0,345.81795,261.61825,15,108,2,/variabl,0.0,0
43861,"{'x': 424.5219, 'y': 243.1817}",False,"{'avg': {'x': 777.4754, 'y': 505.3721}, 'pcenter': {'x': 0.4595, 'y': 0.3882}, 'psize': 36.9953, 'raw': {'x': 777.4754, 'y': 505.3721}}","{'x': 600.9987, 'y': 374.2769}","{'avg': {'x': 424.5219, 'y': 243.1817}, 'pcenter': {'x': 0.6156, 'y': 0.3724}, 'psize': 30.4105, 'raw': {'x': 424.5219, 'y': 243.1817}}",7,1065664233,1574097436.393,424.5219,243.1817,777.4754,505.3721,600.99865,374.2769,15,108,2,/variabl,0.0,0
43862,"{'x': 785.4061, 'y': 323.3963}",False,"{'avg': {'x': 770.1041, 'y': 416.3383}, 'pcenter': {'x': 0.4592, 'y': 0.3873}, 'psize': 39.4676, 'raw': {'x': 770.1041, 'y': 416.3383}}","{'x': 984.2817, 'y': 248.6463}","{'avg': {'x': 811.9842, 'y': 161.9646}, 'pcenter': {'x': 0.6174, 'y': 0.3711}, 'psize': 24.8637, 'raw': {'x': 1198.4594, 'y': 80.9544}}",7,1065664278,1574097436.438,1198.4594,80.9544,770.1041,416.3383,984.28175,248.64635,15,108,2,/variabl,0.0,0
43863,"{'x': 787.346, 'y': 246.4805}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 742.2009, 'y': 185.6651}","{'avg': {'x': 789.2809, 'y': 169.7607}, 'pcenter': {'x': 0.6153, 'y': 0.3725}, 'psize': 30.6154, 'raw': {'x': 742.2009, 'y': 185.6651}}",7,1065664311,1574097436.471,742.2009,185.6651,0.0,0.0,371.10045,92.83255,15,108,2,/variabl,0.0,0
