,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
1310,"{'x': 957.3075, 'y': 622.2673}",True,"{'avg': {'x': 885.2774, 'y': 659.9742}, 'pcenter': {'x': 0.5027, 'y': 0.4666}, 'psize': 34.6322, 'raw': {'x': 877.2043, 'y': 671.719}}","{'x': 955.2881, 'y': 652.7827}","{'avg': {'x': 1027.4619, 'y': 632.1068}, 'pcenter': {'x': 0.6552, 'y': 0.4746}, 'psize': 33.7456, 'raw': {'x': 1033.3719, 'y': 633.8465}}",7,663399424,1570473946.112,0,1033.3719,633.8465,877.2043,671.719,955.2881,652.7827500000001,14,47,2,/sustain,0.0,1570473946.1001
1311,"{'x': 960.1057, 'y': 624.7463}",True,"{'avg': {'x': 888.1553, 'y': 662.1341}, 'pcenter': {'x': 0.5027, 'y': 0.4665}, 'psize': 34.7053, 'raw': {'x': 927.0089, 'y': 668.7337}}","{'x': 979.0225, 'y': 650.756}","{'avg': {'x': 1027.3591, 'y': 633.3851}, 'pcenter': {'x': 0.6551, 'y': 0.4746}, 'psize': 33.6265, 'raw': {'x': 1031.036, 'y': 632.7783}}",7,663399458,1570473946.146,0,1031.036,632.7783,927.0089,668.7337,979.02245,650.756,14,47,2,/sustain,0.0,1570473946.1001
1312,"{'x': 960.1396, 'y': 627.6094}",True,"{'avg': {'x': 888.6849, 'y': 663.6626}, 'pcenter': {'x': 0.5027, 'y': 0.4664}, 'psize': 34.6479, 'raw': {'x': 890.4889, 'y': 663.1544}}","{'x': 957.2728, 'y': 648.613}","{'avg': {'x': 1026.9812, 'y': 634.4993}, 'pcenter': {'x': 0.6551, 'y': 0.4746}, 'psize': 33.7458, 'raw': {'x': 1024.0566, 'y': 634.0717}}",7,663399503,1570473946.191,0,1024.0566,634.0717,890.4889,663.1544,957.2727499999999,648.6130499999999,14,47,2,/sustain,0.0,1570473946.1001
1313,"{'x': 959.1277, 'y': 630.4803}",True,"{'avg': {'x': 889.3143, 'y': 664.7558}, 'pcenter': {'x': 0.5027, 'y': 0.4664}, 'psize': 34.6988, 'raw': {'x': 906.8411, 'y': 664.1765}}","{'x': 967.4299, 'y': 650.358}","{'avg': {'x': 1026.9714, 'y': 635.7047}, 'pcenter': {'x': 0.6551, 'y': 0.4745}, 'psize': 33.8001, 'raw': {'x': 1028.0187, 'y': 636.5395}}",7,663399536,1570473946.224,0,1028.0187,636.5395,906.8411,664.1765,967.4299000000001,650.358,14,47,2,/sustain,0.0,1570473946.1001
1314,"{'x': 954.9637, 'y': 634.0677}",True,"{'avg': {'x': 889.8489, 'y': 666.4934}, 'pcenter': {'x': 0.5026, 'y': 0.4664}, 'psize': 34.9016, 'raw': {'x': 903.4161, 'y': 672.6362}}","{'x': 974.8823, 'y': 642.9929}","{'avg': {'x': 1028.2349, 'y': 635.2366}, 'pcenter': {'x': 0.6552, 'y': 0.4743}, 'psize': 33.4612, 'raw': {'x': 1046.3486, 'y': 613.3496}}",7,663399570,1570473946.258,0,1046.3486,613.3496,903.4161,672.6362,974.8823500000001,642.9929,14,47,2,/sustain,0.0,1570473946.1001
1315,"{'x': 955.4801, 'y': 636.2567}",True,"{'avg': {'x': 459.4839, 'y': 566.816}, 'pcenter': {'x': 0.5006, 'y': 0.4661}, 'psize': 34.4937, 'raw': {'x': 459.4839, 'y': 566.816}}","{'x': 657.5889, 'y': 584.3663}","{'avg': {'x': 855.694, 'y': 601.9167}, 'pcenter': {'x': 0.6528, 'y': 0.4743}, 'psize': 33.6163, 'raw': {'x': 855.694, 'y': 601.9167}}",7,663399613,1570473946.301,0,855.694,601.9167,459.4839,566.816,657.58895,584.36635,14,47,2,/sustain,0.0,1570473946.1001
1316,"{'x': 514.0821, 'y': 553.9412}",False,"{'avg': {'x': 245.5523, 'y': 531.3547}, 'pcenter': {'x': 0.4994, 'y': 0.4662}, 'psize': 34.4769, 'raw': {'x': 245.5523, 'y': 531.3547}}","{'x': 514.0821, 'y': 553.9412}","{'avg': {'x': 782.6119, 'y': 576.5276}, 'pcenter': {'x': 0.6517, 'y': 0.4742}, 'psize': 33.6399, 'raw': {'x': 782.6119, 'y': 576.5276}}",7,663399646,1570473946.334,0,782.6119,576.5276,245.5523,531.3547,514.0821,553.94115,14,47,2,/sustain,0.0,1570473946.1001
1317,"{'x': 510.0198, 'y': 552.5265}",False,"{'avg': {'x': 236.3578, 'y': 529.9688}, 'pcenter': {'x': 0.4994, 'y': 0.4662}, 'psize': 34.6878, 'raw': {'x': 227.1869, 'y': 528.5864}}","{'x': 505.9658, 'y': 551.1152}","{'avg': {'x': 783.6797, 'y': 575.0839}, 'pcenter': {'x': 0.6518, 'y': 0.4741}, 'psize': 33.444, 'raw': {'x': 784.7448, 'y': 573.6439}}",7,663399680,1570473946.368,0,784.7448,573.6439,227.1869,528.5864,505.96585000000005,551.1151500000001,14,47,2,/sustain,0.0,1570473946.1001
1318,"{'x': 646.4122, 'y': 563.4464}",False,"{'avg': {'x': 221.9794, 'y': 522.6473}, 'pcenter': {'x': 0.4994, 'y': 0.4661}, 'psize': 34.4224, 'raw': {'x': 193.4516, 'y': 508.1045}}","{'x': 486.7367, 'y': 540.4844}","{'avg': {'x': 782.457, 'y': 574.3385}, 'pcenter': {'x': 0.6517, 'y': 0.4741}, 'psize': 33.7229, 'raw': {'x': 780.0217, 'y': 572.8644}}",7,663399724,1570473946.412,0,780.0217,572.8644,193.4516,508.1045,486.73665,540.48445,14,47,2,/sustain,0.0,1570473946.1001
1319,"{'x': 502.3829, 'y': 549.5324}",False,"{'avg': {'x': 215.4628, 'y': 521.8257}, 'pcenter': {'x': 0.4993, 'y': 0.4662}, 'psize': 34.3404, 'raw': {'x': 196.4062, 'y': 519.5071}}","{'x': 486.2794, 'y': 552.0193}","{'avg': {'x': 780.8635, 'y': 576.9048}, 'pcenter': {'x': 0.6517, 'y': 0.4742}, 'psize': 33.3845, 'raw': {'x': 776.1526, 'y': 584.5314}}",7,663399758,1570473946.446,0,776.1526,584.5314,196.4062,519.5071,486.2794,552.01925,14,47,2,/sustain,0.0,1570473946.1001
