,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
7657,"{'x': 1007.6464, 'y': 751.3857}",True,"{'avg': {'x': 975.963, 'y': 820.6996}, 'pcenter': {'x': 0.4678, 'y': 0.455}, 'psize': 31.2749, 'raw': {'x': 985.646, 'y': 803.5281}}","{'x': 1020.5543, 'y': 744.9227}","{'avg': {'x': 1064.351, 'y': 680.2902}, 'pcenter': {'x': 0.6223, 'y': 0.4491}, 'psize': 31.8098, 'raw': {'x': 1055.4626, 'y': 686.3173}}",7,897435179,1551380629.035,1055.4626,686.3173,985.646,803.5281,1020.5543,744.9227000000001,8,60,1,/variabl,0.0,3
7658,"{'x': 1007.679, 'y': 754.2158}",True,"{'avg': {'x': 977.0091, 'y': 821.3635}, 'pcenter': {'x': 0.4679, 'y': 0.4551}, 'psize': 31.0082, 'raw': {'x': 998.8177, 'y': 815.4586}}","{'x': 1036.4268, 'y': 781.8419}","{'avg': {'x': 1066.7432, 'y': 697.4216}, 'pcenter': {'x': 0.6225, 'y': 0.4495}, 'psize': 31.3918, 'raw': {'x': 1074.0359, 'y': 748.2253}}",7,897435222,1551380629.078,1074.0359,748.2253,998.8177,815.4586,1036.4268,781.84195,8,60,1,/variabl,0.0,3
7659,"{'x': 1008.4193, 'y': 755.4689}",True,"{'avg': {'x': 975.3593, 'y': 822.074}, 'pcenter': {'x': 0.4677, 'y': 0.4552}, 'psize': 31.4157, 'raw': {'x': 948.5028, 'y': 831.9649}}","{'x': 971.1548, 'y': 774.4259}","{'avg': {'x': 1051.9075, 'y': 701.4751}, 'pcenter': {'x': 0.6221, 'y': 0.4493}, 'psize': 31.8759, 'raw': {'x': 993.8067, 'y': 716.887}}",7,897435257,1551380629.113,993.8067,716.887,948.5028,831.9649,971.1547499999999,774.42595,8,60,1,/variabl,0.0,3
7660,"{'x': 1008.7097, 'y': 757.4028}",True,"{'avg': {'x': 974.7753, 'y': 822.0609}, 'pcenter': {'x': 0.4679, 'y': 0.4549}, 'psize': 31.0848, 'raw': {'x': 969.4774, 'y': 796.706}}","{'x': 999.8941, 'y': 791.9373}","{'avg': {'x': 1048.0789, 'y': 716.2083}, 'pcenter': {'x': 0.6224, 'y': 0.4499}, 'psize': 31.3823, 'raw': {'x': 1030.3108, 'y': 787.1685}}",7,897435290,1551380629.146,1030.3108,787.1685,969.4774,796.706,999.8941,791.93725,8,60,1,/variabl,0.0,3
7661,"{'x': 1008.9578, 'y': 759.0323}",True,"{'avg': {'x': 973.9828, 'y': 820.5927}, 'pcenter': {'x': 0.468, 'y': 0.4547}, 'psize': 29.7981, 'raw': {'x': 967.1473, 'y': 792.4027}}","{'x': 996.748, 'y': 770.4974}","{'avg': {'x': 1044.7089, 'y': 721.2443}, 'pcenter': {'x': 0.6225, 'y': 0.4496}, 'psize': 29.889, 'raw': {'x': 1026.3489, 'y': 748.592}}",7,897435335,1551380629.191,1026.3489,748.592,967.1473,792.4027,996.7481,770.49735,8,60,1,/variabl,0.0,3
7662,"{'x': 1009.5446, 'y': 759.9191}",True,"{'avg': {'x': 974.483, 'y': 823.2197}, 'pcenter': {'x': 0.4681, 'y': 0.4553}, 'psize': 30.051, 'raw': {'x': 991.2918, 'y': 859.2109}}","{'x': 1015.7076, 'y': 778.8494}","{'avg': {'x': 1043.9277, 'y': 718.5571}, 'pcenter': {'x': 0.6226, 'y': 0.4493}, 'psize': 30.7898, 'raw': {'x': 1040.1234, 'y': 698.4878}}",7,897435368,1551380629.224,1040.1234,698.4878,991.2918,859.2109,1015.7076,778.84935,8,60,1,/variabl,0.0,3
7663,"{'x': 1009.9283, 'y': 760.6704}",True,"{'avg': {'x': 970.9143, 'y': 821.6987}, 'pcenter': {'x': 0.4679, 'y': 0.4546}, 'psize': 29.4906, 'raw': {'x': 927.9028, 'y': 797.963}}","{'x': 987.4209, 'y': 758.8314}","{'avg': {'x': 1044.1128, 'y': 718.8952}, 'pcenter': {'x': 0.6226, 'y': 0.4494}, 'psize': 30.839, 'raw': {'x': 1046.939, 'y': 719.6998}}",7,897435402,1551380629.258,1046.939,719.6998,927.9028,797.963,987.4209000000001,758.8314,8,60,1,/variabl,0.0,3
7664,"{'x': 1010.1155, 'y': 761.4874}",True,"{'avg': {'x': 970.9873, 'y': 823.7711}, 'pcenter': {'x': 0.4681, 'y': 0.4552}, 'psize': 30.012, 'raw': {'x': 982.2833, 'y': 853.1844}}","{'x': 1004.4193, 'y': 795.4406}","{'avg': {'x': 1042.0867, 'y': 721.0941}, 'pcenter': {'x': 0.6224, 'y': 0.4496}, 'psize': 30.4744, 'raw': {'x': 1026.5554, 'y': 737.6968}}",7,897435445,1551380629.301,1026.5554,737.6968,982.2833,853.1844,1004.41935,795.4406,8,60,1,/variabl,0.0,3
7665,"{'x': 1009.8422, 'y': 762.78}",True,"{'avg': {'x': 970.6917, 'y': 824.301}, 'pcenter': {'x': 0.4679, 'y': 0.4551}, 'psize': 30.7792, 'raw': {'x': 967.0126, 'y': 841.4394}}","{'x': 1007.5977, 'y': 762.0184}","{'avg': {'x': 1042.5272, 'y': 717.4812}, 'pcenter': {'x': 0.6225, 'y': 0.4492}, 'psize': 30.4222, 'raw': {'x': 1048.1827, 'y': 682.5975}}",7,897435478,1551380629.334,1048.1827,682.5975,967.0126,841.4394,1007.59765,762.01845,8,60,1,/variabl,0.0,3
7666,"{'x': 1009.1998, 'y': 764.8908}",True,"{'avg': {'x': 970.7466, 'y': 825.4645}, 'pcenter': {'x': 0.4677, 'y': 0.4551}, 'psize': 29.2339, 'raw': {'x': 934.937, 'y': 833.5302}}","{'x': 984.9265, 'y': 797.6843}","{'avg': {'x': 1041.692, 'y': 721.6711}, 'pcenter': {'x': 0.6223, 'y': 0.4497}, 'psize': 29.4703, 'raw': {'x': 1034.916, 'y': 761.8385}}",7,897435511,1551380629.367,1034.916,761.8385,934.937,833.5302,984.9265,797.68435,8,60,1,/variabl,0.0,3
