,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
49921,"{'x': 1806.5784, 'y': 587.7174}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1793.5834, 'y': 594.615}","{'avg': {'x': 1806.5784, 'y': 587.7174}, 'pcenter': {'x': 0.613, 'y': 0.4527}, 'psize': 47.8166, 'raw': {'x': 1793.5834, 'y': 594.615}}",7,998054233,1538596346.201,3,1793.5834,594.615,0.0,0.0,896.7917,297.3075,11,20,1,/sustain,0.0,1538596346.182675
49922,"{'x': 1810.9344, 'y': 548.9485}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1827.9929, 'y': 396.9238}","{'avg': {'x': 1810.9346, 'y': 548.9485}, 'pcenter': {'x': 0.613, 'y': 0.4515}, 'psize': 40.2211, 'raw': {'x': 1827.9929, 'y': 396.9238}}",7,998054278,1538596346.246,3,1827.9929,396.9238,0.0,0.0,913.99645,198.4619,11,20,1,/sustain,0.0,1538596346.182675
49923,"{'x': 1186.5692, 'y': 521.6365}",False,"{'avg': {'x': 563.7947, 'y': 494.3942}, 'pcenter': {'x': 0.4559, 'y': 0.4513}, 'psize': 43.9098, 'raw': {'x': 111.3252, 'y': 357.8768}}","{'x': 111.3252, 'y': 357.8768}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",7,998054313,1538596346.281,3,0.0,0.0,111.3252,357.8768,55.6626,178.9384,11,20,1,/sustain,0.0,1538596346.182675
49924,"{'x': 916.7233, 'y': 491.2014}",False,"{'avg': {'x': 383.6197, 'y': 430.8558}, 'pcenter': {'x': 0.4552, 'y': 0.4507}, 'psize': 41.6274, 'raw': {'x': 27.8547, 'y': 305.2788}}","{'x': 553.2441, 'y': 443.7287}","{'avg': {'x': 1078.6334, 'y': 582.1786}, 'pcenter': {'x': 0.61, 'y': 0.4519}, 'psize': 31.4634, 'raw': {'x': 1078.6334, 'y': 582.1786}}",7,998054346,1538596346.314,3,1078.6334,582.1786,27.8547,305.2788,553.24405,443.7287,11,20,1,/sustain,0.0,1538596346.182675
49925,"{'x': 860.9318, 'y': 506.9981}",False,"{'avg': {'x': 349.2438, 'y': 413.4086}, 'pcenter': {'x': 0.4563, 'y': 0.4508}, 'psize': 44.3338, 'raw': {'x': 252.3069, 'y': 363.3237}}","{'x': 644.6462, 'y': 525.5543}","{'avg': {'x': 1036.9856, 'y': 687.7849}, 'pcenter': {'x': 0.6098, 'y': 0.4525}, 'psize': 34.1933, 'raw': {'x': 1036.9856, 'y': 687.7849}}",7,998054380,1538596346.348,3,1036.9856,687.7849,252.3069,363.3237,644.64625,525.5543,11,20,1,/sustain,0.0,1538596346.182675
49926,"{'x': 1479.2051, 'y': 765.2906}",False,"{'avg': {'x': 209.6458, 'y': 111.5137}, 'pcenter': {'x': 0.4569, 'y': 0.4482}, 'psize': 36.2924, 'raw': {'x': 209.6458, 'y': 111.5137}}","{'x': 1064.9719, 'y': 477.0563}","{'avg': {'x': 1479.2051, 'y': 765.2906}, 'pcenter': {'x': 0.6148, 'y': 0.4537}, 'psize': 45.5591, 'raw': {'x': 1920.298, 'y': 842.5989}}",7,998054423,1538596346.391,3,1920.298,842.5989,209.6458,111.5137,1064.9719,477.05629999999996,11,20,1,/sustain,0.0,1538596346.182675
49927,"{'x': 1057.1898, 'y': 591.7529}",False,"{'avg': {'x': 701.7914, 'y': 410.3328}, 'pcenter': {'x': 0.4604, 'y': 0.4508}, 'psize': 46.6325, 'raw': {'x': 701.7914, 'y': 410.3328}}","{'x': 1085.1322, 'y': 648.0142}","{'avg': {'x': 1476.3621, 'y': 805.7277}, 'pcenter': {'x': 0.6135, 'y': 0.4542}, 'psize': 40.3917, 'raw': {'x': 1468.473, 'y': 885.6956}}",7,998054456,1538596346.424,3,1468.473,885.6956,701.7914,410.3328,1085.1322,648.0142000000001,11,20,1,/sustain,0.0,1538596346.182675
49928,"{'x': 978.9602, 'y': 528.8779}",False,"{'avg': {'x': 329.214, 'y': 241.2112}, 'pcenter': {'x': 0.4564, 'y': 0.4483}, 'psize': 34.2268, 'raw': {'x': -42.4143, 'y': 72.5206}}","{'x': 967.2211, 'y': 313.2161}","{'avg': {'x': 1603.1467, 'y': 742.4627}, 'pcenter': {'x': 0.6162, 'y': 0.4527}, 'psize': 42.1026, 'raw': {'x': 1976.8564, 'y': 553.9117}}",7,998054490,1538596346.458,3,1976.8564,553.9117,-42.4143,72.5206,967.22105,313.21614999999997,11,20,1,/sustain,0.0,1538596346.182675
49929,"{'x': 746.3371, 'y': 432.5588}",False,"{'avg': {'x': 284.4413, 'y': 241.4623}, 'pcenter': {'x': 0.4582, 'y': 0.4495}, 'psize': 39.8676, 'raw': {'x': 197.3508, 'y': 242.8175}}","{'x': 1095.9688, 'y': 541.9471}","{'avg': {'x': 1994.5867, 'y': 841.0767}, 'pcenter': {'x': 0.6162, 'y': 0.455}, 'psize': 44.2154, 'raw': {'x': 1994.5867, 'y': 841.0767}}",7,998054534,1538596346.502,3,1994.5867,841.0767,197.3508,242.8175,1095.96875,541.9471,11,20,1,/sustain,0.0,1538596346.182675
49930,"{'x': 995.0677, 'y': 455.866}",False,"{'avg': {'x': 731.6474, 'y': 200.8017}, 'pcenter': {'x': 0.4671, 'y': 0.4494}, 'psize': 21.7617, 'raw': {'x': 2059.9644, 'y': 81.0964}}","{'x': 2089.5786, 'y': 366.0089}","{'avg': {'x': 2119.1931, 'y': 650.9213}, 'pcenter': {'x': 0.6167, 'y': 0.4545}, 'psize': 44.0989, 'raw': {'x': 2119.1931, 'y': 650.9213}}",7,998054568,1538596346.536,3,2119.1931,650.9213,2059.9644,81.0964,2089.5787499999997,366.00885,11,20,1,/sustain,0.0,1538596346.182675
49931,"{'x': 2092.1904, 'y': 694.1448}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 2065.2563, 'y': 737.2582}","{'avg': {'x': 2092.1904, 'y': 694.1448}, 'pcenter': {'x': 0.6159, 'y': 0.4552}, 'psize': 44.9047, 'raw': {'x': 2065.2563, 'y': 737.2582}}",7,998054602,1538596346.57,3,2065.2563,737.2582,0.0,0.0,1032.62815,368.6291,11,20,1,/sustain,0.0,1538596346.182675
49932,"{'x': 2117.8691, 'y': 639.6163}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 2169.0366, 'y': 531.0328}","{'avg': {'x': 2117.8691, 'y': 639.6163}, 'pcenter': {'x': 0.6163, 'y': 0.4545}, 'psize': 43.577, 'raw': {'x': 2169.0366, 'y': 531.0328}}",7,998054647,1538596346.615,3,2169.0366,531.0328,0.0,0.0,1084.5183,265.5164,11,20,1,/sustain,0.0,1538596346.182675
49933,"{'x': 2124.2141, 'y': 645.8116}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 2167.8621, 'y': 689.2847}","{'avg': {'x': 2130.5427, 'y': 651.991}, 'pcenter': {'x': 0.6163, 'y': 0.4556}, 'psize': 44.4973, 'raw': {'x': 2167.8621, 'y': 689.2847}}",7,998054680,1538596346.648,3,2167.8621,689.2847,0.0,0.0,1083.93105,344.64235,11,20,1,/sustain,0.0,1538596346.182675
49934,"{'x': 2121.0569, 'y': 655.2539}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 2052.146, 'y': 760.5405}","{'avg': {'x': 2114.7507, 'y': 673.9872}, 'pcenter': {'x': 0.6158, 'y': 0.4555}, 'psize': 43.7527, 'raw': {'x': 2052.146, 'y': 760.5405}}",7,998054713,1538596346.681,3,2052.146,760.5405,0.0,0.0,1026.073,380.27025,11,20,1,/sustain,0.0,1538596346.182675
49935,"{'x': 2118.4175, 'y': 663.9084}",False,"{'avg': {'x': 1156.2085, 'y': 551.0048}, 'pcenter': {'x': 0.4627, 'y': 0.4518}, 'psize': 37.351, 'raw': {'x': 1156.2085, 'y': 551.0048}}","{'x': 1623.4199, 'y': 657.2221}","{'avg': {'x': 2110.6084, 'y': 689.3923}, 'pcenter': {'x': 0.6164, 'y': 0.4552}, 'psize': 44.7708, 'raw': {'x': 2090.6313, 'y': 763.4395}}",7,998054757,1538596346.725,3,2090.6313,763.4395,1156.2085,551.0048,1623.4198999999999,657.22215,11,20,1,/sustain,0.0,1538596346.182675
