,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
607,"{'x': 998.3713, 'y': 650.584}",True,"{'avg': {'x': 998.7935, 'y': 656.2883}, 'pcenter': {'x': 0.4764, 'y': 0.4983}, 'psize': 34.0272, 'raw': {'x': 988.0382, 'y': 676.7009}}","{'x': 989.8182, 'y': 660.7952}","{'avg': {'x': 994.6386, 'y': 650.4141}, 'pcenter': {'x': 0.63, 'y': 0.5237}, 'psize': 33.5264, 'raw': {'x': 991.5982, 'y': 644.8893}}",7,524818728,1539196852.52,991.5982,644.8893,988.0382,676.7009,989.8181999999999,660.7951,15,9,1,/sustain,0.0,3
608,"{'x': 998.3407, 'y': 651.1617}",True,"{'avg': {'x': 997.5375, 'y': 655.4726}, 'pcenter': {'x': 0.4763, 'y': 0.4981}, 'psize': 34.3029, 'raw': {'x': 982.1497, 'y': 633.4909}}","{'x': 982.5108, 'y': 633.0789}","{'avg': {'x': 993.9345, 'y': 649.5226}, 'pcenter': {'x': 0.6298, 'y': 0.5237}, 'psize': 33.7153, 'raw': {'x': 982.8719, 'y': 632.6669}}",7,524818762,1539196852.554,982.8719,632.6669,982.1497,633.4909,982.5108,633.0789,15,9,1,/sustain,0.0,3
609,"{'x': 998.2454, 'y': 651.6453}",True,"{'avg': {'x': 995.6393, 'y': 655.851}, 'pcenter': {'x': 0.4761, 'y': 0.4986}, 'psize': 34.1789, 'raw': {'x': 976.4448, 'y': 655.8347}}","{'x': 982.652, 'y': 626.5543}","{'avg': {'x': 993.5096, 'y': 646.1144}, 'pcenter': {'x': 0.6297, 'y': 0.5233}, 'psize': 33.5706, 'raw': {'x': 988.8592, 'y': 597.274}}",7,524818807,1539196852.599,988.8592,597.274,976.4448,655.8347,982.652,626.55435,15,9,1,/sustain,0.0,3
610,"{'x': 997.842, 'y': 651.3356}",True,"{'avg': {'x': 994.087, 'y': 653.7879}, 'pcenter': {'x': 0.4759, 'y': 0.4984}, 'psize': 34.3186, 'raw': {'x': 978.1056, 'y': 628.758}}","{'x': 975.3317, 'y': 627.3329}","{'avg': {'x': 991.9527, 'y': 644.8004}, 'pcenter': {'x': 0.6294, 'y': 0.5232}, 'psize': 33.3576, 'raw': {'x': 972.5577, 'y': 625.9079}}",7,524818840,1539196852.632,972.5577,625.9079,978.1056,628.758,975.33165,627.33295,15,9,1,/sustain,0.0,3
611,"{'x': 997.3649, 'y': 650.9049}",True,"{'avg': {'x': 992.6251, 'y': 651.8729}, 'pcenter': {'x': 0.4758, 'y': 0.4985}, 'psize': 34.5272, 'raw': {'x': 977.571, 'y': 633.9958}}","{'x': 981.7442, 'y': 616.2101}","{'avg': {'x': 991.236, 'y': 641.1312}, 'pcenter': {'x': 0.6294, 'y': 0.5229}, 'psize': 33.6559, 'raw': {'x': 985.9174, 'y': 598.4243}}",7,524818873,1539196852.665,985.9174,598.4243,977.571,633.9958,981.7442000000001,616.21005,15,9,1,/sustain,0.0,3
612,"{'x': 996.8692, 'y': 650.7578}",True,"{'avg': {'x': 990.8427, 'y': 651.4508}, 'pcenter': {'x': 0.4757, 'y': 0.4988}, 'psize': 34.5501, 'raw': {'x': 973.7358, 'y': 651.9521}}","{'x': 972.8134, 'y': 655.3672}","{'avg': {'x': 989.8494, 'y': 642.6641}, 'pcenter': {'x': 0.6293, 'y': 0.5234}, 'psize': 33.2227, 'raw': {'x': 971.8909, 'y': 658.7822}}",7,524818917,1539196852.709,971.8909,658.7822,973.7358,651.9521,972.81335,655.36715,15,9,1,/sustain,0.0,3
613,"{'x': 996.1973, 'y': 650.3447}",True,"{'avg': {'x': 989.7771, 'y': 653.2996}, 'pcenter': {'x': 0.4756, 'y': 0.4992}, 'psize': 34.3629, 'raw': {'x': 981.3821, 'y': 686.5107}}","{'x': 977.2491, 'y': 667.0331}","{'avg': {'x': 988.2835, 'y': 642.1194}, 'pcenter': {'x': 0.6293, 'y': 0.5232}, 'psize': 33.289, 'raw': {'x': 973.1161, 'y': 647.5554}}",7,524818951,1539196852.743,973.1161,647.5554,981.3821,686.5107,977.2491,667.03305,15,9,1,/sustain,0.0,3
614,"{'x': 995.5754, 'y': 650.2519}",True,"{'avg': {'x': 988.1587, 'y': 652.9445}, 'pcenter': {'x': 0.4755, 'y': 0.4992}, 'psize': 33.9631, 'raw': {'x': 973.1564, 'y': 641.0754}}","{'x': 975.2003, 'y': 635.4744}","{'avg': {'x': 987.2944, 'y': 641.1993}, 'pcenter': {'x': 0.6292, 'y': 0.5231}, 'psize': 33.4536, 'raw': {'x': 977.2441, 'y': 629.8733}}",7,524818985,1539196852.777,977.2441,629.8733,973.1564,641.0754,975.20025,635.47435,15,9,1,/sustain,0.0,3
615,"{'x': 994.8987, 'y': 650.1734}",True,"{'avg': {'x': 987.7913, 'y': 654.3855}, 'pcenter': {'x': 0.4756, 'y': 0.4997}, 'psize': 33.3935, 'raw': {'x': 988.8802, 'y': 683.9619}}","{'x': 980.1776, 'y': 643.8016}","{'avg': {'x': 985.9756, 'y': 638.4476}, 'pcenter': {'x': 0.6292, 'y': 0.523}, 'psize': 33.7867, 'raw': {'x': 971.475, 'y': 603.6414}}",7,524819029,1539196852.821,971.475,603.6414,988.8802,683.9619,980.1776,643.80165,15,9,1,/sustain,0.0,3
616,"{'x': 993.6064, 'y': 650.132}",True,"{'avg': {'x': 991.4987, 'y': 654.4366}, 'pcenter': {'x': 0.4766, 'y': 0.4994}, 'psize': 33.687, 'raw': {'x': 1052.3163, 'y': 656.3624}}","{'x': 1056.5281, 'y': 649.5039}","{'avg': {'x': 990.2037, 'y': 638.674}, 'pcenter': {'x': 0.6302, 'y': 0.5232}, 'psize': 33.2873, 'raw': {'x': 1060.7399, 'y': 642.6454}}",7,524819063,1539196852.855,1060.7399,642.6454,1052.3163,656.3624,1056.5281,649.5038999999999,15,9,1,/sustain,0.0,3
617,"{'x': 993.3449, 'y': 649.2707}",True,"{'avg': {'x': 996.0199, 'y': 654.3087}, 'pcenter': {'x': 0.4767, 'y': 0.4994}, 'psize': 33.3304, 'raw': {'x': 1065.5266, 'y': 654.2128}}","{'x': 1054.4662, 'y': 639.5349}","{'avg': {'x': 993.3897, 'y': 636.9913}, 'pcenter': {'x': 0.6301, 'y': 0.5231}, 'psize': 33.2091, 'raw': {'x': 1043.4058, 'y': 624.8569}}",7,524819096,1539196852.888,1043.4058,624.8569,1065.5266,654.2128,1054.4661999999998,639.53485,15,9,1,/sustain,0.0,3
618,"{'x': 993.4865, 'y': 648.8177}",True,"{'avg': {'x': 999.8504, 'y': 651.9449}, 'pcenter': {'x': 0.4768, 'y': 0.4991}, 'psize': 33.0954, 'raw': {'x': 1054.932, 'y': 621.9628}}","{'x': 1065.9, 'y': 631.5915}","{'avg': {'x': 998.8672, 'y': 636.2761}, 'pcenter': {'x': 0.6304, 'y': 0.5233}, 'psize': 32.7983, 'raw': {'x': 1076.868, 'y': 641.2202}}",7,524819141,1539196852.933,1076.868,641.2202,1054.932,621.9628,1065.9,631.5915,15,9,1,/sustain,0.0,3
619,"{'x': 993.9594, 'y': 648.3673}",True,"{'avg': {'x': 1004.4969, 'y': 651.6194}, 'pcenter': {'x': 0.4768, 'y': 0.4993}, 'psize': 32.576, 'raw': {'x': 1066.5822, 'y': 656.0277}}","{'x': 1061.8148, 'y': 630.1604}","{'avg': {'x': 1003.1126, 'y': 633.6892}, 'pcenter': {'x': 0.6303, 'y': 0.523}, 'psize': 32.4892, 'raw': {'x': 1057.0475, 'y': 604.293}}",7,524819175,1539196852.967,1057.0475,604.293,1066.5822,656.0277,1061.81485,630.16035,15,9,1,/sustain,0.0,3
620,"{'x': 994.7634, 'y': 647.8778}",True,"{'avg': {'x': 1008.7253, 'y': 651.1615}, 'pcenter': {'x': 0.4768, 'y': 0.499}, 'psize': 32.1001, 'raw': {'x': 1066.1752, 'y': 634.3263}}","{'x': 1063.4998, 'y': 619.7037}","{'avg': {'x': 1007.3391, 'y': 631.0009}, 'pcenter': {'x': 0.6303, 'y': 0.523}, 'psize': 32.1689, 'raw': {'x': 1060.8242, 'y': 605.0812}}",7,524819209,1539196853.001,1060.8242,605.0812,1066.1752,634.3263,1063.4996999999998,619.7037499999999,15,9,1,/sustain,0.0,3
621,"{'x': 995.767, 'y': 647.3527}",True,"{'avg': {'x': 1012.1684, 'y': 650.8154}, 'pcenter': {'x': 0.4767, 'y': 0.499}, 'psize': 32.221, 'raw': {'x': 1049.3641, 'y': 650.722}}","{'x': 1061.1869, 'y': 640.9458}","{'avg': {'x': 1012.2529, 'y': 630.5174}, 'pcenter': {'x': 0.6303, 'y': 0.523}, 'psize': 31.9815, 'raw': {'x': 1073.0096, 'y': 631.1696}}",7,524819243,1539196853.035,1073.0096,631.1696,1049.3641,650.722,1061.18685,640.9458,15,9,1,/sustain,0.0,3
622,"{'x': 996.9802, 'y': 646.5748}",True,"{'avg': {'x': 1015.6507, 'y': 649.6005}, 'pcenter': {'x': 0.4765, 'y': 0.4987}, 'psize': 31.9553, 'raw': {'x': 1054.7222, 'y': 633.7196}}","{'x': 1054.725, 'y': 637.2972}","{'avg': {'x': 1015.7847, 'y': 630.7585}, 'pcenter': {'x': 0.63, 'y': 0.523}, 'psize': 31.7636, 'raw': {'x': 1054.7278, 'y': 640.8748}}",7,524819287,1539196853.079,1054.7278,640.8748,1054.7222,633.7196,1054.725,637.2972,15,9,1,/sustain,0.0,3
623,"{'x': 998.3845, 'y': 645.808}",True,"{'avg': {'x': 1019.06, 'y': 650.1372}, 'pcenter': {'x': 0.4763, 'y': 0.499}, 'psize': 32.3709, 'raw': {'x': 1049.4481, 'y': 661.07}}","{'x': 1051.3467, 'y': 645.0148}","{'avg': {'x': 1019.1091, 'y': 629.8871}, 'pcenter': {'x': 0.6299, 'y': 0.5227}, 'psize': 32.625, 'raw': {'x': 1053.2452, 'y': 628.9595}}",7,524819321,1539196853.113,1053.2452,628.9595,1049.4481,661.07,1051.34665,645.01475,15,9,1,/sustain,0.0,3
624,"{'x': 999.9219, 'y': 644.3977}",True,"{'avg': {'x': 1021.9077, 'y': 646.3424}, 'pcenter': {'x': 0.4762, 'y': 0.4983}, 'psize': 32.7404, 'raw': {'x': 1049.6893, 'y': 592.3469}}","{'x': 1044.8286, 'y': 610.7604}","{'avg': {'x': 1021.4533, 'y': 628.6809}, 'pcenter': {'x': 0.6297, 'y': 0.5225}, 'psize': 32.5831, 'raw': {'x': 1039.9679, 'y': 629.174}}",7,524819354,1539196853.146,1039.9679,629.174,1049.6893,592.3469,1044.8286,610.76045,15,9,1,/sustain,0.0,3
625,"{'x': 1001.7226, 'y': 643.6191}",True,"{'avg': {'x': 1025.6423, 'y': 646.3942}, 'pcenter': {'x': 0.4763, 'y': 0.4983}, 'psize': 32.2464, 'raw': {'x': 1057.6243, 'y': 651.0389}}","{'x': 1054.015, 'y': 627.5969}","{'avg': {'x': 1025.2439, 'y': 626.7242}, 'pcenter': {'x': 0.6298, 'y': 0.522}, 'psize': 32.6875, 'raw': {'x': 1050.4058, 'y': 604.1548}}",7,524819398,1539196853.19,1050.4058,604.1548,1057.6243,651.0389,1054.01505,627.59685,15,9,1,/sustain,0.0,3
626,"{'x': 1003.7744, 'y': 642.8026}",True,"{'avg': {'x': 1028.9495, 'y': 644.5963}, 'pcenter': {'x': 0.4764, 'y': 0.4979}, 'psize': 32.5885, 'raw': {'x': 1054.4592, 'y': 621.0276}}","{'x': 1053.2158, 'y': 609.1749}","{'avg': {'x': 1028.5754, 'y': 624.5352}, 'pcenter': {'x': 0.6299, 'y': 0.5219}, 'psize': 32.932, 'raw': {'x': 1051.9724, 'y': 597.3223}}",7,524819433,1539196853.225,1051.9724,597.3223,1054.4592,621.0276,1053.2158,609.1749500000001,15,9,1,/sustain,0.0,3
627,"{'x': 1006.0037, 'y': 642.1277}",True,"{'avg': {'x': 1031.9232, 'y': 644.7713}, 'pcenter': {'x': 0.4766, 'y': 0.4978}, 'psize': 32.5341, 'raw': {'x': 1053.0593, 'y': 654.5318}}","{'x': 1056.4458, 'y': 625.2334}","{'avg': {'x': 1032.0646, 'y': 622.0944}, 'pcenter': {'x': 0.6301, 'y': 0.5218}, 'psize': 32.8956, 'raw': {'x': 1059.8322, 'y': 595.9351}}",7,524819466,1539196853.258,1059.8322,595.9351,1053.0593,654.5318,1056.4457499999999,625.23345,15,9,1,/sustain,0.0,3
