,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
48981,"{'x': 958.7833, 'y': 579.1882}",True,"{'avg': {'x': 943.3532, 'y': 553.4629}, 'pcenter': {'x': 0.4133, 'y': 0.55}, 'psize': 25.7395, 'raw': {'x': 939.249, 'y': 555.317}}","{'x': 959.17, 'y': 612.5815}","{'avg': {'x': 983.1052, 'y': 647.0861}, 'pcenter': {'x': 0.5503, 'y': 0.5678}, 'psize': 23.8949, 'raw': {'x': 979.0912, 'y': 669.8461}}",7,514246730,1539186280.522,979.0912,669.8461,939.249,555.317,959.1701,612.58155,14,29,1,/sustain,0,3
48982,"{'x': 959.2777, 'y': 581.4681}",True,"{'avg': {'x': 943.9313, 'y': 554.5723}, 'pcenter': {'x': 0.4133, 'y': 0.55}, 'psize': 26.048, 'raw': {'x': 946.4473, 'y': 565.9854}}","{'x': 961.9136, 'y': 616.8062}","{'avg': {'x': 982.4185, 'y': 648.4861}, 'pcenter': {'x': 0.5503, 'y': 0.5677}, 'psize': 23.9552, 'raw': {'x': 977.3799, 'y': 667.627}}",7,514246764,1539186280.556,977.3799,667.627,946.4473,565.9854,961.9136000000001,616.8062,14,29,1,/sustain,0,3
48983,"{'x': 958.6159, 'y': 580.9547}",True,"{'avg': {'x': 944.3651, 'y': 555.1301}, 'pcenter': {'x': 0.4133, 'y': 0.5498}, 'psize': 25.2289, 'raw': {'x': 947.6533, 'y': 555.5669}}","{'x': 975.5049, 'y': 602.8613}","{'avg': {'x': 983.5994, 'y': 648.6701}, 'pcenter': {'x': 0.5504, 'y': 0.5675}, 'psize': 23.8073, 'raw': {'x': 1003.3565, 'y': 650.1556}}",7,514246809,1539186280.601,1003.3565,650.1556,947.6533,555.5669,975.5048999999999,602.86125,14,29,1,/sustain,0,3
48984,"{'x': 960.3577, 'y': 586.0073}",True,"{'avg': {'x': 943.6477, 'y': 554.8875}, 'pcenter': {'x': 0.4132, 'y': 0.5495}, 'psize': 25.0428, 'raw': {'x': 926.9366, 'y': 547.2761}}","{'x': 960.2048, 'y': 595.6474}","{'avg': {'x': 984.222, 'y': 648.5172}, 'pcenter': {'x': 0.5504, 'y': 0.5672}, 'psize': 24.0676, 'raw': {'x': 993.473, 'y': 644.0187}}",7,514246844,1539186280.636,993.473,644.0187,926.9366,547.2761,960.2048,595.6474000000001,14,29,1,/sustain,0,3
48985,"{'x': 960.9216, 'y': 588.2704}",True,"{'avg': {'x': 944.1531, 'y': 555.58}, 'pcenter': {'x': 0.4132, 'y': 0.5496}, 'psize': 25.3661, 'raw': {'x': 948.7548, 'y': 562.7742}}","{'x': 964.5965, 'y': 601.0432}","{'avg': {'x': 983.7412, 'y': 648.3056}, 'pcenter': {'x': 0.5503, 'y': 0.567}, 'psize': 23.8848, 'raw': {'x': 980.4382, 'y': 639.3123}}",7,514246878,1539186280.67,980.4382,639.3123,948.7548,562.7742,964.5965000000001,601.04325,14,29,1,/sustain,0,3
48986,"{'x': 961.2653, 'y': 590.1703}",True,"{'avg': {'x': 943.2349, 'y': 555.7684}, 'pcenter': {'x': 0.413, 'y': 0.5496}, 'psize': 25.2963, 'raw': {'x': 930.7352, 'y': 554.9535}}","{'x': 953.1967, 'y': 607.1814}","{'avg': {'x': 983.2972, 'y': 649.285}, 'pcenter': {'x': 0.5502, 'y': 0.567}, 'psize': 23.8888, 'raw': {'x': 975.6581, 'y': 659.4093}}",7,514246912,1539186280.704,975.6581,659.4093,930.7352,554.9535,953.19665,607.1813999999999,14,29,1,/sustain,0,3
48987,"{'x': 961.3939, 'y': 591.4871}",True,"{'avg': {'x': 942.4534, 'y': 555.3264}, 'pcenter': {'x': 0.4129, 'y': 0.5497}, 'psize': 25.2819, 'raw': {'x': 931.568, 'y': 549.6741}}","{'x': 961.7823, 'y': 607.6556}","{'avg': {'x': 983.9902, 'y': 650.4465}, 'pcenter': {'x': 0.5501, 'y': 0.5672}, 'psize': 24.2128, 'raw': {'x': 991.9967, 'y': 665.6373}}",7,514246957,1539186280.749,991.9967,665.6373,931.568,549.6741,961.78235,607.6557,14,29,1,/sustain,0,3
48988,"{'x': 960.2667, 'y': 589.8762}",True,"{'avg': {'x': 942.143, 'y': 555.1425}, 'pcenter': {'x': 0.4131, 'y': 0.5501}, 'psize': 25.3859, 'raw': {'x': 938.8348, 'y': 558.9681}}","{'x': 973.8696, 'y': 602.7994}","{'avg': {'x': 985.3359, 'y': 650.2438}, 'pcenter': {'x': 0.5502, 'y': 0.5675}, 'psize': 24.1126, 'raw': {'x': 1008.9043, 'y': 646.6307}}",7,514246991,1539186280.783,1008.9043,646.6307,938.8348,558.9681,973.86955,602.7994000000001,14,29,1,/sustain,0,3
48989,"{'x': 960.0535, 'y': 591.5303}",True,"{'avg': {'x': 697.8154, 'y': 530.7618}, 'pcenter': {'x': 0.4108, 'y': 0.5503}, 'psize': 24.9059, 'raw': {'x': 697.8154, 'y': 530.7618}}","{'x': 742.4435, 'y': 605.2825}","{'avg': {'x': 787.0715, 'y': 679.8032}, 'pcenter': {'x': 0.5478, 'y': 0.5675}, 'psize': 23.8827, 'raw': {'x': 787.0715, 'y': 679.8032}}",7,514247025,1539186280.817,787.0715,679.8032,697.8154,530.7618,742.44345,605.2825,14,29,1,/sustain,0,3
48990,"{'x': 722.3112, 'y': 600.8839}",False,"{'avg': {'x': 677.3209, 'y': 530.2769}, 'pcenter': {'x': 0.4107, 'y': 0.5503}, 'psize': 24.5956, 'raw': {'x': 677.3209, 'y': 530.2769}}","{'x': 722.3112, 'y': 600.8839}","{'avg': {'x': 767.3013, 'y': 671.491}, 'pcenter': {'x': 0.5477, 'y': 0.5675}, 'psize': 23.4612, 'raw': {'x': 767.3013, 'y': 671.491}}",7,514247070,1539186280.862,767.3013,671.491,677.3209,530.2769,722.3111,600.8839499999999,14,29,1,/sustain,0,3
