,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Response Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
310,30,Memory,6,,,,,,,sunadzuvtmtmgupotmf.jpg,,,,,1.184,1.0,,,,,,,,,
311,30,Memory,6,,,,,,,00745941205fa.jpg,,,,,1.1,1.0,,,,,,,,,
312,30,Memory,6,,,,,,,00123931230fb.jpg,,,,,1.163,2.0,,,,,,,,,
313,30,Memory,6,,,,,,,sunbondbduabvijnmch.jpg,,,,,0.996,2.0,,,,,,,,,
314,30,Memory,6,,,,,,,00987960627fa.jpg,,,,,1.367,2.0,,,,,,,,,
315,30,Memory,6,,,,,,,sunasmmcxdddtmtazwx.jpg,,,,,0.929,4.0,,,,,,,,,
316,30,Memory,6,,,,,,,00598941031fa.jpg,,,,,1.029,1.0,,,,,,,,,
317,30,Memory,6,,,,,,,00947960627fa.jpg,,,,,0.865,2.0,,,,,,,,,
318,30,Memory,6,,,,,,,sunbagfpovqwbuexqdn.jpg,,,,,1.182,2.0,,,,,,,,,
319,30,Memory,6,,,,,,,sunbloeoiozwjjsiamp.jpg,,,,,1.3,3.0,,,,,,,,,
320,30,Memory,6,,,,,,,00968960627fa.jpg,,,,,0.862,2.0,,,,,,,,,
321,30,Memory,6,,,,,,,00221940128fa.jpg,,,,,1.129,2.0,,,,,,,,,
322,30,Memory,6,,,,,,,00063931230fa.jpg,,,,,1.532,2.0,,,,,,,,,
323,30,Memory,6,,,,,,,00314940422fa.jpg,,,,,1.316,2.0,,,,,,,,,
324,30,Memory,6,,,,,,,00194940128fb.jpg,,,,,0.983,1.0,,,,,,,,,
325,30,Memory,6,,,,,,,sunaeouogqolxvggaoq.jpg,,,,,0.861,4.0,,,,,,,,,
326,30,Memory,6,,,,,,,sunaayehfdqcyxggsej.jpg,,,,,1.429,4.0,,,,,,,,,
327,30,Memory,6,,,,,,,00793941205fa.jpg,,,,,0.861,1.0,,,,,,,,,
328,30,Memory,6,,,,,,,sunaivdjruhkrfywfed.jpg,,,,,1.232,4.0,,,,,,,,,
329,30,Memory,6,,,,,,,sunaaftlyfudyzuhqzf.jpg,,,,,1.096,2.0,,,,,,,,,
330,30,Memory,6,,,,,,,sunaakgekhjklxmvulj.jpg,,,,,0.895,3.0,,,,,,,,,
331,30,Memory,6,,,,,,,sunaczwgyukesaajxnx.jpg,,,,,1.563,1.0,,,,,,,,,
332,30,Memory,6,,,,,,,00081941031fa.jpg,,,,,0.961,2.0,,,,,,,,,
333,30,Memory,6,,,,,,,sunaalcrrdbjgdztbiz.jpg,,,,,0.996,1.0,,,,,,,,,
334,30,Memory,6,,,,,,,sunbprywzqxjcezkbch.jpg,,,,,1.066,2.0,,,,,,,,,
335,30,Memory,6,,,,,,,sunaakxgygjfqrzpyoz.jpg,,,,,1.565,1.0,,,,,,,,,
336,30,Memory,6,,,,,,,00111931230fb.jpg,,,,,1.167,2.0,,,,,,,,,
337,30,Memory,6,,,,,,,sunabcfpwlpolnutyju.jpg,,,,,0.962,2.0,,,,,,,,,
338,30,Memory,6,,,,,,,00719960620fa.jpg,,,,,0.865,2.0,,,,,,,,,
339,30,Memory,6,,,,,,,00120931230fa.jpg,,,,,1.063,2.0,,,,,,,,,
340,30,Memory,6,,,,,,,00847940307fa.jpg,,,,,0.728,1.0,,,,,,,,,
341,30,Memory,6,,,,,,,00989960627fa.jpg,,,,,0.963,2.0,,,,,,,,,
342,30,Memory,6,,,,,,,00218940128fa.jpg,,,,,0.995,2.0,,,,,,,,,
343,30,Memory,6,,,,,,,00993960627fa.jpg,,,,,0.798,2.0,,,,,,,,,
344,30,Memory,6,,,,,,,sunabwmcbaxwioksdgw.jpg,,,,,1.011,2.0,,,,,,,,,
345,30,Memory,6,,,,,,,00630940928fa.jpg,,,,,0.861,1.0,,,,,,,,,
346,30,Memory,6,,,,,,,sunaaelyvurpntclgau.jpg,,,,,0.729,2.0,,,,,,,,,
347,30,Memory,6,,,,,,,sunacxtcahkymosigud.jpg,,,,,1.279,3.0,,,,,,,,,
348,30,Memory,6,,,,,,,sunabbwggenhfbftyvi.jpg,,,,,1.595,2.0,,,,,,,,,
349,30,Memory,6,,,,,,,sunagtjwilqjvxohypn.jpg,,,,,1.4,2.0,,,,,,,,,
