,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
30716,"{'x': 965.0378, 'y': 642.4329}",True,"{'avg': {'x': 926.08, 'y': 645.7642}, 'pcenter': {'x': 0.4936, 'y': 0.3819}, 'psize': 22.2855, 'raw': {'x': 915.0829, 'y': 680.7904}}","{'x': 966.379, 'y': 711.2635}","{'avg': {'x': 1015.6231, 'y': 677.0025}, 'pcenter': {'x': 0.6322, 'y': 0.3899}, 'psize': 23.7355, 'raw': {'x': 1017.6752, 'y': 741.7368}}",7,642305403,1540388081.019,1017.6752,741.7368,915.0829,680.7904,966.37905,711.2636,34,15,1,/sustain,0,3
30717,"{'x': 965.5239, 'y': 644.6246}",True,"{'avg': {'x': 925.0075, 'y': 646.3154}, 'pcenter': {'x': 0.4935, 'y': 0.3818}, 'psize': 21.9833, 'raw': {'x': 913.5923, 'y': 652.3363}}","{'x': 961.5769, 'y': 673.0167}","{'avg': {'x': 1015.2023, 'y': 678.7917}, 'pcenter': {'x': 0.6319, 'y': 0.3895}, 'psize': 23.9257, 'raw': {'x': 1009.5615, 'y': 693.6972}}",7,642305437,1540388081.053,1009.5615,693.6972,913.5923,652.3363,961.5769,673.01675,34,15,1,/sustain,0,3
30718,"{'x': 965.6567, 'y': 646.6738}",True,"{'avg': {'x': 925.6223, 'y': 649.0602}, 'pcenter': {'x': 0.4932, 'y': 0.3823}, 'psize': 22.0288, 'raw': {'x': 929.1315, 'y': 676.6481}}","{'x': 984.1158, 'y': 675.1255}","{'avg': {'x': 1016.5475, 'y': 679.3702}, 'pcenter': {'x': 0.6316, 'y': 0.3894}, 'psize': 24.2096, 'raw': {'x': 1039.1002, 'y': 673.603}}",7,642305471,1540388081.087,1039.1002,673.603,929.1315,676.6481,984.11585,675.12555,34,15,1,/sustain,0,3
30719,"{'x': 966.1782, 'y': 648.746}",True,"{'avg': {'x': 924.0626, 'y': 651.1678}, 'pcenter': {'x': 0.4925, 'y': 0.3826}, 'psize': 21.859, 'raw': {'x': 909.991, 'y': 679.1324}}","{'x': 950.0937, 'y': 670.3436}","{'avg': {'x': 1015.2593, 'y': 678.2216}, 'pcenter': {'x': 0.6309, 'y': 0.3893}, 'psize': 24.336, 'raw': {'x': 990.1964, 'y': 661.5548}}",7,642305517,1540388081.133,990.1964,661.5548,909.991,679.1324,950.0937,670.3435999999999,34,15,1,/sustain,0,3
30720,"{'x': 966.83, 'y': 650.7576}",True,"{'avg': {'x': 922.1459, 'y': 649.5959}, 'pcenter': {'x': 0.4919, 'y': 0.3825}, 'psize': 21.4941, 'raw': {'x': 897.7034, 'y': 627.6946}}","{'x': 943.8281, 'y': 657.2069}","{'avg': {'x': 1014.2285, 'y': 679.313}, 'pcenter': {'x': 0.6305, 'y': 0.3891}, 'psize': 24.729, 'raw': {'x': 989.9528, 'y': 686.7193}}",7,642305550,1540388081.166,989.9528,686.7193,897.7034,627.6946,943.8281,657.20695,34,15,1,/sustain,0,3
30721,"{'x': 967.9777, 'y': 652.7485}",True,"{'avg': {'x': 919.7025, 'y': 648.7566}, 'pcenter': {'x': 0.4917, 'y': 0.3826}, 'psize': 21.6629, 'raw': {'x': 890.4879, 'y': 630.3761}}","{'x': 948.4362, 'y': 674.3827}","{'avg': {'x': 1013.6597, 'y': 681.4221}, 'pcenter': {'x': 0.6303, 'y': 0.389}, 'psize': 24.2754, 'raw': {'x': 1006.3845, 'y': 718.3892}}",7,642305583,1540388081.199,1006.3845,718.3892,890.4879,630.3761,948.4362,674.38265,34,15,1,/sustain,0,3
30722,"{'x': 967.7865, 'y': 654.3541}",True,"{'avg': {'x': 919.9492, 'y': 650.0292}, 'pcenter': {'x': 0.4919, 'y': 0.3827}, 'psize': 21.8258, 'raw': {'x': 930.783, 'y': 655.4123}}","{'x': 968.6331, 'y': 679.9347}","{'avg': {'x': 1013.1566, 'y': 683.5284}, 'pcenter': {'x': 0.6303, 'y': 0.3888}, 'psize': 24.2955, 'raw': {'x': 1006.4833, 'y': 704.4571}}",7,642305628,1540388081.244,1006.4833,704.4571,930.783,655.4123,968.63315,679.9347,34,15,1,/sustain,0,3
30723,"{'x': 968.111, 'y': 656.1766}",True,"{'avg': {'x': 919.3879, 'y': 653.0832}, 'pcenter': {'x': 0.4922, 'y': 0.3826}, 'psize': 21.9038, 'raw': {'x': 918.0945, 'y': 689.9902}}","{'x': 972.3412, 'y': 693.8357}","{'avg': {'x': 1013.9265, 'y': 685.3384}, 'pcenter': {'x': 0.6307, 'y': 0.3886}, 'psize': 24.4747, 'raw': {'x': 1026.5879, 'y': 697.6811}}",7,642305661,1540388081.277,1026.5879,697.6811,918.0945,689.9902,972.3412000000001,693.83565,34,15,1,/sustain,0,3
30724,"{'x': 968.7329, 'y': 657.8635}",True,"{'avg': {'x': 918.1116, 'y': 653.494}, 'pcenter': {'x': 0.4924, 'y': 0.3823}, 'psize': 21.4587, 'raw': {'x': 905.2964, 'y': 653.7735}}","{'x': 967.2733, 'y': 664.2802}","{'avg': {'x': 1015.4389, 'y': 684.5414}, 'pcenter': {'x': 0.6311, 'y': 0.3886}, 'psize': 24.9067, 'raw': {'x': 1029.2501, 'y': 674.7869}}",7,642305694,1540388081.31,1029.2501,674.7869,905.2964,653.7735,967.27325,664.2801999999999,34,15,1,/sustain,0,3
30725,"{'x': 968.2787, 'y': 659.1799}",True,"{'avg': {'x': 916.934, 'y': 655.0692}, 'pcenter': {'x': 0.4925, 'y': 0.3824}, 'psize': 21.2356, 'raw': {'x': 906.2632, 'y': 668.2363}}","{'x': 972.7131, 'y': 668.426}","{'avg': {'x': 1017.3536, 'y': 684.1858}, 'pcenter': {'x': 0.6312, 'y': 0.3887}, 'psize': 23.9023, 'raw': {'x': 1039.163, 'y': 668.6158}}",7,642305739,1540388081.355,1039.163,668.6158,906.2632,668.2363,972.7130999999999,668.42605,34,15,1,/sustain,0,3
