Button,Time
"[['2', 607.5260329246521]]",1540146644.242251
"[['3', 205.48122191429138]]",1540146987.97124
"[['1', 154.53749704360962]]",1540147233.854622
"[['4', 188.50163316726685]]",1540148112.821235
"[['3', 14.723217010498047]]",1540148258.201902
