,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
9746,"{'x': 1011.5164, 'y': 617.3}",True,"{'avg': {'x': 935.3436, 'y': 571.0825}, 'pcenter': {'x': 0.4538, 'y': 0.5297}, 'psize': 30.7724, 'raw': {'x': 911.2661, 'y': 595.215}}","{'x': 998.1994, 'y': 634.8466}","{'avg': {'x': 1091.4385, 'y': 664.2897}, 'pcenter': {'x': 0.5968, 'y': 0.5425}, 'psize': 32.5625, 'raw': {'x': 1085.1327, 'y': 674.4782}}",7,459490389,1556311393.365,3,1085.1327,674.4782,911.2661,595.215,998.1994000000001,634.8466000000001,33,69,1,/variabl,0.0,1556311393.335836
9747,"{'x': 1013.6491, 'y': 618.0043}",True,"{'avg': {'x': 936.2413, 'y': 572.4327}, 'pcenter': {'x': 0.454, 'y': 0.5297}, 'psize': 31.1053, 'raw': {'x': 954.4941, 'y': 588.9946}}","{'x': 1026.1106, 'y': 629.0913}","{'avg': {'x': 1091.5562, 'y': 664.839}, 'pcenter': {'x': 0.5967, 'y': 0.5425}, 'psize': 32.6429, 'raw': {'x': 1097.7269, 'y': 669.1879}}",7,459490423,1556311393.399,3,1097.7269,669.1879,954.4941,588.9946,1026.1105,629.09125,33,69,1,/variabl,0.0,1556311393.335836
9748,"{'x': 1013.0886, 'y': 617.3463}",True,"{'avg': {'x': 935.105, 'y': 574.4516}, 'pcenter': {'x': 0.4538, 'y': 0.5297}, 'psize': 30.3955, 'raw': {'x': 925.3163, 'y': 594.9474}}","{'x': 1005.5991, 'y': 627.3993}","{'avg': {'x': 1091.319, 'y': 664.5685}, 'pcenter': {'x': 0.5967, 'y': 0.5425}, 'psize': 32.2379, 'raw': {'x': 1085.882, 'y': 659.8511}}",7,459490456,1556311393.432,3,1085.882,659.8511,925.3163,594.9474,1005.59915,627.3992499999999,33,69,1,/variabl,0.0,1556311393.335836
9749,"{'x': 1018.2695, 'y': 620.1877}",True,"{'avg': {'x': 932.5223, 'y': 574.0726}, 'pcenter': {'x': 0.4537, 'y': 0.5294}, 'psize': 30.2201, 'raw': {'x': 894.5252, 'y': 559.4806}}","{'x': 990.3375, 'y': 619.9321}","{'avg': {'x': 1091.3097, 'y': 666.0214}, 'pcenter': {'x': 0.5967, 'y': 0.5425}, 'psize': 32.2302, 'raw': {'x': 1086.1498, 'y': 680.3835}}",7,459490499,1556311393.475,3,1086.1498,680.3835,894.5252,559.4806,990.3375,619.93205,33,69,1,/variabl,0.0,1556311393.335836
9750,"{'x': 1016.0375, 'y': 618.951}",True,"{'avg': {'x': 931.2351, 'y': 575.9222}, 'pcenter': {'x': 0.4538, 'y': 0.5299}, 'psize': 30.6407, 'raw': {'x': 929.46, 'y': 608.7051}}","{'x': 1001.4697, 'y': 646.5725}","{'avg': {'x': 1090.2275, 'y': 667.5929}, 'pcenter': {'x': 0.5966, 'y': 0.5425}, 'psize': 32.0135, 'raw': {'x': 1073.4795, 'y': 684.4399}}",7,459490532,1556311393.508,3,1073.4795,684.4399,929.46,608.7051,1001.46975,646.5725,33,69,1,/variabl,0.0,1556311393.335836
9751,"{'x': 1011.1797, 'y': 616.3461}",True,"{'avg': {'x': 929.4977, 'y': 576.1125}, 'pcenter': {'x': 0.4538, 'y': 0.5296}, 'psize': 30.5788, 'raw': {'x': 911.4319, 'y': 575.2498}}","{'x': 986.6704, 'y': 631.1296}","{'avg': {'x': 1088.4333, 'y': 669.3643}, 'pcenter': {'x': 0.5966, 'y': 0.5425}, 'psize': 32.6235, 'raw': {'x': 1061.9088, 'y': 687.0095}}",7,459490566,1556311393.542,3,1061.9088,687.0095,911.4319,575.2498,986.67035,631.1296500000001,33,69,1,/variabl,0.0,1556311393.335836
9752,"{'x': 1012.6622, 'y': 617.5895}",True,"{'avg': {'x': 926.8419, 'y': 575.4962}, 'pcenter': {'x': 0.4538, 'y': 0.5295}, 'psize': 30.5108, 'raw': {'x': 902.4202, 'y': 561.6735}}","{'x': 991.3304, 'y': 614.3539}","{'avg': {'x': 1087.838, 'y': 669.907}, 'pcenter': {'x': 0.5967, 'y': 0.5424}, 'psize': 32.4043, 'raw': {'x': 1080.2407, 'y': 667.0343}}",7,459490610,1556311393.586,3,1080.2407,667.0343,902.4202,561.6735,991.33045,614.3539000000001,33,69,1,/variabl,0.0,1556311393.335836
9753,"{'x': 1007.3389, 'y': 615.0999}",True,"{'avg': {'x': 927.3761, 'y': 578.6852}, 'pcenter': {'x': 0.4539, 'y': 0.5299}, 'psize': 31.2176, 'raw': {'x': 941.2776, 'y': 608.6025}}","{'x': 997.9171, 'y': 647.319}","{'avg': {'x': 1085.7808, 'y': 671.8295}, 'pcenter': {'x': 0.5965, 'y': 0.5425}, 'psize': 32.2281, 'raw': {'x': 1054.5565, 'y': 686.0355}}",7,459490643,1556311393.619,3,1054.5565,686.0355,941.2776,608.6025,997.91705,647.319,33,69,1,/variabl,0.0,1556311393.335836
9754,"{'x': 1004.534, 'y': 614.2126}",True,"{'avg': {'x': 928.1147, 'y': 580.0901}, 'pcenter': {'x': 0.454, 'y': 0.5297}, 'psize': 31.0516, 'raw': {'x': 941.8422, 'y': 585.4683}}","{'x': 999.9874, 'y': 634.4827}","{'avg': {'x': 1083.8981, 'y': 673.0412}, 'pcenter': {'x': 0.5965, 'y': 0.5425}, 'psize': 32.2689, 'raw': {'x': 1058.1327, 'y': 683.4972}}",7,459490677,1556311393.653,3,1058.1327,683.4972,941.8422,585.4683,999.9874500000001,634.48275,33,69,1,/variabl,0.0,1556311393.335836
9755,"{'x': 1003.3704, 'y': 614.4807}",True,"{'avg': {'x': 926.9156, 'y': 581.144}, 'pcenter': {'x': 0.4539, 'y': 0.5296}, 'psize': 30.0373, 'raw': {'x': 913.3294, 'y': 578.794}}","{'x': 997.0859, 'y': 637.6539}","{'avg': {'x': 1083.3011, 'y': 675.2435}, 'pcenter': {'x': 0.5967, 'y': 0.5426}, 'psize': 31.5112, 'raw': {'x': 1080.8425, 'y': 696.5138}}",7,459490720,1556311393.696,3,1080.8425,696.5138,913.3294,578.794,997.0859499999999,637.6539,33,69,1,/variabl,0.0,1556311393.335836
9756,"{'x': 1001.8029, 'y': 614.6464}",True,"{'avg': {'x': 925.5063, 'y': 581.2687}, 'pcenter': {'x': 0.454, 'y': 0.5295}, 'psize': 29.2874, 'raw': {'x': 911.576, 'y': 574.2076}}","{'x': 994.0678, 'y': 640.0273}","{'avg': {'x': 1082.1677, 'y': 677.705}, 'pcenter': {'x': 0.5967, 'y': 0.5427}, 'psize': 31.0855, 'raw': {'x': 1076.5596, 'y': 705.8469}}",7,459490753,1556311393.729,3,1076.5596,705.8469,911.576,574.2076,994.0678,640.02725,33,69,1,/variabl,0.0,1556311393.335836
9757,"{'x': 999.7712, 'y': 614.5968}",True,"{'avg': {'x': 926.3406, 'y': 581.5305}, 'pcenter': {'x': 0.4542, 'y': 0.5295}, 'psize': 29.3812, 'raw': {'x': 943.8917, 'y': 574.5779}}","{'x': 1010.7549, 'y': 640.7062}","{'avg': {'x': 1081.4427, 'y': 680.4576}, 'pcenter': {'x': 0.5967, 'y': 0.5428}, 'psize': 30.7024, 'raw': {'x': 1077.618, 'y': 706.8346}}",7,459490787,1556311393.763,3,1077.618,706.8346,943.8917,574.5779,1010.75485,640.70625,33,69,1,/variabl,0.0,1556311393.335836
9758,"{'x': 999.4644, 'y': 615.6981}",True,"{'avg': {'x': 926.8046, 'y': 582.1145}, 'pcenter': {'x': 0.4542, 'y': 0.5296}, 'psize': 29.1571, 'raw': {'x': 938.7912, 'y': 585.9282}}","{'x': 1007.1216, 'y': 633.6591}","{'avg': {'x': 1080.3723, 'y': 681.3029}, 'pcenter': {'x': 0.5967, 'y': 0.5426}, 'psize': 30.1044, 'raw': {'x': 1075.452, 'y': 681.39}}",7,459490830,1556311393.806,3,1075.452,681.39,938.7912,585.9282,1007.1216,633.6591,33,69,1,/variabl,0.0,1556311393.335836
