,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
63136,"{'x': 1038.7781, 'y': 516.4042}",True,"{'avg': {'x': 1043.5804, 'y': 502.318}, 'pcenter': {'x': 0.4912, 'y': 0.431}, 'psize': 30.8034, 'raw': {'x': 1041.8853, 'y': 498.6042}}","{'x': 1040.2365, 'y': 498.1059}","{'avg': {'x': 1043.1113, 'y': 522.879}, 'pcenter': {'x': 0.652, 'y': 0.4445}, 'psize': 31.7821, 'raw': {'x': 1038.5876, 'y': 497.6076}}",7,445211429,1554149630.757,3,1038.5876,497.6076,1041.8853,498.6042,1040.2364499999999,498.1059,19,67,1,/variabl,0.0,1554149630.736647
63137,"{'x': 1039.4387, 'y': 517.3442}",True,"{'avg': {'x': 1043.5503, 'y': 501.2707}, 'pcenter': {'x': 0.4904, 'y': 0.4293}, 'psize': 30.6178, 'raw': {'x': 1042.5912, 'y': 494.0147}}","{'x': 1037.8887, 'y': 507.6735}","{'avg': {'x': 1041.9117, 'y': 522.4673}, 'pcenter': {'x': 0.6514, 'y': 0.443}, 'psize': 31.9353, 'raw': {'x': 1033.1862, 'y': 521.3322}}",7,445211463,1554149630.791,3,1033.1862,521.3322,1042.5912,494.0147,1037.8887,507.67345,19,67,1,/variabl,0.0,1554149630.736647
63138,"{'x': 1039.9382, 'y': 517.9062}",True,"{'avg': {'x': 1042.2727, 'y': 500.4999}, 'pcenter': {'x': 0.4896, 'y': 0.4278}, 'psize': 30.576, 'raw': {'x': 1029.9956, 'y': 495.0613}}","{'x': 1016.9307, 'y': 491.4436}","{'avg': {'x': 1038.0024, 'y': 518.8149}, 'pcenter': {'x': 0.6509, 'y': 0.4411}, 'psize': 31.9427, 'raw': {'x': 1003.8657, 'y': 487.8259}}",7,445211496,1554149630.824,3,1003.8657,487.8259,1029.9956,495.0613,1016.93065,491.4436,19,67,1,/variabl,0.0,1554149630.736647
63139,"{'x': 1040.3733, 'y': 518.4503}",True,"{'avg': {'x': 1040.9449, 'y': 499.6029}, 'pcenter': {'x': 0.489, 'y': 0.4252}, 'psize': 30.6754, 'raw': {'x': 1027.595, 'y': 492.4288}}","{'x': 1036.4033, 'y': 502.7126}","{'avg': {'x': 1038.4596, 'y': 518.0054}, 'pcenter': {'x': 0.6508, 'y': 0.4381}, 'psize': 31.9102, 'raw': {'x': 1045.2118, 'y': 512.9965}}",7,445211540,1554149630.868,3,1045.2118,512.9965,1027.595,492.4288,1036.4034000000001,502.71265,19,67,1,/variabl,0.0,1554149630.736647
63140,"{'x': 1040.7161, 'y': 518.8514}",True,"{'avg': {'x': 1039.889, 'y': 498.4752}, 'pcenter': {'x': 0.4884, 'y': 0.4247}, 'psize': 30.7406, 'raw': {'x': 1028.8893, 'y': 488.373}}","{'x': 1034.9615, 'y': 508.4176}","{'avg': {'x': 1038.511, 'y': 518.6559}, 'pcenter': {'x': 0.6508, 'y': 0.4366}, 'psize': 32.1774, 'raw': {'x': 1041.0338, 'y': 528.4622}}",7,445211574,1554149630.902,3,1041.0338,528.4622,1028.8893,488.373,1034.96155,508.4176,19,67,1,/variabl,0.0,1554149630.736647
63141,"{'x': 1040.8563, 'y': 518.8175}",True,"{'avg': {'x': 1051.0887, 'y': 499.6684}, 'pcenter': {'x': 0.4906, 'y': 0.4243}, 'psize': 30.6934, 'raw': {'x': 1176.6791, 'y': 514.976}}","{'x': 1182.2932, 'y': 532.2148}","{'avg': {'x': 1050.636, 'y': 520.9792}, 'pcenter': {'x': 0.6532, 'y': 0.4355}, 'psize': 32.4925, 'raw': {'x': 1187.9072, 'y': 549.4538}}",7,445211607,1554149630.935,3,1187.9072,549.4538,1176.6791,514.976,1182.29315,532.2149,19,67,1,/variabl,0.0,1554149630.736647
63142,"{'x': 1041.0565, 'y': 518.8838}",True,"{'avg': {'x': 1316.5317, 'y': 536.8122}, 'pcenter': {'x': 0.493, 'y': 0.4236}, 'psize': 31.0094, 'raw': {'x': 1316.5317, 'y': 536.8122}}","{'x': 1319.0903, 'y': 544.1678}","{'avg': {'x': 1321.649, 'y': 551.5234}, 'pcenter': {'x': 0.6555, 'y': 0.4349}, 'psize': 32.8693, 'raw': {'x': 1321.649, 'y': 551.5234}}",7,445211652,1554149630.98,3,1321.649,551.5234,1316.5317,536.8122,1319.09035,544.1677999999999,19,67,1,/variabl,0.0,1554149630.736647
63143,"{'x': 1307.5774, 'y': 556.4158}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4933, 'y': 0.424}, 'psize': 31.0707, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1307.5774, 'y': 556.4158}","{'avg': {'x': 1307.5774, 'y': 556.4158}, 'pcenter': {'x': 0.6557, 'y': 0.4358}, 'psize': 32.4448, 'raw': {'x': 1307.5774, 'y': 556.4158}}",7,445211685,1554149631.013,3,1307.5774,556.4158,0.0,0.0,653.7887,278.2079,19,67,1,/variabl,0.0,1554149630.736647
63144,"{'x': 1312.2992, 'y': 540.8112}",False,"{'avg': {'x': 1320.6544, 'y': 534.8778}, 'pcenter': {'x': 0.493, 'y': 0.4257}, 'psize': 30.8244, 'raw': {'x': 1320.6544, 'y': 534.8778}}","{'x': 1304.3376, 'y': 540.3546}","{'avg': {'x': 1297.7867, 'y': 551.1168}, 'pcenter': {'x': 0.6552, 'y': 0.4377}, 'psize': 32.7033, 'raw': {'x': 1288.021, 'y': 545.8314}}",7,445211719,1554149631.047,3,1288.021,545.8314,1320.6544,534.8778,1304.3377,540.3546,19,67,1,/variabl,0.0,1554149630.736647
63145,"{'x': 1310.6262, 'y': 543.3786}",False,"{'avg': {'x': 1318.5703, 'y': 534.3195}, 'pcenter': {'x': 0.4921, 'y': 0.4285}, 'psize': 30.4757, 'raw': {'x': 1316.4917, 'y': 533.7626}}","{'x': 1310.2362, 'y': 551.1753}","{'avg': {'x': 1299.8438, 'y': 556.9564}, 'pcenter': {'x': 0.6543, 'y': 0.4401}, 'psize': 32.2968, 'raw': {'x': 1303.9807, 'y': 568.5881}}",7,445211763,1554149631.091,3,1303.9807,568.5881,1316.4917,533.7626,1310.2362,551.17535,19,67,1,/variabl,0.0,1554149630.736647
