Button,Time
"[['2', 474.4392318725586]]",1539544437.840658
"[['2', 159.8290891647339], ['1', 160.49550914764404]]",1539545584.495137
"[['3', 175.28791499137878]]",1539545600.083991
"[['2', 130.5332498550415]]",1539546325.068474
"[['3', 130.7016041278839]]",1539546635.817757
"[['3', 153.67766499519348]]",1539546658.859222
