,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Response Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
60,13,Memory,1,,,,,,,sunakgbnzxmfohgehnu.jpg,,,,,1.398,1.0,,,,,,,,,
61,13,Memory,1,,,,,,,sunaivdylrawbmhryfp.jpg,,,,,1.193,2.0,,,,,,,,,
62,13,Memory,1,,,,,,,00773941201fa.jpg,,,,,1.42,1.0,,,,,,,,,
63,13,Memory,1,,,,,,,00211940128fa.jpg,,,,,0.0,,,,,,,,,,
64,13,Memory,1,,,,,,,sunaangbuylfvckqqoo.jpg,,,,,1.006,2.0,,,,,,,,,
65,13,Memory,1,,,,,,,sunaecpkgfewqqreqwe.jpg,,,,,0.785,3.0,,,,,,,,,
66,13,Memory,1,,,,,,,00720960620fa.jpg,,,,,1.205,2.0,,,,,,,,,
67,13,Memory,1,,,,,,,sunaahzooisqkwlxwoz.jpg,,,,,1.076,3.0,,,,,,,,,
68,13,Memory,1,,,,,,,sunaczwgyukesaajxnx.jpg,,,,,1.057,3.0,,,,,,,,,
69,13,Memory,1,,,,,,,sunadochqcucscehsgk.jpg,,,,,1.22,2.0,,,,,,,,,
70,13,Memory,1,,,,,,,sunaloffvbvysigxent.jpg,,,,,0.854,4.0,,,,,,,,,
71,13,Memory,1,,,,,,,00921960627fa.jpg,,,,,0.798,2.0,,,,,,,,,
72,13,Memory,1,,,,,,,sunadpnqovzckyikrjo.jpg,,,,,1.557,2.0,,,,,,,,,
73,13,Memory,1,,,,,,,00893960530Fa.jpg,,,,,1.125,2.0,,,,,,,,,
74,13,Memory,1,,,,,,,00848940307fa.jpg,,,,,0.904,2.0,,,,,,,,,
75,13,Memory,1,,,,,,,00290940422fa.jpg,,,,,0.713,2.0,,,,,,,,,
76,13,Memory,1,,,,,,,sunapqkpqdfvxlbqwyo.jpg,,,,,1.037,3.0,,,,,,,,,
77,13,Memory,1,,,,,,,00746941201fa.jpg,,,,,0.783,2.0,,,,,,,,,
78,13,Memory,1,,,,,,,sunabasphceswhwwqvv.jpg,,,,,0.85,3.0,,,,,,,,,
79,13,Memory,1,,,,,,,00858940307fa.jpg,,,,,0.803,2.0,,,,,,,,,
80,13,Memory,1,,,,,,,00242940128fa.jpg,,,,,0.851,2.0,,,,,,,,,
81,13,Memory,1,,,,,,,sunahiphsekjihkafsl.jpg,,,,,1.171,4.0,,,,,,,,,
82,13,Memory,1,,,,,,,sunabcuurugvxwparpk.jpg,,,,,0.916,3.0,,,,,,,,,
83,13,Memory,1,,,,,,,00878960530fa.jpg,,,,,0.721,2.0,,,,,,,,,
84,13,Memory,1,,,,,,,sunaixpqndlwhwjtjek.jpg,,,,,1.75,2.0,,,,,,,,,
85,13,Memory,1,,,,,,,sunabtrnbvpppgczjim.jpg,,,,,1.089,3.0,,,,,,,,,
86,13,Memory,1,,,,,,,00131931230fb.jpg,,,,,0.9,2.0,,,,,,,,,
87,13,Memory,1,,,,,,,00828940307fa.jpg,,,,,1.203,2.0,,,,,,,,,
88,13,Memory,1,,,,,,,sunahuynahneraqftyz.jpg,,,,,1.198,3.0,,,,,,,,,
89,13,Memory,1,,,,,,,00095931230fa.jpg,,,,,0.968,2.0,,,,,,,,,
90,13,Memory,1,,,,,,,sunadfktsqjthoglcsm.jpg,,,,,1.02,2.0,,,,,,,,,
91,13,Memory,1,,,,,,,sunaetydippjxikifsb.jpg,,,,,1.022,2.0,,,,,,,,,
92,13,Memory,1,,,,,,,00815941205fa.jpg,,,,,1.656,2.0,,,,,,,,,
93,13,Memory,1,,,,,,,sunafvcflzhlqloapyo.jpg,,,,,1.075,2.0,,,,,,,,,
94,13,Memory,1,,,,,,,00305940422fa.jpg,,,,,0.538,1.0,,,,,,,,,
95,13,Memory,1,,,,,,,00670941121fa.jpg,,,,,0.797,1.0,,,,,,,,,
96,13,Memory,1,,,,,,,sunabqowuarvqqcnipn.jpg,,,,,1.175,1.0,,,,,,,,,
97,13,Memory,1,,,,,,,00638941031fa.jpg,,,,,0.971,1.0,,,,,,,,,
98,13,Memory,1,,,,,,,00676941121fa.jpg,,,,,1.055,1.0,,,,,,,,,
99,13,Memory,1,,,,,,,00630940928fa.jpg,,,,,0.975,1.0,,,,,,,,,
