,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
812,"{'x': 1036.9463, 'y': 605.7934}",True,"{'avg': {'x': 1003.53, 'y': 645.928}, 'pcenter': {'x': 0.5001, 'y': 0.4942}, 'psize': 33.2467, 'raw': {'x': 1001.6335, 'y': 649.6843}}","{'x': 1040.0151, 'y': 625.6617}","{'avg': {'x': 1072.2607, 'y': 583.6478}, 'pcenter': {'x': 0.6574, 'y': 0.4935}, 'psize': 33.5928, 'raw': {'x': 1078.3967, 'y': 601.639}}",7,745339377,1570555886.065,0,1078.3967,601.639,1001.6335,649.6843,1040.0151,625.66165,20,53,2,/sustain,0.0,1570555886.0565
813,"{'x': 1037.4813, 'y': 606.4691}",True,"{'avg': {'x': 1002.2232, 'y': 648.4917}, 'pcenter': {'x': 0.5001, 'y': 0.4942}, 'psize': 34.0417, 'raw': {'x': 987.0162, 'y': 668.6391}}","{'x': 1024.5214, 'y': 629.6119}","{'avg': {'x': 1071.7135, 'y': 584.5212}, 'pcenter': {'x': 0.6573, 'y': 0.4934}, 'psize': 33.6994, 'raw': {'x': 1062.0266, 'y': 590.5847}}",7,745339411,1570555886.099,0,1062.0266,590.5847,987.0162,668.6391,1024.5214,629.6119,20,53,2,/sustain,0.0,1570555886.0565
814,"{'x': 1037.1528, 'y': 607.8968}",True,"{'avg': {'x': 1002.3346, 'y': 648.7285}, 'pcenter': {'x': 0.5002, 'y': 0.4939}, 'psize': 33.4432, 'raw': {'x': 1005.7056, 'y': 638.4102}}","{'x': 1033.0768, 'y': 606.8387}","{'avg': {'x': 1071.2692, 'y': 584.6044}, 'pcenter': {'x': 0.6575, 'y': 0.4932}, 'psize': 33.7444, 'raw': {'x': 1060.4479, 'y': 575.2674}}",7,745339444,1570555886.132,0,1060.4479,575.2674,1005.7056,638.4102,1033.07675,606.8388,20,53,2,/sustain,0.0,1570555886.0565
815,"{'x': 1037.6199, 'y': 608.5695}",True,"{'avg': {'x': 1003.479, 'y': 649.6501}, 'pcenter': {'x': 0.5003, 'y': 0.4942}, 'psize': 33.2369, 'raw': {'x': 1021.3344, 'y': 666.4221}}","{'x': 1045.069, 'y': 633.9884}","{'avg': {'x': 1071.0176, 'y': 585.3969}, 'pcenter': {'x': 0.6576, 'y': 0.4934}, 'psize': 33.6052, 'raw': {'x': 1068.8036, 'y': 601.5547}}",7,745339478,1570555886.166,0,1068.8036,601.5547,1021.3344,666.4221,1045.069,633.9884,20,53,2,/sustain,0.0,1570555886.0565
816,"{'x': 1039.8241, 'y': 607.4763}",True,"{'avg': {'x': 1003.9685, 'y': 652.0958}, 'pcenter': {'x': 0.5003, 'y': 0.4944}, 'psize': 33.9546, 'raw': {'x': 1014.3348, 'y': 685.3121}}","{'x': 1040.1134, 'y': 633.2983}","{'avg': {'x': 1070.6395, 'y': 585.1123}, 'pcenter': {'x': 0.6576, 'y': 0.4934}, 'psize': 33.8086, 'raw': {'x': 1065.892, 'y': 581.2844}}",7,745339522,1570555886.21,0,1065.892,581.2844,1014.3348,685.3121,1040.1134,633.29825,20,53,2,/sustain,0.0,1570555886.0565
817,"{'x': 1039.8038, 'y': 608.5255}",True,"{'avg': {'x': 1003.915, 'y': 652.1313}, 'pcenter': {'x': 0.5003, 'y': 0.4941}, 'psize': 33.6675, 'raw': {'x': 1004.4086, 'y': 649.6889}}","{'x': 1040.2528, 'y': 623.9189}","{'avg': {'x': 1070.5654, 'y': 585.6627}, 'pcenter': {'x': 0.6576, 'y': 0.4936}, 'psize': 33.7269, 'raw': {'x': 1076.097, 'y': 598.149}}",7,745339555,1570555886.243,0,1076.097,598.149,1004.4086,649.6889,1040.2528,623.91895,20,53,2,/sustain,0.0,1570555886.0565
818,"{'x': 1040.0552, 'y': 609.278}",True,"{'avg': {'x': 1003.6456, 'y': 653.3465}, 'pcenter': {'x': 0.5002, 'y': 0.4944}, 'psize': 33.6784, 'raw': {'x': 992.1661, 'y': 665.3661}}","{'x': 1028.5883, 'y': 624.1096}","{'avg': {'x': 1070.1718, 'y': 585.5168}, 'pcenter': {'x': 0.6575, 'y': 0.4936}, 'psize': 34.0351, 'raw': {'x': 1065.0104, 'y': 582.8531}}",7,745339590,1570555886.278,0,1065.0104,582.8531,992.1661,665.3661,1028.58825,624.1096,20,53,2,/sustain,0.0,1570555886.0565
819,"{'x': 1039.7091, 'y': 610.569}",True,"{'avg': {'x': 1003.2853, 'y': 653.0834}, 'pcenter': {'x': 0.5002, 'y': 0.4943}, 'psize': 33.8178, 'raw': {'x': 999.3521, 'y': 644.2984}}","{'x': 1037.8186, 'y': 620.2374}","{'avg': {'x': 1070.5824, 'y': 586.0087}, 'pcenter': {'x': 0.6574, 'y': 0.4937}, 'psize': 33.921, 'raw': {'x': 1076.2852, 'y': 596.1764}}",7,745339634,1570555886.322,0,1076.2852,596.1764,999.3521,644.2984,1037.81865,620.2374,20,53,2,/sustain,0.0,1570555886.0565
820,"{'x': 1040.34, 'y': 610.7924}",True,"{'avg': {'x': 1002.2469, 'y': 653.469}, 'pcenter': {'x': 0.5, 'y': 0.4945}, 'psize': 33.4655, 'raw': {'x': 984.3712, 'y': 650.9747}}","{'x': 1029.575, 'y': 616.7091}","{'avg': {'x': 1070.818, 'y': 585.7505}, 'pcenter': {'x': 0.6573, 'y': 0.4937}, 'psize': 33.5226, 'raw': {'x': 1074.7787, 'y': 582.4434}}",7,745339668,1570555886.356,0,1074.7787,582.4434,984.3712,650.9747,1029.5749500000002,616.7090499999999,20,53,2,/sustain,0.0,1570555886.0565
821,"{'x': 1042.328, 'y': 609.5582}",True,"{'avg': {'x': 1000.5148, 'y': 651.775}, 'pcenter': {'x': 0.5001, 'y': 0.4942}, 'psize': 32.7751, 'raw': {'x': 983.822, 'y': 618.6569}}","{'x': 1022.3912, 'y': 606.0956}","{'avg': {'x': 1069.9967, 'y': 586.2589}, 'pcenter': {'x': 0.6572, 'y': 0.4937}, 'psize': 32.792, 'raw': {'x': 1060.9606, 'y': 593.5343}}",7,745339702,1570555886.39,0,1060.9606,593.5343,983.822,618.6569,1022.3913,606.0956,20,53,2,/sustain,0.0,1570555886.0565
