,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
8287,"{'x': 1349.86, 'y': 631.2318}",True,"{'avg': {'x': 1343.2861, 'y': 595.3261}, 'pcenter': {'x': 0.4848, 'y': 0.3585}, 'psize': 24.8812, 'raw': {'x': 1342.8555, 'y': 619.3133}}","{'x': 1343.0209, 'y': 648.6219}","{'avg': {'x': 1356.026, 'y': 680.8267}, 'pcenter': {'x': 0.6445, 'y': 0.362}, 'psize': 26.813, 'raw': {'x': 1343.1863, 'y': 677.9307}}",7,759404995,1570569951.683,6,1343.1863,677.9307,1342.8555,619.3133,1343.0209,648.6220000000001,25,58,2,/sustain,6.0,1570569950.6821
8288,"{'x': 1350.0964, 'y': 631.5285}",True,"{'avg': {'x': 1344.4639, 'y': 596.7678}, 'pcenter': {'x': 0.4849, 'y': 0.3585}, 'psize': 24.6199, 'raw': {'x': 1359.4147, 'y': 619.4161}}","{'x': 1373.9243, 'y': 653.343}","{'avg': {'x': 1357.4546, 'y': 681.5263}, 'pcenter': {'x': 0.6448, 'y': 0.3621}, 'psize': 26.8885, 'raw': {'x': 1388.434, 'y': 687.2698}}",7,759405038,1570569951.726,6,1388.434,687.2698,1359.4147,619.4161,1373.92435,653.34295,25,58,2,/sustain,6.0,1570569950.6821
8289,"{'x': 1350.5031, 'y': 633.2331}",True,"{'avg': {'x': 1345.2764, 'y': 599.5248}, 'pcenter': {'x': 0.4849, 'y': 0.3587}, 'psize': 25.5065, 'raw': {'x': 1353.3741, 'y': 634.6312}}","{'x': 1354.0417, 'y': 658.4794}","{'avg': {'x': 1357.2146, 'y': 681.8877}, 'pcenter': {'x': 0.6446, 'y': 0.362}, 'psize': 26.8674, 'raw': {'x': 1354.7094, 'y': 682.3276}}",7,759405072,1570569951.76,6,1354.7094,682.3276,1353.3741,634.6312,1354.0417499999999,658.4793999999999,25,58,2,/sustain,6.0,1570569950.6821
8290,"{'x': 1350.7622, 'y': 634.2121}",True,"{'avg': {'x': 1346.8575, 'y': 600.6978}, 'pcenter': {'x': 0.485, 'y': 0.3583}, 'psize': 24.683, 'raw': {'x': 1371.0729, 'y': 605.0117}}","{'x': 1359.6903, 'y': 650.2222}","{'avg': {'x': 1356.1058, 'y': 682.8191}, 'pcenter': {'x': 0.6446, 'y': 0.3622}, 'psize': 26.9484, 'raw': {'x': 1348.3077, 'y': 695.4327}}",7,759405106,1570569951.794,6,1348.3077,695.4327,1371.0729,605.0117,1359.6903,650.2221999999999,25,58,2,/sustain,6.0,1570569950.6821
8291,"{'x': 1350.8774, 'y': 634.6844}",True,"{'avg': {'x': 1347.7644, 'y': 600.6245}, 'pcenter': {'x': 0.4849, 'y': 0.3582}, 'psize': 23.9349, 'raw': {'x': 1354.8588, 'y': 588.3823}}","{'x': 1353.3611, 'y': 640.7671}","{'avg': {'x': 1355.7507, 'y': 683.9035}, 'pcenter': {'x': 0.6446, 'y': 0.3623}, 'psize': 26.7911, 'raw': {'x': 1351.8635, 'y': 693.1519}}",7,759405150,1570569951.838,6,1351.8635,693.1519,1354.8588,588.3823,1353.36115,640.7671,25,58,2,/sustain,6.0,1570569950.6821
8292,"{'x': 1351.0217, 'y': 635.8279}",True,"{'avg': {'x': 1348.6045, 'y': 601.9905}, 'pcenter': {'x': 0.4849, 'y': 0.3586}, 'psize': 24.545, 'raw': {'x': 1360.9979, 'y': 618.4885}}","{'x': 1359.3582, 'y': 653.2643}","{'avg': {'x': 1355.7891, 'y': 684.5345}, 'pcenter': {'x': 0.6446, 'y': 0.3623}, 'psize': 26.9322, 'raw': {'x': 1357.7184, 'y': 688.0401}}",7,759405185,1570569951.873,6,1357.7184,688.0401,1360.9979,618.4885,1359.35815,653.2643,25,58,2,/sustain,6.0,1570569950.6821
8293,"{'x': 1350.7803, 'y': 635.6833}",True,"{'avg': {'x': 1348.3276, 'y': 603.9158}, 'pcenter': {'x': 0.4849, 'y': 0.3587}, 'psize': 24.88, 'raw': {'x': 1350.2358, 'y': 623.7422}}","{'x': 1360.104, 'y': 647.4837}","{'avg': {'x': 1356.554, 'y': 684.2661}, 'pcenter': {'x': 0.6447, 'y': 0.3621}, 'psize': 25.6997, 'raw': {'x': 1369.9722, 'y': 671.2252}}",7,759405218,1570569951.906,6,1369.9722,671.2252,1350.2358,623.7422,1360.1039999999998,647.4837,25,58,2,/sustain,6.0,1570569950.6821
8294,"{'x': 1350.7776, 'y': 635.7774}",True,"{'avg': {'x': 1348.6777, 'y': 605.3799}, 'pcenter': {'x': 0.4849, 'y': 0.3587}, 'psize': 25.2038, 'raw': {'x': 1353.4747, 'y': 625.9631}}","{'x': 1349.8975, 'y': 668.6799}","{'avg': {'x': 1355.9639, 'y': 686.2182}, 'pcenter': {'x': 0.6444, 'y': 0.3626}, 'psize': 26.1475, 'raw': {'x': 1346.3202, 'y': 711.3968}}",7,759405263,1570569951.951,6,1346.3202,711.3968,1353.4747,625.9631,1349.89745,668.67995,25,58,2,/sustain,6.0,1570569950.6821
8295,"{'x': 1350.5769, 'y': 636.4157}",True,"{'avg': {'x': 1348.0092, 'y': 604.1111}, 'pcenter': {'x': 0.4849, 'y': 0.3581}, 'psize': 25.1755, 'raw': {'x': 1344.4225, 'y': 576.2538}}","{'x': 1346.094, 'y': 630.451}","{'avg': {'x': 1355.4078, 'y': 686.611}, 'pcenter': {'x': 0.6446, 'y': 0.3622}, 'psize': 26.2135, 'raw': {'x': 1347.7654, 'y': 684.6482}}",7,759405297,1570569951.985,6,1347.7654,684.6482,1344.4225,576.2538,1346.09395,630.451,25,58,2,/sustain,6.0,1570569950.6821
8296,"{'x': 1350.8247, 'y': 637.5517}",True,"{'avg': {'x': 1349.4846, 'y': 603.8246}, 'pcenter': {'x': 0.485, 'y': 0.3583}, 'psize': 25.2939, 'raw': {'x': 1363.4296, 'y': 594.2496}}","{'x': 1352.66, 'y': 649.4269}","{'avg': {'x': 1354.5342, 'y': 687.8705}, 'pcenter': {'x': 0.6446, 'y': 0.3624}, 'psize': 26.6006, 'raw': {'x': 1341.8905, 'y': 704.6042}}",7,759405329,1570569952.017,6,1341.8905,704.6042,1363.4296,594.2496,1352.66005,649.4268999999999,25,58,2,/sustain,6.0,1570569950.6821
8297,"{'x': 1351.1813, 'y': 638.718}",True,"{'avg': {'x': 1349.79, 'y': 603.6691}, 'pcenter': {'x': 0.4849, 'y': 0.3582}, 'psize': 25.2861, 'raw': {'x': 1353.4495, 'y': 596.0251}}","{'x': 1352.5364, 'y': 648.8779}","{'avg': {'x': 1354.7164, 'y': 688.779}, 'pcenter': {'x': 0.6447, 'y': 0.3623}, 'psize': 26.2995, 'raw': {'x': 1351.6233, 'y': 701.7308}}",7,759405373,1570569952.061,6,1351.6233,701.7308,1353.4495,596.0251,1352.5364,648.87795,25,58,2,/sustain,6.0,1570569950.6821
8298,"{'x': 1351.473, 'y': 639.8943}",True,"{'avg': {'x': 1349.9309, 'y': 602.9899}, 'pcenter': {'x': 0.4849, 'y': 0.358}, 'psize': 24.9066, 'raw': {'x': 1350.3157, 'y': 589.9286}}","{'x': 1345.3657, 'y': 635.9095}","{'avg': {'x': 1353.8969, 'y': 688.4379}, 'pcenter': {'x': 0.6445, 'y': 0.3619}, 'psize': 26.1637, 'raw': {'x': 1340.4159, 'y': 681.8903}}",7,759405407,1570569952.095,6,1340.4159,681.8903,1350.3157,589.9286,1345.3658,635.90945,25,58,2,/sustain,6.0,1570569950.6821
8299,"{'x': 1351.2379, 'y': 637.6407}",True,"{'avg': {'x': 1347.8623, 'y': 600.4896}, 'pcenter': {'x': 0.4847, 'y': 0.3574}, 'psize': 26.1045, 'raw': {'x': 1316.1827, 'y': 564.5128}}","{'x': 1326.4971, 'y': 594.2158}","{'avg': {'x': 1352.6367, 'y': 684.5489}, 'pcenter': {'x': 0.6444, 'y': 0.3609}, 'psize': 26.0917, 'raw': {'x': 1336.8114, 'y': 623.9188}}",7,759405440,1570569952.128,6,1336.8114,623.9188,1316.1827,564.5128,1326.49705,594.2158,25,58,2,/sustain,6.0,1570569950.6821
8300,"{'x': 1350.9246, 'y': 635.0294}",True,"{'avg': {'x': 1347.4822, 'y': 598.1481}, 'pcenter': {'x': 0.4849, 'y': 0.3574}, 'psize': 25.3681, 'raw': {'x': 1341.2726, 'y': 555.1068}}","{'x': 1335.1376, 'y': 596.6614}","{'avg': {'x': 1351.0195, 'y': 681.598}, 'pcenter': {'x': 0.6444, 'y': 0.3612}, 'psize': 26.1603, 'raw': {'x': 1329.0026, 'y': 638.2159}}",7,759405484,1570569952.172,6,1329.0026,638.2159,1341.2726,555.1068,1335.1376,596.6613500000001,25,58,2,/sustain,6.0,1570569950.6821
8301,"{'x': 1350.7078, 'y': 632.7532}",True,"{'avg': {'x': 1346.8578, 'y': 596.0546}, 'pcenter': {'x': 0.4848, 'y': 0.3575}, 'psize': 25.6602, 'raw': {'x': 1337.0005, 'y': 565.1591}}","{'x': 1333.7189, 'y': 594.5276}","{'avg': {'x': 1349.8776, 'y': 677.8996}, 'pcenter': {'x': 0.6444, 'y': 0.3611}, 'psize': 26.4978, 'raw': {'x': 1330.4373, 'y': 623.896}}",7,759405518,1570569952.206,6,1330.4373,623.896,1337.0005,565.1591,1333.7189,594.52755,25,58,2,/sustain,6.0,1570569950.6821
8302,"{'x': 1350.5015, 'y': 631.9532}",True,"{'avg': {'x': 1346.9017, 'y': 594.3421}, 'pcenter': {'x': 0.4848, 'y': 0.3577}, 'psize': 24.7848, 'raw': {'x': 1345.0913, 'y': 572.6807}}","{'x': 1344.7781, 'y': 603.4578}","{'avg': {'x': 1349.3029, 'y': 674.9034}, 'pcenter': {'x': 0.6445, 'y': 0.3613}, 'psize': 27.2325, 'raw': {'x': 1344.4648, 'y': 634.2347}}",7,759405552,1570569952.24,6,1344.4648,634.2347,1345.0913,572.6807,1344.77805,603.4576999999999,25,58,2,/sustain,6.0,1570569950.6821
8303,"{'x': 1350.2729, 'y': 631.7542}",True,"{'avg': {'x': 1346.6716, 'y': 591.5369}, 'pcenter': {'x': 0.4848, 'y': 0.3574}, 'psize': 24.6641, 'raw': {'x': 1342.634, 'y': 548.5488}}","{'x': 1343.0786, 'y': 596.5698}","{'avg': {'x': 1348.7343, 'y': 672.718}, 'pcenter': {'x': 0.6445, 'y': 0.3614}, 'psize': 27.4689, 'raw': {'x': 1343.5231, 'y': 644.5909}}",7,759405597,1570569952.285,6,1343.5231,644.5909,1342.634,548.5488,1343.0785500000002,596.5698500000001,25,58,2,/sustain,6.0,1570569950.6821
