,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
22374,"{'x': 991.425, 'y': 593.1368}",True,"{'avg': {'x': 964.9257, 'y': 618.764}, 'pcenter': {'x': 0.4901, 'y': 0.4668}, 'psize': 35.8073, 'raw': {'x': 952.3647, 'y': 623.7115}}","{'x': 978.8493, 'y': 621.1924}","{'avg': {'x': 1020.4484, 'y': 614.74}, 'pcenter': {'x': 0.647, 'y': 0.4821}, 'psize': 36.7658, 'raw': {'x': 1005.3339, 'y': 618.6732}}",7,445000345,1571329288.857,0,1005.3339,618.6732,952.3647,623.7115,978.8493,621.19235,40,31,2,/sustain,0.0,1571329288.8229
22375,"{'x': 991.7367, 'y': 595.1388}",True,"{'avg': {'x': 962.9543, 'y': 615.2915}, 'pcenter': {'x': 0.4902, 'y': 0.4666}, 'psize': 36.1592, 'raw': {'x': 947.9916, 'y': 588.4169}}","{'x': 973.2258, 'y': 610.2679}","{'avg': {'x': 1017.5451, 'y': 617.0603}, 'pcenter': {'x': 0.6471, 'y': 0.4822}, 'psize': 36.182, 'raw': {'x': 998.46, 'y': 632.1189}}",7,445000379,1571329288.891,0,998.46,632.1189,947.9916,588.4169,973.2257999999999,610.2679,40,31,2,/sustain,0.0,1571329288.8229
22376,"{'x': 991.7103, 'y': 596.9668}",True,"{'avg': {'x': 963.303, 'y': 615.1678}, 'pcenter': {'x': 0.4903, 'y': 0.4669}, 'psize': 36.5307, 'raw': {'x': 966.3706, 'y': 613.9387}}","{'x': 991.2605, 'y': 612.6439}","{'avg': {'x': 1017.3081, 'y': 616.4682}, 'pcenter': {'x': 0.6472, 'y': 0.4821}, 'psize': 36.3344, 'raw': {'x': 1016.1505, 'y': 611.3491}}",7,445000413,1571329288.925,0,1016.1505,611.3491,966.3706,613.9387,991.26055,612.6439,40,31,2,/sustain,0.0,1571329288.8229
22377,"{'x': 991.4599, 'y': 598.7304}",True,"{'avg': {'x': 962.7285, 'y': 615.8125}, 'pcenter': {'x': 0.4902, 'y': 0.4669}, 'psize': 36.5316, 'raw': {'x': 957.5961, 'y': 621.5204}}","{'x': 983.6644, 'y': 626.3789}","{'avg': {'x': 1016.4264, 'y': 618.111}, 'pcenter': {'x': 0.6472, 'y': 0.4823}, 'psize': 36.4095, 'raw': {'x': 1009.7328, 'y': 631.2374}}",7,445000457,1571329288.969,0,1009.7328,631.2374,957.5961,621.5204,983.66445,626.3788999999999,40,31,2,/sustain,0.0,1571329288.8229
22378,"{'x': 992.4598, 'y': 600.8371}",True,"{'avg': {'x': 963.5559, 'y': 615.1913}, 'pcenter': {'x': 0.4903, 'y': 0.4667}, 'psize': 36.5757, 'raw': {'x': 971.9187, 'y': 608.7936}}","{'x': 984.459, 'y': 609.4891}","{'avg': {'x': 1014.4233, 'y': 617.4088}, 'pcenter': {'x': 0.6471, 'y': 0.482}, 'psize': 36.0952, 'raw': {'x': 996.9993, 'y': 610.1846}}",7,445000491,1571329289.003,0,996.9993,610.1846,971.9187,608.7936,984.459,609.4891,40,31,2,/sustain,0.0,1571329288.8229
22379,"{'x': 990.9591, 'y': 602.7153}",True,"{'avg': {'x': 954.7452, 'y': 616.2511}, 'pcenter': {'x': 0.4887, 'y': 0.4669}, 'psize': 36.65, 'raw': {'x': 862.0242, 'y': 627.3097}}","{'x': 862.0242, 'y': 627.3097}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",7,445000524,1571329289.036,0,0.0,0.0,862.0242,627.3097,431.0121,313.65485,40,31,2,/sustain,0.0,1571329288.8229
22380,"{'x': 988.9543, 'y': 605.019}",True,"{'avg': {'x': 739.2317, 'y': 658.4009}, 'pcenter': {'x': 0.4872, 'y': 0.4671}, 'psize': 36.9886, 'raw': {'x': 739.2317, 'y': 658.4009}}","{'x': 739.2317, 'y': 658.4009}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",7,445000558,1571329289.07,0,0.0,0.0,739.2317,658.4009,369.61585,329.20045,40,31,2,/sustain,0.0,1571329288.8229
22381,"{'x': 766.0651, 'y': 660.0836}",False,"{'avg': {'x': 766.0651, 'y': 660.0836}, 'pcenter': {'x': 0.4872, 'y': 0.4672}, 'psize': 37.4191, 'raw': {'x': 766.0651, 'y': 660.0836}}","{'x': 766.0651, 'y': 660.0836}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",7,445000602,1571329289.114,0,0.0,0.0,766.0651,660.0836,383.03255,330.0418,40,31,2,/sustain,0.0,1571329288.8229
22382,"{'x': 758.1929, 'y': 658.9904}",False,"{'avg': {'x': 758.1929, 'y': 658.9904}, 'pcenter': {'x': 0.4872, 'y': 0.4672}, 'psize': 37.1886, 'raw': {'x': 750.3408, 'y': 657.8998}}","{'x': 750.3408, 'y': 657.8998}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",7,445000635,1571329289.147,0,0.0,0.0,750.3408,657.8998,375.1704,328.9499,40,31,2,/sustain,0.0,1571329288.8229
22383,"{'x': 754.6144, 'y': 655.0754}",False,"{'avg': {'x': 751.045, 'y': 651.1705}, 'pcenter': {'x': 0.4872, 'y': 0.4671}, 'psize': 36.6991, 'raw': {'x': 736.8797, 'y': 635.6357}}","{'x': 736.8797, 'y': 635.6357}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",7,445000669,1571329289.181,0,0.0,0.0,736.8797,635.6357,368.43985,317.81785,40,31,2,/sustain,0.0,1571329288.8229
