,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Response Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
0,34,Presentation,0,00070940307fa_sunaaeplwsfslcbtojr.jpg,00631940928fa_sunadbdqzigzwipuipr.jpg,00070940307fa.jpg,sunaaeplwsfslcbtojr.jpg,00631940928fa.jpg,sunadbdqzigzwipuipr.jpg,,,>,Face,,,,,1,,,,,,,x
1,34,Presentation,0,00800941205fb_sunagvjurcwdbixvnyi.jpg,00630941031fa_sunadakkdovnuzlycvp.jpg,00800941205fb.jpg,sunagvjurcwdbixvnyi.jpg,00630941031fa.jpg,sunadakkdovnuzlycvp.jpg,,,>,Face,,,,,1,,,,,,,o
2,34,Presentation,0,00894960620fa_sunalqmfgeadpqsyzpd.jpg,00926960627Fa_sunapqwoeotxshkukbh.jpg,00894960620fa.jpg,sunalqmfgeadpqsyzpd.jpg,00926960627Fa.jpg,sunapqwoeotxshkukbh.jpg,,,>,Face,,,,,1,,,,,,,x
3,34,Presentation,0,00753941201fa_sunafcofuuzebuadceo.jpg,00314940422fa_sunabwmcbaxwioksdgw.jpg,00753941201fa.jpg,sunafcofuuzebuadceo.jpg,00314940422fa.jpg,sunabwmcbaxwioksdgw.jpg,,,>,Face,,,,,1,,,,,,,x
4,34,Presentation,0,00562941031fa_sunacjnahdmqfnjfwqx.jpg,00779941205fa_sunagdzlvkqtpnfxfcg.jpg,00562941031fa.jpg,sunacjnahdmqfnjfwqx.jpg,00779941205fa.jpg,sunagdzlvkqtpnfxfcg.jpg,,,>,Face,,,,,0,,,,,,,x
5,34,Presentation,0,00109931230fa_sunaajuzribjrizdshh.jpg,00725941201fa_sunaefgzwiramypjvtd.jpg,00109931230fa.jpg,sunaajuzribjrizdshh.jpg,00725941201fa.jpg,sunaefgzwiramypjvtd.jpg,,,>,Face,,,,,1,,,,,,,x
6,34,Presentation,0,00482940519fa_sunabyfxcxhdebvdyfd.jpg,00127931230fa_sunaampvucecsfbdafn.jpg,00482940519fa.jpg,sunabyfxcxhdebvdyfd.jpg,00127931230fa.jpg,sunaampvucecsfbdafn.jpg,,,>,Face,,,,,1,,,,,,,o
7,34,Presentation,0,00548940519fa_sunacerqowiaeoqkmsq.jpg,00766960620fa_sunafijbgncijwykrnl.jpg,00548940519fa.jpg,sunacerqowiaeoqkmsq.jpg,00766960620fa.jpg,sunafijbgncijwykrnl.jpg,,,>,Face,,,,,1,,,,,,,x
8,34,Presentation,0,00812941205fa_sunahgtbwgsmtqeodwh.jpg,00887960530_sunalcrtwiycqobgelp.jpg,00812941205fa.jpg,sunahgtbwgsmtqeodwh.jpg,00887960530.jpg,sunalcrtwiycqobgelp.jpg,,,>,Face,,,,,1,,,,,,,x
9,34,Presentation,0,00874940307fa_sunajtrfunvzdfticna.jpg,00959960627fa_sunavxokzybtomhbmvm.jpg,00874940307fa.jpg,sunajtrfunvzdfticna.jpg,00959960627fa.jpg,sunavxokzybtomhbmvm.jpg,,,>,Face,,,,,1,,,,,,,x
10,34,Memory,0,,,,,,,00988960627fa.jpg,,,,,,,,,,,,,,,
11,34,Memory,0,,,,,,,sunadbdqzigzwipuipr.jpg,,,,,,,,,,,,,,,
12,34,Memory,0,,,,,,,sunabyfxcxhdebvdyfd.jpg,,,,,,,,,,,,,,,
13,34,Memory,0,,,,,,,sunaffgsyyvoqdlkmnk.jpg,,,,,,,,,,,,,,,
14,34,Memory,0,,,,,,,00895960530fa.jpg,,,,,,,,,,,,,,,
15,34,Memory,0,,,,,,,sunaddsaeicthrfbkhe.jpg,,,,,,,,,,,,,,,
16,34,Memory,0,,,,,,,sunabmytpyhsgigllxu.jpg,,,,,,,,,,,,,,,
17,34,Memory,0,,,,,,,00753941201fa.jpg,,,,,,,,,,,,,,,
18,34,Memory,0,,,,,,,00836940307fa.jpg,,,,,,,,,,,,,,,
19,34,Memory,0,,,,,,,00635941031fa.jpg,,,,,,,,,,,,,,,
20,34,Memory,0,,,,,,,00630941031fa.jpg,,,,,,,,,,,,,,,
21,34,Memory,0,,,,,,,00070940307fa.jpg,,,,,,,,,,,,,,,
22,34,Memory,0,,,,,,,sunaiwfobocrruqznsv.jpg,,,,,,,,,,,,,,,
23,34,Memory,0,,,,,,,00290940422fa.jpg,,,,,,,,,,,,,,,
24,34,Memory,0,,,,,,,00926960627Fa.jpg,,,,,,,,,,,,,,,
25,34,Memory,0,,,,,,,00482940519fa.jpg,,,,,,,,,,,,,,,
26,34,Memory,0,,,,,,,sunaaeplwsfslcbtojr.jpg,,,,,,,,,,,,,,,
27,34,Memory,0,,,,,,,sunafbwnojpqeyzssoe.jpg,,,,,,,,,,,,,,,
28,34,Memory,0,,,,,,,00779941205fa.jpg,,,,,,,,,,,,,,,
29,34,Memory,0,,,,,,,00754941201fa.jpg,,,,,,,,,,,,,,,
30,34,Memory,0,,,,,,,sunbmaiocftdtvnzgap.jpg,,,,,,,,,,,,,,,
31,34,Memory,0,,,,,,,00812941205fa.jpg,,,,,,,,,,,,,,,
32,34,Memory,0,,,,,,,sunainqelldeebvxtcz.jpg,,,,,,,,,,,,,,,
33,34,Memory,0,,,,,,,00887960530.jpg,,,,,,,,,,,,,,,
34,34,Memory,0,,,,,,,00060931230fa.jpg,,,,,,,,,,,,,,,
35,34,Memory,0,,,,,,,sunafcofuuzebuadceo.jpg,,,,,,,,,,,,,,,
36,34,Memory,0,,,,,,,00276940422fa.jpg,,,,,,,,,,,,,,,
37,34,Memory,0,,,,,,,sunadakkdovnuzlycvp.jpg,,,,,,,,,,,,,,,
38,34,Memory,0,,,,,,,sunamczizlzavhzhpay.jpg,,,,,,,,,,,,,,,
39,34,Memory,0,,,,,,,sunacerqowiaeoqkmsq.jpg,,,,,,,,,,,,,,,
40,34,Memory,0,,,,,,,00857940307fa.jpg,,,,,,,,,,,,,,,
41,34,Memory,0,,,,,,,00752960620fa.jpg,,,,,,,,,,,,,,,
42,34,Memory,0,,,,,,,00548940519fa.jpg,,,,,,,,,,,,,,,
43,34,Memory,0,,,,,,,sunahgtbwgsmtqeodwh.jpg,,,,,,,,,,,,,,,
44,34,Memory,0,,,,,,,00631940928fa.jpg,,,,,,,,,,,,,,,
45,34,Memory,0,,,,,,,sunabqowuarvqqcnipn.jpg,,,,,,,,,,,,,,,
46,34,Memory,0,,,,,,,sunalcrtwiycqobgelp.jpg,,,,,,,,,,,,,,,
47,34,Memory,0,,,,,,,sunaaehaikpckyjsety.jpg,,,,,,,,,,,,,,,
48,34,Memory,0,,,,,,,sunagdzlvkqtpnfxfcg.jpg,,,,,,,,,,,,,,,
49,34,Memory,0,,,,,,,sunapqwoeotxshkukbh.jpg,,,,,,,,,,,,,,,
50,34,Presentation,1,00984960627fa_sunbfzchmomnvzhbxdg.jpg,00902960530fa_sunanaacmmosxrfwmvl.jpg,00984960627fa.jpg,sunbfzchmomnvzhbxdg.jpg,00902960530fa.jpg,sunanaacmmosxrfwmvl.jpg,,,<,Place,,,,,1,,,,,,,x
