Button,Time
"[['3', 214.23324489593506]]",1538595195.94747
"[['1', 258.02965211868286]]",1538595239.743875
"[['2', 78.07149600982666]]",1538595688.022091
"[['2', 128.86695194244385]]",1538596029.597957
"[['2', 156.34850001335144]]",1538596822.737684
"[['2', 24.979953050613403]]",1538597432.034531
"[['2', 175.75216698646545]]",1538597582.83243
