,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
41231,"{'x': 978.6587, 'y': 555.0991}",True,"{'avg': {'x': 961.3399, 'y': 581.5556}, 'pcenter': {'x': 0.4727, 'y': 0.4986}, 'psize': 21.8444, 'raw': {'x': 926.307, 'y': 613.8945}}","{'x': 944.1173, 'y': 620.2993}","{'avg': {'x': 1009.2609, 'y': 571.1362}, 'pcenter': {'x': 0.6269, 'y': 0.5005}, 'psize': 21.7669, 'raw': {'x': 961.9277, 'y': 626.704}}",7,661358403,1555439519.555,961.9277,626.704,926.307,613.8945,944.11735,620.29925,25,63,1,/variabl,0.0,3
41232,"{'x': 979.02, 'y': 558.9561}",True,"{'avg': {'x': 673.7306, 'y': 1175.573}, 'pcenter': {'x': 0.4711, 'y': 0.5064}, 'psize': 22.5774, 'raw': {'x': 673.7306, 'y': 1175.573}}","{'x': 723.3887, 'y': 1153.1562}","{'avg': {'x': 773.0469, 'y': 1130.7394}, 'pcenter': {'x': 0.6239, 'y': 0.5074}, 'psize': 22.3688, 'raw': {'x': 773.0469, 'y': 1130.7394}}",7,661358437,1555439519.589,773.0469,1130.7394,673.7306,1175.573,723.3887500000001,1153.1562,25,63,1,/variabl,0.0,3
41233,"{'x': 648.3152, 'y': 2086.6614}",False,"{'avg': {'x': 588.1507, 'y': 2008.7257}, 'pcenter': {'x': 0.4708, 'y': 0.5159}, 'psize': 22.1829, 'raw': {'x': 588.1507, 'y': 2008.7257}}","{'x': 648.3152, 'y': 2086.6614}","{'avg': {'x': 708.4797, 'y': 2164.5972}, 'pcenter': {'x': 0.6214, 'y': 0.5169}, 'psize': 22.8446, 'raw': {'x': 708.4797, 'y': 2164.5972}}",7,661358471,1555439519.623,708.4797,2164.5972,588.1507,2008.7257,648.3152,2086.66145,25,63,1,/variabl,0.0,3
41234,"{'x': 774.6809, 'y': 2366.7268}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4709, 'y': 0.521}, 'psize': 20.8452, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 840.7134, 'y': 2568.3416}","{'avg': {'x': 774.6809, 'y': 2366.7268}, 'pcenter': {'x': 0.6205, 'y': 0.5215}, 'psize': 20.6076, 'raw': {'x': 840.7134, 'y': 2568.3416}}",7,661358515,1555439519.667,840.7134,2568.3416,0.0,0.0,420.3567,1284.1708,25,63,1,/variabl,0.0,3
41235,"{'x': 805.6093, 'y': 2411.457}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4707, 'y': 0.523}, 'psize': 18.835, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 958.8946, 'y': 2632.6077}","{'avg': {'x': 836.4587, 'y': 2456.0732}, 'pcenter': {'x': 0.6204, 'y': 0.5229}, 'psize': 18.9465, 'raw': {'x': 958.8946, 'y': 2632.6077}}",7,661358550,1555439519.702,958.8946,2632.6077,0.0,0.0,479.4473,1316.30385,25,63,1,/variabl,0.0,3
41236,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4708, 'y': 0.5235}, 'psize': 17.8552, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,661358584,1555439519.736,0.0,0.0,0.0,0.0,0.0,0.0,25,63,1,/variabl,0.0,3
41237,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4705, 'y': 0.5237}, 'psize': 17.8184, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,661358618,1555439519.77,0.0,0.0,0.0,0.0,0.0,0.0,25,63,1,/variabl,0.0,3
41238,"{'x': 832.8995, 'y': 2447.6223}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4702, 'y': 0.5237}, 'psize': 17.7417, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1035.481, 'y': 2704.2556}","{'avg': {'x': 886.9767, 'y': 2519.2666}, 'pcenter': {'x': 0.6201, 'y': 0.5232}, 'psize': 17.5561, 'raw': {'x': 1035.481, 'y': 2704.2556}}",7,661358663,1555439519.815,1035.481,2704.2556,0.0,0.0,517.7405,1352.1278,25,63,1,/variabl,0.0,3
41239,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.47, 'y': 0.5241}, 'psize': 17.9364, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,661358696,1555439519.848,0.0,0.0,0.0,0.0,0.0,0.0,25,63,1,/variabl,0.0,3
41240,"{'x': 0.0, 'y': 0.0}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.4698, 'y': 0.5242}, 'psize': 18.209, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 0.0, 'y': 0.0}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",4,661358730,1555439519.882,0.0,0.0,0.0,0.0,0.0,0.0,25,63,1,/variabl,0.0,3
