,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
8852,"{'x': 1010.7761, 'y': 544.4102}",True,"{'avg': {'x': 1006.8702, 'y': 575.4554}, 'pcenter': {'x': 0.4983, 'y': 0.3977}, 'psize': 30.042, 'raw': {'x': 998.386, 'y': 603.6481}}","{'x': 975.6921, 'y': 588.4718}","{'avg': {'x': 986.0579, 'y': 576.2093}, 'pcenter': {'x': 0.6364, 'y': 0.3953}, 'psize': 30.8246, 'raw': {'x': 952.9981, 'y': 573.2956}}",7,143016496,1554921177.648,952.9981,573.2956,998.386,603.6481,975.69205,588.47185,23,76,1,/variabl,0.0,3
8853,"{'x': 1009.4341, 'y': 548.12}",True,"{'avg': {'x': 1005.0543, 'y': 577.408}, 'pcenter': {'x': 0.4985, 'y': 0.3976}, 'psize': 29.8367, 'raw': {'x': 991.508, 'y': 577.0997}}","{'x': 976.1409, 'y': 581.541}","{'avg': {'x': 983.5932, 'y': 578.9826}, 'pcenter': {'x': 0.6366, 'y': 0.3955}, 'psize': 30.9762, 'raw': {'x': 960.7738, 'y': 585.9822}}",7,143016530,1554921177.682,960.7738,585.9822,991.508,577.0997,976.1409000000001,581.5409500000001,23,76,1,/variabl,0.0,3
8854,"{'x': 1008.1492, 'y': 551.7885}",True,"{'avg': {'x': 1004.9123, 'y': 580.0987}, 'pcenter': {'x': 0.499, 'y': 0.3977}, 'psize': 30.1064, 'raw': {'x': 1013.3441, 'y': 592.4619}}","{'x': 1004.7498, 'y': 593.1918}","{'avg': {'x': 983.5707, 'y': 581.738}, 'pcenter': {'x': 0.6371, 'y': 0.3958}, 'psize': 31.2538, 'raw': {'x': 996.1555, 'y': 593.9218}}",7,143016563,1554921177.715,996.1555,593.9218,1013.3441,592.4619,1004.7498,593.1918499999999,23,76,1,/variabl,0.0,3
8855,"{'x': 1007.066, 'y': 555.3293}",True,"{'avg': {'x': 1004.3913, 'y': 581.897}, 'pcenter': {'x': 0.499, 'y': 0.3977}, 'psize': 30.213, 'raw': {'x': 1012.5488, 'y': 589.4238}}","{'x': 994.1026, 'y': 586.9984}","{'avg': {'x': 982.291, 'y': 583.4312}, 'pcenter': {'x': 0.6371, 'y': 0.396}, 'psize': 31.2276, 'raw': {'x': 975.6564, 'y': 584.5729}}",7,143016607,1554921177.759,975.6564,584.5729,1012.5488,589.4238,994.1025999999999,586.9983500000001,23,76,1,/variabl,0.0,3
8856,"{'x': 1005.7042, 'y': 558.7733}",True,"{'avg': {'x': 1004.9095, 'y': 584.0723}, 'pcenter': {'x': 0.4992, 'y': 0.3977}, 'psize': 30.3208, 'raw': {'x': 1024.2627, 'y': 595.1395}}","{'x': 1006.3237, 'y': 579.0569}","{'avg': {'x': 981.7774, 'y': 583.6321}, 'pcenter': {'x': 0.6373, 'y': 0.3959}, 'psize': 31.2368, 'raw': {'x': 988.3848, 'y': 562.9743}}",7,143016640,1554921177.792,988.3848,562.9743,1024.2627,595.1395,1006.32375,579.0569,23,76,1,/variabl,0.0,3
8857,"{'x': 1003.9879, 'y': 562.0635}",True,"{'avg': {'x': 1004.2693, 'y': 583.7722}, 'pcenter': {'x': 0.4992, 'y': 0.3974}, 'psize': 30.2696, 'raw': {'x': 1004.7648, 'y': 563.5606}}","{'x': 993.5334, 'y': 579.6976}","{'avg': {'x': 980.6198, 'y': 586.0046}, 'pcenter': {'x': 0.6374, 'y': 0.3962}, 'psize': 31.4412, 'raw': {'x': 982.3021, 'y': 595.8345}}",7,143016674,1554921177.826,982.3021,595.8345,1004.7648,563.5606,993.53345,579.6975500000001,23,76,1,/variabl,0.0,3
8858,"{'x': 1002.4869, 'y': 565.233}",True,"{'avg': {'x': 1004.0941, 'y': 585.6506}, 'pcenter': {'x': 0.4994, 'y': 0.3972}, 'psize': 30.1771, 'raw': {'x': 1006.4412, 'y': 595.0962}}","{'x': 1002.4312, 'y': 594.7498}","{'avg': {'x': 980.7932, 'y': 587.7394}, 'pcenter': {'x': 0.6377, 'y': 0.3963}, 'psize': 31.0219, 'raw': {'x': 998.4211, 'y': 594.4034}}",7,143016718,1554921177.87,998.4211,594.4034,1006.4412,595.0962,1002.43115,594.7498,23,76,1,/variabl,0.0,3
8859,"{'x': 1001.1016, 'y': 568.1475}",True,"{'avg': {'x': 1003.6337, 'y': 586.0644}, 'pcenter': {'x': 0.4996, 'y': 0.397}, 'psize': 30.2296, 'raw': {'x': 1004.3357, 'y': 586.6204}}","{'x': 996.6124, 'y': 590.8839}","{'avg': {'x': 980.7485, 'y': 588.1221}, 'pcenter': {'x': 0.6379, 'y': 0.3965}, 'psize': 31.4021, 'raw': {'x': 988.8892, 'y': 595.1473}}",7,143016753,1554921177.905,988.8892,595.1473,1004.3357,586.6204,996.61245,590.8838499999999,23,76,1,/variabl,0.0,3
8860,"{'x': 999.252, 'y': 570.8245}",True,"{'avg': {'x': 1002.6953, 'y': 584.2182}, 'pcenter': {'x': 0.4997, 'y': 0.3967}, 'psize': 29.8643, 'raw': {'x': 997.2161, 'y': 553.7566}}","{'x': 1002.043, 'y': 564.1451}","{'avg': {'x': 982.0132, 'y': 587.418}, 'pcenter': {'x': 0.6381, 'y': 0.3966}, 'psize': 31.062, 'raw': {'x': 1006.8699, 'y': 574.5336}}",7,143016786,1554921177.938,1006.8699,574.5336,997.2161,553.7566,1002.043,564.1451,23,76,1,/variabl,0.0,3
8861,"{'x': 998.2823, 'y': 573.1491}",True,"{'avg': {'x': 1002.7595, 'y': 585.0865}, 'pcenter': {'x': 0.4998, 'y': 0.397}, 'psize': 29.8388, 'raw': {'x': 1010.1551, 'y': 591.2625}}","{'x': 1011.9104, 'y': 584.4084}","{'avg': {'x': 983.8336, 'y': 586.8268}, 'pcenter': {'x': 0.6381, 'y': 0.3967}, 'psize': 30.4195, 'raw': {'x': 1013.6656, 'y': 577.5545}}",7,143016830,1554921177.982,1013.6656,577.5545,1010.1551,591.2625,1011.91035,584.4085,23,76,1,/variabl,0.0,3
