,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
58163,"{'x': 951.3882, 'y': 613.7114}",True,"{'avg': {'x': 966.8887, 'y': 650.9175}, 'pcenter': {'x': 0.3943, 'y': 0.3773}, 'psize': 24.2564, 'raw': {'x': 971.087, 'y': 656.7612}}","{'x': 955.8929, 'y': 655.0068}","{'avg': {'x': 930.7566, 'y': 619.1464}, 'pcenter': {'x': 0.5381, 'y': 0.3906}, 'psize': 19.7106, 'raw': {'x': 940.6989, 'y': 653.2525}}",7,865854892,1539537888.684,940.6989,653.2525,971.087,656.7612,955.8929499999999,655.00685,21,18,1,/sustain,0.0,3
58164,"{'x': 951.3285, 'y': 616.4268}",True,"{'avg': {'x': 967.5173, 'y': 652.7229}, 'pcenter': {'x': 0.3946, 'y': 0.3772}, 'psize': 24.2179, 'raw': {'x': 972.756, 'y': 670.7006}}","{'x': 957.3517, 'y': 664.001}","{'avg': {'x': 931.8432, 'y': 622.059}, 'pcenter': {'x': 0.5384, 'y': 0.3905}, 'psize': 20.077, 'raw': {'x': 941.9473, 'y': 657.3013}}",7,865854927,1539537888.719,941.9473,657.3013,972.756,670.7006,957.3516500000001,664.00095,21,18,1,/sustain,0.0,3
58165,"{'x': 951.6736, 'y': 619.5092}",True,"{'avg': {'x': 967.5901, 'y': 653.8203}, 'pcenter': {'x': 0.3949, 'y': 0.3771}, 'psize': 23.9877, 'raw': {'x': 966.1104, 'y': 668.8279}}","{'x': 951.5103, 'y': 652.3669}","{'avg': {'x': 932.6358, 'y': 624.0427}, 'pcenter': {'x': 0.5387, 'y': 0.3905}, 'psize': 19.6595, 'raw': {'x': 936.9101, 'y': 635.9059}}",7,865854971,1539537888.763,936.9101,635.9059,966.1104,668.8279,951.51025,652.3669,21,18,1,/sustain,0.0,3
58166,"{'x': 952.1849, 'y': 622.501}",True,"{'avg': {'x': 966.2267, 'y': 652.5157}, 'pcenter': {'x': 0.3952, 'y': 0.3771}, 'psize': 24.1816, 'raw': {'x': 949.2053, 'y': 640.9969}}","{'x': 954.6934, 'y': 633.1187}","{'avg': {'x': 934.783, 'y': 625.1516}, 'pcenter': {'x': 0.5392, 'y': 0.3909}, 'psize': 19.5748, 'raw': {'x': 960.1814, 'y': 625.2405}}",7,865855005,1539537888.797,960.1814,625.2405,949.2053,640.9969,954.69335,633.1187,21,18,1,/sustain,0.0,3
58167,"{'x': 951.7183, 'y': 624.3391}",True,"{'avg': {'x': 966.2652, 'y': 654.3832}, 'pcenter': {'x': 0.3954, 'y': 0.3777}, 'psize': 24.0808, 'raw': {'x': 964.0754, 'y': 669.8024}}","{'x': 944.5909, 'y': 650.1708}","{'avg': {'x': 934.7466, 'y': 625.9503}, 'pcenter': {'x': 0.539, 'y': 0.3915}, 'psize': 18.5845, 'raw': {'x': 925.1064, 'y': 630.5392}}",7,865855039,1539537888.831,925.1064,630.5392,964.0754,669.8024,944.5908999999999,650.1708000000001,21,18,1,/sustain,0.0,3
58168,"{'x': 951.8114, 'y': 626.6076}",True,"{'avg': {'x': 966.0757, 'y': 655.7474}, 'pcenter': {'x': 0.3952, 'y': 0.3781}, 'psize': 24.2973, 'raw': {'x': 962.0817, 'y': 666.8041}}","{'x': 944.9584, 'y': 634.1299}","{'avg': {'x': 934.5767, 'y': 625.1925}, 'pcenter': {'x': 0.5389, 'y': 0.3916}, 'psize': 18.5878, 'raw': {'x': 927.8351, 'y': 601.4556}}",7,865855073,1539537888.865,927.8351,601.4556,962.0817,666.8041,944.9584,634.12985,21,18,1,/sustain,0.0,3
58169,"{'x': 952.263, 'y': 629.1464}",True,"{'avg': {'x': 966.0942, 'y': 657.4713}, 'pcenter': {'x': 0.3949, 'y': 0.3781}, 'psize': 24.3822, 'raw': {'x': 955.4098, 'y': 670.5488}}","{'x': 941.3553, 'y': 632.8295}","{'avg': {'x': 934.2603, 'y': 624.3626}, 'pcenter': {'x': 0.5386, 'y': 0.3914}, 'psize': 18.5361, 'raw': {'x': 927.3009, 'y': 595.1101}}",7,865855118,1539537888.91,927.3009,595.1101,955.4098,670.5488,941.35535,632.82945,21,18,1,/sustain,0.0,3
58170,"{'x': 951.8414, 'y': 630.6172}",True,"{'avg': {'x': 964.8846, 'y': 658.2816}, 'pcenter': {'x': 0.3947, 'y': 0.378}, 'psize': 24.5149, 'raw': {'x': 952.3029, 'y': 663.6653}}","{'x': 943.5229, 'y': 644.2004}","{'avg': {'x': 934.358, 'y': 624.6527}, 'pcenter': {'x': 0.5384, 'y': 0.3915}, 'psize': 19.0946, 'raw': {'x': 934.7429, 'y': 624.7357}}",7,865855151,1539537888.943,934.7429,624.7357,952.3029,663.6653,943.5228999999999,644.2004999999999,21,18,1,/sustain,0.0,3
58171,"{'x': 951.4178, 'y': 632.017}",True,"{'avg': {'x': 963.2753, 'y': 659.38}, 'pcenter': {'x': 0.3947, 'y': 0.378}, 'psize': 24.6421, 'raw': {'x': 945.556, 'y': 673.2285}}","{'x': 941.1848, 'y': 655.8307}","{'avg': {'x': 934.6191, 'y': 625.9138}, 'pcenter': {'x': 0.5385, 'y': 0.3916}, 'psize': 18.9006, 'raw': {'x': 936.8135, 'y': 638.433}}",7,865855184,1539537888.976,936.8135,638.433,945.556,673.2285,941.18475,655.8307500000001,21,18,1,/sustain,0.0,3
58172,"{'x': 951.0688, 'y': 633.4284}",True,"{'avg': {'x': 962.4562, 'y': 661.1112}, 'pcenter': {'x': 0.3948, 'y': 0.3781}, 'psize': 24.3, 'raw': {'x': 950.6774, 'y': 669.0385}}","{'x': 937.7325, 'y': 642.306}","{'avg': {'x': 934.3267, 'y': 625.569}, 'pcenter': {'x': 0.5385, 'y': 0.3915}, 'psize': 18.7535, 'raw': {'x': 924.7877, 'y': 615.5734}}",7,865855228,1539537889.02,924.7877,615.5734,950.6774,669.0385,937.73255,642.3059499999999,21,18,1,/sustain,0.0,3
58173,"{'x': 949.9456, 'y': 633.6619}",True,"{'avg': {'x': 960.8651, 'y': 660.7037}, 'pcenter': {'x': 0.3948, 'y': 0.3781}, 'psize': 23.9741, 'raw': {'x': 940.4009, 'y': 648.4072}}","{'x': 938.559, 'y': 639.1354}","{'avg': {'x': 934.7473, 'y': 625.7164}, 'pcenter': {'x': 0.5385, 'y': 0.3919}, 'psize': 19.2647, 'raw': {'x': 936.717, 'y': 629.8636}}",7,865855262,1539537889.054,936.717,629.8636,940.4009,648.4072,938.55895,639.1354,21,18,1,/sustain,0.0,3
58174,"{'x': 949.669, 'y': 634.8924}",True,"{'avg': {'x': 959.7798, 'y': 660.5579}, 'pcenter': {'x': 0.3949, 'y': 0.3782}, 'psize': 23.9682, 'raw': {'x': 948.5806, 'y': 652.8387}}","{'x': 942.3674, 'y': 646.9652}","{'avg': {'x': 934.9989, 'y': 626.9599}, 'pcenter': {'x': 0.5385, 'y': 0.3921}, 'psize': 18.9277, 'raw': {'x': 936.1542, 'y': 641.0917}}",7,865855297,1539537889.089,936.1542,641.0917,948.5806,652.8387,942.3674,646.9652,21,18,1,/sustain,0.0,3
58175,"{'x': 949.4178, 'y': 636.0498}",True,"{'avg': {'x': 958.422, 'y': 658.5651}, 'pcenter': {'x': 0.3949, 'y': 0.378}, 'psize': 23.3468, 'raw': {'x': 946.1161, 'y': 630.2898}}","{'x': 945.9111, 'y': 643.8685}","{'avg': {'x': 935.5678, 'y': 628.9717}, 'pcenter': {'x': 0.5386, 'y': 0.3922}, 'psize': 18.7655, 'raw': {'x': 945.706, 'y': 657.4472}}",7,865855341,1539537889.133,945.706,657.4472,946.1161,630.2898,945.9110499999999,643.8685,21,18,1,/sustain,0.0,3
