,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
28609,"{'x': 1161.1844, 'y': 559.9504}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.5193, 'y': 0.5567}, 'psize': 36.6994, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1141.7488, 'y': 562.2529}","{'avg': {'x': 1161.1844, 'y': 559.9504}, 'pcenter': {'x': 0.6611, 'y': 0.5521}, 'psize': 35.7768, 'raw': {'x': 1141.7488, 'y': 562.2529}}",7,88489580,1570972778.092,0,1141.7488,562.2529,0.0,0.0,570.8744,281.12645,35,51,2,/sustain,0.0,1570972778.0605
28610,"{'x': 1144.0151, 'y': 547.8398}",False,"{'avg': {'x': 1044.6407, 'y': 476.9758}, 'pcenter': {'x': 0.5197, 'y': 0.5561}, 'psize': 33.3542, 'raw': {'x': 1070.4934, 'y': 353.8843}}","{'x': 1096.4683, 'y': 455.0978}","{'avg': {'x': 1159.9432, 'y': 559.384}, 'pcenter': {'x': 0.6609, 'y': 0.5521}, 'psize': 37.7517, 'raw': {'x': 1122.4432, 'y': 556.3112}}",7,88489624,1570972778.136,0,1122.4432,556.3112,1070.4934,353.8843,1096.4683,455.09775,35,51,2,/sustain,0.0,1570972778.0605
28611,"{'x': 1150.6512, 'y': 552.1409}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1202.1521, 'y': 610.4774}","{'avg': {'x': 1163.9257, 'y': 560.7496}, 'pcenter': {'x': 0.6616, 'y': 0.5524}, 'psize': 37.7537, 'raw': {'x': 1202.1521, 'y': 610.4774}}",7,88489657,1570972778.169,0,1202.1521,610.4774,0.0,0.0,601.07605,305.2387,35,51,2,/sustain,0.0,1570972778.0605
28612,"{'x': 1154.4764, 'y': 553.845}",False,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1175.733, 'y': 550.97}","{'avg': {'x': 1165.8021, 'y': 558.8923}, 'pcenter': {'x': 0.6616, 'y': 0.5518}, 'psize': 36.3285, 'raw': {'x': 1175.733, 'y': 550.97}}",7,88489701,1570972778.213,0,1175.733,550.97,0.0,0.0,587.8665,275.485,35,51,2,/sustain,0.0,1570972778.0605
28613,"{'x': 1157.5228, 'y': 554.3364}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1212.439, 'y': 516.9282}","{'avg': {'x': 1169.3489, 'y': 556.2091}, 'pcenter': {'x': 0.6617, 'y': 0.5515}, 'psize': 35.818, 'raw': {'x': 1212.439, 'y': 516.9282}}",7,88489735,1570972778.247,0,1212.439,516.9282,0.0,0.0,606.2195,258.4641,35,51,2,/sustain,0.0,1570972778.0605
28614,"{'x': 1160.222, 'y': 554.7797}",True,"{'avg': {'x': 2049.2061, 'y': -372.8495}, 'pcenter': {'x': 0.5249, 'y': 0.5564}, 'psize': 14.9602, 'raw': {'x': 2049.2061, 'y': -372.8495}}","{'x': 1631.748, 'y': 105.056}","{'avg': {'x': 1173.0719, 'y': 556.8563}, 'pcenter': {'x': 0.6614, 'y': 0.5521}, 'psize': 37.4234, 'raw': {'x': 1214.2899, 'y': 582.9615}}",7,88489768,1570972778.28,0,1214.2899,582.9615,2049.2061,-372.8495,1631.748,105.05600000000001,35,51,2,/sustain,0.0,1570972778.0605
28615,"{'x': 1162.2454, 'y': 555.1743}",True,"{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}","{'x': 1160.9407, 'y': 570.2745}","{'avg': {'x': 1173.4646, 'y': 557.3439}, 'pcenter': {'x': 0.6616, 'y': 0.5519}, 'psize': 37.1424, 'raw': {'x': 1160.9407, 'y': 570.2745}}",7,88489811,1570972778.323,0,1160.9407,570.2745,0.0,0.0,580.47035,285.13725,35,51,2,/sustain,0.0,1570972778.0605
28616,"{'x': 1924.8153, 'y': 651.486}",False,"{'avg': {'x': 1924.8153, 'y': 651.486}, 'pcenter': {'x': 0.5256, 'y': 0.5577}, 'psize': 22.8475, 'raw': {'x': 1924.8153, 'y': 651.486}}","{'x': 1657.0513, 'y': 617.929}","{'avg': {'x': 1389.2874, 'y': 584.3719}, 'pcenter': {'x': 0.6636, 'y': 0.5522}, 'psize': 38.7188, 'raw': {'x': 1389.2874, 'y': 584.3719}}",7,88489844,1570972778.356,0,1389.2874,584.3719,1924.8153,651.486,1657.05135,617.92895,35,51,2,/sustain,0.0,1570972778.0605
28617,"{'x': 1496.7581, 'y': 121.4028}",False,"{'avg': {'x': 1714.9211, 'y': -704.7701}, 'pcenter': {'x': 0.5236, 'y': 0.5538}, 'psize': 23.637, 'raw': {'x': 1505.5618, 'y': -2057.5708}}","{'x': 1438.3577, 'y': -730.2552}","{'avg': {'x': 1371.1537, 'y': 597.0602}, 'pcenter': {'x': 0.6634, 'y': 0.5523}, 'psize': 38.5462, 'raw': {'x': 1371.1537, 'y': 597.0602}}",7,88489878,1570972778.39,0,1371.1537,597.0602,1505.5618,-2057.5708,1438.3577500000001,-730.2553,35,51,2,/sustain,0.0,1570972778.0605
28618,"{'x': 1566.6691, 'y': 67.8594}",False,"{'avg': {'x': 1779.3508, 'y': -321.4836}, 'pcenter': {'x': 0.5253, 'y': 0.5576}, 'psize': 23.7777, 'raw': {'x': 1908.4545, 'y': 447.0889}}","{'x': 1656.7444, 'y': 522.9478}","{'avg': {'x': 1388.1157, 'y': 597.9346}, 'pcenter': {'x': 0.6634, 'y': 0.5525}, 'psize': 38.9715, 'raw': {'x': 1405.0343, 'y': 598.8066}}",7,88489922,1570972778.434,0,1405.0343,598.8066,1908.4545,447.0889,1656.7444,522.94775,35,51,2,/sustain,0.0,1570972778.0605
