,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
50902,"{'x': 979.0765, 'y': 566.9522}",True,"{'avg': {'x': 993.9418, 'y': 556.2267}, 'pcenter': {'x': 0.3452, 'y': 0.4977}, 'psize': 30.28, 'raw': {'x': 994.1392, 'y': 536.816}}","{'x': 975.8611, 'y': 546.1207}","{'avg': {'x': 958.4098, 'y': 584.45}, 'pcenter': {'x': 0.4938, 'y': 0.5113}, 'psize': 29.7246, 'raw': {'x': 957.5831, 'y': 555.4255}}",7,869492653,1539541526.445,957.5831,555.4255,994.1392,536.816,975.86115,546.12075,22,25,1,/sustain,0.0,3
50903,"{'x': 978.9454, 'y': 567.1409}",True,"{'avg': {'x': 992.5738, 'y': 555.8395}, 'pcenter': {'x': 0.3451, 'y': 0.4977}, 'psize': 30.0546, 'raw': {'x': 981.8049, 'y': 541.5213}}","{'x': 954.177, 'y': 552.121}","{'avg': {'x': 956.6031, 'y': 582.8613}, 'pcenter': {'x': 0.4937, 'y': 0.5114}, 'psize': 29.8539, 'raw': {'x': 926.5491, 'y': 562.7207}}",7,869492688,1539541526.48,926.5491,562.7207,981.8049,541.5213,954.1769999999999,552.121,22,25,1,/sustain,0.0,3
50904,"{'x': 977.9797, 'y': 567.7306}",True,"{'avg': {'x': 991.6163, 'y': 553.5283}, 'pcenter': {'x': 0.3451, 'y': 0.4976}, 'psize': 30.1272, 'raw': {'x': 984.0026, 'y': 515.4447}}","{'x': 966.2161, 'y': 529.3534}","{'avg': {'x': 954.8946, 'y': 581.0629}, 'pcenter': {'x': 0.4938, 'y': 0.5114}, 'psize': 29.7521, 'raw': {'x': 948.4296, 'y': 543.2621}}",7,869492721,1539541526.513,948.4296,543.2621,984.0026,515.4447,966.2161000000001,529.3534,22,25,1,/sustain,0.0,3
50905,"{'x': 977.7629, 'y': 567.604}",True,"{'avg': {'x': 991.0698, 'y': 551.8572}, 'pcenter': {'x': 0.3451, 'y': 0.4976}, 'psize': 30.2426, 'raw': {'x': 976.9218, 'y': 527.5815}}","{'x': 963.5736, 'y': 542.2133}","{'avg': {'x': 954.4849, 'y': 578.9375}, 'pcenter': {'x': 0.4938, 'y': 0.5115}, 'psize': 30.1505, 'raw': {'x': 950.2255, 'y': 556.845}}",7,869492766,1539541526.558,950.2255,556.845,976.9218,527.5815,963.57365,542.21325,22,25,1,/sustain,0.0,3
50906,"{'x': 977.2304, 'y': 567.5419}",True,"{'avg': {'x': 990.1127, 'y': 549.8842}, 'pcenter': {'x': 0.3451, 'y': 0.4976}, 'psize': 30.2262, 'raw': {'x': 976.077, 'y': 524.1322}}","{'x': 958.9714, 'y': 538.0763}","{'avg': {'x': 953.3002, 'y': 576.9583}, 'pcenter': {'x': 0.4937, 'y': 0.5114}, 'psize': 30.4415, 'raw': {'x': 941.8658, 'y': 552.0203}}",7,869492800,1539541526.592,941.8658,552.0203,976.077,524.1322,958.9714,538.0762500000001,22,25,1,/sustain,0.0,3
50907,"{'x': 977.1496, 'y': 567.0848}",True,"{'avg': {'x': 990.2136, 'y': 549.7405}, 'pcenter': {'x': 0.3451, 'y': 0.4978}, 'psize': 30.5869, 'raw': {'x': 994.8469, 'y': 552.1212}}","{'x': 971.5277, 'y': 546.4004}","{'avg': {'x': 953.0409, 'y': 573.8957}, 'pcenter': {'x': 0.4937, 'y': 0.5113}, 'psize': 30.1, 'raw': {'x': 948.2086, 'y': 540.6796}}",7,869492833,1539541526.625,948.2086,540.6796,994.8469,552.1212,971.52775,546.4004,22,25,1,/sustain,0.0,3
50908,"{'x': 976.2651, 'y': 565.4139}",True,"{'avg': {'x': 996.6095, 'y': 546.6548}, 'pcenter': {'x': 0.3465, 'y': 0.4977}, 'psize': 30.7165, 'raw': {'x': 1095.8485, 'y': 500.2751}}","{'x': 1096.9703, 'y': 530.9166}","{'avg': {'x': 961.775, 'y': 572.2227}, 'pcenter': {'x': 0.4952, 'y': 0.5116}, 'psize': 30.7517, 'raw': {'x': 1098.0922, 'y': 561.5582}}",7,869492878,1539541526.67,1098.0922,561.5582,1095.8485,500.2751,1096.97035,530.91665,22,25,1,/sustain,0.0,3
50909,"{'x': 976.2411, 'y': 563.4581}",True,"{'avg': {'x': 1256.2864, 'y': 502.4932}, 'pcenter': {'x': 0.3485, 'y': 0.4981}, 'psize': 30.0095, 'raw': {'x': 1256.2864, 'y': 502.4932}}","{'x': 1250.3457, 'y': 533.1812}","{'avg': {'x': 1244.405, 'y': 563.869}, 'pcenter': {'x': 0.497, 'y': 0.512}, 'psize': 30.1404, 'raw': {'x': 1244.405, 'y': 563.869}}",7,869492912,1539541526.704,1244.405,563.869,1256.2864,502.4932,1250.3456999999999,533.1811,22,25,1,/sustain,0.0,3
50910,"{'x': 1254.8936, 'y': 533.5153}",False,"{'avg': {'x': 1264.2784, 'y': 489.6124}, 'pcenter': {'x': 0.3485, 'y': 0.498}, 'psize': 29.9967, 'raw': {'x': 1264.2784, 'y': 489.6124}}","{'x': 1254.8936, 'y': 533.5153}","{'avg': {'x': 1245.5088, 'y': 577.4182}, 'pcenter': {'x': 0.497, 'y': 0.5121}, 'psize': 30.0072, 'raw': {'x': 1245.5088, 'y': 577.4182}}",7,869492946,1539541526.738,1245.5088,577.4182,1264.2784,489.6124,1254.8935999999999,533.5153,22,25,1,/sustain,0.0,3
50911,"{'x': 1262.7401, 'y': 543.2152}",False,"{'avg': {'x': 1272.4523, 'y': 508.7293}, 'pcenter': {'x': 0.3486, 'y': 0.4983}, 'psize': 29.7363, 'raw': {'x': 1280.6051, 'y': 527.7976}}","{'x': 1270.5665, 'y': 552.8906}","{'avg': {'x': 1253.028, 'y': 577.7012}, 'pcenter': {'x': 0.4973, 'y': 0.5121}, 'psize': 30.3495, 'raw': {'x': 1260.528, 'y': 577.9836}}",7,869492989,1539541526.781,1260.528,577.9836,1280.6051,527.7976,1270.56655,552.8906,22,25,1,/sustain,0.0,3
