7.0338 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
7.0342 	EXP 	window1: blendMode = 'avg'
7.0415 	EXP 	unnamed TextStim: autoDraw = True
7.0455 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.0488 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 7.,  7.]), texRes=128, units='deg', win=Window(...))
7.0495 	EXP 	window1: blendMode = 'avg'
7.0519 	EXP 	window1: blendMode = 'avg'
7.0578 	EXP 	unnamed ImageStim: pos = array([ 8.,  0.])
7.0578 	EXP 	unnamed ImageStim: pos = array([-8.,  0.])
7.0578 	EXP 	unnamed ImageStim: autoDraw = True
7.0578 	EXP 	unnamed ImageStim: autoDraw = True
7.0578 	EXP 	fixation: autoDraw = True
7.3099 	DATA 	Keypress: return
7.3247 	EXP 	unnamed TextStim: autoDraw = False
7.3247 	EXP 	unnamed ImageStim: autoDraw = False
7.3247 	EXP 	unnamed ImageStim: autoDraw = False
7.3247 	EXP 	fixation: autoDraw = False
7.3259 	EXP 	New trial (rep=0, index=7): {}
7.3714 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=1.0, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='deg', win=Window(...), wrapWidth=40)
7.3718 	EXP 	window1: blendMode = 'avg'
7.3907 	EXP 	unnamed TextStim: autoDraw = True
