,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Response Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
0,1,Presentation,0,00532960627fa_sunaccdtpgenvcbcbcf.jpg,00859940307fa_sunaiycurtqsfkvcaso.jpg,,,,,,,<,Face,,,,,1,,,,,,,x
1,1,Presentation,0,00119931230fb_sunaakvmbftkrgqhjun.jpg,00968960627fa_sunbagfpovqwbuexqdn.jpg,,,,,,,>,Face,,,,,1,,,,,,,o
2,1,Presentation,0,00719941201fa_sunadvithllcgmfxsrn.jpg,00925960627fa_sunapqwnqzxlsfvgsjm.jpg,,,,,,,<,Face,,,,,1,,,,,,,o
3,1,Presentation,0,00876960620fa_sunajwqkfsykceonyig.jpg,00125931230fa_sunaalltyvjhbzhkmvg.jpg,,,,,,,<,Place,,,,,1,,,,,,,o
4,1,Presentation,0,00885960530fa_sunakwlvxjpddialozd.jpg,00938960627fa_sunaqyylsngywqzwfmx.jpg,,,,,,,>,Place,,,,,1,,,,,,,x
5,1,Presentation,0,00308940422fb_sunabwfvcqqidycwypa.jpg,00648941031fa_sunadfndyrtqqiasoig.jpg,,,,,,,>,Face,,,,,1,,,,,,,o
6,1,Presentation,0,00889960530fa_sunaletopenvvozhpxc.jpg,00996960627fa_sunbpvgllfdejxcpjqp.jpg,,,,,,,<,Place,,,,,1,,,,,,,x
7,1,Presentation,0,00111931230fb_sunaakgekhjklxmvulj.jpg,00634940928fa_sunadcphrizvfpljiqt.jpg,,,,,,,>,Place,,,,,1,,,,,,,o
8,1,Presentation,0,00797960620fa_sunagufzbeteqdjxais.jpg,00902960530fa_sunanaacmmosxrfwmvl.jpg,,,,,,,<,Place,,,,,1,,,,,,,o
9,1,Presentation,0,00589940928fa_sunacwggadqsfpovdjv.jpg,00958960627fa_sunavspxmxubqaeidjt.jpg,,,,,,,>,Face,,,,,1,,,,,,,x
10,1,Memory,0,,,,,,,00902960530fa.jpg,,,,,,,,,,,,,,,
11,1,Memory,0,,,,,,,00648941031fa.jpg,,,,,,,,,,,,,,,
12,1,Memory,0,,,,,,,00968960627fa.jpg,,,,,,,,,,,,,,,
13,1,Memory,0,,,,,,,00562941031fa.jpg,,,,,,,,,,,,,,,
