,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
66916,"{'x': 963.9303, 'y': 596.2941}",True,"{'avg': {'x': 948.8928, 'y': 621.3013}, 'pcenter': {'x': 0.4528, 'y': 0.294}, 'psize': 28.4699, 'raw': {'x': 938.8973, 'y': 623.7467}}","{'x': 951.1011, 'y': 624.7364}","{'avg': {'x': 972.1868, 'y': 624.3534}, 'pcenter': {'x': 0.5941, 'y': 0.3042}, 'psize': 27.59, 'raw': {'x': 963.305, 'y': 625.7261}}",7,974934734,1538573226.702,963.305,625.7261,938.8973,623.7467,951.10115,624.7364,07,23,1,/sustain,0.0,3
66917,"{'x': 963.6008, 'y': 599.3683}",True,"{'avg': {'x': 949.1598, 'y': 623.6998}, 'pcenter': {'x': 0.4529, 'y': 0.2941}, 'psize': 28.5286, 'raw': {'x': 959.7598, 'y': 643.7246}}","{'x': 970.5273, 'y': 641.5753}","{'avg': {'x': 972.5446, 'y': 627.187}, 'pcenter': {'x': 0.5941, 'y': 0.3043}, 'psize': 27.522, 'raw': {'x': 981.2949, 'y': 639.426}}",7,974934769,1538573226.737,981.2949,639.426,959.7598,643.7246,970.5273500000001,641.5753,07,23,1,/sustain,0.0,3
66918,"{'x': 963.1011, 'y': 602.3947}",True,"{'avg': {'x': 948.6207, 'y': 625.3314}, 'pcenter': {'x': 0.4528, 'y': 0.294}, 'psize': 28.4835, 'raw': {'x': 946.5443, 'y': 629.035}}","{'x': 953.7475, 'y': 634.8427}","{'avg': {'x': 971.8913, 'y': 629.9568}, 'pcenter': {'x': 0.5939, 'y': 0.3041}, 'psize': 27.6006, 'raw': {'x': 960.9507, 'y': 640.6502}}",7,974934802,1538573226.77,960.9507,640.6502,946.5443,629.035,953.7475,634.8426,07,23,1,/sustain,0.0,3
66919,"{'x': 962.9536, 'y': 605.4909}",True,"{'avg': {'x': 947.3953, 'y': 627.2357}, 'pcenter': {'x': 0.4526, 'y': 0.2941}, 'psize': 28.9645, 'raw': {'x': 930.6219, 'y': 629.7471}}","{'x': 955.9451, 'y': 637.4253}","{'avg': {'x': 972.6207, 'y': 632.4846}, 'pcenter': {'x': 0.5939, 'y': 0.3042}, 'psize': 27.6193, 'raw': {'x': 981.2683, 'y': 645.1035}}",7,974934846,1538573226.814,981.2683,645.1035,930.6219,629.7471,955.9450999999999,637.4253000000001,07,23,1,/sustain,0.0,3
66920,"{'x': 962.679, 'y': 608.4889}",True,"{'avg': {'x': 946.2136, 'y': 629.7863}, 'pcenter': {'x': 0.4526, 'y': 0.2943}, 'psize': 28.7688, 'raw': {'x': 929.9846, 'y': 654.7103}}","{'x': 958.6759, 'y': 628.9407}","{'avg': {'x': 973.4852, 'y': 632.6078}, 'pcenter': {'x': 0.594, 'y': 0.304}, 'psize': 27.4421, 'raw': {'x': 987.3672, 'y': 603.171}}",7,974934880,1538573226.848,987.3672,603.171,929.9846,654.7103,958.6759,628.94065,07,23,1,/sustain,0.0,3
66921,"{'x': 962.3424, 'y': 611.4193}",True,"{'avg': {'x': 945.9638, 'y': 632.6014}, 'pcenter': {'x': 0.4527, 'y': 0.2943}, 'psize': 28.6364, 'raw': {'x': 948.9288, 'y': 654.1318}}","{'x': 954.4894, 'y': 641.1167}","{'avg': {'x': 972.5066, 'y': 633.5092}, 'pcenter': {'x': 0.5938, 'y': 0.3043}, 'psize': 27.4883, 'raw': {'x': 960.0499, 'y': 628.1016}}",7,974934914,1538573226.882,960.0499,628.1016,948.9288,654.1318,954.4893500000001,641.1167,07,23,1,/sustain,0.0,3
66922,"{'x': 961.9558, 'y': 614.1965}",True,"{'avg': {'x': 946.437, 'y': 633.566}, 'pcenter': {'x': 0.4527, 'y': 0.294}, 'psize': 28.6219, 'raw': {'x': 956.2454, 'y': 638.2556}}","{'x': 962.0376, 'y': 644.8511}","{'avg': {'x': 972.1611, 'y': 634.8988}, 'pcenter': {'x': 0.5939, 'y': 0.3043}, 'psize': 27.924, 'raw': {'x': 967.8298, 'y': 651.4467}}",7,974934958,1538573226.926,967.8298,651.4467,956.2454,638.2556,962.0376,644.85115,07,23,1,/sustain,0.0,3
66923,"{'x': 961.6042, 'y': 616.8405}",True,"{'avg': {'x': 946.8682, 'y': 634.9764}, 'pcenter': {'x': 0.4527, 'y': 0.2941}, 'psize': 28.6187, 'raw': {'x': 951.1849, 'y': 660.2619}}","{'x': 955.1036, 'y': 647.1378}","{'avg': {'x': 971.2124, 'y': 634.9818}, 'pcenter': {'x': 0.5937, 'y': 0.3042}, 'psize': 27.62, 'raw': {'x': 959.0224, 'y': 634.0138}}",7,974934991,1538573226.959,959.0224,634.0138,951.1849,660.2619,955.10365,647.13785,07,23,1,/sustain,0.0,3
66924,"{'x': 961.9459, 'y': 619.2944}",True,"{'avg': {'x': 946.4072, 'y': 637.3154}, 'pcenter': {'x': 0.4525, 'y': 0.2942}, 'psize': 28.7543, 'raw': {'x': 944.2939, 'y': 674.0121}}","{'x': 960.0365, 'y': 655.8938}","{'avg': {'x': 971.4751, 'y': 635.4354}, 'pcenter': {'x': 0.5938, 'y': 0.3041}, 'psize': 27.6168, 'raw': {'x': 975.7791, 'y': 637.7755}}",7,974935024,1538573226.992,975.7791,637.7755,944.2939,674.0121,960.0364999999999,655.8938,07,23,1,/sustain,0.0,3
66925,"{'x': 961.7562, 'y': 621.6239}",True,"{'avg': {'x': 946.7491, 'y': 638.7496}, 'pcenter': {'x': 0.4525, 'y': 0.2942}, 'psize': 28.4864, 'raw': {'x': 950.7109, 'y': 655.3502}}","{'x': 960.6511, 'y': 649.7537}","{'avg': {'x': 971.6331, 'y': 636.3058}, 'pcenter': {'x': 0.5937, 'y': 0.3042}, 'psize': 27.3187, 'raw': {'x': 970.5912, 'y': 644.1572}}",7,974935070,1538573227.038,970.5912,644.1572,950.7109,655.3502,960.6510499999999,649.7537,07,23,1,/sustain,0.0,3
66926,"{'x': 961.8398, 'y': 623.6733}",True,"{'avg': {'x': 947.2169, 'y': 639.9336}, 'pcenter': {'x': 0.4525, 'y': 0.2941}, 'psize': 28.1071, 'raw': {'x': 956.7767, 'y': 650.8932}}","{'x': 965.8683, 'y': 646.394}","{'avg': {'x': 971.6504, 'y': 636.5783}, 'pcenter': {'x': 0.5937, 'y': 0.304}, 'psize': 26.8808, 'raw': {'x': 974.9599, 'y': 641.8947}}",7,974935104,1538573227.072,974.9599,641.8947,956.7767,650.8932,965.8683,646.3939499999999,07,23,1,/sustain,0.0,3
66927,"{'x': 960.7217, 'y': 625.7992}",True,"{'avg': {'x': 947.7999, 'y': 639.9965}, 'pcenter': {'x': 0.4526, 'y': 0.2939}, 'psize': 27.4261, 'raw': {'x': 956.7586, 'y': 639.2911}}","{'x': 953.4493, 'y': 627.8363}","{'avg': {'x': 969.9855, 'y': 635.5072}, 'pcenter': {'x': 0.5936, 'y': 0.3038}, 'psize': 26.0262, 'raw': {'x': 950.1401, 'y': 616.3816}}",7,974935137,1538573227.105,950.1401,616.3816,956.7586,639.2911,953.44935,627.83635,07,23,1,/sustain,0.0,3
66928,"{'x': 959.9116, 'y': 627.6306}",True,"{'avg': {'x': 946.9916, 'y': 641.3196}, 'pcenter': {'x': 0.4526, 'y': 0.2938}, 'psize': 26.5911, 'raw': {'x': 938.4266, 'y': 657.836}}","{'x': 938.9967, 'y': 648.2349}","{'avg': {'x': 967.8441, 'y': 635.4304}, 'pcenter': {'x': 0.5938, 'y': 0.304}, 'psize': 25.1989, 'raw': {'x': 939.5669, 'y': 638.6339}}",7,974935181,1538573227.149,939.5669,638.6339,938.4266,657.836,938.99675,648.23495,07,23,1,/sustain,0.0,3
66929,"{'x': 959.1036, 'y': 629.4171}",True,"{'avg': {'x': 947.0461, 'y': 642.7412}, 'pcenter': {'x': 0.4527, 'y': 0.2937}, 'psize': 26.0169, 'raw': {'x': 949.8533, 'y': 647.9348}}","{'x': 943.5811, 'y': 631.7338}","{'avg': {'x': 965.3945, 'y': 634.0511}, 'pcenter': {'x': 0.5937, 'y': 0.3039}, 'psize': 24.5343, 'raw': {'x': 937.3088, 'y': 615.5328}}",7,974935215,1538573227.183,937.3088,615.5328,949.8533,647.9348,943.58105,631.7338,07,23,1,/sustain,0.0,3
66930,"{'x': 958.563, 'y': 630.7402}",True,"{'avg': {'x': 948.4594, 'y': 641.5892}, 'pcenter': {'x': 0.4527, 'y': 0.2937}, 'psize': 26.0366, 'raw': {'x': 964.4377, 'y': 612.7946}}","{'x': 961.332, 'y': 610.3392}","{'avg': {'x': 964.4426, 'y': 632.2723}, 'pcenter': {'x': 0.5937, 'y': 0.3039}, 'psize': 24.2733, 'raw': {'x': 958.2263, 'y': 607.8839}}",7,974935249,1538573227.217,958.2263,607.8839,964.4377,612.7946,961.332,610.33925,07,23,1,/sustain,0.0,3
