,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
24121,"{'x': 1049.3064, 'y': 703.6614}",False,"{'avg': {'x': 1045.0121, 'y': 475.4854}, 'pcenter': {'x': 0.4837, 'y': 0.5158}, 'psize': 27.5163, 'raw': {'x': 932.6895, 'y': 337.3643}}","{'x': 932.6895, 'y': 337.3643}","{'avg': {'x': 0.0, 'y': 0.0}, 'pcenter': {'x': 0.0, 'y': 0.0}, 'psize': 0.0, 'raw': {'x': 0.0, 'y': 0.0}}",7,530677451,1556382580.427,0.0,0.0,932.6895,337.3643,466.34475,168.68215,34,83,1,/variabl,0,3
24122,"{'x': 1096.5032, 'y': 714.2006}",False,"{'avg': {'x': 1045.9094, 'y': 482.8761}, 'pcenter': {'x': 0.4844, 'y': 0.5168}, 'psize': 25.1876, 'raw': {'x': 1045.9094, 'y': 482.8761}}","{'x': 1273.7451, 'y': 536.3798}","{'avg': {'x': 1190.2167, 'y': 735.6802}, 'pcenter': {'x': 0.6261, 'y': 0.5451}, 'psize': 36.0332, 'raw': {'x': 1501.5807, 'y': 589.8834}}",7,530677485,1556382580.461,1501.5807,589.8834,1045.9094,482.8761,1273.74505,536.3797500000001,34,83,1,/variabl,0,3
24123,"{'x': 1096.2643, 'y': 672.7357}",False,"{'avg': {'x': 1037.7697, 'y': 467.9178}, 'pcenter': {'x': 0.4844, 'y': 0.5165}, 'psize': 25.4996, 'raw': {'x': 1037.7697, 'y': 467.9178}}","{'x': 1084.7361, 'y': 467.7067}","{'avg': {'x': 1176.1251, 'y': 667.5988}, 'pcenter': {'x': 0.6243, 'y': 0.5441}, 'psize': 30.0943, 'raw': {'x': 1131.7024, 'y': 467.4956}}",7,530677519,1556382580.495,1131.7024,467.4956,1037.7697,467.9178,1084.73605,467.7067,34,83,1,/variabl,0,3
24124,"{'x': 1050.1879, 'y': 469.0353}",False,"{'avg': {'x': 1050.1879, 'y': 469.0353}, 'pcenter': {'x': 0.4845, 'y': 0.5165}, 'psize': 25.532, 'raw': {'x': 1062.5743, 'y': 470.15}}","{'x': 1074.1643, 'y': 488.8838}","{'avg': {'x': 1085.7542, 'y': 507.6176}, 'pcenter': {'x': 0.6241, 'y': 0.5441}, 'psize': 28.7048, 'raw': {'x': 1085.7542, 'y': 507.6176}}",7,530677564,1556382580.54,1085.7542,507.6176,1062.5743,470.15,1074.16425,488.88379999999995,34,83,1,/variabl,0,3
24125,"{'x': 1066.2651, 'y': 477.2724}",False,"{'avg': {'x': 1051.3802, 'y': 454.9105}, 'pcenter': {'x': 0.4846, 'y': 0.516}, 'psize': 25.5954, 'raw': {'x': 1053.6868, 'y': 426.8345}}","{'x': 1062.8121, 'y': 456.3143}","{'avg': {'x': 1071.9375, 'y': 485.7942}, 'pcenter': {'x': 0.6242, 'y': 0.5439}, 'psize': 28.7037, 'raw': {'x': 1071.9375, 'y': 485.7942}}",7,530677597,1556382580.573,1071.9375,485.7942,1053.6868,426.8345,1062.81215,456.31435,34,83,1,/variabl,0,3
24126,"{'x': 1079.1395, 'y': 472.2765}",False,"{'avg': {'x': 1043.2196, 'y': 454.1602}, 'pcenter': {'x': 0.4848, 'y': 0.5159}, 'psize': 26.2092, 'raw': {'x': 1018.9467, 'y': 452.1435}}","{'x': 1107.5155, 'y': 461.8183}","{'avg': {'x': 1134.0901, 'y': 478.6346}, 'pcenter': {'x': 0.6251, 'y': 0.5437}, 'psize': 30.8772, 'raw': {'x': 1196.0844, 'y': 471.4932}}",7,530677631,1556382580.607,1196.0844,471.4932,1018.9467,452.1435,1107.51555,461.81835,34,83,1,/variabl,0,3
24127,"{'x': 1076.2272, 'y': 470.2692}",False,"{'avg': {'x': 1044.0359, 'y': 452.1891}, 'pcenter': {'x': 0.4853, 'y': 0.5158}, 'psize': 25.5678, 'raw': {'x': 1047.406, 'y': 444.679}}","{'x': 1051.7969, 'y': 473.4751}","{'avg': {'x': 1108.1176, 'y': 486.5349}, 'pcenter': {'x': 0.6246, 'y': 0.5444}, 'psize': 28.9626, 'raw': {'x': 1056.1876, 'y': 502.2713}}",7,530677674,1556382580.65,1056.1876,502.2713,1047.406,444.679,1051.7968,473.47515,34,83,1,/variabl,0,3
24128,"{'x': 1076.3452, 'y': 468.1682}",False,"{'avg': {'x': 1046.8514, 'y': 448.626}, 'pcenter': {'x': 0.4855, 'y': 0.5157}, 'psize': 25.9575, 'raw': {'x': 1060.6659, 'y': 431.6153}}","{'x': 1091.3367, 'y': 441.4203}","{'avg': {'x': 1111.6001, 'y': 477.6497}, 'pcenter': {'x': 0.6251, 'y': 0.5442}, 'psize': 30.3593, 'raw': {'x': 1122.0073, 'y': 451.2253}}",7,530677708,1556382580.684,1122.0073,451.2253,1060.6659,431.6153,1091.3366,441.4203,34,83,1,/variabl,0,3
24129,"{'x': 1077.3619, 'y': 468.2111}",True,"{'avg': {'x': 1046.2166, 'y': 454.3706}, 'pcenter': {'x': 0.4853, 'y': 0.5162}, 'psize': 26.1114, 'raw': {'x': 1042.4655, 'y': 488.1096}}","{'x': 1047.6796, 'y': 478.6117}","{'avg': {'x': 1099.6833, 'y': 475.8791}, 'pcenter': {'x': 0.6247, 'y': 0.5444}, 'psize': 29.1184, 'raw': {'x': 1052.8937, 'y': 469.1138}}",7,530677741,1556382580.717,1052.8937,469.1138,1042.4655,488.1096,1047.6796,478.61170000000004,34,83,1,/variabl,0,3
24130,"{'x': 1077.4716, 'y': 468.0718}",True,"{'avg': {'x': 1046.6896, 'y': 458.9969}, 'pcenter': {'x': 0.4851, 'y': 0.5163}, 'psize': 25.8158, 'raw': {'x': 1049.8175, 'y': 489.7623}}","{'x': 1077.3877, 'y': 476.4131}","{'avg': {'x': 1100.4862, 'y': 473.6478}, 'pcenter': {'x': 0.6247, 'y': 0.544}, 'psize': 29.3134, 'raw': {'x': 1104.958, 'y': 463.064}}",7,530677785,1556382580.761,1104.958,463.064,1049.8175,489.7623,1077.38775,476.41315,34,83,1,/variabl,0,3
