,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Stimulus Start
0,KIRSTEN_LAST,Presentation,0,00263940128fb_sunabjuovqvyfuzvqwt.jpg,00834940307fa_sunaibnpvhkdpdnzcnz.jpg,00263940128fb.jpg,sunabjuovqvyfuzvqwt.jpg,00834940307fa.jpg,sunaibnpvhkdpdnzcnz.jpg,,,>,Place,0.49736595153808594,,,,1,,,3,,,1530913931.499777,1530913928.463704
1,KIRSTEN_LAST,Presentation,0,00071941031fa_sunaaexqbtdswxrqjvz.jpg,00598941031fa_sunacxtcahkymosigud.jpg,00071941031fa.jpg,sunaaexqbtdswxrqjvz.jpg,00598941031fa.jpg,sunacxtcahkymosigud.jpg,,,>,Place,0.38051891326904297,,,,0,,,3,,,1530913936.201615,1530913933.214524
2,KIRSTEN_LAST,Presentation,0,00193940928fa_sunaaxjpzcnxligjtjq.jpg,00548940519fa_sunacerqowiaeoqkmsq.jpg,00193940928fa.jpg,sunaaxjpzcnxligjtjq.jpg,00548940519fa.jpg,sunacerqowiaeoqkmsq.jpg,,,>,Place,0.3639979362487793,,,,1,,,3,,,1530913940.76931,1530913937.791194
3,KIRSTEN_LAST,Presentation,0,00773941201fa_sunafvcflzhlqloapyo.jpg,00774941201fa_sunafvtpfczkzopbgue.jpg,00773941201fa.jpg,sunafvcflzhlqloapyo.jpg,00774941201fa.jpg,sunafvtpfczkzopbgue.jpg,,,>,Place,0.4301760196685791,,,,1,,,3,,,1530913945.337494,1530913942.349552
4,KIRSTEN_LAST,Presentation,0,00961960627fa_sunawotxrevnqvamsfp.jpg,00851940307fa_sunaivflshbyfrfzhqb.jpg,00961960627fa.jpg,sunawotxrevnqvamsfp.jpg,00851940307fa.jpg,sunaivflshbyfrfzhqb.jpg,,,>,Place,0.31434106826782227,,,,1,,,3,,,1530913949.972679,1530913946.983702
5,KIRSTEN_LAST,Presentation,0,00265940128fb_sunabkmdplkdbvxriff.jpg,00970960627fa_sunbasypfgzjtomktmu.jpg,00265940128fb.jpg,sunabkmdplkdbvxriff.jpg,00970960627fa.jpg,sunbasypfgzjtomktmu.jpg,,,>,Place,0.29639387130737305,,,,1,,,3,,,1530913954.490818,1530913951.500403
6,KIRSTEN_LAST,Presentation,0,00985960627fa_sunbgklxeqjhdbyfhhy.jpg,00119931230fb_sunaakvmbftkrgqhjun.jpg,00985960627fa.jpg,sunbgklxeqjhdbyfhhy.jpg,00119931230fb.jpg,sunaakvmbftkrgqhjun.jpg,,,>,Place,0.3126530647277832,,,,1,,,3,,,1530913958.991889,1530913956.011054
7,KIRSTEN_LAST,Presentation,0,00191940128fb_sunaawsdjisukbbginm.jpg,00089931230fa_sunaagcpoejbuzyvddd.jpg,00191940128fb.jpg,sunaawsdjisukbbginm.jpg,00089931230fa.jpg,sunaagcpoejbuzyvddd.jpg,,,>,Place,0.44682812690734863,,,,1,,,3,,,1530913963.510409,1530913960.527801
8,KIRSTEN_LAST,Presentation,0,00130931230fa_sunaamvxnvouicstkjb.jpg,00227940128fa_sunabckqabszusgcykj.jpg,00130931230fa.jpg,sunaamvxnvouicstkjb.jpg,00227940128fa.jpg,sunabckqabszusgcykj.jpg,,,>,Place,0.3463430404663086,,,,0,,,3,,,1530913968.162443,1530913965.1765
9,KIRSTEN_LAST,Presentation,0,00838940307fa_sunaiozxhxgtfrmoagh.jpg,00081941031fa_sunaaftlyfudyzuhqzf.jpg,00838940307fa.jpg,sunaiozxhxgtfrmoagh.jpg,00081941031fa.jpg,sunaaftlyfudyzuhqzf.jpg,,,>,Place,0.3802049160003662,,,,1,,,3,,,1530913972.696898,1530913969.717076
