,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Stimulus Start
300,KIRSTEN_LAST,Presentation,6,00720960620fa_sunaecpkgfewqqreqwe.jpg,00858940307fa_sunaixpqndlwhwjtjek.jpg,00720960620fa.jpg,sunaecpkgfewqqreqwe.jpg,00858940307fa.jpg,sunaixpqndlwhwjtjek.jpg,,,>,Face,0.44729018211364746,,,,1,,,3,,,1530915096.508873,1530915093.475912
301,KIRSTEN_LAST,Presentation,6,00878960530fa_sunakgbnzxmfohgehnu.jpg,00889960530fa_sunaletopenvvozhpxc.jpg,00878960530fa.jpg,sunakgbnzxmfohgehnu.jpg,00889960530fa.jpg,sunaletopenvvozhpxc.jpg,,,>,Face,0.3140900135040283,,,,1,,,3,,,1530915101.14404,1530915098.166207
302,KIRSTEN_LAST,Presentation,6,00675941121fa_sunadoxcchtmsxewsau.jpg,00061931230fb_sunaaekxzjzrfgtkwjf.jpg,00675941121fa.jpg,sunadoxcchtmsxewsau.jpg,00061931230fb.jpg,sunaaekxzjzrfgtkwjf.jpg,,,>,Face,0.3632779121398926,,,,1,,,3,,,1530915105.746197,1530915102.768732
303,KIRSTEN_LAST,Presentation,6,00670941121fa_sunadochqcucscehsgk.jpg,00559940519fa_sunacjkmnpawfzbyvae.jpg,00670941121fa.jpg,sunadochqcucscehsgk.jpg,00559940519fa.jpg,sunacjkmnpawfzbyvae.jpg,,,>,Face,0.5303828716278076,,,,0,,,3,,,1530915110.297285,1530915107.319583
304,KIRSTEN_LAST,Presentation,6,00532960627fa_sunaccdtpgenvcbcbcf.jpg,00208940128fa_sunaazzyhbvqjpmazjq.jpg,00532960627fa.jpg,sunaccdtpgenvcbcbcf.jpg,00208940128fa.jpg,sunaazzyhbvqjpmazjq.jpg,,,>,Face,0.3296809196472168,,,,1,,,3,,,1530915115.015878,1530915112.02678
305,KIRSTEN_LAST,Presentation,6,00760960620fa_sunaffstbkappprzxnv.jpg,00147931230fb_sunaatpkocdkocwxpkb.jpg,00760960620fa.jpg,sunaffstbkappprzxnv.jpg,00147931230fb.jpg,sunaatpkocdkocwxpkb.jpg,,,>,Face,0.3303561210632324,,,,1,,,3,,,1530915119.533827,1530915116.558214
306,KIRSTEN_LAST,Presentation,6,00077931230fb_sunaafgqutfaishsxyu.jpg,00809960620fa_sunahbvlpavurqoxdeq.jpg,00077931230fb.jpg,sunaafgqutfaishsxyu.jpg,00809960620fa.jpg,sunahbvlpavurqoxdeq.jpg,,,>,Face,0.39637207984924316,,,,1,,,3,,,1530915124.068345,1530915121.088098
307,KIRSTEN_LAST,Presentation,6,00138931230fa_sunaapfaivxqoynnwwp.jpg,00633940928fa_sunadbhmrgrrpyzglxs.jpg,00138931230fa.jpg,sunaapfaivxqoynnwwp.jpg,00633940928fa.jpg,sunadbhmrgrrpyzglxs.jpg,,,>,Face,0.4292309284210205,,,,1,,,3,,,1530915128.65336,1530915125.674195
308,KIRSTEN_LAST,Presentation,6,00264940128fb_sunabjzyxcjnmztdonj.jpg,00986960627fa_sunbgzjryivyczuvkvm.jpg,00264940128fb.jpg,sunabjzyxcjnmztdonj.jpg,00986960627fa.jpg,sunbgzjryivyczuvkvm.jpg,,,>,Face,0.6293590068817139,,,,1,,,3,,,1530915133.272537,1530915130.293836
309,KIRSTEN_LAST,Presentation,6,00498960627fa_sunabzjxlmkwnwzimua.jpg,00987960627fa_sunbloeoiozwjjsiamp.jpg,00498960627fa.jpg,sunabzjxlmkwnwzimua.jpg,00987960627fa.jpg,sunbloeoiozwjjsiamp.jpg,,,>,Face,0.5467419624328613,,,,1,,,3,,,1530915138.107093,1530915135.119725
