,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Stimulus Start
250,KIRSTEN_LAST,Presentation,5,00869940307fa_sunajoveqhiprwqgoco.jpg,00634940928fa_sunadcphrizvfpljiqt.jpg,00869940307fa.jpg,sunajoveqhiprwqgoco.jpg,00634940928fa.jpg,sunadcphrizvfpljiqt.jpg,,,>,Face,0.46360301971435547,,,,1,,,3,,,1530914857.098995,1530914854.050512
251,KIRSTEN_LAST,Presentation,5,01000960627fa_sunbvzmgrdvaakxusbu.jpg,01002960627fb_sunbwaafjdebjzttuvq.jpg,01000960627fa.jpg,sunbvzmgrdvaakxusbu.jpg,01002960627fb.jpg,sunbwaafjdebjzttuvq.jpg,,,>,Face,0.6651561260223389,,,,1,,,3,,,1530914861.749226,1530914858.775743
252,KIRSTEN_LAST,Presentation,5,00214940128fa_sunabbafjowbzcvbucc.jpg,00681941121fa_sunadqmjrhfjyuzyvdd.jpg,00214940128fa.jpg,sunabbafjowbzcvbucc.jpg,00681941121fa.jpg,sunadqmjrhfjyuzyvdd.jpg,,,>,Face,0.5644650459289551,,,,1,,,3,,,1530914866.618209,1530914863.628845
253,KIRSTEN_LAST,Presentation,5,00866940307fa_sunajbwkywmsqkldfml.jpg,00768941205fa_sunafkmnlytenlsywia.jpg,00866940307fa.jpg,sunajbwkywmsqkldfml.jpg,00768941205fa.jpg,sunafkmnlytenlsywia.jpg,,,>,Face,0.5305821895599365,,,,1,,,3,,,1530914871.386822,1530914868.399766
254,KIRSTEN_LAST,Presentation,5,00822940307fa_sunahqrxievfeusiqlt.jpg,00115931230fa_sunaakmxzhuceuiryah.jpg,00822940307fa.jpg,sunahqrxievfeusiqlt.jpg,00115931230fa.jpg,sunaakmxzhuceuiryah.jpg,,,>,Face,0.3473789691925049,,,,1,,,3,,,1530914876.104658,1530914873.130324
255,KIRSTEN_LAST,Presentation,5,00803941205fa_sunagvxkjokqimstxpe.jpg,00857940307fa_sunaiwfobocrruqznsv.jpg,00803941205fa.jpg,sunagvxkjokqimstxpe.jpg,00857940307fa.jpg,sunaiwfobocrruqznsv.jpg,,,>,Face,0.4130711555480957,,,,0,,,3,,,1530914880.657064,1530914877.66626
256,KIRSTEN_LAST,Presentation,5,00149931230fa_sunaauglwmctnkxyird.jpg,00131931230fb_sunaangbuylfvckqqoo.jpg,00149931230fa.jpg,sunaauglwmctnkxyird.jpg,00131931230fb.jpg,sunaangbuylfvckqqoo.jpg,,,>,Face,0.5631699562072754,,,,1,,,3,,,1530914885.275204,1530914882.291595
257,KIRSTEN_LAST,Presentation,5,00727941205fa_sunaeisnjeetzmkbuad.jpg,00746941201fa_sunaetydippjxikifsb.jpg,00727941205fa.jpg,sunaeisnjeetzmkbuad.jpg,00746941201fa.jpg,sunaetydippjxikifsb.jpg,,,>,Face,0.8132238388061523,,,,1,,,3,,,1530914890.143603,1530914887.156431
258,KIRSTEN_LAST,Presentation,5,00557940519fa_sunachtuarilwyqnvjx.jpg,00745941205fa_sunaeouogqolxvggaoq.jpg,00557940519fa.jpg,sunachtuarilwyqnvjx.jpg,00745941205fa.jpg,sunaeouogqolxvggaoq.jpg,,,>,Face,0.4297759532928467,,,,1,,,3,,,1530914895.177669,1530914892.187201
259,KIRSTEN_LAST,Presentation,5,00211940128fa_sunabasphceswhwwqvv.jpg,00973960627fa_sunbbgtoeuzierkkajt.jpg,00211940128fa.jpg,sunabasphceswhwwqvv.jpg,00973960627fa.jpg,sunbbgtoeuzierkkajt.jpg,,,>,Face,0.3810288906097412,,,,1,,,3,,,1530914899.813383,1530914896.827241
