,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Stimulus Start
210,KIRSTEN_LAST,Memory,4,,,,,,,00900960530fa.jpg,,,,,1.298,1,,,,,,,,1530914723.372819,1530914721.334921
211,KIRSTEN_LAST,Memory,4,,,,,,,sunajtrfunvzdfticna.jpg,,,,,1.022,2,,,,,,,,1530914726.640035,1530914724.652791
212,KIRSTEN_LAST,Memory,4,,,,,,,00972960627fa.jpg,,,,,0.003,3,,,,,,,,1530914729.874941,1530914727.897577
213,KIRSTEN_LAST,Memory,4,,,,,,,00133931230fa.jpg,,,,,1.658,1,,,,,,,,1530914733.159275,1530914731.17072
214,KIRSTEN_LAST,Memory,4,,,,,,,00162931230fb.jpg,,,,,0.988,1,,,,,,,,1530914736.360244,1530914734.373534
215,KIRSTEN_LAST,Memory,4,,,,,,,sunbbfqwjpdxniyhies.jpg,,,,,0.579,2,,,,,,,,1530914739.577568,1530914737.585448
216,KIRSTEN_LAST,Memory,4,,,,,,,sunaeutbrtswvsozxyk.jpg,,,,,1.064,3,,,,,,,,1530914742.778918,1530914740.798718
217,KIRSTEN_LAST,Memory,4,,,,,,,00884960530fa.jpg,,,,,1.156,1,,,,,,,,1530914745.979897,1530914743.993
218,KIRSTEN_LAST,Memory,4,,,,,,,sunajwqkfsykceonyig.jpg,,,,,0.86,1,,,,,,,,1530914749.197139,1530914747.206898
219,KIRSTEN_LAST,Memory,4,,,,,,,00290940422fa.jpg,,,,,0.806,1,,,,,,,,1530914752.449229,1530914750.461075
220,KIRSTEN_LAST,Memory,4,,,,,,,00996960627fa.jpg,,,,,0.803,1,,,,,,,,1530914755.64856,1530914753.664617
221,KIRSTEN_LAST,Memory,4,,,,,,,00782941205fa.jpg,,,,,0.823,4,,,,,,,,1530914758.850426,1530914756.86393
222,KIRSTEN_LAST,Memory,4,,,,,,,01011960627fa.jpg,,,,,1.505,3,,,,,,,,1530914762.050891,1530914760.065236
223,KIRSTEN_LAST,Memory,4,,,,,,,00725941201fa.jpg,,,,,1.435,2,,,,,,,,1530914765.269226,1530914763.286071
224,KIRSTEN_LAST,Memory,4,,,,,,,00979960627fa.jpg,,,,,1.372,3,,,,,,,,1530914768.470219,1530914766.48453
225,KIRSTEN_LAST,Memory,4,,,,,,,sunaefgzwiramypjvtd.jpg,,,,,1.321,3,,,,,,,,1530914771.670448,1530914769.685397
226,KIRSTEN_LAST,Memory,4,,,,,,,sunbpvgllfdejxcpjqp.jpg,,,,,0.773,3,,,,,,,,1530914774.888697,1530914772.901176
227,KIRSTEN_LAST,Memory,4,,,,,,,sunantryfbloeaomfta.jpg,,,,,1.28,2,,,,,,,,1530914778.106806,1530914776.113462
228,KIRSTEN_LAST,Memory,4,,,,,,,sunabbwggenhfbftyvi.jpg,,,,,1.545,1,,,,,,,,1530914781.307902,1530914779.330779
229,KIRSTEN_LAST,Memory,4,,,,,,,sunahctntqrunhdxhtb.jpg,,,,,1.961,4,,,,,,,,1530914784.525073,1530914782.534492
230,KIRSTEN_LAST,Memory,4,,,,,,,00197940128fa.jpg,,,,,0.714,2,,,,,,,,1530914787.727127,1530914785.747802
231,KIRSTEN_LAST,Memory,4,,,,,,,00906960530fa.jpg,,,,,1.041,2,,,,,,,,1530914790.943354,1530914788.955263
232,KIRSTEN_LAST,Memory,4,,,,,,,sunakodkcslgqhqlgwl.jpg,,,,,1.4,1,,,,,,,,1530914794.145608,1530914792.165263
233,KIRSTEN_LAST,Memory,4,,,,,,,00184940128fa.jpg,,,,,0.906,1,,,,,,,,1530914797.347542,1530914795.359608
234,KIRSTEN_LAST,Memory,4,,,,,,,00876960620fa.jpg,,,,,0.785,1,,,,,,,,1530914800.563571,1530914798.580622
235,KIRSTEN_LAST,Memory,4,,,,,,,sunaavjinpnkappuonm.jpg,,,,,0.94,1,,,,,,,,1530914803.765872,1530914801.777855
236,KIRSTEN_LAST,Memory,4,,,,,,,00747941201fa.jpg,,,,,0.726,1,,,,,,,,1530914807.099291,1530914805.109239
237,KIRSTEN_LAST,Memory,4,,,,,,,sunbdycacjfaujxitbw.jpg,,,,,1.164,2,,,,,,,,1530914810.301194,1530914808.322911
238,KIRSTEN_LAST,Memory,4,,,,,,,sunamczizlzavhzhpay.jpg,,,,,0.0,,,,,,,,,1530914813.502288,1530914811.515417
239,KIRSTEN_LAST,Memory,4,,,,,,,00895960530fa.jpg,,,,,0.003,1,,,,,,,,1530914816.718494,1530914814.726149
240,KIRSTEN_LAST,Memory,4,,,,,,,sunaaylzyqlqrsmfwif.jpg,,,,,1.089,2,,,,,,,,1530914819.920675,1530914817.933694
