,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Stimulus Start
60,KIRSTEN_LAST,Memory,1,,,,,,,00942960627fa.jpg,,,,,1.179,3,,,,,,,,1530914169.610218,1530914167.574003
61,KIRSTEN_LAST,Memory,1,,,,,,,00839940307fa.jpg,,,,,1.954,3,,,,,,,,1530914172.828414,1530914170.844491
62,KIRSTEN_LAST,Memory,1,,,,,,,00859940307fa.jpg,,,,,1.671,2,,,,,,,,1530914176.028418,1530914174.044465
63,KIRSTEN_LAST,Memory,1,,,,,,,sunaakjaacuzulqckgl.jpg,,,,,0.0,,,,,,,,,1530914179.246453,1530914177.264197
64,KIRSTEN_LAST,Memory,1,,,,,,,sunagjeesomrwjsfqie.jpg,,,,,0.003,1,,,,,,,,1530914182.481075,1530914180.494587
65,KIRSTEN_LAST,Memory,1,,,,,,,sunaemcowdozyphwknd.jpg,,,,,0.938,2,,,,,,,,1530914185.681937,1530914183.695346
66,KIRSTEN_LAST,Memory,1,,,,,,,00936960627fa.jpg,,,,,1.468,3,,,,,,,,1530914189.0171,1530914187.034314
67,KIRSTEN_LAST,Memory,1,,,,,,,sunaaelotvjgibjtjhs.jpg,,,,,1.169,2,,,,,,,,1530914192.21743,1530914190.233908
68,KIRSTEN_LAST,Memory,1,,,,,,,sunaeoghzrjarigmwua.jpg,,,,,1.856,3,,,,,,,,1530914195.41776,1530914193.43224
69,KIRSTEN_LAST,Memory,1,,,,,,,00743941201fa.jpg,,,,,1.506,4,,,,,,,,1530914198.619822,1530914196.632626
70,KIRSTEN_LAST,Memory,1,,,,,,,sunaizeyhvjzknwjudw.jpg,,,,,1.462,3,,,,,,,,1530914201.836994,1530914199.84394
71,KIRSTEN_LAST,Memory,1,,,,,,,00663941121fa.jpg,,,,,1.222,2,,,,,,,,1530914205.038938,1530914203.051069
72,KIRSTEN_LAST,Memory,1,,,,,,,sunabwjvmoaddlyxfjr.jpg,,,,,1.509,3,,,,,,,,1530914208.256349,1530914206.266172
73,KIRSTEN_LAST,Memory,1,,,,,,,00574940928fa.jpg,,,,,1.732,3,,,,,,,,1530914211.456395,1530914209.476979
74,KIRSTEN_LAST,Memory,1,,,,,,,sunapqwoeotxshkukbh.jpg,,,,,0.96,2,,,,,,,,1530914214.674717,1530914212.682946
75,KIRSTEN_LAST,Memory,1,,,,,,,sunaajqmsaavkmgbsth.jpg,,,,,1.074,1,,,,,,,,1530914217.942717,1530914215.95411
76,KIRSTEN_LAST,Memory,1,,,,,,,sunadnjjzohjhbohlwq.jpg,,,,,1.191,3,,,,,,,,1530914221.159875,1530914219.171744
77,KIRSTEN_LAST,Memory,1,,,,,,,sunbxarcshsnqsefemx.jpg,,,,,1.271,1,,,,,,,,1530914224.361236,1530914222.375624
78,KIRSTEN_LAST,Memory,1,,,,,,,00953960627fa.jpg,,,,,1.456,1,,,,,,,,1530914227.563032,1530914225.575801
79,KIRSTEN_LAST,Memory,1,,,,,,,00620940928fa.jpg,,,,,0.875,1,,,,,,,,1530914230.862513,1530914228.872719
80,KIRSTEN_LAST,Memory,1,,,,,,,sunbpflsdaxnddnwcqi.jpg,,,,,0.958,1,,,,,,,,1530914234.114405,1530914232.125475
81,KIRSTEN_LAST,Memory,1,,,,,,,00783941205fa.jpg,,,,,1.654,3,,,,,,,,1530914237.315632,1530914235.330359
82,KIRSTEN_LAST,Memory,1,,,,,,,00101931230fb.jpg,,,,,0.956,2,,,,,,,,1530914240.566114,1530914238.578266
83,KIRSTEN_LAST,Memory,1,,,,,,,00062931230fb.jpg,,,,,1.005,2,,,,,,,,1530914243.784259,1530914241.79825
84,KIRSTEN_LAST,Memory,1,,,,,,,sunacvbrcejzwmcgnoq.jpg,,,,,1.055,3,,,,,,,,1530914246.985183,1530914244.998812
85,KIRSTEN_LAST,Memory,1,,,,,,,01007960627fa.jpg,,,,,1.332,3,,,,,,,,1530914250.252653,1530914248.273425
86,KIRSTEN_LAST,Memory,1,,,,,,,sunacypmnujalygkunp.jpg,,,,,1.189,2,,,,,,,,1530914253.470721,1530914251.484544
87,KIRSTEN_LAST,Memory,1,,,,,,,sunaiycurtqsfkvcaso.jpg,,,,,1.329,3,,,,,,,,1530914256.671664,1530914254.694229
88,KIRSTEN_LAST,Memory,1,,,,,,,00741941201fa.jpg,,,,,0.829,1,,,,,,,,1530914259.872255,1530914257.896384
89,KIRSTEN_LAST,Memory,1,,,,,,,sunaipyohrqlwngaqif.jpg,,,,,1.689,2,,,,,,,,1530914263.074142,1530914261.087273
90,KIRSTEN_LAST,Memory,1,,,,,,,00648941031fa.jpg,,,,,0.67,1,,,,,,,,1530914266.274298,1530914264.289399
91,KIRSTEN_LAST,Memory,1,,,,,,,sunatstrpjxhvtbaczf.jpg,,,,,0.738,1,,,,,,,,1530914269.475371,1530914267.49019
92,KIRSTEN_LAST,Memory,1,,,,,,,00112931230fa.jpg,,,,,0.672,1,,,,,,,,1530914272.676759,1530914270.690542
93,KIRSTEN_LAST,Memory,1,,,,,,,00313940422fa.jpg,,,,,0.685,1,,,,,,,,1530914275.89468,1530914273.911148
94,KIRSTEN_LAST,Memory,1,,,,,,,sunadfndyrtqqiasoig.jpg,,,,,0.637,1,,,,,,,,1530914279.095962,1530914277.110909
95,KIRSTEN_LAST,Memory,1,,,,,,,00860940307fa.jpg,,,,,0.705,1,,,,,,,,1530914282.297149,1530914280.310348
96,KIRSTEN_LAST,Memory,1,,,,,,,00990960627fa.jpg,,,,,0.455,1,,,,,,,,1530914285.497392,1530914283.511529
97,KIRSTEN_LAST,Memory,1,,,,,,,sunarfdklgdnjgeqfjg.jpg,,,,,0.806,1,,,,,,,,1530914288.698594,1530914286.711911
98,KIRSTEN_LAST,Memory,1,,,,,,,00926960627Fa.jpg,,,,,0.572,2,,,,,,,,1530914291.899666,1530914289.912666
99,KIRSTEN_LAST,Memory,1,,,,,,,sunaqgjuuwvdcyiccjt.jpg,,,,,1.58,3,,,,,,,,1530914295.099897,1530914293.121995
