,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
29109,"{'x': 1011.2325, 'y': 534.6534}",True,"{'avg': {'x': 1018.6117, 'y': 560.0432}, 'pcenter': {'x': 0.4879, 'y': 0.5348}, 'psize': 25.906, 'raw': {'x': 1029.7673, 'y': 550.3823}}","{'x': 1019.4243, 'y': 544.3898}","{'avg': {'x': 1008.7724, 'y': 547.0911}, 'pcenter': {'x': 0.6525, 'y': 0.5457}, 'psize': 25.7682, 'raw': {'x': 1009.0814, 'y': 538.3973}}",7,794694546,1579195175.826,1009.0814,538.3973,1029.7673,550.3823,1019.42435,544.3897999999999,26,105,2,/variabl,0.0,0
29110,"{'x': 1011.5676, 'y': 537.1266}",True,"{'avg': {'x': 1020.0651, 'y': 560.8421}, 'pcenter': {'x': 0.4879, 'y': 0.5347}, 'psize': 25.9318, 'raw': {'x': 1033.1638, 'y': 547.1082}}","{'x': 1011.8104, 'y': 549.3192}","{'avg': {'x': 1007.5497, 'y': 548.2199}, 'pcenter': {'x': 0.6524, 'y': 0.5458}, 'psize': 25.8883, 'raw': {'x': 990.457, 'y': 551.5303}}",7,794694580,1579195175.86,990.457,551.5303,1033.1638,547.1082,1011.8104000000001,549.31925,26,105,2,/variabl,0.0,0
29111,"{'x': 1011.6688, 'y': 539.3891}",True,"{'avg': {'x': 1021.4023, 'y': 563.8339}, 'pcenter': {'x': 0.488, 'y': 0.535}, 'psize': 26.0496, 'raw': {'x': 1033.5553, 'y': 586.5147}}","{'x': 1020.7728, 'y': 568.7915}","{'avg': {'x': 1007.2491, 'y': 549.1037}, 'pcenter': {'x': 0.6525, 'y': 0.5457}, 'psize': 26.0826, 'raw': {'x': 1007.9904, 'y': 551.0684}}",7,794694614,1579195175.894,1007.9904,551.0684,1033.5553,586.5147,1020.7728500000001,568.7915499999999,26,105,2,/variabl,0.0,0
29112,"{'x': 1011.7847, 'y': 541.3185}",True,"{'avg': {'x': 1020.97, 'y': 565.8462}, 'pcenter': {'x': 0.4879, 'y': 0.5351}, 'psize': 26.4153, 'raw': {'x': 1014.7057, 'y': 593.7858}}","{'x': 1006.6517, 'y': 552.3982}","{'avg': {'x': 1006.6949, 'y': 547.1647}, 'pcenter': {'x': 0.6524, 'y': 0.5456}, 'psize': 26.0032, 'raw': {'x': 998.5976, 'y': 511.0106}}",7,794694658,1579195175.938,998.5976,511.0106,1014.7057,593.7858,1006.65165,552.3982,26,105,2,/variabl,0.0,0
29113,"{'x': 1012.0272, 'y': 543.1721}",True,"{'avg': {'x': 1022.0005, 'y': 565.8266}, 'pcenter': {'x': 0.4879, 'y': 0.5349}, 'psize': 26.202, 'raw': {'x': 1035.5282, 'y': 565.2083}}","{'x': 1020.1185, 'y': 540.7442}","{'avg': {'x': 1006.0819, 'y': 545.0476}, 'pcenter': {'x': 0.6525, 'y': 0.5457}, 'psize': 26.0911, 'raw': {'x': 1004.7089, 'y': 516.2801}}",7,794694692,1579195175.972,1004.7089,516.2801,1035.5282,565.2083,1020.1185499999999,540.7442,26,105,2,/variabl,0.0,0
29114,"{'x': 1012.2856, 'y': 545.0431}",True,"{'avg': {'x': 1022.4475, 'y': 567.269}, 'pcenter': {'x': 0.4879, 'y': 0.5349}, 'psize': 26.5388, 'raw': {'x': 1023.5795, 'y': 580.6324}}","{'x': 1015.457, 'y': 549.1066}","{'avg': {'x': 1006.272, 'y': 542.5248}, 'pcenter': {'x': 0.6525, 'y': 0.5457}, 'psize': 26.1396, 'raw': {'x': 1007.3345, 'y': 517.5808}}",7,794694725,1579195176.005,1007.3345,517.5808,1023.5795,580.6324,1015.4570000000001,549.1066,26,105,2,/variabl,0.0,0
29115,"{'x': 1012.4264, 'y': 546.0634}",True,"{'avg': {'x': 1015.3896, 'y': 566.9288}, 'pcenter': {'x': 0.4871, 'y': 0.5349}, 'psize': 26.1906, 'raw': {'x': 909.574, 'y': 562.5975}}","{'x': 932.0018, 'y': 537.9964}","{'avg': {'x': 1002.907, 'y': 540.502}, 'pcenter': {'x': 0.6516, 'y': 0.5457}, 'psize': 25.9925, 'raw': {'x': 954.4296, 'y': 513.3953}}",7,794694769,1579195176.049,954.4296,513.3953,909.574,562.5975,932.0018,537.9964,26,105,2,/variabl,0.0,0
29116,"{'x': 1012.0865, 'y': 546.4608}",True,"{'avg': {'x': 800.5698, 'y': 515.8076}, 'pcenter': {'x': 0.486, 'y': 0.5348}, 'psize': 26.2971, 'raw': {'x': 800.5698, 'y': 515.8076}}","{'x': 840.4005, 'y': 516.3799}","{'avg': {'x': 994.8712, 'y': 538.5229}, 'pcenter': {'x': 0.6502, 'y': 0.5454}, 'psize': 25.8074, 'raw': {'x': 880.2313, 'y': 516.9522}}",7,794694803,1579195176.083,880.2313,516.9522,800.5698,515.8076,840.4005500000001,516.3798999999999,26,105,2,/variabl,0.0,0
29117,"{'x': 790.0393, 'y': 527.7894}",False,"{'avg': {'x': 790.0393, 'y': 527.7894}, 'pcenter': {'x': 0.486, 'y': 0.5349}, 'psize': 25.7074, 'raw': {'x': 790.0393, 'y': 527.7894}}","{'x': 830.5021, 'y': 524.5729}","{'avg': {'x': 986.4119, 'y': 536.7914}, 'pcenter': {'x': 0.6502, 'y': 0.5455}, 'psize': 25.4388, 'raw': {'x': 870.965, 'y': 521.3563}}",7,794694838,1579195176.118,870.965,521.3563,790.0393,527.7894,830.50215,524.57285,26,105,2,/variabl,0.0,0
29118,"{'x': 773.0651, 'y': 514.548}",False,"{'avg': {'x': 773.0651, 'y': 514.548}, 'pcenter': {'x': 0.4859, 'y': 0.5346}, 'psize': 25.138, 'raw': {'x': 756.1341, 'y': 501.3404}}","{'x': 819.0408, 'y': 520.5907}","{'avg': {'x': 978.715, 'y': 536.5145}, 'pcenter': {'x': 0.6503, 'y': 0.5457}, 'psize': 25.2309, 'raw': {'x': 881.9474, 'y': 539.8411}}",7,794694871,1579195176.151,881.9474,539.8411,756.1341,501.3404,819.04075,520.59075,26,105,2,/variabl,0.0,0
