Button,Time
"[['2', 281.4626579284668]]",1539203690.954132
"[['2', 401.45134592056274]]",1539203810.942708
"[['1', 495.72512102127075]]",1539203905.256444
"[['2', 512.1709680557251]]",1539203921.662383
"[['2', 21.438997983932495]]",1539204512.218914
"[['3', 197.083083152771]]",1539204687.862951
"[['2', 178.43372678756714]]",1539205312.929132
"[['3', 46.172280073165894]]",1539205534.40185
"[['2', 30.922564029693604]]",1539206285.41156
"[['2', 70.4261200428009]]",1539206323.875324
