4.0988 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1680, 1050]. Using actual size
7.2717 	DATA 	Keypress: return
10.7245 	DATA 	Keypress: 3
14.2105 	DATA 	Keypress: 1
17.8275 	DATA 	Keypress: 3
21.3255 	DATA 	Keypress: 3
24.7932 	DATA 	Keypress: 3
28.2671 	DATA 	Keypress: 1
31.7840 	DATA 	Keypress: 3
35.1120 	DATA 	Keypress: 3
38.4619 	DATA 	Keypress: 1
41.8588 	DATA 	Keypress: 1
43.8645 	DATA 	Keypress: return
45.6458 	DATA 	Keypress: 1
45.9258 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=1
46.1605 	DATA 	Keypress: 3
47.3804 	DATA 	Keypress: 3
47.8804 	DATA 	Keypress: 3
48.0252 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=3
48.0438 	ERROR 	Couldn't find image /Users/kirstenziman/Documents/GitHub/P4N2016/stim/OddballLocStims/Faces/House_277.jpg; check path? (tried: /Users/kirstenziman/Documents/GitHub/P4N2016/stim/OddballLocStims/Faces/House_277.jpg)
50.0792 	DATA 	Keypress: 1
50.0920 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=1
51.6806 	DATA 	Keypress: 1
52.1589 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=1
53.6305 	DATA 	Keypress: 1
54.2255 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=1
55.5480 	DATA 	Keypress: 1
56.2931 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=1
56.3105 	ERROR 	Couldn't find image /Users/kirstenziman/Documents/GitHub/P4N2016/stim/OddballLocStims/Faces/House_014.jpg; check path? (tried: /Users/kirstenziman/Documents/GitHub/P4N2016/stim/OddballLocStims/Faces/House_014.jpg)
57.6469 	DATA 	Keypress: 2
58.3591 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=2
58.3763 	ERROR 	Couldn't find image /Users/kirstenziman/Documents/GitHub/P4N2016/stim/OddballLocStims/Faces/House_064.jpg; check path? (tried: /Users/kirstenziman/Documents/GitHub/P4N2016/stim/OddballLocStims/Faces/House_064.jpg)
59.9285 	DATA 	Keypress: 3
60.4254 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=3
61.8644 	DATA 	Keypress: 4
62.5095 	DATA 	RatingScale unnamed RatingScale: (timed out: 1.000s) rating=4
62.5271 	ERROR 	Couldn't find image /Users/kirstenziman/Documents/GitHub/P4N2016/stim/OddballLocStims/Faces/House_241.jpg; check path? (tried: /Users/kirstenziman/Documents/GitHub/P4N2016/stim/OddballLocStims/Faces/House_241.jpg)
