,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
23843,"{'x': 1032.6766, 'y': 647.4669}",True,"{'avg': {'x': 1017.8096, 'y': 687.3986}, 'pcenter': {'x': 0.5182, 'y': 0.508}, 'psize': 30.8627, 'raw': {'x': 1016.9973, 'y': 681.7482}}","{'x': 1039.1072, 'y': 655.4023}","{'avg': {'x': 1052.9651, 'y': 625.8004}, 'pcenter': {'x': 0.6653, 'y': 0.5047}, 'psize': 33.868, 'raw': {'x': 1061.217, 'y': 629.0565}}",7,440790538,1571325079.05,1061.217,629.0565,1016.9973,681.7482,1039.10715,655.4023500000001,38,50,2,/sustain,0.0,0
23844,"{'x': 1032.4568, 'y': 649.7493}",True,"{'avg': {'x': 1017.8041, 'y': 687.6747}, 'pcenter': {'x': 0.5183, 'y': 0.5081}, 'psize': 31.196, 'raw': {'x': 1015.4124, 'y': 687.5365}}","{'x': 1033.0005, 'y': 649.5415}","{'avg': {'x': 1052.9723, 'y': 625.3817}, 'pcenter': {'x': 0.6654, 'y': 0.5046}, 'psize': 33.8488, 'raw': {'x': 1050.5885, 'y': 611.5466}}",7,440790580,1571325079.092,1050.5885,611.5466,1015.4124,687.5365,1033.00045,649.54155,38,50,2,/sustain,0.0,0
23845,"{'x': 1033.0635, 'y': 650.144}",True,"{'avg': {'x': 1017.261, 'y': 687.8779}, 'pcenter': {'x': 0.5182, 'y': 0.5081}, 'psize': 30.9021, 'raw': {'x': 1008.769, 'y': 687.83}}","{'x': 1025.1436, 'y': 658.9105}","{'avg': {'x': 1052.4006, 'y': 625.6675}, 'pcenter': {'x': 0.6654, 'y': 0.5047}, 'psize': 33.9304, 'raw': {'x': 1041.5179, 'y': 629.9911}}",7,440790614,1571325079.126,1041.5179,629.9911,1008.769,687.83,1025.14345,658.9105500000001,38,50,2,/sustain,0.0,0
23846,"{'x': 1033.5187, 'y': 650.7087}",True,"{'avg': {'x': 1017.3599, 'y': 688.4751}, 'pcenter': {'x': 0.5182, 'y': 0.5081}, 'psize': 30.9563, 'raw': {'x': 1017.685, 'y': 695.2056}}","{'x': 1029.4619, 'y': 664.5586}","{'avg': {'x': 1051.8104, 'y': 625.9357}, 'pcenter': {'x': 0.6654, 'y': 0.5048}, 'psize': 34.0142, 'raw': {'x': 1041.2388, 'y': 633.9115}}",7,440790647,1571325079.159,1041.2388,633.9115,1017.685,695.2056,1029.4619,664.55855,38,50,2,/sustain,0.0,0
23847,"{'x': 1033.8422, 'y': 651.3389}",True,"{'avg': {'x': 1017.0899, 'y': 688.3107}, 'pcenter': {'x': 0.5182, 'y': 0.5081}, 'psize': 30.9823, 'raw': {'x': 1015.6121, 'y': 686.5201}}","{'x': 1035.5157, 'y': 655.4392}","{'avg': {'x': 1051.6383, 'y': 625.7395}, 'pcenter': {'x': 0.6654, 'y': 0.5047}, 'psize': 34.0342, 'raw': {'x': 1055.4194, 'y': 624.3584}}",7,440790690,1571325079.202,1055.4194,624.3584,1015.6121,686.5201,1035.51575,655.4392499999999,38,50,2,/sustain,0.0,0
23848,"{'x': 1034.1151, 'y': 651.882}",True,"{'avg': {'x': 1016.8137, 'y': 688.6762}, 'pcenter': {'x': 0.5182, 'y': 0.5081}, 'psize': 30.937, 'raw': {'x': 1014.6465, 'y': 693.7499}}","{'x': 1027.2341, 'y': 660.3418}","{'avg': {'x': 1050.8663, 'y': 625.556}, 'pcenter': {'x': 0.6653, 'y': 0.5047}, 'psize': 34.0076, 'raw': {'x': 1039.8218, 'y': 626.9337}}",7,440790724,1571325079.236,1039.8218,626.9337,1014.6465,693.7499,1027.23415,660.3418,38,50,2,/sustain,0.0,0
23849,"{'x': 1033.9276, 'y': 653.0911}",True,"{'avg': {'x': 1016.3447, 'y': 688.1845}, 'pcenter': {'x': 0.5182, 'y': 0.508}, 'psize': 31.0675, 'raw': {'x': 1012.067, 'y': 684.5271}}","{'x': 1026.7365, 'y': 652.6279}","{'avg': {'x': 1050.0343, 'y': 625.1038}, 'pcenter': {'x': 0.6654, 'y': 0.5046}, 'psize': 34.0068, 'raw': {'x': 1041.4059, 'y': 620.7288}}",7,440790758,1571325079.27,1041.4059,620.7288,1012.067,684.5271,1026.7364499999999,652.62795,38,50,2,/sustain,0.0,0
23850,"{'x': 1035.0311, 'y': 651.7744}",True,"{'avg': {'x': 1015.4675, 'y': 687.0953}, 'pcenter': {'x': 0.5182, 'y': 0.508}, 'psize': 31.0456, 'raw': {'x': 1004.0894, 'y': 671.4287}}","{'x': 1031.5294, 'y': 642.9457}","{'avg': {'x': 1050.6056, 'y': 624.3204}, 'pcenter': {'x': 0.6655, 'y': 0.5046}, 'psize': 33.8905, 'raw': {'x': 1058.9694, 'y': 614.4627}}",7,440790803,1571325079.315,1058.9694,614.4627,1004.0894,671.4287,1031.5294,642.9457,38,50,2,/sustain,0.0,0
23851,"{'x': 1034.9391, 'y': 652.4534}",True,"{'avg': {'x': 1015.6177, 'y': 686.8596}, 'pcenter': {'x': 0.5183, 'y': 0.508}, 'psize': 31.1549, 'raw': {'x': 1019.2097, 'y': 683.579}}","{'x': 1030.7153, 'y': 651.4427}","{'avg': {'x': 1050.0819, 'y': 623.8405}, 'pcenter': {'x': 0.6654, 'y': 0.5046}, 'psize': 34.0091, 'raw': {'x': 1042.2211, 'y': 619.3064}}",7,440790836,1571325079.348,1042.2211,619.3064,1019.2097,683.579,1030.7154,651.4427000000001,38,50,2,/sustain,0.0,0
23852,"{'x': 1035.2098, 'y': 652.3641}",True,"{'avg': {'x': 1016.171, 'y': 687.0749}, 'pcenter': {'x': 0.5183, 'y': 0.5081}, 'psize': 30.6463, 'raw': {'x': 1024.9154, 'y': 690.4368}}","{'x': 1041.3846, 'y': 650.3849}","{'avg': {'x': 1050.5999, 'y': 622.4423}, 'pcenter': {'x': 0.6654, 'y': 0.5046}, 'psize': 33.7093, 'raw': {'x': 1057.8539, 'y': 610.3329}}",7,440790869,1571325079.381,1057.8539,610.3329,1024.9154,690.4368,1041.38465,650.3848499999999,38,50,2,/sustain,0.0,0
