,Unnamed: 0.1,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe,Trial,fix,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord
0,150,8.0,Presentation,3.0,00532960627fa_sunaccdtpgenvcbcbcf.jpg,00288940422fa_sunabppokiyglaxpcha.jpg,00532960627fa.jpg,sunaccdtpgenvcbcbcf.jpg,00288940422fa.jpg,sunabppokiyglaxpcha.jpg,,Face,>,Face,1.025055170059204,,,,1.0,,,1.0,,1551380629.031952,1551380632.078045,x,0.0,0.9390243902439024,7.0,897437643.5853659,1551380631.012195,1050.3439158536582,709.2727170731708,957.8845878048783,811.4643890243902,29.319351689155404,22.17741613058943
1,151,8.0,Presentation,3.0,00787960620fa_sunagoufulkpsxrmklt.jpg,00857940307fa_sunaiwfobocrruqznsv.jpg,00787960620fa.jpg,sunagoufulkpsxrmklt.jpg,00857940307fa.jpg,sunaiwfobocrruqznsv.jpg,,Face,<,Face,1.840541124343872,,,,1.0,,,3.0,,1551380636.901223,1551380639.890176,o,1.0,1.0,7.0,897444513.8412699,1551380637.857143,1057.1649285714284,734.1835095238097,963.396473015873,816.5775317460315,29.499407181377112,22.61526518518518
2,152,8.0,Presentation,3.0,00130931230fa_sunaamvxnvouicstkjb.jpg,00568940928fa_sunacsdhbbsybcyxnel.jpg,00130931230fa.jpg,sunaamvxnvouicstkjb.jpg,00568940928fa.jpg,sunacsdhbbsybcyxnel.jpg,,Face,<,Face,1.0865249633789062,,,,1.0,,,1.0,,1551380645.504407,1551380648.4931462,x,2.0,1.0,7.0,897453649.8395061,1551380647.0,1078.7552456790124,725.9934049382715,932.8915197530865,821.6038,29.369256975790897,22.569125905349797
3,153,8.0,Presentation,3.0,00967960627fa_sunbaejotfklekvpxcz.jpg,00929960627fa_sunaprnrbmgkomdbchr.jpg,00967960627fa.jpg,sunbaejotfklekvpxcz.jpg,00929960627fa.jpg,sunaprnrbmgkomdbchr.jpg,,Face,>,Place,0.9232819080352784,,,,1.0,,,1.0,,1551380653.353514,1551380656.336956,x,3.0,0.8717948717948718,7.0,897461697.051282,1551380655.0384614,1094.221956410257,751.6313846153847,956.4481166666665,835.2436743589743,29.938982023925792,23.141927943376064
4,154,8.0,Presentation,3.0,00062931230fb_sunaaelotvjgibjtjhs.jpg,00663941121fa_sunadnjjzohjhbohlwq.jpg,00062931230fb.jpg,sunaaelotvjgibjtjhs.jpg,00663941121fa.jpg,sunadnjjzohjhbohlwq.jpg,,Face,<,Place,1.0681018829345703,,,,1.0,,,3.0,,1551380661.071869,1551380664.056226,o,4.0,1.0,7.0,897469628.5316455,1551380663.0,1099.04405443038,733.3653329113922,941.6554379746837,816.2505772151898,29.79341544087471,22.598565356012656
5,155,8.0,Presentation,3.0,00829940307fa_sunahwgbqkqcrwprgvh.jpg,00108960530fa_sunaajtnvzzpsjdzres.jpg,00829940307fa.jpg,sunahwgbqkqcrwprgvh.jpg,00108960530fa.jpg,sunaajtnvzzpsjdzres.jpg,,Face,>,Face,0.8728280067443848,,,,1.0,,,1.0,,1551380668.9282384,1551380671.9086778,x,5.0,0.6911764705882353,7.0,897476687.3382353,1551380670.0441177,1151.735992647059,746.2891705882356,893.6822676470588,828.1921073529409,29.86230760878619,22.961185303308824
6,156,8.0,Presentation,3.0,00893960530Fa_sunaloffvbvysigxent.jpg,00071941031fa_sunaaexqbtdswxrqjvz.jpg,00893960530Fa.jpg,sunaloffvbvysigxent.jpg,00071941031fa.jpg,sunaaexqbtdswxrqjvz.jpg,,Face,<,Place,0.6679098606109619,,,,1.0,,,3.0,,1551380676.592798,1551380679.5837688,o,6.0,0.7014925373134329,7.0,897484716.6716418,1551380678.074627,1157.0976835820898,735.4410194029851,931.5770761194027,798.9433373134327,30.493835603063783,22.376438535447765
7,157,8.0,Presentation,3.0,00131931230fb_sunaangbuylfvckqqoo.jpg,00126931230fb_sunaamdjwemxpmmtypi.jpg,00131931230fb.jpg,sunaangbuylfvckqqoo.jpg,00126931230fb.jpg,sunaamdjwemxpmmtypi.jpg,,Face,>,Face,1.918532133102417,,,,1.0,,,3.0,,1551380684.050168,1551380687.029362,o,7.0,1.0,7.0,897492839.4411764,1551380686.1617646,1104.458964705882,726.7588602941178,932.6043,811.5252029411763,29.7403279368681,22.43330925551471
8,158,8.0,Presentation,3.0,00096931230fa_sunaaiqiqcggrskoqgy.jpg,00953960627fa_sunatstrpjxhvtbaczf.jpg,00096931230fa.jpg,sunaaiqiqcggrskoqgy.jpg,00953960627fa.jpg,sunatstrpjxhvtbaczf.jpg,,Face,<,Place,1.8258039951324463,,,,1.0,,,1.0,,1551380692.71953,1551380695.703554,x,8.0,0.8939393939393939,7.0,897500828.3333334,1551380694.1666667,1089.2010409090908,746.5598681818179,922.6253954545455,799.2355227272728,29.371880101207385,22.542849450757576
9,159,8.0,Presentation,3.0,00960960627fa_sunawksfbacycuhbrsc.jpg,00952960627fa_sunathzzbcwjykldrem.jpg,00960960627fa.jpg,sunawksfbacycuhbrsc.jpg,00952960627fa.jpg,sunathzzbcwjykldrem.jpg,,Face,>,Place,1.3931658267974854,,,,1.0,,,3.0,,1551380701.317678,1551380704.307806,o,9.0,1.0,7.0,897509624.4050633,1551380702.9746835,1091.5282556962025,714.6802405063289,921.7017848101267,798.825216455696,29.392372173407832,22.071954580696197
10,100,8.0,Presentation,2.0,00805941205fa_sunagwzdbtlixdhgolm.jpg,00935960627fa_sunaqbmgkgqucajzrkp.jpg,00805941205fa.jpg,sunagwzdbtlixdhgolm.jpg,00935960627fa.jpg,sunaqbmgkgqucajzrkp.jpg,,Face,<,Face,0.9502880573272704,,,,1.0,,,1.0,,1551380245.323469,1551380248.371041,x,0.0,0.3684210526315789,7.0,897054227.2894737,1551380247.5,1093.250439473684,740.6906236842107,912.8325605263157,667.4268210526317,29.28802817382812,20.535046069078945
11,101,8.0,Presentation,2.0,00793941205fa_sunagtjwilqjvxohypn.jpg,00921960627fa_sunapqkpqdfvxlbqwyo.jpg,00793941205fa.jpg,sunagtjwilqjvxohypn.jpg,00921960627fa.jpg,sunapqkpqdfvxlbqwyo.jpg,,Face,>,Place,1.288696050643921,,,,1.0,,,1.0,,1551380253.1225278,1551380256.10608,x,1.0,0.7341772151898734,7.0,897061627.4556962,1551380254.987342,1134.9872405063288,743.3174101265824,932.0622240506328,675.2630050632912,30.17811474133454,20.687631054852318
12,102,8.0,Presentation,2.0,00869940307fa_sunajoveqhiprwqgoco.jpg,00266940128fb_sunabkngeblodihjvbk.jpg,00869940307fa.jpg,sunajoveqhiprwqgoco.jpg,00266940128fb.jpg,sunabkngeblodihjvbk.jpg,,Face,>,Place,1.2975201606750488,,,,0.0,,,3.0,,1551380261.2117221,1551380264.195034,o,2.0,0.8734177215189873,7.0,897069641.0253165,1551380263.0,1097.8037531645566,731.8525632911393,947.6684594936711,668.383659493671,29.86309529222706,20.420111582278476
13,103,8.0,Presentation,2.0,00636941031fa_sunaddtdkycxbqlpfqa.jpg,00773941201fa_sunafvcflzhlqloapyo.jpg,00636941031fa.jpg,sunaddtdkycxbqlpfqa.jpg,00773941201fa.jpg,sunafvcflzhlqloapyo.jpg,,Face,>,Place,0.7640919685363771,,,,1.0,,,1.0,,1551380269.2606616,1551380272.249003,x,3.0,0.8947368421052632,7.0,897077556.6578947,1551380270.9342105,1098.6629407894732,739.6166460526315,930.2251263157895,673.1808065789472,29.620973245335623,20.603296184210524
14,104,8.0,Presentation,2.0,00909960530_sunaobtizabegtwfwul.jpg,00969960627fa_sunbaoizrfijvhpnnjn.jpg,00909960530.jpg,sunaobtizabegtwfwul.jpg,00969960627fa.jpg,sunbaoizrfijvhpnnjn.jpg,,Face,>,Face,0.9303379058837892,,,,1.0,,,3.0,,1551380276.78391,1551380279.772927,o,4.0,1.0,7.0,897084640.1891892,1551380278.0,1093.5394999999999,772.259154054054,936.7740905405404,678.1639945945947,29.641785330645597,21.15200425112613
15,105,8.0,Presentation,2.0,00771941205fa_sunafowswglhxcsufpo.jpg,00790941205fa_sunagpjzsbltchlwvou.jpg,00771941205fa.jpg,sunafowswglhxcsufpo.jpg,00790941205fa.jpg,sunagpjzsbltchlwvou.jpg,,Face,<,Place,0.7388329505920409,,,,1.0,,,3.0,,1551380284.485769,1551380287.467279,o,5.0,0.7903225806451613,7.0,897092565.9193548,1551380285.919355,1091.9188258064512,754.016979032258,956.4290419354842,682.7330048387095,29.90507873314642,20.95260393145161
16,106,8.0,Presentation,2.0,00720960620fa_sunaecpkgfewqqreqwe.jpg,00773960620fa_sunafvsxtzaizojicxx.jpg,00720960620fa.jpg,sunaecpkgfewqqreqwe.jpg,00773960620fa.jpg,sunafvsxtzaizojicxx.jpg,,Face,<,Place,1.0198969841003418,,,,1.0,,,3.0,,1551380291.970768,1551380294.959321,o,6.0,0.8533333333333334,7.0,897099720.9733334,1551380293.0666666,1124.7410933333335,765.0997920000004,921.0796999999998,687.6142319999998,29.868184433919257,21.18541285
17,107,8.0,Presentation,2.0,00127931230fa_sunaampvucecsfbdafn.jpg,00296940422fa_sunabrwnslxalcohfre.jpg,00127931230fa.jpg,sunaampvucecsfbdafn.jpg,00296940422fa.jpg,sunabrwnslxalcohfre.jpg,,Face,<,Face,1.0647649765014648,,,,1.0,,,3.0,,1551380299.753562,1551380302.744223,x,7.0,0.8888888888888888,7.0,897107644.1111112,1551380301.0,1118.8741000000002,744.704512345679,917.5009975308645,671.3193283950616,29.73028096492814,20.65034767746914
18,108,8.0,Presentation,2.0,00955960627fb_sunauburywlkjszngcq.jpg,00819940307fa_sunahqldjibofgsfdgb.jpg,00955960627fb.jpg,sunauburywlkjszngcq.jpg,00819940307fa.jpg,sunahqldjibofgsfdgb.jpg,,Face,>,Face,0.7480578422546387,,,,1.0,,,1.0,,1551380307.611113,1551380310.597311,x,8.0,0.6621621621621622,7.0,897115661.3243244,1551380309.0135136,1123.8366391891893,789.8348932432434,868.8349378378377,684.7400027027024,29.092226637259827,21.504217232545038
19,109,8.0,Presentation,2.0,00835940307fa_sunaijsqpvodplbwxkf.jpg,00162931230fb_sunaavjinpnkappuonm.jpg,00835940307fa.jpg,sunaijsqpvodplbwxkf.jpg,00162931230fb.jpg,sunaavjinpnkappuonm.jpg,,Face,<,Face,0.7940549850463867,,,,1.0,,,1.0,,1551380315.109017,1551380318.101136,x,9.0,0.85,7.0,897123650.85,1551380317.0125,1114.9417337500001,828.67410125,931.21987375,703.5857587500001,29.87316018762207,22.345456291666665
20,0,8.0,Presentation,0.0,00841940307fa_sunaisiwfgppimtnmxl.jpg,00895960530fa_sunamczizlzavhzhpay.jpg,00841940307fa.jpg,sunaisiwfgppimtnmxl.jpg,00895960530fa.jpg,sunamczizlzavhzhpay.jpg,,Face,<,Face,1.401508092880249,,,,1.0,,,1.0,,1551379352.950548,1551379356.035916,x,0.0,0.3979591836734694,7.0,896161095.9795918,1551379354.4795918,1510.7744163265309,575.81715,1180.175336734693,640.5291704081634,39.28681524244658,17.738383839285717
21,1,8.0,Presentation,0.0,00089931230fa_sunaagcpoejbuzyvddd.jpg,00776941205fa_sunafxokyavhgptyfye.jpg,00089931230fa.jpg,sunaagcpoejbuzyvddd.jpg,00776941205fa.jpg,sunafxokyavhgptyfye.jpg,,Face,>,Face,0.6851649284362793,,,,1.0,,,3.0,,1551379361.499738,1551379364.501492,x,1.0,0.47297297297297297,7.0,896169754.3783784,1551379363.0810812,1500.4342432432436,536.9755135135136,1204.6694000000005,631.5610608108109,39.493456510240705,17.041158375563064
22,2,8.0,Presentation,0.0,00750941201fa_sunaeuzwggvibufclwf.jpg,00926960627Fa_sunapqwoeotxshkukbh.jpg,00750941201fa.jpg,sunaeuzwggvibufclwf.jpg,00926960627Fa.jpg,sunapqwoeotxshkukbh.jpg,,Face,>,Place,0.7818620204925537,,,,1.0,,,1.0,,1551379369.82226,1551379372.823343,x,2.0,0.30985915492957744,7.0,896177727.5211267,1551379371.0704226,1529.5968718309862,560.0903450704225,1184.3525436619718,656.4384577464788,39.622601329706754,17.74104504107981
23,3,8.0,Presentation,0.0,00675941121fa_sunadoxcchtmsxewsau.jpg,00125931230fa_sunaalltyvjhbzhkmvg.jpg,00675941121fa.jpg,sunadoxcchtmsxewsau.jpg,00125931230fa.jpg,sunaalltyvjhbzhkmvg.jpg,,Face,<,Place,0.7370731830596924,,,,1.0,,,3.0,,1551379377.97578,1551379380.9886699,o,3.0,0.18666666666666668,7.0,896185673.5733334,1551379379.0266666,1521.4400933333332,572.5155146666667,1122.9446853333327,655.3254919999999,38.60698480572916,17.90601468055555
24,4,8.0,Presentation,0.0,00978960627fa_sunbddbivbptlrlauhy.jpg,00957960627fa_sunavhxgmgrqsaptynb.jpg,00978960627fa.jpg,sunbddbivbptlrlauhy.jpg,00957960627fa.jpg,sunavhxgmgrqsaptynb.jpg,,Face,>,Place,0.6550858020782471,,,,1.0,,,1.0,,1551379385.894836,1551379388.8852198,x,4.0,0.36486486486486486,7.0,896193598.4324324,1551379386.9594595,1505.7786999999998,573.2198378378379,1169.8850175675675,689.9808945945947,39.0636450953468,18.42167734797297
25,5,8.0,Presentation,0.0,00742941201fa_sunaenwuebvlpdmntju.jpg,01005960627fa_sunbwyuesflwdpqtgoy.jpg,00742941201fa.jpg,sunaenwuebvlpdmntju.jpg,01005960627fa.jpg,sunbwyuesflwdpqtgoy.jpg,,Face,<,Face,1.9301109313964844,,,,0.0,,,1.0,,1551379394.060003,1551379397.0821779,x,5.0,0.45569620253164556,7.0,896202632.9746835,1551379396.0,1521.8856278481014,554.256749367089,1174.9909772151896,716.7069632911392,39.3733449665002,18.53488747626582
26,6,8.0,Presentation,0.0,00965960627fa_sunaydywdmvlfddbxbk.jpg,00681941121fa_sunadqmjrhfjyuzyvdd.jpg,00965960627fa.jpg,sunaydywdmvlfddbxbk.jpg,00681941121fa.jpg,sunadqmjrhfjyuzyvdd.jpg,,Face,>,Place,0.7889301776885986,,,,1.0,,,1.0,,1551379403.462513,1551379406.463964,x,6.0,0.24,7.0,896211628.3733333,1551379405.0133333,1516.2202133333333,547.847965333333,1165.3195413333335,653.988576,39.14943294166667,17.526782894444445
27,7,8.0,Presentation,0.0,00574940928fa_sunacvbrcejzwmcgnoq.jpg,00158931230fb_sunaavchcbptaerhcfy.jpg,00574940928fa.jpg,sunacvbrcejzwmcgnoq.jpg,00158931230fb.jpg,sunaavchcbptaerhcfy.jpg,,Face,<,Face,0.6717600822448729,,,,1.0,,,3.0,,1551379411.481873,1551379414.484935,o,7.0,0.6883116883116883,7.0,896219616.1948051,1551379412.987013,1479.4943766233769,561.5157,1177.5913506493507,666.4743285714287,38.792413694069616,17.908187916666666
28,8,8.0,Presentation,0.0,00984960627fa_sunbfzchmomnvzhbxdg.jpg,00839940307fa_sunaipyohrqlwngaqif.jpg,00984960627fa.jpg,sunbfzchmomnvzhbxdg.jpg,00839940307fa.jpg,sunaipyohrqlwngaqif.jpg,,Face,>,Face,1.6215970516204834,,,,1.0,,,1.0,,1551379420.037766,1551379423.0356786,o,8.0,0.5866666666666667,7.0,896228734.8533334,1551379422.08,1502.0246520000003,548.9615400000001,1182.2062506666664,676.5688880000001,39.18872265123696,17.872318741666668
29,9,8.0,Presentation,0.0,00306940422fa_sunabueyoajufbkraki.jpg,00796941205fa_sunaguchqqnrtodtezq.jpg,00306940422fa.jpg,sunabueyoajufbkraki.jpg,00796941205fa.jpg,sunaguchqqnrtodtezq.jpg,,Face,<,Place,0.9721739292144777,,,,1.0,,,3.0,,1551379429.341422,1551379432.3559651,o,9.0,0.34615384615384615,7.0,896237858.1153846,1551379431.1538463,1478.1856730769227,577.7346500000001,1167.9867192307693,669.3526942307694,38.63308326660157,18.186690436698715
30,50,8.0,Presentation,1.0,00939960627fa_sunarceibpcyacbmfga.jpg,00825940307fa_sunahrltmuwbiehihpe.jpg,00939960627fa.jpg,sunarceibpcyacbmfga.jpg,00825940307fa.jpg,sunahrltmuwbiehihpe.jpg,,Face,>,Place,1.5149650573730469,,,,1.0,,,1.0,,1551379846.644051,1551379849.661869,x,0.0,0.1111111111111111,7.0,896654856.4222223,1551379848.2444444,1460.082571111111,872.7263066666668,967.7238377777777,735.4257866666668,35.445025207899306,23.452218027777775
31,51,8.0,Presentation,1.0,00725941201fa_sunaefgzwiramypjvtd.jpg,00101931230fb_sunaajqmsaavkmgbsth.jpg,00725941201fa.jpg,sunaefgzwiramypjvtd.jpg,00101931230fb.jpg,sunaajqmsaavkmgbsth.jpg,,Face,<,Face,0.8675379753112793,,,,1.0,,,3.0,,1551379854.9922528,1551379857.9608948,o,1.0,0.967741935483871,7.0,896662624.1612903,1551379855.967742,1081.4486935483872,765.1629903225806,960.3116580645161,683.6293322580648,29.80890357091104,21.128221370967747
32,52,8.0,Presentation,1.0,00082931230fa_sunaafvitpexrpvumsa.jpg,00077931230fb_sunaafgqutfaishsxyu.jpg,00082931230fa.jpg,sunaafvitpexrpvumsa.jpg,00077931230fb.jpg,sunaafgqutfaishsxyu.jpg,,Face,>,Face,1.5218479633331299,,,,1.0,,,3.0,,1551379862.6325474,1551379865.595784,o,2.0,0.7857142857142857,7.0,896670645.5571429,1551379863.9857142,1089.7462628571432,774.8920585714286,998.8469642857144,696.2209371428571,30.492645259556365,21.453731187499997
33,53,8.0,Presentation,1.0,00576941031fa_sunacvjlsylseoghjup.jpg,00242940128fa_sunabcuurugvxwparpk.jpg,00576941031fa.jpg,sunacvjlsylseoghjup.jpg,00242940128fa.jpg,sunabcuurugvxwparpk.jpg,,Face,<,Face,0.7646260261535645,,,,1.0,,,1.0,,1551379870.914662,1551379873.885713,x,3.0,0.875,7.0,896678653.825,1551379872.0,1123.2489775000001,760.05713875,973.3844625000002,693.0210287499998,30.6100292265625,21.19072327604166
34,54,8.0,Presentation,1.0,00950960627fa_sunasrjlmglmjzbmqxb.jpg,00828940307fa_sunahuynahneraqftyz.jpg,00950960627fa.jpg,sunasrjlmglmjzbmqxb.jpg,00828940307fa.jpg,sunahuynahneraqftyz.jpg,,Face,<,Place,0.6186399459838867,,,,1.0,,,3.0,,1551379878.421559,1551379881.384042,o,4.0,0.8846153846153846,7.0,896686613.551282,1551379879.9615386,1098.723182051282,769.5909474358973,968.1819782051282,680.814026923077,30.17600795491536,21.151739209401715
35,55,8.0,Presentation,1.0,00280940422fb_sunabohxbskznglnrhv.jpg,00124931230fa_sunaalhlvzmjmitybdn.jpg,00280940422fb.jpg,sunabohxbskznglnrhv.jpg,00124931230fa.jpg,sunaalhlvzmjmitybdn.jpg,,Face,<,Place,1.550936937332153,,,,1.0,,,3.0,,1551379885.7688394,1551379888.737627,o,5.0,0.6933333333333334,7.0,896693711.2,1551379887.0533333,1086.4831706666664,791.8838586666667,965.5814560000005,693.2015759999999,29.959341961588542,21.657495922222225
36,56,8.0,Presentation,1.0,00894960620fa_sunalqmfgeadpqsyzpd.jpg,00540940519fa_sunacdnquypmsshhsbk.jpg,00894960620fa.jpg,sunalqmfgeadpqsyzpd.jpg,00540940519fa.jpg,sunacdnquypmsshhsbk.jpg,,Face,<,Place,0.7612679004669191,,,,1.0,,,1.0,,1551379894.072065,1551379897.046295,x,6.0,0.7671232876712328,7.0,896702729.0958904,1551379896.0547945,1084.547502739726,806.7234534246576,999.1422602739723,704.0215726027401,30.421056598686324,22.031698296232875
37,57,8.0,Presentation,1.0,00860940307fa_sunaizeyhvjzknwjudw.jpg,00163931230fb_sunaavodbcpygkggnfp.jpg,00860940307fa.jpg,sunaizeyhvjzknwjudw.jpg,00163931230fb.jpg,sunaavodbcpygkggnfp.jpg,,Face,>,Face,0.9314661026000975,,,,1.0,,,3.0,,1551379901.595209,1551379904.566679,o,7.0,0.7272727272727273,7.0,896709691.5974026,1551379903.051948,1079.6866454545452,768.7326688311691,1000.0258818181818,693.4797441558443,30.362990510475846,21.32393102272728
38,58,8.0,Presentation,1.0,00868960307fa_sunajjxttslobudoqbv.jpg,00705960530fa_sunaduslxfzlbxlllnz.jpg,00868960307fa.jpg,sunajjxttslobudoqbv.jpg,00705960530fa.jpg,sunaduslxfzlbxlllnz.jpg,,Face,>,Face,0.8929049968719482,,,,0.0,,,1.0,,1551379909.2939231,1551379912.269272,x,8.0,0.8701298701298701,7.0,896717688.1428572,1551379911.051948,1087.6102285714285,799.2030558441562,993.0273454545454,706.0215324675329,30.376495831726864,21.95119191287879
39,59,8.0,Presentation,1.0,00146960620fb_sunaatpeezlljqaxlhj.jpg,00290940422fa_sunabqowuarvqqcnipn.jpg,00146960620fb.jpg,sunaatpeezlljqaxlhj.jpg,00290940422fa.jpg,sunabqowuarvqqcnipn.jpg,,Face,>,Place,1.3051650524139404,,,,1.0,,,1.0,,1551379916.932808,1551379919.896818,x,9.0,0.8133333333333334,7.0,896724685.6,1551379918.08,1104.7824013333334,786.4604866666667,1012.9248946666665,697.8506573333334,30.9176992921875,21.646204183333325
40,250,8.0,Presentation,5.0,00999960627fa_sunbvbrvgbpanfrawft.jpg,00977960627fa_sunbbxkanhzjgbwyxqs.jpg,00999960627fa.jpg,sunbvbrvgbpanfrawft.jpg,00977960627fa.jpg,sunbbxkanhzjgbwyxqs.jpg,,Face,>,Place,1.1771540641784668,,,,1.0,,,3.0,,1551381891.943466,1551381894.994576,o,0.0,0.6666666666666666,7.0,898699726.7866666,1551381893.08,1129.1265160000003,796.8460746666664,1001.0396413333335,761.8474933333335,31.099593800911457,22.73094786666666
41,251,8.0,Presentation,5.0,00943960627fa_sunarpsxqkduedrrzyi.jpg,00794960620fa_sunagtqhhwxjeuxdebe.jpg,00943960627fa.jpg,sunarpsxqkduedrrzyi.jpg,00794960620fa.jpg,sunagtqhhwxjeuxdebe.jpg,,Face,>,Face,0.7527890205383301,,,,1.0,,,3.0,,1551381899.991326,1551381902.991857,o,1.0,0.8405797101449275,7.0,898707645.5362319,1551381900.9855072,1142.2320521739127,788.1544724637679,978.1761826086955,743.8990898550726,30.957131943359375,22.34244778381642
42,252,8.0,Presentation,5.0,00751960620fa_sunaezuszgtxnmsxdbk.jpg,00149931230fa_sunaauglwmctnkxyird.jpg,00751960620fa.jpg,sunaezuszgtxnmsxdbk.jpg,00149931230fa.jpg,sunaauglwmctnkxyird.jpg,,Face,<,Place,0.9656858444213868,,,,1.0,,,1.0,,1551381907.560312,1551381910.562096,x,2.0,0.46511627906976744,7.0,898715253.6279069,1551381908.6511629,1145.4734511627905,797.1486465116278,884.2528116279071,785.1557674418607,29.63321057492278,23.075272703488373
43,253,8.0,Presentation,5.0,00903960620fa_sunanainkqdvktzoxyl.jpg,00958960627fa_sunavspxmxubqaeidjt.jpg,00903960620fa.jpg,sunanainkqdvktzoxyl.jpg,00958960627fa.jpg,sunavspxmxubqaeidjt.jpg,,Face,<,Place,0.9199380874633788,,,,1.0,,,3.0,,1551381915.329735,1551381918.34004,x,3.0,0.6071428571428571,7.0,898723345.6071428,1551381916.7142856,1235.132110714286,816.9214714285715,966.5527250000001,721.0618214285713,32.14373856828961,22.42892302083333
44,254,8.0,Presentation,5.0,00670941121fa_sunadochqcucscehsgk.jpg,00858940307fa_sunaixpqndlwhwjtjek.jpg,00670941121fa.jpg,sunadochqcucscehsgk.jpg,00858940307fa.jpg,sunaixpqndlwhwjtjek.jpg,,Face,<,Face,2.4409639835357666,,,,1.0,,,1.0,,1551381923.0320606,1551381926.043279,x,4.0,0.3333333333333333,7.0,898731518.625,1551381924.9166667,1131.7771458333332,776.6217999999999,867.9255395833333,808.1557437499997,29.194878073221844,23.1113391796875
45,255,8.0,Presentation,5.0,00775941205fa_sunafvwfsmqkjrutjta.jpg,00154931230fa_sunaauueuhhvklldjik.jpg,00775941205fa.jpg,sunafvwfsmqkjrutjta.jpg,00154931230fa.jpg,sunaauueuhhvklldjik.jpg,,Face,>,Place,0.8557338714599609,,,,1.0,,,3.0,,1551381932.284583,1551381935.2867026,o,5.0,0.8421052631578947,7.0,898740635.7763158,1551381934.0,1122.9581421052637,772.1445486842103,971.0007000000002,721.8568605263157,30.570981142064145,21.787520550986848
46,256,8.0,Presentation,5.0,00851940307fa_sunaivflshbyfrfzhqb.jpg,00292940422fb_sunabrjdpmoedcdjbpo.jpg,00851940307fa.jpg,sunaivflshbyfrfzhqb.jpg,00292940422fb.jpg,sunabrjdpmoedcdjbpo.jpg,,Face,>,Face,2.524375915527344,,,,1.0,,,3.0,,1551381939.955257,1551381942.955416,o,6.0,0.8513513513513513,7.0,898747719.5135136,1551381941.0810812,1127.1974202702704,784.6350945945946,937.0541959459458,751.7431986486488,30.137267248469175,22.40551677646396
47,257,8.0,Presentation,5.0,00060931230fa_sunaaehaikpckyjsety.jpg,00482940519fa_sunabyfxcxhdebvdyfd.jpg,00060931230fa.jpg,sunaaehaikpckyjsety.jpg,00482940519fa.jpg,sunabyfxcxhdebvdyfd.jpg,,Face,>,Place,1.4479680061340332,,,,1.0,,,3.0,,1551381949.312357,1551381952.310342,o,7.0,0.881578947368421,7.0,898757745.9342105,1551381951.0789473,1134.6186302631577,770.0022736842108,969.5277394736838,748.8137802631583,30.719715065982225,22.149400786732457
48,258,8.0,Presentation,5.0,00847940307fa_sunaivdjruhkrfywfed.jpg,00870940307fa_sunajrgtewnualfcerj.jpg,00847940307fa.jpg,sunaivdjruhkrfywfed.jpg,00870940307fa.jpg,sunajrgtewnualfcerj.jpg,,Face,<,Face,1.5853230953216553,,,,1.0,,,3.0,,1551381957.5429552,1551381960.544461,o,8.0,0.8289473684210527,7.0,898765728.3684211,1551381959.0657895,1120.3867973684212,840.0347539473684,978.6387802631588,792.136289473684,30.644953501554795,23.802494383223692
49,259,8.0,Presentation,5.0,00746941201fa_sunaetydippjxikifsb.jpg,00479940519fa_sunabxsbfwjccqxxzxq.jpg,00746941201fa.jpg,sunaetydippjxikifsb.jpg,00479940519fa.jpg,sunabxsbfwjccqxxzxq.jpg,,Face,<,Face,0.9978680610656738,,,,0.0,,,3.0,,1551381965.945818,1551381968.948074,o,9.0,0.8387096774193549,7.0,898773753.3387097,1551381967.1290324,1112.866491935484,809.5897290322579,954.4888758064517,756.10525,30.18258080834173,22.833051777553766
50,200,8.0,Presentation,4.0,00694941121fa_sunadrmfzmstgdjdcod.jpg,00635941031fa_sunaddsaeicthrfbkhe.jpg,00694941121fa.jpg,sunadrmfzmstgdjdcod.jpg,00635941031fa.jpg,sunaddsaeicthrfbkhe.jpg,,Face,>,Face,1.000849962234497,,,,1.0,,,3.0,,1551381569.268835,1551381572.3017359,o,0.0,0.16666666666666666,7.0,898377756.3636364,1551381571.090909,1443.5360924242423,817.2992015151516,1011.5675045454545,668.6616393939395,35.84355349091501,21.670262263257577
51,201,8.0,Presentation,4.0,00719941201fa_sunadvithllcgmfxsrn.jpg,00878960530fa_sunakgbnzxmfohgehnu.jpg,00719941201fa.jpg,sunadvithllcgmfxsrn.jpg,00878960530fa.jpg,sunakgbnzxmfohgehnu.jpg,,Face,>,Face,0.91658616065979,,,,1.0,,,3.0,,1551381577.140218,1551381580.1213,o,1.0,0.9452054794520548,7.0,898385725.4383562,1551381579.109589,1087.3428794520546,711.4476821917805,1044.3209068493147,657.8577123287671,31.121458598833478,19.96903700342466
