,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
39953,"{'x': 958.2828, 'y': 563.243}",True,"{'avg': {'x': 987.6245, 'y': 592.5912}, 'pcenter': {'x': 0.4102, 'y': 0.5466}, 'psize': 29.8542, 'raw': {'x': 975.4204, 'y': 580.0556}}","{'x': 942.5343, 'y': 588.2183}","{'avg': {'x': 931.9629, 'y': 590.3641}, 'pcenter': {'x': 0.5612, 'y': 0.5429}, 'psize': 30.1108, 'raw': {'x': 909.6482, 'y': 596.3809}}",7,405374708,1540151150.324,909.6482,596.3809,975.4204,580.0556,942.5343,588.21825,32,12,1,/sustain,0.0,3
39954,"{'x': 958.42, 'y': 566.2944}",True,"{'avg': {'x': 987.3389, 'y': 594.3835}, 'pcenter': {'x': 0.4103, 'y': 0.5463}, 'psize': 29.952, 'raw': {'x': 978.515, 'y': 585.9128}}","{'x': 947.7179, 'y': 590.4113}","{'avg': {'x': 931.2702, 'y': 592.5861}, 'pcenter': {'x': 0.5613, 'y': 0.5429}, 'psize': 30.2675, 'raw': {'x': 916.9208, 'y': 594.9097}}",7,405374742,1540151150.358,916.9208,594.9097,978.515,585.9128,947.7179,590.41125,32,12,1,/sustain,0.0,3
39955,"{'x': 958.3788, 'y': 569.4075}",True,"{'avg': {'x': 987.168, 'y': 597.0915}, 'pcenter': {'x': 0.4105, 'y': 0.5463}, 'psize': 29.9954, 'raw': {'x': 983.2781, 'y': 607.5456}}","{'x': 956.7234, 'y': 604.2897}","{'avg': {'x': 931.3184, 'y': 594.8845}, 'pcenter': {'x': 0.5614, 'y': 0.5428}, 'psize': 30.2715, 'raw': {'x': 930.1688, 'y': 601.0337}}",7,405374776,1540151150.392,930.1688,601.0337,983.2781,607.5456,956.72345,604.2896499999999,32,12,1,/sustain,0.0,3
39956,"{'x': 956.903, 'y': 572.4175}",True,"{'avg': {'x': 986.1618, 'y': 598.187}, 'pcenter': {'x': 0.4104, 'y': 0.5462}, 'psize': 30.0851, 'raw': {'x': 965.7228, 'y': 596.6055}}","{'x': 949.842, 'y': 593.9452}","{'avg': {'x': 931.5107, 'y': 596.498}, 'pcenter': {'x': 0.5614, 'y': 0.5428}, 'psize': 30.288, 'raw': {'x': 933.9614, 'y': 591.2849}}",7,405374810,1540151150.426,933.9614,591.2849,965.7228,596.6055,949.8421000000001,593.9452,32,12,1,/sustain,0.0,3
39957,"{'x': 956.8727, 'y': 575.42}",True,"{'avg': {'x': 985.6416, 'y': 599.1572}, 'pcenter': {'x': 0.4104, 'y': 0.5462}, 'psize': 30.0909, 'raw': {'x': 975.9341, 'y': 592.6108}}","{'x': 950.0371, 'y': 588.3231}","{'avg': {'x': 931.0794, 'y': 597.2192}, 'pcenter': {'x': 0.5613, 'y': 0.5427}, 'psize': 30.5587, 'raw': {'x': 924.1401, 'y': 584.0353}}",7,405374855,1540151150.471,924.1401,584.0353,975.9341,592.6108,950.0371,588.32305,32,12,1,/sustain,0.0,3
39958,"{'x': 957.6302, 'y': 578.4252}",True,"{'avg': {'x': 985.8129, 'y': 600.9582}, 'pcenter': {'x': 0.4104, 'y': 0.5464}, 'psize': 30.3143, 'raw': {'x': 991.9129, 'y': 608.3758}}","{'x': 952.7207, 'y': 601.09}","{'avg': {'x': 930.1467, 'y': 598.4557}, 'pcenter': {'x': 0.5613, 'y': 0.5429}, 'psize': 30.5875, 'raw': {'x': 913.5284, 'y': 593.8043}}",7,405374888,1540151150.504,913.5284,593.8043,991.9129,608.3758,952.72065,601.09005,32,12,1,/sustain,0.0,3
39959,"{'x': 958.8779, 'y': 581.1032}",True,"{'avg': {'x': 985.2953, 'y': 599.8578}, 'pcenter': {'x': 0.4104, 'y': 0.5464}, 'psize': 30.3195, 'raw': {'x': 981.6714, 'y': 594.0475}}","{'x': 945.2572, 'y': 591.1633}","{'avg': {'x': 928.6348, 'y': 597.6116}, 'pcenter': {'x': 0.5612, 'y': 0.5429}, 'psize': 30.6753, 'raw': {'x': 908.843, 'y': 588.279}}",7,405374921,1540151150.537,908.843,588.279,981.6714,594.0475,945.2572,591.1632500000001,32,12,1,/sustain,0.0,3
39960,"{'x': 958.7928, 'y': 583.563}",True,"{'avg': {'x': 984.7704, 'y': 600.1399}, 'pcenter': {'x': 0.4104, 'y': 0.5466}, 'psize': 30.6479, 'raw': {'x': 981.7985, 'y': 610.5172}}","{'x': 944.5739, 'y': 605.5466}","{'avg': {'x': 927.0886, 'y': 597.1279}, 'pcenter': {'x': 0.5612, 'y': 0.5431}, 'psize': 30.7794, 'raw': {'x': 907.3492, 'y': 600.576}}",7,405374965,1540151150.581,907.3492,600.576,981.7985,610.5172,944.57385,605.5466,32,12,1,/sustain,0.0,3
39961,"{'x': 960.0065, 'y': 585.7344}",True,"{'avg': {'x': 984.7659, 'y': 598.7134}, 'pcenter': {'x': 0.4104, 'y': 0.5465}, 'psize': 30.5813, 'raw': {'x': 985.3312, 'y': 584.1116}}","{'x': 944.0666, 'y': 580.329}","{'avg': {'x': 925.174, 'y': 595.02}, 'pcenter': {'x': 0.5611, 'y': 0.543}, 'psize': 30.9376, 'raw': {'x': 902.8019, 'y': 576.5464}}",7,405375000,1540151150.616,902.8019,576.5464,985.3312,584.1116,944.06655,580.329,32,12,1,/sustain,0.0,3
39962,"{'x': 959.7988, 'y': 587.5123}",True,"{'avg': {'x': 984.4401, 'y': 597.7095}, 'pcenter': {'x': 0.4104, 'y': 0.5466}, 'psize': 30.4869, 'raw': {'x': 980.4703, 'y': 586.0638}}","{'x': 948.9109, 'y': 586.156}","{'avg': {'x': 924.2277, 'y': 594.0356}, 'pcenter': {'x': 0.5612, 'y': 0.5432}, 'psize': 30.9164, 'raw': {'x': 917.3516, 'y': 586.2481}}",7,405375032,1540151150.648,917.3516,586.2481,980.4703,586.0638,948.91095,586.1559500000001,32,12,1,/sustain,0.0,3
